year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No answer / don't know,West,,,,,,,,,,,,
1985,Urban regions,West,,,,,,,,,,,,
1985,Rural regions,West,,,,,,,,,,,,
1986,Urban regions,West,,,,,,,,,,,,
1986,Rural regions,West,,,,,,,,,,,,
1987,Urban regions,West,,,,,,,,,,,,
1987,Rural regions,West,,,,,,,,,,,,
1988,Urban regions,West,,,,,,,,,,,,
1988,Rural regions,West,,,,,,,,,,,,
1989,Urban regions,West,6865,6.99206,6.93999,7.04413,5.00000,7.00000,9.00000,0,10,,,
1989,Rural regions,West,1744,6.96587,6.86095,7.07079,5.00000,7.00000,9.00000,0,10,,,
1990,No answer / don't know,East,,,,,,,,,,,,
1990,Urban regions,West,,,,,,,,,,,,
1990,Urban regions,East,,,,,,,,,,,,
1990,Rural regions,West,,,,,,,,,,,,
1990,Rural regions,East,,,,,,,,,,,,
1991,No answer / don't know,West,,,,,,,,,,,,
1991,No answer / don't know,East,,,,,,,,,,,,
1991,Urban regions,West,,,,,,,,,,,,
1991,Urban regions,East,,,,,,,,,,,,
1991,Rural regions,West,,,,,,,,,,,,
1991,Rural regions,East,,,,,,,,,,,,
1992,No answer / don't know,West,,,,,,,,,,,,
1992,No answer / don't know,East,,,,,,,,,,,,
1992,Urban regions,West,,,,,,,,,,,,
1992,Urban regions,East,,,,,,,,,,,,
1992,Rural regions,West,,,,,,,,,,,,
1992,Rural regions,East,,,,,,,,,,,,
1993,Urban regions,West,6306,6.96157,6.90663,7.01652,5.00000,7.00000,9.00000,0,10,,,
1993,Urban regions,East,1088,6.90078,6.77393,7.02762,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Rural regions,West,1725,6.87570,6.77111,6.98030,5.00000,7.00000,8.00000,0.50000,10,,,
1993,Rural regions,East,1974,6.72504,6.63158,6.81850,5.00000,7.00000,8.00000,0.50000,10,,,
1994,Urban regions,West,,,,,,,,,,,,
1994,Urban regions,East,,,,,,,,,,,,
1994,Rural regions,West,,,,,,,,,,,,
1994,Rural regions,East,,,,,,,,,,,,
1995,Urban regions,West,,,,,,,,,,,,
1995,Urban regions,East,,,,,,,,,,,,
1995,Rural regions,West,,,,,,,,,,,,
1995,Rural regions,East,,,,,,,,,,,,
1996,Urban regions,West,,,,,,,,,,,,
1996,Urban regions,East,,,,,,,,,,,,
1996,Rural regions,West,,,,,,,,,,,,
1996,Rural regions,East,,,,,,,,,,,,
1997,No answer / don't know,West,,,,,,,,,,,,
1997,Urban regions,West,,,,,,,,,,,,
1997,Urban regions,East,,,,,,,,,,,,
1997,Rural regions,West,,,,,,,,,,,,
1997,Rural regions,East,,,,,,,,,,,,
1998,Urban regions,West,,,,,,,,,,,,
1998,Urban regions,East,,,,,,,,,,,,
1998,Rural regions,West,,,,,,,,,,,,
1998,Rural regions,East,,,,,,,,,,,,
1999,Urban regions,West,,,,,,,,,,,,
1999,Urban regions,East,,,,,,,,,,,,
1999,Rural regions,West,,,,,,,,,,,,
1999,Rural regions,East,,,,,,,,,,,,
2000,Urban regions,West,13066,7.03434,6.99666,7.07202,6.00000,7.00000,9.00000,1.50000,10,,,
2000,Urban regions,East,1584,7.20299,7.10393,7.30205,6.00000,8.00000,9.00000,1.50000,10,,,
2000,Rural regions,West,4136,6.97075,6.90512,7.03638,5.00000,7.00000,8.00000,0.50000,10,,,
2000,Rural regions,East,3427,7.17698,7.11297,7.24100,6.00000,7.00000,8.00000,3.00000,10,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,11968,6.77609,6.73725,6.81492,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Urban regions,East,1555,7.08846,6.98900,7.18791,6.00000,7.00000,8.00000,3.00000,10,,,
2004,Rural regions,West,3519,6.88401,6.81353,6.95448,5.00000,7.00000,8.00000,0.50000,10,,,
2004,Rural regions,East,3022,7.05132,6.98259,7.12005,6.00000,7.00000,8.00000,3.00000,10,,,
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,10419,7.06267,7.02164,7.10370,6.00000,7.00000,8.00000,3.00000,10,,,
2008,Urban regions,East,1429,7.44986,7.35571,7.54401,6.00000,8.00000,9.00000,1.50000,10,,,
2008,Rural regions,West,3207,7.01669,6.94225,7.09113,6.00000,7.00000,8.00000,3.00000,10,,,
2008,Rural regions,East,2763,7.30292,7.23280,7.37305,6.00000,8.00000,8.00000,3.00000,10,,,
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,14843,7.44717,7.41338,7.48097,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Urban regions,East,1667,7.62888,7.53272,7.72504,7.00000,8.00000,9.00000,4.00000,10,,,
2014,Rural regions,West,5405,7.36564,7.30985,7.42144,6.00000,8.00000,9.00000,1.50000,10,,,
2014,Rural regions,East,3149,7.60538,7.53899,7.67177,7.00000,8.00000,9.00000,4.00000,10,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,,,,,,,,,,,,
2017,Urban regions,East,,,,,,,,,,,,
2017,Rural regions,West,,,,,,,,,,,,
2017,Rural regions,East,,,,,,,,,,,,
2018,Urban regions,West,,,,,,,,,,,,
2018,Urban regions,East,,,,,,,,,,,,
2018,Rural regions,West,,,,,,,,,,,,
2018,Rural regions,East,,,,,,,,,,,,
2019,No answer / don't know,Does not apply,76,7.48750,6.94336,8.03163,7.00000,8.00000,9.00000,4.00000,10,,,
2019,No answer / don't know,West,388,8.08462,7.89418,8.27506,7.00000,8.00000,10.00000,2.50000,10,,,
2019,No answer / don't know,East,74,8.40748,8.00869,8.80627,8.00000,9.00000,10.00000,5.00000,10,,,
2019,Urban regions,West,13714,7.59064,7.55671,7.62457,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Urban regions,East,1708,7.89383,7.81451,7.97315,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Rural regions,West,4885,7.56031,7.50578,7.61484,7.00000,8.00000,9.00000,4.00000,10,,,
2019,Rural regions,East,3205,7.89471,7.83652,7.95290,7.00000,8.00000,9.00000,4.00000,10,,,
2020,Urban regions,West,,,,,,,,,,,,
2020,Urban regions,East,,,,,,,,,,,,
2020,Rural regions,West,,,,,,,,,,,,
2020,Rural regions,East,,,,,,,,,,,,
2021,No answer / don't know,West,,,,,,,,,,,,
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
2022,Urban regions,West,,,,,,,,,,,,
2022,Urban regions,East,,,,,,,,,,,,
2022,Rural regions,West,,,,,,,,,,,,
2022,Rural regions,East,,,,,,,,,,,,
