"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1989","(Fach-)Abitur","männlich","7.61","7.5","416","5","7","9","10","10","7.42","7.8","0","10","8","8"
"1989","(Fach-)Abitur","weiblich","7.68","7.5","292","5","7","9","10","10","7.42","7.94","0","10","8","8"
"1989","(noch) kein Abschluss","männlich","6.5","6.5","338","3","5","8","10","10","6.21","6.79","0","10","5","6"
"1989","(noch) kein Abschluss","weiblich","5.97","5.5","425","2","4","9","10","10","5.69","6.25","0","10","5","5"
"1989","AkademikerIn","männlich","8.45","8.5","449","7","8","10","10","10","8.29","8.61","0","10","8","9"
"1989","AkademikerIn","weiblich","8.47","8.5","215","6","8","10","10","10","8.26","8.68","4","10","8","9"
"1989","Hauptschule","männlich","6.73","6.5","2370","4","5","8","10","10","6.64","6.82","0","10","7","7"
"1989","Hauptschule","weiblich","6.4","5.5","2391","3","5","8","10","10","6.31","6.49","0","10","6","7"
"1989","Realschule","männlich","7.45","7.5","642","5","7","9","10","10","7.31","7.59","0","10","8","8"
"1989","Realschule","weiblich","7.41","7.5","909","5","6","9","10","10","7.28","7.54","0","10","8","8"
"1990","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"1990","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"1990","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1990","AkademikerIn","männlich","","","","","","","","","","","","","",""
"1990","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1990","Hauptschule","männlich","","","","","","","","","","","","","",""
"1990","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1990","Realschule","männlich","","","","","","","","","","","","","",""
"1990","Realschule","weiblich","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"1991","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"1991","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1991","AkademikerIn","männlich","","","","","","","","","","","","","",""
"1991","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1991","Hauptschule","männlich","","","","","","","","","","","","","",""
"1991","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1991","Realschule","männlich","","","","","","","","","","","","","",""
"1991","Realschule","weiblich","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"1992","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"1992","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1992","AkademikerIn","männlich","","","","","","","","","","","","","",""
"1992","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1992","Hauptschule","männlich","","","","","","","","","","","","","",""
"1992","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1992","Realschule","männlich","","","","","","","","","","","","","",""
"1992","Realschule","weiblich","","","","","","","","","","","","","",""
"1993","(Fach-)Abitur","männlich","7.55","7.5","460","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1993","(Fach-)Abitur","weiblich","7.76","7.5","383","5","7","9","10","10","7.56","7.96","0","10","8","8"
"1993","(noch) kein Abschluss","männlich","6","5.5","294","2","4","8","10","10","5.69","6.31","0","10","5","6"
"1993","(noch) kein Abschluss","weiblich","5.67","5.5","383","1","3","8","10","10","5.38","5.96","0","10","5","5"
"1993","AkademikerIn","männlich","8.19","7.5","809","6","8","9","10","10","8.07","8.31","0","10","8","8"
"1993","AkademikerIn","weiblich","8","7.5","649","5","7","9","10","10","7.86","8.14","0","10","8","8"
"1993","Hauptschule","männlich","6.62","6.5","2536","4","5","8","10","10","6.53","6.71","0","10","7","7"
"1993","Hauptschule","weiblich","6.28","5.5","2553","3","5","8","9","10","6.19","6.37","0","10","6","6"
"1993","Realschule","männlich","7.19","6.5","1261","5","6","8","9","10","7.09","7.29","0","10","7","8"
"1993","Realschule","weiblich","7.14","6.5","1525","5","6","8","10","10","7.04","7.24","0","10","7","8"
"1994","(Fach-)Abitur","männlich","","","","","","","","","","","","","",""
"1994","(Fach-)Abitur","weiblich","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","männlich","","","","","","","","","","","","","",""
"1994","(noch) kein Abschluss","weiblich","","","","","","","","","","","","","",""
"1994","AkademikerIn","männlich","","","","","","","","","","","","","",""
"1994","AkademikerIn","weiblich","","","","","","","","","","","","","",""
"1994","Hauptschule","männlich","","","","","","","","","","","","","",""
"1994","Hauptschule","weiblich","","","","","","","","","","","","","",""
"1994","Realschule","männlich","","","","","","","","","","","","","",""
"1994","Realschule","weiblich","","","","","","","","","","","","","",""
