year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,,,,,,,,,,,,
1985,West,,,,,,,,,,,,
1986,West,,,,,,,,,,,,
1987,West,,,,,,,,,,,,
1988,West,,,,,,,,,,,,
1989,West,8609,6.98600,6.93934,7.03266,5.00000,7.00000,9.00000,0,10,,,
1990,West,,,,,,,,,,,,
1990,East,,,,,,,,,,,,
1991,West,,,,,,,,,,,,
1991,East,,,,,,,,,,,,
1992,West,,,,,,,,,,,,
1992,East,,,,,,,,,,,,
1993,West,8031,6.94158,6.89295,6.99022,5.00000,7.00000,8.00000,0.50000,10,,,
1993,East,3062,6.79073,6.71545,6.86601,5.00000,7.00000,8.00000,0.50000,10,,,
1994,West,,,,,,,,,,,,
1994,East,,,,,,,,,,,,
1995,West,,,,,,,,,,,,
1995,East,,,,,,,,,,,,
1996,West,,,,,,,,,,,,
1996,East,,,,,,,,,,,,
1997,West,,,,,,,,,,,,
1997,East,,,,,,,,,,,,
1998,West,,,,,,,,,,,,
1998,East,,,,,,,,,,,,
1999,West,,,,,,,,,,,,
1999,East,,,,,,,,,,,,
2000,West,17202,7.01959,6.98690,7.05228,6.00000,7.00000,9.00000,1.50000,10,,,
2000,East,5011,7.18525,7.13143,7.23907,6.00000,8.00000,8.00000,3.00000,10,,,
2001,West,,,,,,,,,,,,
2001,East,,,,,,,,,,,,
2002,West,,,,,,,,,,,,
2002,East,,,,,,,,,,,,
2003,West,,,,,,,,,,,,
2003,East,,,,,,,,,,,,
2004,West,15487,6.80131,6.76730,6.83533,5.00000,7.00000,8.00000,0.50000,10,,,
2004,East,4577,7.06398,7.00741,7.12054,6.00000,7.00000,8.00000,3.00000,10,,,
2005,West,,,,,,,,,,,,
2005,East,,,,,,,,,,,,
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,,,,,,,,,,,,
2007,East,,,,,,,,,,,,
2008,West,13626,7.05166,7.01573,7.08759,6.00000,7.00000,8.00000,3.00000,10,,,
2008,East,4192,7.35386,7.29757,7.41014,6.00000,8.00000,9.00000,1.50000,10,,,
2009,West,,,,,,,,,,,,
2009,East,,,,,,,,,,,,
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,,,,,,,,,,,,
2011,East,,,,,,,,,,,,
2012,West,,,,,,,,,,,,
2012,East,,,,,,,,,,,,
2013,West,,,,,,,,,,,,
2013,East,,,,,,,,,,,,
2014,West,20248,7.42674,7.39783,7.45565,6.00000,8.00000,9.00000,1.50000,10,,,
2014,East,4816,7.61375,7.55904,7.66847,7.00000,8.00000,9.00000,4.00000,10,,,
2015,West,,,,,,,,,,,,
2015,East,,,,,,,,,,,,
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,,,,,,,,,,,,
2017,East,,,,,,,,,,,,
2018,West,,,,,,,,,,,,
2018,East,,,,,,,,,,,,
2019,Does not apply,76,7.48750,6.94336,8.03163,7.00000,8.00000,9.00000,4.00000,10,,,
2019,West,18987,7.59136,7.56281,7.61991,7.00000,8.00000,9.00000,4.00000,10,,,
2019,East,4987,7.90195,7.85534,7.94855,7.00000,8.00000,9.00000,4.00000,10,,,
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,,,,,,,,,,,,
2021,East,,,,,,,,,,,,
2022,West,,,,,,,,,,,,
2022,East,,,,,,,,,,,,
