year,age_gr,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,0-16 y.,West,,,,,,,,,,,,
1984,17-29 y.,West,,,,,,,,,,,,
1984,30-45 y.,West,,,,,,,,,,,,
1984,46-65 y.,West,,,,,,,,,,,,
1984,66 and older,West,,,,,,,,,,,,
1985,0-16 y.,West,,,,,,,,,,,,
1985,17-29 y.,West,,,,,,,,,,,,
1985,30-45 y.,West,,,,,,,,,,,,
1985,46-65 y.,West,,,,,,,,,,,,
1985,66 and older,West,,,,,,,,,,,,
1986,0-16 y.,West,,,,,,,,,,,,
1986,17-29 y.,West,,,,,,,,,,,,
1986,30-45 y.,West,,,,,,,,,,,,
1986,46-65 y.,West,,,,,,,,,,,,
1986,66 and older,West,,,,,,,,,,,,
1987,0-16 y.,West,,,,,,,,,,,,
1987,17-29 y.,West,,,,,,,,,,,,
1987,30-45 y.,West,,,,,,,,,,,,
1987,46-65 y.,West,,,,,,,,,,,,
1987,66 and older,West,,,,,,,,,,,,
1988,0-16 y.,West,,,,,,,,,,,,
1988,17-29 y.,West,,,,,,,,,,,,
1988,30-45 y.,West,,,,,,,,,,,,
1988,46-65 y.,West,,,,,,,,,,,,
1988,66 and older,West,,,,,,,,,,,,
1989,0-16 y.,West,,,,,,,,,,,,
1989,17-29 y.,West,2643,7.24775,7.16623,7.32928,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,30-45 y.,West,2584,6.97134,6.88766,7.05503,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,7.00000
1989,46-65 y.,West,2561,6.67951,6.59181,6.76722,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1989,66 and older,West,821,7.17526,7.02421,7.32630,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1990,0-16 y.,West,,,,,,,,,,,,
1990,0-16 y.,East,,,,,,,,,,,,
1990,17-29 y.,West,,,,,,,,,,,,
1990,17-29 y.,East,,,,,,,,,,,,
1990,30-45 y.,West,,,,,,,,,,,,
1990,30-45 y.,East,,,,,,,,,,,,
1990,46-65 y.,West,,,,,,,,,,,,
1990,46-65 y.,East,,,,,,,,,,,,
1990,66 and older,West,,,,,,,,,,,,
1990,66 and older,East,,,,,,,,,,,,
1991,0-16 y.,West,,,,,,,,,,,,
1991,0-16 y.,East,,,,,,,,,,,,
1991,17-29 y.,West,,,,,,,,,,,,
1991,17-29 y.,East,,,,,,,,,,,,
1991,30-45 y.,West,,,,,,,,,,,,
1991,30-45 y.,East,,,,,,,,,,,,
1991,46-65 y.,West,,,,,,,,,,,,
1991,46-65 y.,East,,,,,,,,,,,,
1991,66 and older,West,,,,,,,,,,,,
1991,66 and older,East,,,,,,,,,,,,
1992,0-16 y.,West,,,,,,,,,,,,
1992,0-16 y.,East,,,,,,,,,,,,
1992,17-29 y.,West,,,,,,,,,,,,
1992,17-29 y.,East,,,,,,,,,,,,
1992,30-45 y.,West,,,,,,,,,,,,
1992,30-45 y.,East,,,,,,,,,,,,
1992,46-65 y.,West,,,,,,,,,,,,
1992,46-65 y.,East,,,,,,,,,,,,
1992,66 and older,West,,,,,,,,,,,,
1992,66 and older,East,,,,,,,,,,,,
1993,0-16 y.,West,,,,,,,,,,,,
1993,0-16 y.,East,,,,,,,,,,,,
1993,17-29 y.,West,2422,7.30009,7.21564,7.38455,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1993,17-29 y.,East,807,6.86178,6.72065,7.00290,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,30-45 y.,West,2543,6.93516,6.85152,7.01881,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,30-45 y.,East,1187,6.82555,6.70017,6.95093,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,46-65 y.,West,2252,6.60781,6.51178,6.70384,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,46-65 y.,East,881,6.67929,6.54292,6.81566,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
1993,66 and older,West,814,7.03977,6.88631,7.19323,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1993,66 and older,East,187,6.84894,6.52346,7.17443,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,8.00000
1994,0-16 y.,West,,,,,,,,,,,,
1994,0-16 y.,East,,,,,,,,,,,,
1994,17-29 y.,West,,,,,,,,,,,,
1994,17-29 y.,East,,,,,,,,,,,,
1994,30-45 y.,West,,,,,,,,,,,,
1994,30-45 y.,East,,,,,,,,,,,,
1994,46-65 y.,West,,,,,,,,,,,,
1994,46-65 y.,East,,,,,,,,,,,,
1994,66 and older,West,,,,,,,,,,,,
1994,66 and older,East,,,,,,,,,,,,
1995,0-16 y.,West,,,,,,,,,,,,
1995,0-16 y.,East,,,,,,,,,,,,
1995,17-29 y.,West,,,,,,,,,,,,
1995,17-29 y.,East,,,,,,,,,,,,
1995,30-45 y.,West,,,,,,,,,,,,
1995,30-45 y.,East,,,,,,,,,,,,
1995,46-65 y.,West,,,,,,,,,,,,
1995,46-65 y.,East,,,,,,,,,,,,
1995,66 and older,West,,,,,,,,,,,,
1995,66 and older,East,,,,,,,,,,,,
1996,0-16 y.,West,,,,,,,,,,,,
1996,0-16 y.,East,,,,,,,,,,,,
1996,17-29 y.,West,,,,,,,,,,,,
1996,17-29 y.,East,,,,,,,,,,,,
1996,30-45 y.,West,,,,,,,,,,,,
1996,30-45 y.,East,,,,,,,,,,,,
1996,46-65 y.,West,,,,,,,,,,,,
1996,46-65 y.,East,,,,,,,,,,,,
1996,66 and older,West,,,,,,,,,,,,
1996,66 and older,East,,,,,,,,,,,,
1997,0-16 y.,West,,,,,,,,,,,,
1997,0-16 y.,East,,,,,,,,,,,,
1997,17-29 y.,West,,,,,,,,,,,,
1997,17-29 y.,East,,,,,,,,,,,,
1997,30-45 y.,West,,,,,,,,,,,,
1997,30-45 y.,East,,,,,,,,,,,,
1997,46-65 y.,West,,,,,,,,,,,,
1997,46-65 y.,East,,,,,,,,,,,,
1997,66 and older,West,,,,,,,,,,,,
1997,66 and older,East,,,,,,,,,,,,
1998,0-16 y.,West,,,,,,,,,,,,
1998,0-16 y.,East,,,,,,,,,,,,
1998,17-29 y.,West,,,,,,,,,,,,
1998,17-29 y.,East,,,,,,,,,,,,
1998,30-45 y.,West,,,,,,,,,,,,
1998,30-45 y.,East,,,,,,,,,,,,
1998,46-65 y.,West,,,,,,,,,,,,
1998,46-65 y.,East,,,,,,,,,,,,
1998,66 and older,West,,,,,,,,,,,,
1998,66 and older,East,,,,,,,,,,,,
1999,0-16 y.,West,,,,,,,,,,,,
1999,0-16 y.,East,,,,,,,,,,,,
1999,17-29 y.,West,,,,,,,,,,,,
1999,17-29 y.,East,,,,,,,,,,,,
1999,30-45 y.,West,,,,,,,,,,,,
1999,30-45 y.,East,,,,,,,,,,,,
1999,46-65 y.,West,,,,,,,,,,,,
1999,46-65 y.,East,,,,,,,,,,,,
1999,66 and older,West,,,,,,,,,,,,
1999,66 and older,East,,,,,,,,,,,,
2000,0-16 y.,West,,,,,,,,,,,,
2000,0-16 y.,East,,,,,,,,,,,,
2000,17-29 y.,West,3284,7.23092,7.15726,7.30458,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,17-29 y.,East,1149,7.21740,7.10383,7.33097,6.00000,8.00000,8.77126,1.84311,10.00000,8.00000,7.00000,8.00000
2000,30-45 y.,West,6146,7.16019,7.10725,7.21312,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,30-45 y.,East,1632,7.20272,7.10495,7.30049,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.97500,8.00000
2000,46-65 y.,West,5382,6.84087,6.78211,6.89963,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,46-65 y.,East,1595,7.24162,7.14778,7.33546,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2000,66 and older,West,2390,6.87261,6.78089,6.96433,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,66 and older,East,635,7.01245,6.86869,7.15620,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2001,0-16 y.,West,,,,,,,,,,,,
2001,0-16 y.,East,,,,,,,,,,,,
2001,17-29 y.,West,,,,,,,,,,,,
2001,17-29 y.,East,,,,,,,,,,,,
2001,30-45 y.,West,,,,,,,,,,,,
2001,30-45 y.,East,,,,,,,,,,,,
2001,46-65 y.,West,,,,,,,,,,,,
2001,46-65 y.,East,,,,,,,,,,,,
2001,66 and older,West,,,,,,,,,,,,
2001,66 and older,East,,,,,,,,,,,,
2002,0-16 y.,West,,,,,,,,,,,,
2002,0-16 y.,East,,,,,,,,,,,,
2002,17-29 y.,West,,,,,,,,,,,,
2002,17-29 y.,East,,,,,,,,,,,,
2002,30-45 y.,West,,,,,,,,,,,,
2002,30-45 y.,East,,,,,,,,,,,,
2002,46-65 y.,West,,,,,,,,,,,,
2002,46-65 y.,East,,,,,,,,,,,,
2002,66 and older,West,,,,,,,,,,,,
2002,66 and older,East,,,,,,,,,,,,
2003,0-16 y.,West,,,,,,,,,,,,
2003,0-16 y.,East,,,,,,,,,,,,
2003,17-29 y.,West,,,,,,,,,,,,
