year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,No migration background,Urban regions,,,,,,,,,,,,
1985,No migration background,Rural regions,,,,,,,,,,,,
1985,Direct migration background,Urban regions,,,,,,,,,,,,
1985,Direct migration background,Rural regions,,,,,,,,,,,,
1985,Indirect migration background,Urban regions,,,,,,,,,,,,
1985,Indirect migration background,Rural regions,,,,,,,,,,,,
1986,No migration background,Urban regions,,,,,,,,,,,,
1986,No migration background,Rural regions,,,,,,,,,,,,
1986,Direct migration background,Urban regions,,,,,,,,,,,,
1986,Direct migration background,Rural regions,,,,,,,,,,,,
1986,Indirect migration background,Urban regions,,,,,,,,,,,,
1986,Indirect migration background,Rural regions,,,,,,,,,,,,
1987,No migration background,Urban regions,,,,,,,,,,,,
1987,No migration background,Rural regions,,,,,,,,,,,,
1987,Direct migration background,Urban regions,,,,,,,,,,,,
1987,Direct migration background,Rural regions,,,,,,,,,,,,
1987,Indirect migration background,Urban regions,,,,,,,,,,,,
1987,Indirect migration background,Rural regions,,,,,,,,,,,,
1988,No migration background,Urban regions,,,,,,,,,,,,
1988,No migration background,Rural regions,,,,,,,,,,,,
1988,Direct migration background,Urban regions,,,,,,,,,,,,
1988,Direct migration background,Rural regions,,,,,,,,,,,,
1988,Indirect migration background,Urban regions,,,,,,,,,,,,
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,4679,7.09367,7.03270,7.15464,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1989,No migration background,Rural regions,1470,7.00553,6.89241,7.11865,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
1989,Direct migration background,Urban regions,1979,6.18454,6.07189,6.29720,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1989,Direct migration background,Rural regions,248,6.29829,5.99682,6.59976,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,5.00000,7.00000
1989,Indirect migration background,Urban regions,207,7.38716,7.08715,7.68716,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,,,,,,,,,,,,
1990,No migration background,Rural regions,,,,,,,,,,,,
1990,Direct migration background,Urban regions,,,,,,,,,,,,
1990,Direct migration background,Rural regions,,,,,,,,,,,,
1990,Indirect migration background,Urban regions,,,,,,,,,,,,
1990,Indirect migration background,Rural regions,,,,,,,,,,,,
1991,No migration background,Urban regions,,,,,,,,,,,,
1991,No migration background,Rural regions,,,,,,,,,,,,
1991,Direct migration background,Urban regions,,,,,,,,,,,,
1991,Direct migration background,Rural regions,,,,,,,,,,,,
1991,Indirect migration background,Urban regions,,,,,,,,,,,,
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,Urban regions,,,,,,,,,,,,
1992,No migration background,Rural regions,,,,,,,,,,,,
1992,Direct migration background,Urban regions,,,,,,,,,,,,
1992,Direct migration background,Rural regions,,,,,,,,,,,,
1992,Indirect migration background,Urban regions,,,,,,,,,,,,
1992,Indirect migration background,Rural regions,,,,,,,,,,,,
1993,No migration background,Urban regions,5319,7.09414,7.03722,7.15105,6.00000,7.00000,9.00000,1.50000,10.00000,7.00000,7.00000,8.00000
1993,No migration background,Rural regions,3326,6.85668,6.78395,6.92940,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
1993,Direct migration background,Urban regions,1710,6.06193,5.93859,6.18527,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
1993,Direct migration background,Rural regions,311,6.26577,5.97824,6.55331,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
1993,Indirect migration background,Urban regions,365,6.92018,6.68883,7.15153,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
1993,Indirect migration background,Rural regions,62,6.94654,6.30499,7.58810,5.39096,7.00000,9.00000,0.00000,10.00000,7.00000,6.00000,9.00000
1994,No migration background,Urban regions,,,,,,,,,,,,
1994,No migration background,Rural regions,,,,,,,,,,,,
1994,Direct migration background,Urban regions,,,,,,,,,,,,
1994,Direct migration background,Rural regions,,,,,,,,,,,,
1994,Indirect migration background,Urban regions,,,,,,,,,,,,
1994,Indirect migration background,Rural regions,,,,,,,,,,,,
1995,No migration background,Urban regions,,,,,,,,,,,,
1995,No migration background,Rural regions,,,,,,,,,,,,
1995,Direct migration background,Urban regions,,,,,,,,,,,,
1995,Direct migration background,Rural regions,,,,,,,,,,,,
1995,Indirect migration background,Urban regions,,,,,,,,,,,,
1995,Indirect migration background,Rural regions,,,,,,,,,,,,
1996,No migration background,Urban regions,,,,,,,,,,,,
1996,No migration background,Rural regions,,,,,,,,,,,,
1996,Direct migration background,Urban regions,,,,,,,,,,,,
1996,Direct migration background,Rural regions,,,,,,,,,,,,
1996,Indirect migration background,Urban regions,,,,,,,,,,,,
1996,Indirect migration background,Rural regions,,,,,,,,,,,,
1997,No migration background,Urban regions,,,,,,,,,,,,
1997,No migration background,Rural regions,,,,,,,,,,,,
1997,Direct migration background,Urban regions,,,,,,,,,,,,
1997,Direct migration background,Rural regions,,,,,,,,,,,,
1997,Indirect migration background,Urban regions,,,,,,,,,,,,
1997,Indirect migration background,Rural regions,,,,,,,,,,,,
1998,No migration background,Urban regions,,,,,,,,,,,,
1998,No migration background,Rural regions,,,,,,,,,,,,
1998,Direct migration background,Urban regions,,,,,,,,,,,,
1998,Direct migration background,Rural regions,,,,,,,,,,,,
1998,Indirect migration background,Urban regions,,,,,,,,,,,,
1998,Indirect migration background,Rural regions,,,,,,,,,,,,
1999,No migration background,Urban regions,,,,,,,,,,,,
1999,No migration background,Rural regions,,,,,,,,,,,,
1999,Direct migration background,Urban regions,,,,,,,,,,,,
1999,Direct migration background,Rural regions,,,,,,,,,,,,
1999,Indirect migration background,Urban regions,,,,,,,,,,,,
1999,Indirect migration background,Rural regions,,,,,,,,,,,,
2000,No migration background,Urban regions,11469,7.16863,7.13036,7.20690,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2000,No migration background,Rural regions,6938,7.07884,7.03050,7.12717,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,8.00000
2000,Direct migration background,Urban regions,2495,6.38311,6.28503,6.48119,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Direct migration background,Rural regions,517,6.69607,6.50348,6.88866,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2000,Indirect migration background,Urban regions,686,7.13136,6.95975,7.30297,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
2000,Indirect migration background,Rural regions,108,6.90938,6.58056,7.23821,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,6.00000,8.00000
2001,No migration background,Urban regions,,,,,,,,,,,,
2001,No migration background,Rural regions,,,,,,,,,,,,
2001,Direct migration background,Urban regions,,,,,,,,,,,,
2001,Direct migration background,Rural regions,,,,,,,,,,,,
2001,Indirect migration background,Urban regions,,,,,,,,,,,,
2001,Indirect migration background,Rural regions,,,,,,,,,,,,
2002,No migration background,Urban regions,,,,,,,,,,,,
2002,No migration background,Rural regions,,,,,,,,,,,,
2002,Direct migration background,Urban regions,,,,,,,,,,,,
2002,Direct migration background,Rural regions,,,,,,,,,,,,
2002,Indirect migration background,Urban regions,,,,,,,,,,,,
2002,Indirect migration background,Rural regions,,,,,,,,,,,,
2003,No migration background,Urban regions,,,,,,,,,,,,
2003,No migration background,Rural regions,,,,,,,,,,,,
2003,Direct migration background,Urban regions,,,,,,,,,,,,
2003,Direct migration background,Rural regions,,,,,,,,,,,,
2003,Indirect migration background,Urban regions,,,,,,,,,,,,
2003,Indirect migration background,Rural regions,,,,,,,,,,,,
2004,No migration background,Urban regions,10906,6.99553,6.95752,7.03354,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,No migration background,Rural regions,6037,6.99130,6.93985,7.04274,6.00000,7.00000,8.00000,3.00000,10.00000,7.00000,7.00000,7.00000
2004,Direct migration background,Urban regions,1955,5.86895,5.75674,5.98116,4.00000,6.00000,8.00000,0.00000,10.00000,6.00000,6.00000,6.00000
2004,Direct migration background,Rural regions,394,6.45621,6.23739,6.67504,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2004,Indirect migration background,Urban regions,662,6.55928,6.39509,6.72348,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,7.00000,7.00000
2004,Indirect migration background,Rural regions,110,6.71263,6.30616,7.11910,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2005,No migration background,Urban regions,,,,,,,,,,,,
2005,No migration background,Rural regions,,,,,,,,,,,,
2005,Direct migration background,Urban regions,,,,,,,,,,,,
2005,Direct migration background,Rural regions,,,,,,,,,,,,
2005,Indirect migration background,Urban regions,,,,,,,,,,,,
2005,Indirect migration background,Rural regions,,,,,,,,,,,,
2006,No migration background,Urban regions,,,,,,,,,,,,
2006,No migration background,Rural regions,,,,,,,,,,,,
2006,Direct migration background,Urban regions,,,,,,,,,,,,
2006,Direct migration background,Rural regions,,,,,,,,,,,,
2006,Indirect migration background,Urban regions,,,,,,,,,,,,
2006,Indirect migration background,Rural regions,,,,,,,,,,,,
2007,No migration background,Urban regions,,,,,,,,,,,,
2007,No migration background,Rural regions,,,,,,,,,,,,
2007,Direct migration background,Urban regions,,,,,,,,,,,,
2007,Direct migration background,Rural regions,,,,,,,,,,,,
2007,Indirect migration background,Urban regions,,,,,,,,,,,,
2007,Indirect migration background,Rural regions,,,,,,,,,,,,
2008,No migration background,Urban regions,9799,7.30087,7.26258,7.33916,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2008,No migration background,Rural regions,5551,7.17779,7.12451,7.23107,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
2008,Direct migration background,Urban regions,1418,6.09184,5.95716,6.22652,5.00000,6.00000,8.00000,0.50000,10.00000,6.00000,6.00000,7.00000
2008,Direct migration background,Rural regions,311,6.45241,6.18975,6.71508,5.00000,7.00000,8.00000,0.50000,10.00000,7.00000,6.00000,7.00000
2008,Indirect migration background,Urban regions,631,6.86581,6.68196,7.04965,5.00000,7.00000,9.00000,0.00000,10.00000,7.00000,7.00000,8.00000
2008,Indirect migration background,Rural regions,108,7.16587,6.79167,7.54007,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
2009,No migration background,Urban regions,,,,,,,,,,,,
2009,No migration background,Rural regions,,,,,,,,,,,,
2009,Direct migration background,Urban regions,,,,,,,,,,,,
2009,Direct migration background,Rural regions,,,,,,,,,,,,
2009,Indirect migration background,Urban regions,,,,,,,,,,,,
2009,Indirect migration background,Rural regions,,,,,,,,,,,,
2010,No migration background,Urban regions,,,,,,,,,,,,
2010,No migration background,Rural regions,,,,,,,,,,,,
2010,Direct migration background,Urban regions,,,,,,,,,,,,
2010,Direct migration background,Rural regions,,,,,,,,,,,,
2010,Indirect migration background,Urban regions,,,,,,,,,,,,
2010,Indirect migration background,Rural regions,,,,,,,,,,,,
2011,No migration background,Urban regions,,,,,,,,,,,,
2011,No migration background,Rural regions,,,,,,,,,,,,
2011,Direct migration background,Urban regions,,,,,,,,,,,,
2011,Direct migration background,Rural regions,,,,,,,,,,,,
2011,Indirect migration background,Urban regions,,,,,,,,,,,,
2011,Indirect migration background,Rural regions,,,,,,,,,,,,
2012,No migration background,Urban regions,,,,,,,,,,,,
2012,No migration background,Rural regions,,,,,,,,,,,,
2012,Direct migration background,Urban regions,,,,,,,,,,,,
2012,Direct migration background,Rural regions,,,,,,,,,,,,
2012,Indirect migration background,Urban regions,,,,,,,,,,,,
