"year","bildungsniveau","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1989","(Fach-)Abitur","Ostdeutschland","","","","",""
"1989","(Fach-)Abitur","Westdeutschland","7.64","7.5","708","7.49","7.79"
"1989","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1989","(noch) kein Abschluss","Westdeutschland","6.24","6.5","763","6.04","6.44"
"1989","AkademikerIn","Ostdeutschland","","","","",""
"1989","AkademikerIn","Westdeutschland","8.46","8.5","664","8.33","8.59"
"1989","Hauptschule","Ostdeutschland","","","","",""
"1989","Hauptschule","Westdeutschland","6.56","6.5","4761","6.49","6.63"
"1989","Realschule","Ostdeutschland","","","","",""
"1989","Realschule","Westdeutschland","7.43","7.5","1551","7.34","7.52"
"1990","(Fach-)Abitur","Ostdeutschland","","","","",""
"1990","(Fach-)Abitur","Westdeutschland","","","","",""
"1990","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1990","(noch) kein Abschluss","Westdeutschland","","","","",""
"1990","AkademikerIn","Ostdeutschland","","","","",""
"1990","AkademikerIn","Westdeutschland","","","","",""
"1990","Hauptschule","Ostdeutschland","","","","",""
"1990","Hauptschule","Westdeutschland","","","","",""
"1990","Realschule","Ostdeutschland","","","","",""
"1990","Realschule","Westdeutschland","","","","",""
"1991","(Fach-)Abitur","Ostdeutschland","","","","",""
"1991","(Fach-)Abitur","Westdeutschland","","","","",""
"1991","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1991","(noch) kein Abschluss","Westdeutschland","","","","",""
"1991","AkademikerIn","Ostdeutschland","","","","",""
"1991","AkademikerIn","Westdeutschland","","","","",""
"1991","Hauptschule","Ostdeutschland","","","","",""
"1991","Hauptschule","Westdeutschland","","","","",""
"1991","Realschule","Ostdeutschland","","","","",""
"1991","Realschule","Westdeutschland","","","","",""
"1992","(Fach-)Abitur","Ostdeutschland","","","","",""
"1992","(Fach-)Abitur","Westdeutschland","","","","",""
"1992","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1992","(noch) kein Abschluss","Westdeutschland","","","","",""
"1992","AkademikerIn","Ostdeutschland","","","","",""
"1992","AkademikerIn","Westdeutschland","","","","",""
"1992","Hauptschule","Ostdeutschland","","","","",""
"1992","Hauptschule","Westdeutschland","","","","",""
"1992","Realschule","Ostdeutschland","","","","",""
"1992","Realschule","Westdeutschland","","","","",""
"1993","(Fach-)Abitur","Ostdeutschland","7.56","7.5","116","7.21","7.91"
"1993","(Fach-)Abitur","Westdeutschland","7.65","7.5","727","7.5","7.8"
"1993","(noch) kein Abschluss","Ostdeutschland","5.84","5.5","73","5.3","6.38"
"1993","(noch) kein Abschluss","Westdeutschland","5.83","5.5","604","5.6","6.06"
"1993","AkademikerIn","Ostdeutschland","7.55","7.5","746","7.42","7.68"
"1993","AkademikerIn","Westdeutschland","8.4","8.5","712","8.29","8.51"
"1993","Hauptschule","Ostdeutschland","6.23","5.5","890","6.09","6.37"
"1993","Hauptschule","Westdeutschland","6.47","6.5","4199","6.4","6.54"
"1993","Realschule","Ostdeutschland","6.79","6.5","1218","6.68","6.9"
"1993","Realschule","Westdeutschland","7.31","7.5","1568","7.22","7.4"
"1994","(Fach-)Abitur","Ostdeutschland","","","","",""
"1994","(Fach-)Abitur","Westdeutschland","","","","",""
"1994","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1994","(noch) kein Abschluss","Westdeutschland","","","","",""
"1994","AkademikerIn","Ostdeutschland","","","","",""
"1994","AkademikerIn","Westdeutschland","","","","",""
"1994","Hauptschule","Ostdeutschland","","","","",""
"1994","Hauptschule","Westdeutschland","","","","",""
"1994","Realschule","Ostdeutschland","","","","",""
"1994","Realschule","Westdeutschland","","","","",""
"1995","(Fach-)Abitur","Ostdeutschland","","","","",""
"1995","(Fach-)Abitur","Westdeutschland","","","","",""
"1995","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1995","(noch) kein Abschluss","Westdeutschland","","","","",""
"1995","AkademikerIn","Ostdeutschland","","","","",""
"1995","AkademikerIn","Westdeutschland","","","","",""
"1995","Hauptschule","Ostdeutschland","","","","",""
"1995","Hauptschule","Westdeutschland","","","","",""
"1995","Realschule","Ostdeutschland","","","","",""
"1995","Realschule","Westdeutschland","","","","",""
"1996","(Fach-)Abitur","Ostdeutschland","","","","",""
"1996","(Fach-)Abitur","Westdeutschland","","","","",""
"1996","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1996","(noch) kein Abschluss","Westdeutschland","","","","",""
"1996","AkademikerIn","Ostdeutschland","","","","",""
"1996","AkademikerIn","Westdeutschland","","","","",""
"1996","Hauptschule","Ostdeutschland","","","","",""
"1996","Hauptschule","Westdeutschland","","","","",""
"1996","Realschule","Ostdeutschland","","","","",""
"1996","Realschule","Westdeutschland","","","","",""
"1997","(Fach-)Abitur","Ostdeutschland","","","","",""
"1997","(Fach-)Abitur","Westdeutschland","","","","",""
"1997","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1997","(noch) kein Abschluss","Westdeutschland","","","","",""
"1997","AkademikerIn","Ostdeutschland","","","","",""
"1997","AkademikerIn","Westdeutschland","","","","",""
"1997","Hauptschule","Ostdeutschland","","","","",""
"1997","Hauptschule","Westdeutschland","","","","",""
"1997","Realschule","Ostdeutschland","","","","",""
"1997","Realschule","Westdeutschland","","","","",""
"1998","(Fach-)Abitur","Ostdeutschland","","","","",""
"1998","(Fach-)Abitur","Westdeutschland","","","","",""
"1998","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1998","(noch) kein Abschluss","Westdeutschland","","","","",""
"1998","AkademikerIn","Ostdeutschland","","","","",""
"1998","AkademikerIn","Westdeutschland","","","","",""
"1998","Hauptschule","Ostdeutschland","","","","",""
"1998","Hauptschule","Westdeutschland","","","","",""
"1998","Realschule","Ostdeutschland","","","","",""
"1998","Realschule","Westdeutschland","","","","",""
"1999","(Fach-)Abitur","Ostdeutschland","","","","",""
"1999","(Fach-)Abitur","Westdeutschland","","","","",""
"1999","(noch) kein Abschluss","Ostdeutschland","","","","",""
"1999","(noch) kein Abschluss","Westdeutschland","","","","",""
"1999","AkademikerIn","Ostdeutschland","","","","",""
"1999","AkademikerIn","Westdeutschland","","","","",""
"1999","Hauptschule","Ostdeutschland","","","","",""
"1999","Hauptschule","Westdeutschland","","","","",""
"1999","Realschule","Ostdeutschland","","","","",""
"1999","Realschule","Westdeutschland","","","","",""
