year,age_gr,pgisced97,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,17-29 y.,Primary Level,Somewhat concerned,0.19366,36,36,0.06274,0.32458
1984,17-29 y.,Lower Secondary Level,Very concerned,0.15393,171,594,0.12488,0.18297
1984,17-29 y.,Lower Secondary Level,Somewhat concerned,0.19606,204,594,0.16411,0.22802
1984,17-29 y.,Lower Secondary Level,Not concerned at all,0.22052,219,594,0.18715,0.25389
1984,17-29 y.,Upper Secondary Level,Very concerned,0.10531,181,1032,0.08657,0.12405
1984,17-29 y.,Upper Secondary Level,Somewhat concerned,0.20971,341,1032,0.18486,0.23456
1984,17-29 y.,Upper Secondary Level,Not concerned at all,0.33047,510,1032,0.30175,0.35918
1984,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.34209,36,36,0.18491,0.49926
1984,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.51072,62,62,0.38527,0.63616
1984,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.40770,52,52,0.27283,0.54257
1984,30-45 y.,Primary Level,Very concerned,0.17991,74,241,0.13131,0.22851
1984,30-45 y.,Primary Level,Somewhat concerned,0.20265,92,241,0.15179,0.25351
1984,30-45 y.,Primary Level,Not concerned at all,0.17390,75,241,0.12595,0.22186
1984,30-45 y.,Lower Secondary Level,Very concerned,0.14261,144,494,0.11174,0.17348
1984,30-45 y.,Lower Secondary Level,Somewhat concerned,0.17056,162,494,0.13736,0.20376
1984,30-45 y.,Lower Secondary Level,Not concerned at all,0.23413,188,494,0.19675,0.27151
1984,30-45 y.,Upper Secondary Level,Very concerned,0.12169,266,1428,0.10473,0.13866
1984,30-45 y.,Upper Secondary Level,Somewhat concerned,0.24863,476,1428,0.22620,0.27105
1984,30-45 y.,Upper Secondary Level,Not concerned at all,0.36123,686,1428,0.33631,0.38616
1984,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.39719,35,35,0.23271,0.56166
1984,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.27740,68,164,0.20866,0.34613
1984,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.38030,96,164,0.30578,0.45483
1984,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.17896,66,293,0.13499,0.22293
1984,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.60660,227,293,0.55057,0.66263
1984,46-65 y.,Primary Level,Very concerned,0.19889,72,229,0.14708,0.25071
1984,46-65 y.,Primary Level,Somewhat concerned,0.15232,67,229,0.10568,0.19896
1984,46-65 y.,Primary Level,Not concerned at all,0.19761,90,229,0.14592,0.24930
1984,46-65 y.,Lower Secondary Level,Very concerned,0.07050,100,455,0.04696,0.09405
1984,46-65 y.,Lower Secondary Level,Somewhat concerned,0.11018,144,455,0.08138,0.13898
1984,46-65 y.,Lower Secondary Level,Not concerned at all,0.18381,211,455,0.14818,0.21944
1984,46-65 y.,Upper Secondary Level,Very concerned,0.09738,173,942,0.07844,0.11632
1984,46-65 y.,Upper Secondary Level,Somewhat concerned,0.16822,281,942,0.14432,0.19212
1984,46-65 y.,Upper Secondary Level,Not concerned at all,0.29660,488,942,0.26741,0.32578
1984,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.53435,36,36,0.36909,0.69961
1984,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.39417,83,83,0.28840,0.49994
1984,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.14536,37,150,0.08877,0.20196
1984,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.52672,113,150,0.44655,0.60689
1985,17-29 y.,Lower Secondary Level,Very concerned,0.11527,111,535,0.08819,0.14236
1985,17-29 y.,Lower Secondary Level,Somewhat concerned,0.20105,199,535,0.16706,0.23504
1985,17-29 y.,Lower Secondary Level,Not concerned at all,0.23854,225,535,0.20239,0.27469
1985,17-29 y.,Upper Secondary Level,Very concerned,0.07285,133,945,0.05627,0.08943
1985,17-29 y.,Upper Secondary Level,Somewhat concerned,0.21648,314,945,0.19021,0.24275
1985,17-29 y.,Upper Secondary Level,Not concerned at all,0.37886,498,945,0.34791,0.40980
1985,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35058,35,35,0.19019,0.51097
1985,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.52930,60,60,0.40193,0.65666
1985,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.48563,53,53,0.34979,0.62148
1985,30-45 y.,Primary Level,Very concerned,0.10194,40,182,0.05786,0.14602
1985,30-45 y.,Primary Level,Somewhat concerned,0.18512,71,182,0.12854,0.24171
1985,30-45 y.,Primary Level,Not concerned at all,0.21284,71,182,0.15321,0.27247
1985,30-45 y.,Lower Secondary Level,Very concerned,0.10340,100,432,0.07465,0.13214
1985,30-45 y.,Lower Secondary Level,Somewhat concerned,0.17333,143,432,0.13759,0.20907
1985,30-45 y.,Lower Secondary Level,Not concerned at all,0.29279,189,432,0.24983,0.33576
1985,30-45 y.,Upper Secondary Level,Very concerned,0.08198,161,1270,0.06688,0.09707
1985,30-45 y.,Upper Secondary Level,Somewhat concerned,0.23828,428,1270,0.21484,0.26172
1985,30-45 y.,Upper Secondary Level,Not concerned at all,0.40105,681,1270,0.37409,0.42802
1985,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.46442,33,33,0.29161,0.63722
1985,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.22321,52,169,0.16024,0.28618
1985,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.51442,117,169,0.43885,0.59000
1985,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.14756,55,271,0.10526,0.18987
1985,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.60412,216,271,0.54578,0.66245
1985,46-65 y.,Primary Level,Somewhat concerned,0.20456,73,169,0.14356,0.26556
1985,46-65 y.,Primary Level,Not concerned at all,0.25353,96,169,0.18774,0.31931
1985,46-65 y.,Lower Secondary Level,Very concerned,0.04247,68,426,0.02330,0.06164
1985,46-65 y.,Lower Secondary Level,Somewhat concerned,0.09953,117,426,0.07107,0.12799
1985,46-65 y.,Lower Secondary Level,Not concerned at all,0.22741,241,426,0.18756,0.26726
1985,46-65 y.,Upper Secondary Level,Very concerned,0.07437,119,847,0.05669,0.09205
1985,46-65 y.,Upper Secondary Level,Somewhat concerned,0.14570,228,847,0.12192,0.16947
1985,46-65 y.,Upper Secondary Level,Not concerned at all,0.32655,500,847,0.29495,0.35815
1985,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.48726,32,32,0.31130,0.66321
1985,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.17642,34,120,0.10793,0.24491
1985,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.41230,86,120,0.32386,0.50074
1985,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.58532,128,128,0.49963,0.67100
1986,17-29 y.,Lower Secondary Level,Very concerned,0.08970,98,525,0.06524,0.11417
1986,17-29 y.,Lower Secondary Level,Somewhat concerned,0.20141,190,525,0.16707,0.23575
1986,17-29 y.,Lower Secondary Level,Not concerned at all,0.26824,237,525,0.23031,0.30617
1986,17-29 y.,Upper Secondary Level,Very concerned,0.09239,134,934,0.07380,0.11097
1986,17-29 y.,Upper Secondary Level,Somewhat concerned,0.20199,289,934,0.17622,0.22775
1986,17-29 y.,Upper Secondary Level,Not concerned at all,0.38644,511,934,0.35519,0.41768
1986,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.38501,37,37,0.22606,0.54397
1986,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.45602,47,47,0.31208,0.59995
1986,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.46623,42,42,0.31353,0.61893
1986,30-45 y.,Primary Level,Very concerned,0.10752,31,158,0.05906,0.15597
1986,30-45 y.,Primary Level,Somewhat concerned,0.20186,65,158,0.13908,0.26465
1986,30-45 y.,Primary Level,Not concerned at all,0.22980,62,158,0.16399,0.29561
1986,30-45 y.,Lower Secondary Level,Very concerned,0.08309,73,380,0.05530,0.11088
1986,30-45 y.,Lower Secondary Level,Somewhat concerned,0.18210,130,380,0.14324,0.22095
1986,30-45 y.,Lower Secondary Level,Not concerned at all,0.27937,177,380,0.23420,0.32454
1986,30-45 y.,Upper Secondary Level,Very concerned,0.07398,134,1166,0.05895,0.08901
1986,30-45 y.,Upper Secondary Level,Somewhat concerned,0.22366,372,1166,0.19974,0.24759
1986,30-45 y.,Upper Secondary Level,Not concerned at all,0.41183,660,1166,0.38357,0.44009
1986,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.44247,39,39,0.28455,0.60039
1986,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.17047,37,147,0.10947,0.23146
1986,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.51163,110,147,0.43055,0.59271
1986,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.21674,82,289,0.16915,0.26433
1986,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.55895,207,289,0.50161,0.61630
1986,46-65 y.,Primary Level,Very concerned,0.15055,46,187,0.09915,0.20194
1986,46-65 y.,Primary Level,Somewhat concerned,0.22532,67,187,0.16527,0.28536
