year,age_gr,regtyp,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,Urban regions,Very concerned,0.07493,220,1413,0.06120,0.08866
1985,17-29 y.,Urban regions,Somewhat concerned,0.17347,445,1413,0.15372,0.19322
1985,17-29 y.,Urban regions,Not concerned at all,0.33177,748,1413,0.30721,0.35633
1985,17-29 y.,Rural regions,Very concerned,0.08732,64,382,0.05898,0.11567
1985,17-29 y.,Rural regions,Somewhat concerned,0.23427,153,382,0.19174,0.27680
1985,17-29 y.,Rural regions,Not concerned at all,0.26630,165,382,0.22191,0.31068
1985,30-45 y.,Urban regions,Very concerned,0.08472,285,1957,0.07238,0.09706
1985,30-45 y.,Urban regions,Somewhat concerned,0.21720,633,1957,0.19893,0.23548
1985,30-45 y.,Urban regions,Not concerned at all,0.42034,1039,1957,0.39846,0.44221
1985,30-45 y.,Rural regions,Very concerned,0.06662,69,495,0.04463,0.08861
1985,30-45 y.,Rural regions,Somewhat concerned,0.20037,151,495,0.16507,0.23567
1985,30-45 y.,Rural regions,Not concerned at all,0.40140,275,495,0.35817,0.44462
1985,46-65 y.,Urban regions,Very concerned,0.05868,186,1453,0.04659,0.07077
1985,46-65 y.,Urban regions,Somewhat concerned,0.12930,385,1453,0.11204,0.14656
1985,46-65 y.,Urban regions,Not concerned at all,0.32899,882,1453,0.30482,0.35316
1985,46-65 y.,Rural regions,Very concerned,0.06270,51,361,0.03766,0.08775
1985,46-65 y.,Rural regions,Somewhat concerned,0.13873,104,361,0.10302,0.17444
1985,46-65 y.,Rural regions,Not concerned at all,0.29385,206,361,0.24679,0.34091
1986,17-29 y.,Urban regions,Very concerned,0.08064,218,1378,0.06626,0.09502
1986,17-29 y.,Urban regions,Somewhat concerned,0.17787,441,1378,0.15767,0.19807
1986,17-29 y.,Urban regions,Not concerned at all,0.33316,719,1378,0.30827,0.35806
1986,17-29 y.,Rural regions,Very concerned,0.10398,71,396,0.07388,0.13408
1986,17-29 y.,Rural regions,Somewhat concerned,0.21503,131,396,0.17451,0.25555
1986,17-29 y.,Rural regions,Not concerned at all,0.30880,194,396,0.26324,0.35436
1986,30-45 y.,Urban regions,Very concerned,0.07141,230,1813,0.05956,0.08327
1986,30-45 y.,Urban regions,Somewhat concerned,0.20661,559,1813,0.18796,0.22525
1986,30-45 y.,Urban regions,Not concerned at all,0.43248,1024,1813,0.40967,0.45529
1986,30-45 y.,Rural regions,Very concerned,0.06836,53,453,0.04510,0.09163
1986,30-45 y.,Rural regions,Somewhat concerned,0.23512,162,453,0.19603,0.27422
1986,30-45 y.,Rural regions,Not concerned at all,0.36287,238,453,0.31855,0.40720
1986,46-65 y.,Urban regions,Very concerned,0.06562,228,1444,0.05284,0.07840
1986,46-65 y.,Urban regions,Somewhat concerned,0.12879,383,1444,0.11150,0.14607
1986,46-65 y.,Urban regions,Not concerned at all,0.32209,833,1444,0.29798,0.34620
1986,46-65 y.,Rural regions,Very concerned,0.06081,49,334,0.03514,0.08648
1986,46-65 y.,Rural regions,Somewhat concerned,0.11426,89,334,0.08009,0.14843
1986,46-65 y.,Rural regions,Not concerned at all,0.28622,196,334,0.23768,0.33477
1987,17-29 y.,Urban regions,Very concerned,0.06169,190,1401,0.04908,0.07429
1987,17-29 y.,Urban regions,Somewhat concerned,0.20621,478,1401,0.18501,0.22740
1987,17-29 y.,Urban regions,Not concerned at all,0.35309,733,1401,0.32806,0.37813
1987,17-29 y.,Rural regions,Very concerned,0.07049,49,425,0.04612,0.09485
1987,17-29 y.,Rural regions,Somewhat concerned,0.28885,181,425,0.24571,0.33199
1987,17-29 y.,Rural regions,Not concerned at all,0.33070,195,425,0.28592,0.37548
1987,30-45 y.,Urban regions,Very concerned,0.07552,223,1804,0.06332,0.08771
1987,30-45 y.,Urban regions,Somewhat concerned,0.23669,606,1804,0.21707,0.25631
1987,30-45 y.,Urban regions,Not concerned at all,0.41969,975,1804,0.39691,0.44247
1987,30-45 y.,Rural regions,Very concerned,0.04857,37,463,0.02897,0.06817
1987,30-45 y.,Rural regions,Somewhat concerned,0.24158,159,463,0.20255,0.28061
1987,30-45 y.,Rural regions,Not concerned at all,0.41336,267,463,0.36845,0.45826
1987,46-65 y.,Urban regions,Very concerned,0.05864,177,1448,0.04653,0.07074
1987,46-65 y.,Urban regions,Somewhat concerned,0.14277,437,1448,0.12474,0.16079
1987,46-65 y.,Urban regions,Not concerned at all,0.32951,834,1448,0.30529,0.35373
1987,46-65 y.,Rural regions,Very concerned,0.05176,37,356,0.02871,0.07480
1987,46-65 y.,Rural regions,Somewhat concerned,0.16121,110,356,0.12296,0.19947
1987,46-65 y.,Rural regions,Not concerned at all,0.30085,209,356,0.25314,0.34856
1988,17-29 y.,Urban regions,Very concerned,0.08168,229,1370,0.06717,0.09619
1988,17-29 y.,Urban regions,Somewhat concerned,0.19892,474,1370,0.17777,0.22007
1988,17-29 y.,Urban regions,Not concerned at all,0.33130,667,1370,0.30637,0.35624
1988,17-29 y.,Rural regions,Very concerned,0.07113,52,365,0.04472,0.09754
1988,17-29 y.,Rural regions,Somewhat concerned,0.26478,145,365,0.21945,0.31010
1988,17-29 y.,Rural regions,Not concerned at all,0.30070,168,365,0.25359,0.34781
1988,30-45 y.,Urban regions,Very concerned,0.07733,219,1675,0.06453,0.09012
1988,30-45 y.,Urban regions,Somewhat concerned,0.25209,584,1675,0.23129,0.27289
1988,30-45 y.,Urban regions,Not concerned at all,0.40424,872,1675,0.38073,0.42775
1988,30-45 y.,Rural regions,Very concerned,0.07440,56,434,0.04968,0.09912
1988,30-45 y.,Rural regions,Somewhat concerned,0.24708,150,434,0.20645,0.28770
1988,30-45 y.,Rural regions,Not concerned at all,0.36593,228,434,0.32056,0.41130
1988,46-65 y.,Urban regions,Very concerned,0.07503,214,1414,0.06129,0.08876
1988,46-65 y.,Urban regions,Somewhat concerned,0.15810,443,1414,0.13908,0.17712
1988,46-65 y.,Urban regions,Not concerned at all,0.31239,757,1414,0.28822,0.33655
1988,46-65 y.,Rural regions,Very concerned,0.05102,45,336,0.02745,0.07458
1988,46-65 y.,Rural regions,Somewhat concerned,0.20041,126,336,0.15754,0.24328
1988,46-65 y.,Rural regions,Not concerned at all,0.25870,165,336,0.21180,0.30559
1989,17-29 y.,Urban regions,Very concerned,0.04819,148,1375,0.03686,0.05951
1989,17-29 y.,Urban regions,Somewhat concerned,0.19045,449,1375,0.16969,0.21121
1989,17-29 y.,Urban regions,Not concerned at all,0.39295,778,1375,0.36712,0.41877
1989,17-29 y.,Rural regions,Somewhat concerned,0.20181,115,333,0.15864,0.24499
1989,17-29 y.,Rural regions,Not concerned at all,0.39429,218,333,0.34172,0.44686
1989,30-45 y.,Urban regions,Very concerned,0.04411,133,1676,0.03428,0.05395
1989,30-45 y.,Urban regions,Somewhat concerned,0.21905,504,1676,0.19925,0.23886
1989,30-45 y.,Urban regions,Not concerned at all,0.49801,1039,1676,0.47406,0.52195
1989,30-45 y.,Rural regions,Very concerned,0.06129,38,416,0.03821,0.08437
1989,30-45 y.,Rural regions,Somewhat concerned,0.20176,125,416,0.16315,0.24037
1989,30-45 y.,Rural regions,Not concerned at all,0.46291,253,416,0.41494,0.51088
1989,46-65 y.,Urban regions,Very concerned,0.05343,135,1374,0.04153,0.06532
1989,46-65 y.,Urban regions,Somewhat concerned,0.13259,375,1374,0.11465,0.15052
1989,46-65 y.,Urban regions,Not concerned at all,0.36193,864,1374,0.33651,0.38735
1989,46-65 y.,Rural regions,Somewhat concerned,0.15811,103,291,0.11612,0.20011
1989,46-65 y.,Rural regions,Not concerned at all,0.31356,188,291,0.26017,0.36696
1990,17-29 y.,Urban regions,Very concerned,0.07381,245,1585,0.06094,0.08669
1990,17-29 y.,Urban regions,Somewhat concerned,0.18670,517,1585,0.16751,0.20589
1990,17-29 y.,Urban regions,Not concerned at all,0.38177,823,1585,0.35785,0.40570
1990,17-29 y.,Rural regions,Very concerned,0.15892,263,937,0.13549,0.18234
1990,17-29 y.,Rural regions,Somewhat concerned,0.24076,359,937,0.21337,0.26815
1990,17-29 y.,Rural regions,Not concerned at all,0.28809,315,937,0.25908,0.31710
1990,30-45 y.,Urban regions,Very concerned,0.07840,302,2138,0.06701,0.08980
1990,30-45 y.,Urban regions,Somewhat concerned,0.24060,737,2138,0.22248,0.25872
1990,30-45 y.,Urban regions,Not concerned at all,0.46506,1099,2138,0.44391,0.48620
1990,30-45 y.,Rural regions,Very concerned,0.19343,408,1343,0.17230,0.21457
1990,30-45 y.,Rural regions,Somewhat concerned,0.29819,522,1343,0.27371,0.32266
1990,30-45 y.,Rural regions,Not concerned at all,0.34569,413,1343,0.32024,0.37113
1990,46-65 y.,Urban regions,Very concerned,0.07413,282,1682,0.06160,0.08665
1990,46-65 y.,Urban regions,Somewhat concerned,0.17606,561,1682,0.15785,0.19426
1990,46-65 y.,Urban regions,Not concerned at all,0.32368,839,1682,0.30132,0.34605
1990,46-65 y.,Rural regions,Very concerned,0.15537,310,986,0.13275,0.17799
1990,46-65 y.,Rural regions,Somewhat concerned,0.21565,376,986,0.18997,0.24133
1990,46-65 y.,Rural regions,Not concerned at all,0.24361,300,986,0.21681,0.27042
1991,17-29 y.,Urban regions,Very concerned,0.05658,160,1567,0.04514,0.06802
1991,17-29 y.,Urban regions,Somewhat concerned,0.15729,437,1567,0.13926,0.17532
1991,17-29 y.,Urban regions,Not concerned at all,0.44906,970,1567,0.42442,0.47369
1991,17-29 y.,Rural regions,Very concerned,0.16206,244,834,0.13704,0.18709
1991,17-29 y.,Rural regions,Somewhat concerned,0.19043,262,834,0.16377,0.21710
1991,17-29 y.,Rural regions,Not concerned at all,0.29715,328,834,0.26611,0.32818
1991,30-45 y.,Urban regions,Very concerned,0.07721,297,2146,0.06591,0.08850
1991,30-45 y.,Urban regions,Somewhat concerned,0.19733,599,2146,0.18049,0.21418
1991,30-45 y.,Urban regions,Not concerned at all,0.50689,1250,2146,0.48574,0.52805
1991,30-45 y.,Rural regions,Very concerned,0.17714,378,1262,0.15607,0.19821
1991,30-45 y.,Rural regions,Somewhat concerned,0.25032,422,1262,0.22641,0.27423
1991,30-45 y.,Rural regions,Not concerned at all,0.37261,462,1262,0.34592,0.39929
1991,46-65 y.,Urban regions,Very concerned,0.06723,244,1612,0.05500,0.07946
1991,46-65 y.,Urban regions,Somewhat concerned,0.14600,450,1612,0.12876,0.16325
1991,46-65 y.,Urban regions,Not concerned at all,0.36885,918,1612,0.34529,0.39241
1991,46-65 y.,Rural regions,Very concerned,0.15873,296,839,0.13399,0.18347
1991,46-65 y.,Rural regions,Somewhat concerned,0.16830,262,839,0.14296,0.19363
1991,46-65 y.,Rural regions,Not concerned at all,0.24207,281,839,0.21307,0.27107
1992,17-29 y.,Urban regions,Very concerned,0.06913,189,1483,0.05621,0.08204
1992,17-29 y.,Urban regions,Somewhat concerned,0.17958,470,1483,0.16004,0.19912
1992,17-29 y.,Urban regions,Not concerned at all,0.39071,824,1483,0.36587,0.41555
1992,17-29 y.,Rural regions,Very concerned,0.10830,151,740,0.08589,0.13070
1992,17-29 y.,Rural regions,Somewhat concerned,0.22585,267,740,0.19570,0.25599
1992,17-29 y.,Rural regions,Not concerned at all,0.29578,322,740,0.26288,0.32869
1992,30-45 y.,Urban regions,Very concerned,0.08656,305,2093,0.07451,0.09861
1992,30-45 y.,Urban regions,Somewhat concerned,0.23736,703,2093,0.21913,0.25559
1992,30-45 y.,Urban regions,Not concerned at all,0.44864,1085,2093,0.42733,0.46995
1992,30-45 y.,Rural regions,Very concerned,0.14584,290,1162,0.12554,0.16614
1992,30-45 y.,Rural regions,Somewhat concerned,0.29434,443,1162,0.26812,0.32055
1992,30-45 y.,Rural regions,Not concerned at all,0.33259,429,1162,0.30549,0.35969
1992,46-65 y.,Urban regions,Very concerned,0.07255,255,1511,0.05946,0.08563
1992,46-65 y.,Urban regions,Somewhat concerned,0.17270,497,1511,0.15364,0.19177
1992,46-65 y.,Urban regions,Not concerned at all,0.31711,759,1511,0.29364,0.34058
1992,46-65 y.,Rural regions,Very concerned,0.11197,202,723,0.08897,0.13497
1992,46-65 y.,Rural regions,Somewhat concerned,0.17497,262,723,0.14725,0.20268
1992,46-65 y.,Rural regions,Not concerned at all,0.22783,259,723,0.19724,0.25843
1993,17-29 y.,Urban regions,Very concerned,0.05686,159,1424,0.04483,0.06890
1993,17-29 y.,Urban regions,Somewhat concerned,0.18484,449,1424,0.16468,0.20501
