year,pgisced97,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Primary Level,Very concerned,0.14936,170,556,0.11970,0.17901
1984,Primary Level,Somewhat concerned,0.17375,195,556,0.14223,0.20528
1984,Primary Level,Not concerned at all,0.15273,191,556,0.12280,0.18266
1984,Lower Secondary Level,Very concerned,0.08400,416,1552,0.07020,0.09781
1984,Lower Secondary Level,Somewhat concerned,0.11189,510,1552,0.09620,0.12758
1984,Lower Secondary Level,Not concerned at all,0.15753,626,1552,0.13940,0.17566
1984,Upper Secondary Level,Very concerned,0.09193,621,3415,0.08224,0.10162
1984,Upper Secondary Level,Somewhat concerned,0.17680,1098,3415,0.16400,0.18960
1984,Upper Secondary Level,Not concerned at all,0.28183,1696,3415,0.26674,0.29692
1984,Post-secondary Non-tertiary Level,Very concerned,0.06701,32,204,0.03261,0.10141
1984,Post-secondary Non-tertiary Level,Somewhat concerned,0.17935,63,204,0.12658,0.23213
1984,Post-secondary Non-tertiary Level,Not concerned at all,0.36534,109,204,0.29910,0.43158
1984,First Stage of Tertiary Education,Very concerned,0.06106,43,414,0.03797,0.08416
1984,First Stage of Tertiary Education,Somewhat concerned,0.17529,127,414,0.13862,0.21196
1984,First Stage of Tertiary Education,Not concerned at all,0.35116,244,414,0.30512,0.39719
1984,Second Stage of Tertiary Education,Very concerned,0.05731,53,572,0.03825,0.07638
1984,Second Stage of Tertiary Education,Somewhat concerned,0.14513,123,572,0.11624,0.17402
1984,Second Stage of Tertiary Education,Not concerned at all,0.49047,396,572,0.44946,0.53147
1985,Primary Level,Very concerned,0.09250,83,438,0.06534,0.11967
1985,Primary Level,Somewhat concerned,0.15739,165,438,0.12324,0.19153
1985,Primary Level,Not concerned at all,0.17941,190,438,0.14344,0.21539
1985,Lower Secondary Level,Very concerned,0.05901,279,1403,0.04668,0.07135
1985,Lower Secondary Level,Somewhat concerned,0.11132,460,1403,0.09485,0.12778
1985,Lower Secondary Level,Not concerned at all,0.18758,664,1403,0.16714,0.20801
1985,Upper Secondary Level,Very concerned,0.06434,413,3075,0.05567,0.07302
1985,Upper Secondary Level,Somewhat concerned,0.16683,971,3075,0.15365,0.18001
1985,Upper Secondary Level,Not concerned at all,0.31195,1691,3075,0.29557,0.32832
1985,Post-secondary Non-tertiary Level,Somewhat concerned,0.16474,53,154,0.10596,0.22351
1985,Post-secondary Non-tertiary Level,Not concerned at all,0.37086,101,154,0.29432,0.44740
1985,First Stage of Tertiary Education,Somewhat concerned,0.16369,105,373,0.12609,0.20129
1985,First Stage of Tertiary Education,Not concerned at all,0.40325,268,373,0.35340,0.45310
1985,Second Stage of Tertiary Education,Very concerned,0.05279,45,546,0.03402,0.07157
1985,Second Stage of Tertiary Education,Somewhat concerned,0.12181,100,546,0.09435,0.14927
1985,Second Stage of Tertiary Education,Not concerned at all,0.51913,401,546,0.47718,0.56107
1986,Primary Level,Very concerned,0.10802,96,414,0.07808,0.13796
1986,Primary Level,Somewhat concerned,0.19237,162,414,0.15436,0.23039
1986,Primary Level,Not concerned at all,0.16255,156,414,0.12696,0.19813
1986,Lower Secondary Level,Very concerned,0.04885,234,1319,0.03721,0.06048
1986,Lower Secondary Level,Somewhat concerned,0.11109,444,1319,0.09412,0.12805
1986,Lower Secondary Level,Not concerned at all,0.18945,641,1319,0.16829,0.21061
1986,Upper Secondary Level,Very concerned,0.06817,404,2947,0.05906,0.07727
1986,Upper Secondary Level,Somewhat concerned,0.15569,877,2947,0.14259,0.16878
1986,Upper Secondary Level,Not concerned at all,0.31442,1666,2947,0.29765,0.33118
1986,Post-secondary Non-tertiary Level,Somewhat concerned,0.16840,54,159,0.11005,0.22676
1986,Post-secondary Non-tertiary Level,Not concerned at all,0.37554,105,159,0.30003,0.45106
1986,First Stage of Tertiary Education,Very concerned,0.04939,31,360,0.02698,0.07181
1986,First Stage of Tertiary Education,Somewhat concerned,0.14281,87,360,0.10662,0.17900
1986,First Stage of Tertiary Education,Not concerned at all,0.37915,242,360,0.32896,0.42934
1986,Second Stage of Tertiary Education,Very concerned,0.04851,42,551,0.03055,0.06646
1986,Second Stage of Tertiary Education,Somewhat concerned,0.15913,126,551,0.12856,0.18970
1986,Second Stage of Tertiary Education,Not concerned at all,0.49627,383,551,0.45448,0.53805
1987,Primary Level,Very concerned,0.09170,70,405,0.06356,0.11985
1987,Primary Level,Somewhat concerned,0.18579,155,405,0.14786,0.22372
1987,Primary Level,Not concerned at all,0.21482,180,405,0.17478,0.25487
1987,Lower Secondary Level,Very concerned,0.04849,208,1358,0.03706,0.05992
1987,Lower Secondary Level,Somewhat concerned,0.12851,490,1358,0.11070,0.14631
1987,Lower Secondary Level,Not concerned at all,0.20700,660,1358,0.18545,0.22856
1987,Upper Secondary Level,Very concerned,0.05326,327,3008,0.04523,0.06129
1987,Upper Secondary Level,Somewhat concerned,0.18205,1019,3008,0.16826,0.19585
1987,Upper Secondary Level,Not concerned at all,0.31426,1662,3008,0.29766,0.33085
1987,Post-secondary Non-tertiary Level,Somewhat concerned,0.22297,60,158,0.15786,0.28808
1987,Post-secondary Non-tertiary Level,Not concerned at all,0.33810,98,158,0.26411,0.41210
1987,First Stage of Tertiary Education,Very concerned,0.05757,35,357,0.03337,0.08177
1987,First Stage of Tertiary Education,Somewhat concerned,0.16788,104,357,0.12906,0.20671
1987,First Stage of Tertiary Education,Not concerned at all,0.36220,218,357,0.31227,0.41213
1987,Second Stage of Tertiary Education,Very concerned,0.04281,40,543,0.02577,0.05985
1987,Second Stage of Tertiary Education,Somewhat concerned,0.14089,112,543,0.11160,0.17018
