year,regtyp,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,male,3112,7.52617,7.45280,7.59955,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1985,Urban regions,female,1898,7.50766,7.40885,7.60647,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Rural regions,male,799,7.58468,7.44120,7.72816,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1985,Rural regions,female,485,7.43877,7.24056,7.63699,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Urban regions,male,3018,7.44236,7.36936,7.51536,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Urban regions,female,1838,7.35133,7.25444,7.44821,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Rural regions,male,786,7.52154,7.37725,7.66583,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Rural regions,female,489,7.27571,7.08249,7.46893,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1987,Urban regions,male,2976,7.48634,7.41447,7.55822,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
1987,Urban regions,female,1852,7.34997,7.25395,7.44600,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Rural regions,male,782,7.40144,7.25860,7.54428,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Rural regions,female,512,7.27735,7.09128,7.46342,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Urban regions,male,2843,7.26113,7.18562,7.33664,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Urban regions,female,1791,7.23962,7.13968,7.33957,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Rural regions,male,718,7.26053,7.11622,7.40483,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
