"year","bildungsniveau","sex","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1984","(Fach-)Abitur","männlich","7.46","7.5","281","4","6","9","10","10","7.17","7.75","0","10","8","8"
"1984","(Fach-)Abitur","weiblich","7.69","7.5","155","5","7","10","10","10","7.34","8.04","1","10","8","8"
"1984","(noch) kein Abschluss","männlich","7","7.5","388","3","5","9","10","10","6.75","7.25","0","10","8","8"
"1984","(noch) kein Abschluss","weiblich","6.99","7.5","259","3","5","9","10","10","6.68","7.3","0","10","7","8"
"1984","AkademikerIn","männlich","7.76","7.5","450","5","7","9","10","10","7.58","7.94","0","10","8","8"
"1984","AkademikerIn","weiblich","8.02","7.5","163","5","7","10","10","10","7.71","8.33","0","10","8","9"
"1984","Hauptschule","männlich","7.75","7.5","2668","5","7","10","10","10","7.67","7.83","0","10","8","8"
"1984","Hauptschule","weiblich","7.6","7.5","1410","5","6","10","10","10","7.48","7.72","0","10","8","8"
"1984","Realschule","männlich","7.77","7.5","576","5","7","10","10","10","7.59","7.95","0","10","8","8"
"1984","Realschule","weiblich","7.76","7.5","578","5","7","10","10","10","7.57","7.95","0","10","8","9"
"1985","(Fach-)Abitur","männlich","7.08","7.5","249","4","6","9","10","10","6.76","7.4","0","10","8","8"
"1985","(Fach-)Abitur","weiblich","7.21","7.5","148","4","5","9","10","10","6.85","7.57","0","10","7","8"
"1985","(noch) kein Abschluss","männlich","7.27","7.5","295","4","6","9","10","10","7.01","7.53","0","10","8","8"
"1985","(noch) kein Abschluss","weiblich","7.03","6.5","208","4","5","9","10","10","6.72","7.34","1","10","7","8"
"1985","AkademikerIn","männlich","7.65","7.5","424","5","7","9","10","10","7.47","7.83","0","10","8","8"
"1985","AkademikerIn","weiblich","7.64","7.5","159","5","7","9","10","10","7.29","7.99","0","10","8","8"
"1985","Hauptschule","männlich","7.55","7.5","2345","5","6","9","10","10","7.46","7.64","0","10","8","8"
"1985","Hauptschule","weiblich","7.46","7.5","1275","5","6","9","10","10","7.34","7.58","0","10","8","8"
"1985","Realschule","männlich","7.6","7.5","555","5","7","9","10","10","7.44","7.76","0","10","8","8"
"1985","Realschule","weiblich","7.6","7.5","561","5","7","9","10","10","7.42","7.78","0","10","8","8"
"1986","(Fach-)Abitur","männlich","7.25","7.5","254","4","6","9","10","10","6.97","7.53","0","10","7","8"
"1986","(Fach-)Abitur","weiblich","7.12","7.5","177","4","5","9","10","10","6.77","7.47","0","10","7","8"
"1986","(noch) kein Abschluss","männlich","7.16","7.5","277","4","6","9","10","10","6.88","7.44","0","10","7","8"
"1986","(noch) kein Abschluss","weiblich","7.32","7.5","193","4","6","9","10","10","6.99","7.65","0","10","7","8"
"1986","AkademikerIn","männlich","7.55","7.5","427","5","7","9","10","10","7.37","7.73","0","10","8","8"
"1986","AkademikerIn","weiblich","7.72","7.5","154","5","7","9","10","10","7.43","8.01","1","10","8","8"
"1986","Hauptschule","männlich","7.46","7.5","2260","5","6","9","10","10","7.37","7.55","0","10","8","8"
"1986","Hauptschule","weiblich","7.29","7.5","1228","5","6","9","10","10","7.17","7.41","0","10","8","8"
"1986","Realschule","männlich","7.48","7.5","539","5","7","9","10","10","7.32","7.64","0","10","8","8"
"1986","Realschule","weiblich","7.39","7.5","540","5","6","9","10","10","7.21","7.57","0","10","8","8"
"1987","(Fach-)Abitur","männlich","7.33","7.5","244","4","6","9","10","10","7.07","7.59","0","10","8","8"
"1987","(Fach-)Abitur","weiblich","7.01","7.5","176","4","5","9","10","10","6.7","7.32","1","10","7","8"
"1987","(noch) kein Abschluss","männlich","7.11","6.5","262","5","6","9","10","10","6.84","7.38","0","10","7","8"
