year,sampreg,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,male,4394,7.71808,7.65451,7.78166,7.00000,8.00000,10.00000,2.50000,10,,,
1984,West,female,2581,7.66418,7.57510,7.75327,6.00000,8.00000,10.00000,0.00000,10,,,
1985,West,male,3911,7.54003,7.47474,7.60532,7.00000,8.00000,9.00000,4.00000,10,,,
1985,West,female,2383,7.49206,7.40364,7.58048,6.00000,8.00000,9.00000,1.50000,10,,,
1986,West,male,3804,7.46118,7.39604,7.52632,6.00000,8.00000,9.00000,1.50000,10,,,
1986,West,female,2327,7.33331,7.24666,7.41997,6.00000,8.00000,9.00000,1.50000,10,,,
1987,West,male,3758,7.46641,7.40217,7.53064,6.00000,8.00000,9.00000,1.50000,10,,,
1987,West,female,2364,7.33260,7.24727,7.41794,6.00000,8.00000,9.00000,1.50000,10,,,
1988,West,male,3561,7.26099,7.19415,7.32784,6.00000,8.00000,9.00000,1.50000,10,,,
1988,West,female,2251,7.25862,7.16949,7.34776,6.00000,8.00000,9.00000,1.50000,10,,,
1989,West,male,3448,7.28527,7.21952,7.35102,6.00000,8.00000,9.00000,1.50000,10,,,
1989,West,female,2220,7.24093,7.15521,7.32665,6.00000,8.00000,9.00000,1.50000,10,,,
1990,West,No answer / don't know,,,,,,,,,,,,
1990,West,male,3400,7.23953,7.17235,7.30671,6.00000,8.00000,9.00000,1.50000,10,,,
1990,West,female,2255,7.23622,7.15222,7.32023,6.00000,8.00000,9.00000,1.50000,10,,,
1990,East,male,1780,7.23744,7.12969,7.34519,6.00000,8.00000,9.00000,1.50000,10,,,
1990,East,female,1613,7.16551,7.04806,7.28297,5.00000,8.00000,9.00000,0,10,,,
1991,West,male,3421,7.21415,7.14831,7.27999,6.00000,8.00000,9.00000,1.50000,10,,,
1991,West,female,2369,7.17725,7.09560,7.25890,6.00000,8.00000,9.00000,1.50000,10,,,
1991,East,male,1469,6.35420,6.21761,6.49079,5.00000,7.00000,8.00000,0.50000,10,,,
1991,East,female,1242,6.30340,6.14775,6.45905,5.00000,7.00000,8.00000,0.50000,10,,,
1992,West,male,3327,7.40237,7.33982,7.46492,7.00000,8.00000,9.00000,4.00000,10,,,
1992,West,female,2314,7.42972,7.35217,7.50727,6.00000,8.00000,9.00000,1.50000,10,,,
1992,East,male,1304,6.79039,6.66908,6.91171,5.00000,7.00000,8.00000,0.50000,10,,,
1992,East,female,1076,6.72882,6.59382,6.86381,5.00000,7.00000,8.00000,0.50000,10,,,
