year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,4695,7.72360,7.66153,7.78568,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,8.00000,8.00000
1984,Direct migration background,2218,7.46920,7.36497,7.57343,6.00000,8.00000,10.00000,0.00000,10.00000,8.00000,8.00000,8.00000
1984,Indirect migration background,62,8.36535,7.80102,8.92968,7.00000,10.00000,10.00000,2.50000,10.00000,10.00000,7.97500,10.00000
1985,No migration background,4347,7.54192,7.47897,7.60487,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Direct migration background,1885,7.34764,7.24680,7.44849,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1985,Indirect migration background,62,7.56393,7.05901,8.06885,5.81689,8.00000,9.00000,3.00000,10.00000,8.00000,7.00000,9.00000
1986,No migration background,4226,7.41413,7.35143,7.47683,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Direct migration background,1826,7.37895,7.28196,7.47594,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1986,Indirect migration background,79,7.53594,7.04873,8.02314,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,7.00000,9.00000
1987,No migration background,4229,7.42110,7.35935,7.48284,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Direct migration background,1805,7.36384,7.26822,7.45946,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1987,Indirect migration background,88,7.23381,6.73938,7.72823,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,6.00000,8.00000
1988,No migration background,4004,7.25913,7.19467,7.32358,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1988,Direct migration background,1692,7.22414,7.12310,7.32519,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,7.00000,8.00000
1988,Indirect migration background,116,7.91761,7.56881,8.26640,7.00000,8.00000,10.00000,2.50000,10.00000,8.00000,7.00000,9.00000
1989,No migration background,3901,7.28140,7.21836,7.34445,6.00000,8.00000,9.00000,1.50000,10.00000,8.00000,8.00000,8.00000
1989,Direct migration background,1639,7.14314,7.04720,7.23909,6.00000,8.00000,8.00000,3.00000,10.00000,8.00000,7.00000,8.00000
1989,Indirect migration background,128,7.52318,7.17236,7.87400,7.00000,8.00000,9.00000,4.00000,10.00000,8.00000,8.00000,8.00000
