year,migback,quintil_oecd,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,kein Migrationshintergrund,-6,,,,,,,,,,,,
1984,kein Migrationshintergrund,1. Quintil,7.617328005886029,7.570628802675479,7.664027209096579,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,2085.0
1984,kein Migrationshintergrund,2. Quintil,7.750283307507698,7.696257963734729,7.804308651280667,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,1425.0
1984,kein Migrationshintergrund,3. Quintil,7.867585458748463,7.792651116421601,7.942519801075326,7.0,8.0,10.0,2.5,10.0,8.0,8.0,8.0,703.0
1984,kein Migrationshintergrund,4. Quintil,7.790019263292811,7.6833682864432955,7.896670240142326,7.0,8.0,9.74995117498207,2.8750732375268937,10.0,8.0,8.0,8.0,330.0
1984,kein Migrationshintergrund,5. Quintil,8.124618405334948,7.960720459332463,8.288516351337432,7.0,8.0,10.0,2.5,10.0,8.0,7.0,8.0,108.0
1984,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1984,direkter Migrationshintergrund,1. Quintil,7.23675202590217,7.170074760883707,7.303429290920634,5.0,8.0,9.0,0.0,10.0,8.0,8.0,8.0,1364.0
1984,direkter Migrationshintergrund,2. Quintil,7.576517179093794,7.480196426265975,7.672837931921613,6.0,8.0,10.0,0.0,10.0,8.0,8.0,8.0,600.0
1984,direkter Migrationshintergrund,3. Quintil,8.115589861819025,7.973894733468073,8.257284990169977,7.0,9.0,10.0,2.5,10.0,9.0,9.0,10.0,187.0
1984,direkter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1984,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1984,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1984,indirekter Migrationshintergrund,1. Quintil,8.833167106720039,8.521800295756046,9.144533917684031,8.026395073845084,10.0,10.0,5.065987684612709,10.0,10.0,10.0,12.0,31.0
1984,indirekter Migrationshintergrund,2. Quintil,,,,,,,,,,,,
1984,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1984,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1985,kein Migrationshintergrund,-6,,,,,,,,,,,,
1985,kein Migrationshintergrund,1. Quintil,7.399827696588601,7.350058111313444,7.449597281863758,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1736.0
1985,kein Migrationshintergrund,2. Quintil,7.563601672721808,7.511677877060649,7.615525468382968,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1396.0
1985,kein Migrationshintergrund,3. Quintil,7.60764624369203,7.5351936372261905,7.6800988501578695,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,753.0
1985,kein Migrationshintergrund,4. Quintil,7.675388405885311,7.5606603932532925,7.7901164185173295,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,311.0
1985,kein Migrationshintergrund,5. Quintil,8.281581873232328,8.105157510685792,8.458006235778864,7.218126259759414,9.0,10.0,3.0453156493985345,10.0,9.0,9.0,10.0,108.0
1985,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1985,direkter Migrationshintergrund,1. Quintil,7.257208477094374,7.192027540934004,7.3223894132547445,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1117.0
1985,direkter Migrationshintergrund,2. Quintil,7.492141928052485,7.400483958605207,7.5837998974997625,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,520.0
1985,direkter Migrationshintergrund,3. Quintil,7.267323146719769,7.11932238983556,7.415323903603978,5.0,8.0,9.0,0.0,10.0,8.0,8.0,9.0,191.0
1985,direkter Migrationshintergrund,4. Quintil,7.672515141429805,7.406043989268639,7.938986293590972,6.0,8.0,9.0,2.0,10.0,8.0,7.0,9.024999999999999,34.0
1985,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1985,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1985,indirekter Migrationshintergrund,1. Quintil,7.240193683923657,6.955150163232331,7.5252372046149825,5.0,7.0,9.0,5.0,10.0,7.0,5.0,9.0,34.0
1985,indirekter Migrationshintergrund,2. Quintil,,,,,,,,,,,,
1985,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1985,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1986,kein Migrationshintergrund,-6,,,,,,,,,,,,
1986,kein Migrationshintergrund,1. Quintil,7.309646505686284,7.2584589581536765,7.360834053218891,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1579.0
1986,kein Migrationshintergrund,2. Quintil,7.392767216184684,7.338889553332255,7.4466448790371125,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1347.0
1986,kein Migrationshintergrund,3. Quintil,7.54846587289057,7.480947398552466,7.6159843472286735,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,826.0
1986,kein Migrationshintergrund,4. Quintil,7.497733189816522,7.398076341360712,7.597390038272332,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,331.0
1986,kein Migrationshintergrund,5. Quintil,7.852375963731926,7.697354975506493,8.00739695195736,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,107.0
1986,direkter Migrationshintergrund,-6,,,,,,,,,,,,
1986,direkter Migrationshintergrund,1. Quintil,7.239165919464722,7.1754085896140625,7.3029232493153815,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,1018.0
1986,direkter Migrationshintergrund,2. Quintil,7.48200487438807,7.396269441081949,7.567740307694192,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0,552.0
1986,direkter Migrationshintergrund,3. Quintil,7.5264009943314445,7.397408210700792,7.655393777962097,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,202.0
1986,direkter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1986,direkter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,-6,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,1. Quintil,7.556040062044728,7.2371555232299825,7.874924600859473,7.0,8.0,9.31599337825895,3.526009932611575,10.0,8.0,7.0,9.0,43.0
1986,indirekter Migrationshintergrund,2. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,3. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,4. Quintil,,,,,,,,,,,,
1986,indirekter Migrationshintergrund,5. Quintil,,,,,,,,,,,,
1987,kein Migrationshintergrund,-6,,,,,,,,,,,,
1987,kein Migrationshintergrund,1. Quintil,7.317891941978973,7.2618450330503705,7.373938850907576,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1355.0
1987,kein Migrationshintergrund,2. Quintil,7.370954268559104,7.317800468617396,7.4241080685008125,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,1322.0
