year,age_gr,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,unter 18 J.,Staedtischer Raum,,,,,,,,,,,,
1985,unter 18 J.,Laendlicher Raum,,,,,,,,,,,,
1985,18-29 J.,Staedtischer Raum,1411,7.378501644023438,7.322493917421463,7.434509370625413,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1985,18-29 J.,Laendlicher Raum,375,7.3884293386643645,7.2878100643811,7.489048612947629,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1985,30-45 J.,Staedtischer Raum,2006,7.463633874243655,7.419559861799622,7.507707886687688,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1985,30-45 J.,Laendlicher Raum,516,7.704376887868057,7.617731308852813,7.791022466883302,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
1985,46-65 J.,Staedtischer Raum,1509,7.696157452720002,7.645270553450189,7.747044351989816,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
1985,46-65 J.,Laendlicher Raum,376,7.454335354798481,7.348272759498754,7.560397950098207,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1985,66 und älter,Staedtischer Raum,31,7.086072671916803,6.581637066484491,7.590508277349114,5.0,8.0,10.0,1.0,10.0,8.0,6.0,11.0
1985,66 und älter,Laendlicher Raum,,,,,,,,,,,,
1986,unter 18 J.,Staedtischer Raum,,,,,,,,,,,,
1986,unter 18 J.,Laendlicher Raum,,,,,,,,,,,,
1986,18-29 J.,Staedtischer Raum,1403,7.323929587186406,7.27031834758314,7.377540826789672,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1986,18-29 J.,Laendlicher Raum,411,7.227441170373734,7.129946024483227,7.32493631626424,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1986,30-45 J.,Staedtischer Raum,1874,7.428006756300261,7.384067771787824,7.471945740812699,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1986,30-45 J.,Laendlicher Raum,482,7.56968497051304,7.4811926878374875,7.658177253188593,7.0,8.0,9.0,4.0,10.0,8.0,8.0,8.0
1986,46-65 J.,Staedtischer Raum,1505,7.422127096587686,7.370199185046813,7.474055008128559,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1986,46-65 J.,Laendlicher Raum,372,7.459890430390777,7.352426075163521,7.567354785618033,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1986,66 und älter,Staedtischer Raum,,,,,,,,,,,,
1986,66 und älter,Laendlicher Raum,,,,,,,,,,,,
1987,unter 18 J.,Staedtischer Raum,,,,,,,,,,,,
1987,unter 18 J.,Laendlicher Raum,,,,,,,,,,,,
1987,18-29 J.,Staedtischer Raum,1399,7.3021873964051975,7.246796831147893,7.357577961662502,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1987,18-29 J.,Laendlicher Raum,411,7.1709122022931995,7.07163079574698,7.270193608839419,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1987,30-45 J.,Staedtischer Raum,1850,7.4465374833191955,7.403807042271118,7.489267924367273,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1987,30-45 J.,Laendlicher Raum,486,7.364144115818375,7.275517865607336,7.452770366029414,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1987,46-65 J.,Staedtischer Raum,1499,7.495671989000078,7.4460068496083665,7.54533712839179,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1987,46-65 J.,Laendlicher Raum,380,7.514159648944142,7.4147392370909735,7.613580060797311,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
1987,66 und älter,Staedtischer Raum,31,7.894546136361912,7.5109755411634636,8.27811673156036,7.0,8.0,10.0,2.5,10.0,8.0,6.0,8.0
1987,66 und älter,Laendlicher Raum,,,,,,,,,,,,
1988,unter 18 J.,Staedtischer Raum,,,,,,,,,,,,
1988,unter 18 J.,Laendlicher Raum,,,,,,,,,,,,
1988,18-29 J.,Staedtischer Raum,1360,7.229157234086666,7.174619509318387,7.283694958854945,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0
1988,18-29 J.,Laendlicher Raum,355,7.212280417277667,7.109025715653344,7.315535118901991,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0
