year,quintil_oecd,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1997,3rd Quintile,West,,,,,,,,,,,,
1997,3rd Quintile,East,,,,,,,,,,,,
1997,4th Quintile,West,,,,,,,,,,,,
1997,4th Quintile,East,,,,,,,,,,,,
1997,5th Quintile,West,,,,,,,,,,,,
1997,5th Quintile,East,,,,,,,,,,,,
1998,1st Quintile,West,,,,,,,,,,,,
1998,1st Quintile,East,,,,,,,,,,,,
1998,2nd Quintile,West,,,,,,,,,,,,
1998,2nd Quintile,East,,,,,,,,,,,,
1998,3rd Quintile,West,,,,,,,,,,,,
1998,3rd Quintile,East,,,,,,,,,,,,
1998,4th Quintile,West,,,,,,,,,,,,
1998,4th Quintile,East,,,,,,,,,,,,
1998,5th Quintile,West,,,,,,,,,,,,
1998,5th Quintile,East,,,,,,,,,,,,
1999,1st Quintile,West,,,,,,,,,,,,
1999,1st Quintile,East,,,,,,,,,,,,
1999,2nd Quintile,West,,,,,,,,,,,,
1999,2nd Quintile,East,,,,,,,,,,,,
1999,3rd Quintile,West,,,,,,,,,,,,
1999,3rd Quintile,East,,,,,,,,,,,,
1999,4th Quintile,West,,,,,,,,,,,,
1999,4th Quintile,East,,,,,,,,,,,,
1999,5th Quintile,West,,,,,,,,,,,,
1999,5th Quintile,East,,,,,,,,,,,,
2000,1st Quintile,West,,,,,,,,,,,,
2000,1st Quintile,East,,,,,,,,,,,,
2000,2nd Quintile,West,,,,,,,,,,,,
2000,2nd Quintile,East,,,,,,,,,,,,
2000,3rd Quintile,West,,,,,,,,,,,,
2000,3rd Quintile,East,,,,,,,,,,,,
2000,4th Quintile,West,,,,,,,,,,,,
2000,4th Quintile,East,,,,,,,,,,,,
2000,5th Quintile,West,,,,,,,,,,,,
2000,5th Quintile,East,,,,,,,,,,,,
2001,1st Quintile,West,,,,,,,,,,,,
2001,1st Quintile,East,,,,,,,,,,,,
2001,2nd Quintile,West,,,,,,,,,,,,
2001,2nd Quintile,East,,,,,,,,,,,,
2001,3rd Quintile,West,,,,,,,,,,,,
2001,3rd Quintile,East,,,,,,,,,,,,
2001,4th Quintile,West,,,,,,,,,,,,
2001,4th Quintile,East,,,,,,,,,,,,
2001,5th Quintile,West,,,,,,,,,,,,
2001,5th Quintile,East,,,,,,,,,,,,
2002,1st Quintile,West,,,,,,,,,,,,
2002,1st Quintile,East,,,,,,,,,,,,
2002,2nd Quintile,West,,,,,,,,,,,,
2002,2nd Quintile,East,,,,,,,,,,,,
2002,3rd Quintile,West,,,,,,,,,,,,
2002,3rd Quintile,East,,,,,,,,,,,,
2002,4th Quintile,West,,,,,,,,,,,,
2002,4th Quintile,East,,,,,,,,,,,,
2002,5th Quintile,West,,,,,,,,,,,,
2002,5th Quintile,East,,,,,,,,,,,,
2003,1st Quintile,West,,,,,,,,,,,,
2003,1st Quintile,East,,,,,,,,,,,,
2003,2nd Quintile,West,,,,,,,,,,,,
2003,2nd Quintile,East,,,,,,,,,,,,
2003,3rd Quintile,West,,,,,,,,,,,,
2003,3rd Quintile,East,,,,,,,,,,,,
2003,4th Quintile,West,,,,,,,,,,,,
2003,4th Quintile,East,,,,,,,,,,,,
2003,5th Quintile,West,,,,,,,,,,,,
2003,5th Quintile,East,,,,,,,,,,,,
2004,1st Quintile,West,,,,,,,,,,,,
2004,1st Quintile,East,,,,,,,,,,,,
2004,2nd Quintile,West,,,,,,,,,,,,
2004,2nd Quintile,East,,,,,,,,,,,,
2004,3rd Quintile,West,,,,,,,,,,,,
2004,3rd Quintile,East,,,,,,,,,,,,
2004,4th Quintile,West,,,,,,,,,,,,
2004,4th Quintile,East,,,,,,,,,,,,
2004,5th Quintile,West,,,,,,,,,,,,
2004,5th Quintile,East,,,,,,,,,,,,
2005,1st Quintile,West,2064,4.34085,4.28502,4.39668,3.33333,4.33333,5.33333,1.0,7.0,,,
2005,1st Quintile,East,1001,4.37714,4.29925,4.45502,3.66667,4.33333,5.33333,1.16667,7.0,,,
2005,2nd Quintile,West,2356,4.35808,4.30650,4.40966,3.66667,4.33333,5.33333,1.16667,7.0,,,
2005,2nd Quintile,East,1209,4.31353,4.24619,4.38088,3.66667,4.33333,5.00000,1.66667,7.00000,,,
2005,3rd Quintile,West,2629,4.39955,4.35271,4.44640,3.66667,4.33333,5.33333,1.16667,7.0,,,
2005,3rd Quintile,East,1069,4.36527,4.29222,4.43833,3.66667,4.33333,5.33333,1.16667,7.0,,,
2005,4th Quintile,West,3259,4.41931,4.37820,4.46042,3.66667,4.33333,5.33333,1.16667,7.0,,,
2005,4th Quintile,East,974,4.51800,4.44940,4.58660,3.66667,4.66667,5.33333,1.16667,7.0,,,
2005,5th Quintile,West,5071,4.70316,4.67141,4.73491,4.00000,4.66667,5.66667,1.50000,7.0,,,
2005,5th Quintile,East,731,4.63879,4.55989,4.71768,4.00000,4.66667,5.33333,2.00000,7.0,,,
2006,1st Quintile,West,,,,,,,,,,,,
2006,1st Quintile,East,,,,,,,,,,,,
2006,2nd Quintile,West,,,,,,,,,,,,
2006,2nd Quintile,East,,,,,,,,,,,,
2006,3rd Quintile,West,,,,,,,,,,,,
2006,3rd Quintile,East,,,,,,,,,,,,
2006,4th Quintile,West,,,,,,,,,,,,
2006,4th Quintile,East,,,,,,,,,,,,
2006,5th Quintile,West,,,,,,,,,,,,
2006,5th Quintile,East,,,,,,,,,,,,
2007,1st Quintile,West,,,,,,,,,,,,
2007,1st Quintile,East,,,,,,,,,,,,
2007,2nd Quintile,West,,,,,,,,,,,,
2007,2nd Quintile,East,,,,,,,,,,,,
2007,3rd Quintile,West,,,,,,,,,,,,
2007,3rd Quintile,East,,,,,,,,,,,,
2007,4th Quintile,West,,,,,,,,,,,,
2007,4th Quintile,East,,,,,,,,,,,,
2007,5th Quintile,West,,,,,,,,,,,,
2007,5th Quintile,East,,,,,,,,,,,,
2008,1st Quintile,West,,,,,,,,,,,,
2008,1st Quintile,East,,,,,,,,,,,,
2008,2nd Quintile,West,,,,,,,,,,,,
2008,2nd Quintile,East,,,,,,,,,,,,
2008,3rd Quintile,West,,,,,,,,,,,,
2008,3rd Quintile,East,,,,,,,,,,,,
2008,4th Quintile,West,,,,,,,,,,,,
2008,4th Quintile,East,,,,,,,,,,,,
2008,5th Quintile,West,,,,,,,,,,,,
2008,5th Quintile,East,,,,,,,,,,,,
2009,1st Quintile,West,1881,4.08553,4.02510,4.14596,3.33333,4.00000,5.00000,1.0,7.0,,,
2009,1st Quintile,East,915,4.23001,4.14859,4.31142,3.33333,4.00000,5.00000,1.0,7.0,,,
2009,2nd Quintile,West,2034,4.29835,4.24460,4.35211,3.33333,4.33333,5.00000,1.0,7.0,,,
2009,2nd Quintile,East,1050,4.30577,4.23435,4.37719,3.66667,4.33333,5.00000,1.66667,7.00000,,,
2009,3rd Quintile,West,2285,4.27538,4.22475,4.32601,3.33333,4.33333,5.00000,1.0,7.0,,,
2009,3rd Quintile,East,1057,4.37574,4.30299,4.44849,3.66667,4.33333,5.33333,1.3333334,7.0,,,
2009,4th Quintile,West,2930,4.37384,4.33145,4.41624,3.66667,4.33333,5.00000,1.66667,7.00000,,,
2009,4th Quintile,East,795,4.45134,4.37785,4.52482,3.66667,4.33333,5.00000,1.66667,7.00000,,,
2009,5th Quintile,West,4100,4.58249,4.54746,4.61752,3.66667,4.66667,5.33333,1.16667,7.0,,,
2009,5th Quintile,East,662,4.55083,4.46543,4.63624,3.66667,4.66667,5.33333,1.16667,7.0,,,
2010,1st Quintile,West,,,,,,,,,,,,
2010,1st Quintile,East,,,,,,,,,,,,
2010,2nd Quintile,West,,,,,,,,,,,,
2010,2nd Quintile,East,,,,,,,,,,,,
2010,3rd Quintile,West,,,,,,,,,,,,
2010,3rd Quintile,East,,,,,,,,,,,,
2010,4th Quintile,West,,,,,,,,,,,,
2010,4th Quintile,East,,,,,,,,,,,,
2010,5th Quintile,West,,,,,,,,,,,,
2010,5th Quintile,East,,,,,,,,,,,,
2011,1st Quintile,West,,,,,,,,,,,,
2011,1st Quintile,East,,,,,,,,,,,,
2011,2nd Quintile,West,,,,,,,,,,,,
2011,2nd Quintile,East,,,,,,,,,,,,
2011,3rd Quintile,West,,,,,,,,,,,,
2011,3rd Quintile,East,,,,,,,,,,,,
2011,4th Quintile,West,,,,,,,,,,,,
2011,4th Quintile,East,,,,,,,,,,,,
2011,5th Quintile,West,,,,,,,,,,,,
2011,5th Quintile,East,,,,,,,,,,,,
2012,1st Quintile,West,1705,4.58865,4.52947,4.64783,3.66667,4.66667,5.33333,1.16667,7.0,,,
2012,1st Quintile,East,529,4.47152,4.36780,4.57525,3.66667,4.66667,5.33333,1.16667,7.0,,,
2012,2nd Quintile,West,1427,4.72453,4.66369,4.78537,4.00000,4.66667,5.66667,1.50000,7.0,,,
2012,2nd Quintile,East,330,4.51589,4.38010,4.65167,3.66667,4.66667,5.66667,1.0,7.0,,,
2012,3rd Quintile,West,1096,4.59275,4.52785,4.65765,4.00000,4.66667,5.33333,2.00000,7.0,,,
2012,3rd Quintile,East,237,4.77615,4.63281,4.91949,4.00000,5.00000,5.66667,1.50000,7.0,,,
2012,4th Quintile,West,848,4.71033,4.63653,4.78413,4.00000,4.66667,5.66667,1.6666666,7.0,,,
2012,4th Quintile,East,151,4.83132,4.64324,5.01941,4.00000,5.00000,5.66667,1.6666666,7.0,,,
2012,5th Quintile,West,639,4.75371,4.66631,4.84112,4.00000,4.66667,5.66667,1.6666666,7.0,,,
2012,5th Quintile,East,76,4.74385,4.54709,4.94062,4.00000,4.66667,5.33333,2.6666667,7.0,,,
2013,1st Quintile,West,2011,4.32409,4.26539,4.38279,3.33333,4.33333,5.33333,1.0,7.0,,,
2013,1st Quintile,East,1007,4.43643,4.35746,4.51539,3.66667,4.33333,5.33333,1.16667,7.0,,,
2013,2nd Quintile,West,2262,4.43263,4.38033,4.48492,3.66667,4.33333,5.33333,1.16667,7.0,,,
2013,2nd Quintile,East,1102,4.42378,4.35878,4.48879,3.66667,4.33333,5.33333,1.16667,7.0,,,
2013,3rd Quintile,West,2623,4.48997,4.44503,4.53492,3.66667,4.33333,5.33333,1.16667,7.0,,,
2013,3rd Quintile,East,928,4.61153,4.54001,4.68305,4.00000,4.66667,5.33333,2.00000,7.0,,,
2013,4th Quintile,West,3089,4.64282,4.60168,4.68397,4.00000,4.66667,5.66667,1.50000,7.0,,,
2013,4th Quintile,East,774,4.63020,4.55477,4.70563,4.00000,4.66667,5.33333,2.00000,7.0,,,
2013,5th Quintile,West,4170,4.71718,4.68278,4.75157,4.00000,4.66667,5.66667,1.50000,7.0,,,
2013,5th Quintile,East,590,4.80240,4.71508,4.88971,4.00000,4.66667,5.66667,1.50000,7.0,,,
2014,1st Quintile,West,,,,,,,,,,,,
2014,1st Quintile,East,,,,,,,,,,,,
2014,2nd Quintile,West,,,,,,,,,,,,
2014,2nd Quintile,East,,,,,,,,,,,,
2014,3rd Quintile,West,,,,,,,,,,,,
2014,3rd Quintile,East,,,,,,,,,,,,
2014,4th Quintile,West,,,,,,,,,,,,
2014,4th Quintile,East,,,,,,,,,,,,
2014,5th Quintile,West,,,,,,,,,,,,
2014,5th Quintile,East,,,,,,,,,,,,
2015,1st Quintile,West,,,,,,,,,,,,
2015,1st Quintile,East,,,,,,,,,,,,
2015,2nd Quintile,West,,,,,,,,,,,,
2015,2nd Quintile,East,,,,,,,,,,,,
2015,3rd Quintile,West,,,,,,,,,,,,
2015,3rd Quintile,East,,,,,,,,,,,,
2015,4th Quintile,West,,,,,,,,,,,,
2015,4th Quintile,East,,,,,,,,,,,,
2015,5th Quintile,West,,,,,,,,,,,,
2015,5th Quintile,East,,,,,,,,,,,,
2016,1st Quintile,West,,,,,,,,,,,,
2016,1st Quintile,East,,,,,,,,,,,,
2016,2nd Quintile,West,,,,,,,,,,,,
2016,2nd Quintile,East,,,,,,,,,,,,
2016,3rd Quintile,West,,,,,,,,,,,,
2016,3rd Quintile,East,,,,,,,,,,,,
2016,4th Quintile,West,,,,,,,,,,,,
2016,4th Quintile,East,,,,,,,,,,,,
2016,5th Quintile,West,,,,,,,,,,,,
2016,5th Quintile,East,,,,,,,,,,,,
2017,1st Quintile,West,4613,4.57354,4.53659,4.61050,3.66667,4.66667,5.66667,1.0,7.0,,,
2017,1st Quintile,East,1395,4.49489,4.42851,4.56127,3.66667,4.33333,5.33333,1.16667,7.0,,,
2017,2nd Quintile,West,3526,4.50670,4.46581,4.54759,3.66667,4.66667,5.33333,1.16667,7.0,,,
2017,2nd Quintile,East,1287,4.51469,4.45134,4.57804,3.66667,4.66667,5.33333,1.16667,7.0,,,
2017,3rd Quintile,West,3389,4.58169,4.54167,4.62171,3.66667,4.66667,5.33333,1.16667,7.0,,,
2017,3rd Quintile,East,994,4.60229,4.53220,4.67237,3.66667,4.66667,5.33333,1.16667,7.0,,,
2017,4th Quintile,West,3617,4.64045,4.60335,4.67754,4.00000,4.66667,5.33333,2.00000,7.0,,,
2017,4th Quintile,East,705,4.61482,4.53101,4.69863,4.00000,4.66667,5.33333,2.00000,7.0,,,
2017,5th Quintile,West,3957,4.68952,4.65377,4.72528,4.00000,4.66667,5.66667,1.50000,7.0,,,
2017,5th Quintile,East,566,4.75641,4.66621,4.84661,4.00000,4.66667,5.66667,1.6666666,7.0,,,
2018,1st Quintile,West,,,,,,,,,,,,
2018,1st Quintile,East,,,,,,,,,,,,
2018,2nd Quintile,West,,,,,,,,,,,,
2018,2nd Quintile,East,,,,,,,,,,,,
2018,3rd Quintile,West,,,,,,,,,,,,
2018,3rd Quintile,East,,,,,,,,,,,,
2018,4th Quintile,West,,,,,,,,,,,,
2018,4th Quintile,East,,,,,,,,,,,,
2018,5th Quintile,West,,,,,,,,,,,,
2018,5th Quintile,East,,,,,,,,,,,,
2019,1st Quintile,West,3148,4.44667,4.40259,4.49076,3.66667,4.33333,5.33333,1.16667,7.0,,,
2019,1st Quintile,East,1183,4.46935,4.39616,4.54255,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,2nd Quintile,West,3423,4.47484,4.43291,4.51677,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,2nd Quintile,East,1263,4.40447,4.34129,4.46764,3.66667,4.33333,5.33333,1.16667,7.0,,,
2019,3rd Quintile,West,3316,4.50785,4.46721,4.54848,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,3rd Quintile,East,1047,4.54459,4.47567,4.61350,3.66667,4.66667,5.33333,1.3333334,7.0,,,
2019,4th Quintile,West,3489,4.51486,4.47686,4.55285,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,4th Quintile,East,744,4.60627,4.52750,4.68504,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,5th Quintile,West,4175,4.58412,4.54845,4.61978,3.66667,4.66667,5.33333,1.16667,7.0,,,
2019,5th Quintile,East,605,4.65306,4.56093,4.74518,3.66667,4.66667,5.50477,1.6666666,7.0,,,
2020,1st Quintile,West,,,,,,,,,,,,
2020,1st Quintile,East,,,,,,,,,,,,
2020,2nd Quintile,West,,,,,,,,,,,,
2020,2nd Quintile,East,,,,,,,,,,,,
2020,3rd Quintile,West,,,,,,,,,,,,
2020,3rd Quintile,East,,,,,,,,,,,,
2020,4th Quintile,West,,,,,,,,,,,,
2020,4th Quintile,East,,,,,,,,,,,,
2020,5th Quintile,West,,,,,,,,,,,,
2020,5th Quintile,East,,,,,,,,,,,,
2021,1st Quintile,West,,,,,,,,,,,,
2021,1st Quintile,East,,,,,,,,,,,,
2021,2nd Quintile,West,,,,,,,,,,,,
2021,2nd Quintile,East,,,,,,,,,,,,
2021,3rd Quintile,West,,,,,,,,,,,,
2021,3rd Quintile,East,,,,,,,,,,,,
2021,4th Quintile,West,,,,,,,,,,,,
2021,4th Quintile,East,,,,,,,,,,,,
2021,5th Quintile,West,,,,,,,,,,,,
2021,5th Quintile,East,,,,,,,,,,,,
2022,1st Quintile,West,,,,,,,,,,,,
2022,1st Quintile,East,,,,,,,,,,,,
2022,2nd Quintile,West,,,,,,,,,,,,
2022,2nd Quintile,East,,,,,,,,,,,,
2022,3rd Quintile,West,,,,,,,,,,,,
2022,3rd Quintile,East,,,,,,,,,,,,
2022,4th Quintile,West,,,,,,,,,,,,
2022,4th Quintile,East,,,,,,,,,,,,
2022,5th Quintile,West,,,,,,,,,,,,
2022,5th Quintile,East,,,,,,,,,,,,
