year,pgisced97,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Pre-primary Level,No,0.56565,287,287,0.50820,0.62309
2009,Primary Level,No,0.94977,156,156,0.91539,0.98416
2009,Lower Secondary Level,Yes,0.04574,94,1788,0.03605,0.05542
2009,Lower Secondary Level,No,0.93158,1694,1788,0.91987,0.94328
2009,Upper Secondary Level,Yes,0.05094,442,9060,0.04641,0.05546
2009,Upper Secondary Level,No,0.94897,8618,9060,0.94444,0.95350
2009,Post-secondary Non-tertiary Level,Yes,0.05709,53,997,0.04268,0.07150
2009,Post-secondary Non-tertiary Level,No,0.94291,944,997,0.92850,0.95732
2009,First Stage of Tertiary Education,Yes,0.04875,59,1332,0.03718,0.06032
2009,First Stage of Tertiary Education,No,0.95125,1273,1332,0.93968,0.96282
2009,Second Stage of Tertiary Education,Yes,0.04678,175,4035,0.04026,0.05329
2009,Second Stage of Tertiary Education,No,0.95322,3860,4035,0.94671,0.95974
2011,Pre-primary Level,No,0.42130,286,286,0.36397,0.47862
2011,Primary Level,No,0.76797,212,212,0.71101,0.82493
2011,Lower Secondary Level,Yes,0.04999,128,2164,0.04081,0.05918
2011,Lower Secondary Level,No,0.84378,2036,2164,0.82848,0.85908
2011,Upper Secondary Level,Yes,0.05323,576,10489,0.04893,0.05752
2011,Upper Secondary Level,No,0.87331,9913,10489,0.86695,0.87968
2011,Post-secondary Non-tertiary Level,Yes,0.05122,73,1201,0.03875,0.06370
2011,Post-secondary Non-tertiary Level,No,0.82217,1128,1201,0.80054,0.84381
2011,First Stage of Tertiary Education,Yes,0.04940,62,1447,0.03823,0.06057
2011,First Stage of Tertiary Education,No,0.89128,1385,1447,0.87523,0.90732
2011,Second Stage of Tertiary Education,Yes,0.04433,203,4588,0.03838,0.05029
2011,Second Stage of Tertiary Education,No,0.86727,4385,4588,0.85745,0.87709
2013,Pre-primary Level,No,0.35273,242,242,0.29241,0.41306
2013,Primary Level,No,0.56307,176,176,0.48958,0.63656
2013,Lower Secondary Level,Yes,0.05535,130,1849,0.04493,0.06578
2013,Lower Secondary Level,No,0.70718,1719,1849,0.68643,0.72792
2013,Upper Secondary Level,Yes,0.05545,587,9406,0.05083,0.06008
2013,Upper Secondary Level,No,0.81928,8819,9406,0.81151,0.82706
2013,Post-secondary Non-tertiary Level,Yes,0.04009,53,1097,0.02847,0.05170
2013,Post-secondary Non-tertiary Level,No,0.71804,1044,1097,0.69140,0.74468
2013,First Stage of Tertiary Education,Yes,0.04234,61,1325,0.03149,0.05319
2013,First Stage of Tertiary Education,No,0.88704,1264,1325,0.86999,0.90409
2013,Second Stage of Tertiary Education,Yes,0.05466,243,4466,0.04800,0.06133
2013,Second Stage of Tertiary Education,No,0.80121,4223,4466,0.78951,0.81292
2015,Pre-primary Level,No,0.48433,324,324,0.42983,0.53883
2015,Primary Level,Yes,0.07546,41,409,0.04983,0.10108
2015,Primary Level,No,0.83617,368,409,0.80026,0.87209
2015,Lower Secondary Level,Yes,0.06748,178,2669,0.05796,0.07700
2015,Lower Secondary Level,No,0.88014,2491,2669,0.86782,0.89246
2015,Upper Secondary Level,Yes,0.06399,737,11647,0.05955,0.06844
2015,Upper Secondary Level,No,0.92136,10910,11647,0.91647,0.92625
2015,Post-secondary Non-tertiary Level,Yes,0.05692,107,1953,0.04665,0.06720
2015,Post-secondary Non-tertiary Level,No,0.91217,1846,1953,0.89962,0.92473
2015,First Stage of Tertiary Education,Yes,0.04009,79,1525,0.03024,0.04994
2015,First Stage of Tertiary Education,No,0.95616,1446,1525,0.94588,0.96644
2015,Second Stage of Tertiary Education,Yes,0.06594,325,5873,0.05960,0.07229
2015,Second Stage of Tertiary Education,No,0.89791,5548,5873,0.89017,0.90566
2017,Pre-primary Level,No,0.50524,382,382,0.45504,0.55545
2017,Primary Level,Yes,0.08271,41,453,0.05732,0.10811
2017,Primary Level,No,0.80425,412,453,0.76767,0.84083
2017,Lower Secondary Level,Yes,0.07478,204,2739,0.06492,0.08463
2017,Lower Secondary Level,No,0.89227,2535,2739,0.88066,0.90389
2017,Upper Secondary Level,Yes,0.06708,807,12068,0.06261,0.07154
2017,Upper Secondary Level,No,0.92990,11261,12068,0.92534,0.93446
2017,Post-secondary Non-tertiary Level,Yes,0.06445,139,2213,0.05421,0.07468
2017,Post-secondary Non-tertiary Level,No,0.93278,2074,2213,0.92234,0.94321
2017,First Stage of Tertiary Education,Yes,0.05025,89,1536,0.03932,0.06117
2017,First Stage of Tertiary Education,No,0.94975,1447,1536,0.93883,0.96068
2017,Second Stage of Tertiary Education,Yes,0.06694,369,6515,0.06087,0.07301
2017,Second Stage of Tertiary Education,No,0.92709,6146,6515,0.92077,0.93340
2019,Pre-primary Level,No,0.57284,317,317,0.51830,0.62738
2019,Primary Level,Yes,0.10288,39,390,0.07269,0.13308
2019,Primary Level,No,0.75899,351,390,0.71649,0.80149
2019,Lower Secondary Level,Yes,0.07370,195,2418,0.06328,0.08411
2019,Lower Secondary Level,No,0.88132,2223,2418,0.86842,0.89421
2019,Upper Secondary Level,Yes,0.07542,838,11140,0.07052,0.08033
2019,Upper Secondary Level,No,0.92121,10302,11140,0.91620,0.92621
2019,Post-secondary Non-tertiary Level,Yes,0.05602,149,2177,0.04636,0.06568
2019,Post-secondary Non-tertiary Level,No,0.94085,2028,2177,0.93094,0.95077
2019,First Stage of Tertiary Education,Yes,0.05715,101,1667,0.04601,0.06830
2019,First Stage of Tertiary Education,No,0.94285,1566,1667,0.93170,0.95399
2019,Second Stage of Tertiary Education,Yes,0.07195,457,7025,0.06591,0.07799
2019,Second Stage of Tertiary Education,No,0.92199,6568,7025,0.91572,0.92826
2021,Pre-primary Level,No,0.44836,178,178,0.37509,0.52163
2021,Primary Level,Yes,0.07583,50,927,0.05878,0.09288
2021,Primary Level,No,0.83441,877,927,0.81047,0.85835
