year,bula_h,sampreg,plb0426,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,Lower Saxony,West,In my current field/ field I was trained in,0.6353218157947248,52,1530,0.6339657530276996,0.63667787856175
1994,Lower Saxony,West,Does not apply/do not (yet) have a job,0.36467818420527526,39,1530,0.36332212143825016,0.36603424697230036
1994,North Rhine-Westphalia,West,In my current field/ field I was trained in,0.39074427627456476,139,1530,0.3900495478024253,0.39143900474670423
1994,North Rhine-Westphalia,West,Do something new,0.12705989303052925,50,1530,0.12658568877949916,0.12753409728155934
1994,North Rhine-Westphalia,West,Does not matter,0.16855964078327415,76,1530,0.16802659891064337,0.16909268265590494
1994,North Rhine-Westphalia,West,Does not apply/do not (yet) have a job,0.31363618991163184,134,1530,0.3129755584547743,0.31429682136848935
1994,Hesse,West,In my current field/ field I was trained in,0.37809475273013043,38,1530,0.37679207033415113,0.37939743512610974
1994,Hesse,West,Does not matter,0.2730621683569531,31,1530,0.27186527484854633,0.2742590618653599
1994,Hesse,West,Does not apply/do not (yet) have a job,0.34884307891291644,46,1530,0.34756271332093774,0.35012344450489513
1994,"Rhineland-Palatinate, Saarland",West,Does not apply/do not (yet) have a job,1.0,33,1530,1.0,1.0
1994,Baden-Wuerttemberg,West,In my current field/ field I was trained in,0.33501861167382546,78,1530,0.3341618359756024,0.33587538737204853
1994,Baden-Wuerttemberg,West,Do something new,0.11050091546643981,33,1530,0.10993182197613645,0.11107000895674317
1994,Baden-Wuerttemberg,West,Does not matter,0.22621062251906604,61,1530,0.2254511784298751,0.22697006660825697
1994,Baden-Wuerttemberg,West,Does not apply/do not (yet) have a job,0.3282698503406687,106,1530,0.3274174554331739,0.32912224524816347
1994,Bavaria,West,In my current field/ field I was trained in,0.43088814490693234,94,1530,0.42998188024028144,0.4317944095735832
1994,Bavaria,West,Do something new,0.16780037714489687,31,1530,0.1671164904055593,0.16848426388423446
1994,Bavaria,West,Does not matter,0.1820079444839392,43,1530,0.18130179983162883,0.18271408913624956
1994,Bavaria,West,Does not apply/do not (yet) have a job,0.21930353346423168,42,1530,0.21854628590773573,0.22006078102072762
1994,Brandenburg,East,Does not matter,1.0,32,1530,1.0,1.0
1994,Mecklenburg-Western Pomerania,East,In my current field/ field I was trained in,0.44718447511415044,31,1530,0.4452711005440934,0.44909784968420746
1994,Mecklenburg-Western Pomerania,East,Does not matter,0.5528155248858495,36,1530,0.5509021503157925,0.5547288994559065
1994,Saxony,East,In my current field/ field I was trained in,0.3983904084470728,70,1530,0.39717091690007444,0.39960989999407115
1994,Saxony,East,Does not matter,0.44820897732778475,83,1530,0.44697019622353007,0.44944775843203943
1994,Saxony,East,Does not apply/do not (yet) have a job,0.15340061422514237,36,1530,0.1525029384501062,0.15429829000017853
1994,Saxony-Anhalt,East,Does not matter,1.0,52,1530,1.0,1.0
1994,Thuringa,East,Does not matter,1.0,64,1530,1.0,1.0
1996,Lower Saxony,West,In my current field/ field I was trained in,0.3970904498929395,53,1617,0.395883049693677,0.39829785009220203
1996,Lower Saxony,West,Does not matter,0.26505911823701295,37,1617,0.2639699925075106,0.2661482439665153
1996,Lower Saxony,West,Does not apply/do not (yet) have a job,0.3378504318700475,45,1617,0.33668329784595,0.33901756589414495
1996,North Rhine-Westphalia,West,In my current field/ field I was trained in,0.3355389022435862,133,1617,0.3348874602376236,0.33619034424954874
1996,North Rhine-Westphalia,West,Do something new,0.15676980686718525,58,1617,0.15626818804309892,0.1572714256912716
1996,North Rhine-Westphalia,West,Does not matter,0.23136369162777662,99,1617,0.2307818864390033,0.23194549681654994
1996,North Rhine-Westphalia,West,Does not apply/do not (yet) have a job,0.276327599261452,136,1617,0.2757106454144049,0.27694455310849914
1996,Hesse,West,Does not matter,0.5122732287038115,40,1617,0.5107244088009719,0.5138220486066511
1996,Hesse,West,Does not apply/do not (yet) have a job,0.48772677129618847,47,1617,0.48617795139334885,0.4892755911990281
1996,Baden-Wuerttemberg,West,In my current field/ field I was trained in,0.24011437804756308,59,1617,0.23934510579825605,0.24088365029687012
1996,Baden-Wuerttemberg,West,Do something new,0.18261841973912446,35,1617,0.1819226242918848,0.18331421518636412
1996,Baden-Wuerttemberg,West,Does not matter,0.28028520570683607,70,1617,0.27947633860582954,0.2810940728078426
1996,Baden-Wuerttemberg,West,Does not apply/do not (yet) have a job,0.29698199650647633,115,1617,0.29615910012241237,0.2978048928905403
1996,Bavaria,West,In my current field/ field I was trained in,0.3253430479893369,84,1617,0.32450727403173757,0.3261788219469362
1996,Bavaria,West,Do something new,0.19033583397716025,38,1617,0.18963552562146468,0.19103614233285582
1996,Bavaria,West,Does not matter,0.2264392214617614,66,1617,0.22569260146666642,0.22718584145685639
1996,Bavaria,West,Does not apply/do not (yet) have a job,0.25788189657174143,63,1617,0.25710148534235866,0.2586623078011242
1996,Brandenburg,East,In my current field/ field I was trained in,0.5672610721190599,36,1617,0.5653201080439296,0.5692020361941901
1996,Brandenburg,East,Does not matter,0.43273892788094026,39,1617,0.43079796380581,0.43467989195607054
1996,Mecklenburg-Western Pomerania,East,Does not matter,1.0,39,1617,1.0,1.0
1996,Saxony,East,In my current field/ field I was trained in,0.3535625875199572,53,1617,0.35230811869910483,0.3548170563408096
1996,Saxony,East,Does not matter,0.4714770769023881,79,1617,0.47016721447903703,0.4727869393257392
1996,Saxony,East,Does not apply/do not (yet) have a job,0.1749603355776547,39,1617,0.1739633917387525,0.1759572794165569
1996,Saxony-Anhalt,East,In my current field/ field I was trained in,0.3600966635050485,31,1617,0.35823023394303005,0.3619630930670669
1996,Saxony-Anhalt,East,Does not matter,0.6399033364949516,46,1617,0.6380369069329331,0.64176976605697
1996,Thuringa,East,In my current field/ field I was trained in,0.3863539688852623,31,1617,0.3842628736757784,0.3884450640947462
1996,Thuringa,East,Does not matter,0.6136460311147377,46,1617,0.6115549359052538,0.6157371263242216
1997,Lower Saxony,West,In my current field/ field I was trained in,0.2695024292041027,37,1552,0.2684019104046305,0.27060294800357493
1997,Lower Saxony,West,Does not matter,0.3564597272767919,39,1552,0.3552717726974725,0.35764768185611134
1997,Lower Saxony,West,Does not apply/do not (yet) have a job,0.3740378435191054,50,1552,0.3728376851805872,0.3752380018576236
1997,North Rhine-Westphalia,West,In my current field/ field I was trained in,0.3393125450036025,120,1552,0.33862466521236956,0.3400004247948354
1997,North Rhine-Westphalia,West,Do something new,0.14505962076598017,52,1552,0.14454799106767252,0.14557125046428782
1997,North Rhine-Westphalia,West,Does not matter,0.22718039957545313,95,1552,0.22657164946105757,0.2277891496898487
1997,North Rhine-Westphalia,West,Does not apply/do not (yet) have a job,0.28844743465496425,133,1552,0.2877892444771956,0.2891056248327329
1997,Hesse,West,In my current field/ field I was trained in,0.49016690008021097,33,1552,0.4886573121938231,0.49167648796659885
1997,Hesse,West,Does not apply/do not (yet) have a job,0.5098330999197891,52,1552,0.5083235120334012,0.511342687806177
1997,"Rhineland-Palatinate, Saarland",West,Does not matter,0.5086183713676631,37,1552,0.5069190279825098,0.5103177147528164
1997,"Rhineland-Palatinate, Saarland",West,Does not apply/do not (yet) have a job,0.49138162863233686,33,1552,0.4896822852471836,0.4930809720174901
1997,Baden-Wuerttemberg,West,In my current field/ field I was trained in,0.21407365369787662,55,1552,0.21333766880362068,0.21480963859213256
1997,Baden-Wuerttemberg,West,Do something new,0.12215059568296106,32,1552,0.1215630330474925,0.12273815831842963
1997,Baden-Wuerttemberg,West,Does not matter,0.26968135400424337,78,1552,0.2688850516116588,0.2704776563968279
1997,Baden-Wuerttemberg,West,Does not apply/do not (yet) have a job,0.394094396614919,131,1552,0.3932175997655688,0.39497119346426923
1997,Bavaria,West,In my current field/ field I was trained in,0.3571391075484446,95,1552,0.3563237860697774,0.3579544290271118
1997,Bavaria,West,Do something new,0.20408103293329444,38,1552,0.20339524881314003,0.20476681705344885
1997,Bavaria,West,Does not matter,0.2017917227752332,63,1552,0.20110881593460267,0.2024746296158637
1997,Bavaria,West,Does not apply/do not (yet) have a job,0.23698813674302785,68,1552,0.23626456662361545,0.23771170686244025
1997,Brandenburg,East,Does not matter,1.0,34,1552,1.0,1.0
1997,Saxony,East,In my current field/ field I was trained in,0.30278684133072337,43,1552,0.3015456485383852,0.3040280341230615
1997,Saxony,East,Does not matter,0.5305805772852662,81,1552,0.5292324088332083,0.5319287457373241
1997,Saxony,East,Does not apply/do not (yet) have a job,0.16663258138401038,38,1552,0.1656259135810778,0.16763924918694295
1997,Saxony-Anhalt,East,Does not matter,1.0,48,1552,1.0,1.0
1997,Thuringa,East,Does not matter,1.0,67,1552,1.0,1.0
1998,Lower Saxony,West,In my current field/ field I was trained in,0.32871116785889937,48,1780,0.3275499242373438,0.32987241148045493
1998,Lower Saxony,West,Does not matter,0.3092815478232169,38,1780,0.30813896172711064,0.3104241339193231
1998,Lower Saxony,West,Does not apply/do not (yet) have a job,0.36200728431788365,48,1780,0.3608192529279968,0.36319531570777047
1998,North Rhine-Westphalia,West,In my current field/ field I was trained in,0.3200114301139638,127,1780,0.3193471582817126,0.32067570194621503
1998,North Rhine-Westphalia,West,Do something new,0.15958039013881092,60,1780,0.15905889515499524,0.1601018851226266
1998,North Rhine-Westphalia,West,Does not matter,0.22182460280565117,102,1780,0.22123296503804796,0.22241624057325438
1998,North Rhine-Westphalia,West,Does not apply/do not (yet) have a job,0.2985835769415741,149,1780,0.297931898718164,0.2992352551649842
1998,Hesse,West,In my current field/ field I was trained in,0.2933320039055936,32,1780,0.2920910659930135,0.29457294181817373
1998,Hesse,West,Does not matter,0.3487596843354278,32,1780,0.3474607224921004,0.3500586461787552
1998,Hesse,West,Does not apply/do not (yet) have a job,0.3579083117589785,46,1780,0.3566016985837249,0.3592149249342321
1998,"Rhineland-Palatinate, Saarland",West,In my current field/ field I was trained in,0.3435970275290108,32,1780,0.3421937714953245,0.3450002835626971
1998,"Rhineland-Palatinate, Saarland",West,Does not matter,0.31209065865610264,31,1780,0.3107215656937097,0.3134597516184956
1998,"Rhineland-Palatinate, Saarland",West,Does not apply/do not (yet) have a job,0.34431231381488653,36,1780,0.34290836349228904,0.345716264137484
1998,Baden-Wuerttemberg,West,In my current field/ field I was trained in,0.3223680048616164,70,1780,0.3214175767187991,0.32331843300443364
1998,Baden-Wuerttemberg,West,Does not matter,0.26851281101606145,62,1780,0.26761158807589563,0.26941403395622726
1998,Baden-Wuerttemberg,West,Does not apply/do not (yet) have a job,0.4091191841223222,117,1780,0.4081193654634158,0.41011900278122854
1998,Bavaria,West,In my current field/ field I was trained in,0.2731670902664198,89,1780,0.27240916003323445,0.2739250204996051
