year,migback,sampreg,plb0426,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1994,No migration background,West,In my current field/ field I was trained in,0.4228187919463087,16642,0.41531317243713206,0.4303244114554854
1994,No migration background,West,Does not apply/do not (yet) have a job,0.2494407158836689,16642,0.2428667191292865,0.25601471263805126
1994,No migration background,West,Does not matter,0.18344519015659955,16642,0.17756489470038217,0.18932548561281692
1994,No migration background,West,Do something new,0.14429530201342283,16642,0.13895653010719772,0.14963407391964795
1994,No migration background,East,Does not matter,0.4114906832298137,16642,0.4040139826783658,0.4189673837812616
1994,No migration background,East,In my current field/ field I was trained in,0.2779503105590062,16642,0.2711438640297502,0.2847567570882622
1994,No migration background,East,Does not apply/do not (yet) have a job,0.16149068322981366,16642,0.15589979262395268,0.16708157383567465
1994,No migration background,East,Do something new,0.14906832298136646,16642,0.14365712603395434,0.1544795199287786
1994,Direct migration background,West,Does not apply/do not (yet) have a job,0.343042071197411,16642,0.3358294058104423,0.35025473658437967
1994,Direct migration background,West,Does not matter,0.313915857605178,16642,0.30686489143969103,0.32096682377066493
1994,Direct migration background,West,In my current field/ field I was trained in,0.22653721682847897,16642,0.22017742641733065,0.23289700723962728
1994,Direct migration background,West,Do something new,0.11650485436893204,16642,0.11163038431128511,0.12137932442657898
1994,Direct migration background,East,Does not matter,0.5,16642,0.49240332902340167,0.5075966709765983
1994,Direct migration background,East,In my current field/ field I was trained in,0.3888888888888889,16642,0.3814821647464016,0.39629561303137617
1994,Direct migration background,East,Do something new,0.1111111111111111,16642,0.10633630438933714,0.11588591783288507
1994,Indirect migration background,West,Does not apply/do not (yet) have a job,0.7,16642,0.6930375360440127,0.7069624639559872
1994,Indirect migration background,West,In my current field/ field I was trained in,0.12666666666666668,16642,0.12161337341603347,0.13171995991729987
1994,Indirect migration background,West,Do something new,0.09333333333333334,16642,0.08891360550862296,0.09775306115804372
1994,Indirect migration background,West,Does not matter,0.08,16642,0.07587814965307838,0.08412185034692163
