year,quintil_oecd,sex,plb0426,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,male,In my current field/ field I was trained in,0.04409260079772521,61,1783,0.04394765706686046,0.04423754452858995
1994,1st Quintile,male,Do something new,0.02429437979806364,36,1783,0.024185681942140384,0.024403077653986898
1994,1st Quintile,male,Does not matter,0.040231323731681645,82,1783,0.040092592541156186,0.040370054922207105
1994,1st Quintile,male,Does not apply/do not (yet) have a job,0.0346228029995138,64,1783,0.03449372913995311,0.034751876859074486
1994,1st Quintile,female,In my current field/ field I was trained in,0.05187475140105715,89,1783,0.05171817744084128,0.05203132536127302
1994,1st Quintile,female,Do something new,0.030180089255693415,59,1783,0.030059303846751078,0.03030087466463575
1994,1st Quintile,female,Does not matter,0.07446560527884087,143,1783,0.07428025945317344,0.0746509511045083
1994,1st Quintile,female,Does not apply/do not (yet) have a job,0.047002011982941495,106,1783,0.046852590555011245,0.047151433410871746
1994,2nd Quintile,male,In my current field/ field I was trained in,0.026694078448452292,45,1783,0.02658027882760653,0.026807878069298054
1994,2nd Quintile,male,Does not matter,0.018785732330234364,37,1783,0.018689879562332163,0.018881585098136564
1994,2nd Quintile,male,Does not apply/do not (yet) have a job,0.02340999914893509,43,1783,0.023303249734437797,0.023516748563432385
1994,2nd Quintile,female,In my current field/ field I was trained in,0.06540832737268065,106,1783,0.06523377082607407,0.06558288391928724
1994,2nd Quintile,female,Do something new,0.030973889288899645,50,1783,0.030851575821868052,0.031096202755931238
1994,2nd Quintile,female,Does not matter,0.04763818601882173,103,1783,0.04748780699516851,0.047788565042474945
1994,2nd Quintile,female,Does not apply/do not (yet) have a job,0.03355518512894749,80,1783,0.03342804664867711,0.03368232360921788
1994,3rd Quintile,male,In my current field/ field I was trained in,0.0267461248050456,45,1783,0.02663221734437277,0.02686003226571843
1994,3rd Quintile,male,Does not apply/do not (yet) have a job,0.028373097311585303,54,1783,0.028255874588606074,0.02849032003456453
1994,3rd Quintile,female,In my current field/ field I was trained in,0.05985176347005491,94,1783,0.059684290273627705,0.06001923666648211
1994,3rd Quintile,female,Do something new,0.02210240985633772,33,1783,0.021998615158722534,0.022206204553952905
1994,3rd Quintile,female,Does not matter,0.0263617488444098,54,1783,0.026248640514758472,0.026474857174061128
1994,3rd Quintile,female,Does not apply/do not (yet) have a job,0.026548929148581014,52,1783,0.02643543088065039,0.02666242741651164
1994,4th Quintile,male,In my current field/ field I was trained in,0.03198498704529945,53,1783,0.031860758098863066,0.032109215991735836
1994,4th Quintile,male,Does not apply/do not (yet) have a job,0.028953028896907113,37,1783,0.02883464959163037,0.029071408202183856
1994,4th Quintile,female,In my current field/ field I was trained in,0.0442697229323177,68,1783,0.0441245018262373,0.0444149440383981
1994,4th Quintile,female,Does not matter,0.022441971689125286,45,1783,0.02233740088575271,0.02254654249249786
1994,4th Quintile,female,Does not apply/do not (yet) have a job,0.02622819654140315,47,1783,0.026115367349353272,0.026341025733453028
1994,5th Quintile,female,In my current field/ field I was trained in,0.042404199759124746,62,1783,0.04226193274448398,0.04254646677376551
1994,5th Quintile,female,Does not apply/do not (yet) have a job,0.02050485671731968,35,1783,0.02040480185954075,0.02060491157509861
1996,1st Quintile,male,In my current field/ field I was trained in,0.031232833825784553,60,1921,0.031114104214473356,0.031351563437095754
1996,1st Quintile,male,Do something new,0.029056264140154126,39,1921,0.028941617702482263,0.02917091057782599
1996,1st Quintile,male,Does not matter,0.04762569961198786,96,1921,0.04748033183028309,0.04777106739369262
1996,1st Quintile,male,Does not apply/do not (yet) have a job,0.03205111021240686,74,1921,0.03193088615049946,0.032171334274314255
1996,1st Quintile,female,In my current field/ field I was trained in,0.059441700767195876,94,1921,0.05928030872437419,0.05960309281001756
1996,1st Quintile,female,Do something new,0.044846264111484464,66,1921,0.04470499623411434,0.044987531988854586
1996,1st Quintile,female,Does not matter,0.07867260265533782,163,1921,0.07848883782538152,0.07885636748529412
1996,1st Quintile,female,Does not apply/do not (yet) have a job,0.04234887553716874,125,1921,0.04221141809813257,0.04248633297620491
1996,2nd Quintile,male,In my current field/ field I was trained in,0.02606166304558124,51,1921,0.02595291775989497,0.02617040833126751
1996,2nd Quintile,male,Does not matter,0.016649969861196472,38,1921,0.016562631620630385,0.01673730810176256
1996,2nd Quintile,male,Does not apply/do not (yet) have a job,0.018830320934974148,52,1921,0.018737543029111126,0.01892309884083717
1996,2nd Quintile,female,In my current field/ field I was trained in,0.04434877629452767,93,1921,0.04420825757753312,0.044489295011522226
1996,2nd Quintile,female,Do something new,0.02907946546685234,45,1921,0.028964774636251814,0.029194156297452867
1996,2nd Quintile,female,Does not matter,0.050760196302118685,109,1921,0.05061036820559128,0.050910024398646087
1996,2nd Quintile,female,Does not apply/do not (yet) have a job,0.03703707422836797,85,1921,0.036908170118363,0.037165978338372936
1996,3rd Quintile,male,In my current field/ field I was trained in,0.027280350598860553,43,1921,0.02716916143524649,0.027391539762474618
1996,3rd Quintile,male,Does not apply/do not (yet) have a job,0.02392587729260118,44,1921,0.023821568965487597,0.024030185619714765
1996,3rd Quintile,female,In my current field/ field I was trained in,0.04219181452537086,75,1921,0.042054600969558105,0.04232902808118361
1996,3rd Quintile,female,Do something new,0.024079204213922678,40,1921,0.023974570414290037,0.02418383801355532
1996,3rd Quintile,female,Does not matter,0.038777435687064814,76,1921,0.03864565700284448,0.038909214371285146
1996,3rd Quintile,female,Does not apply/do not (yet) have a job,0.024981346647545213,50,1921,0.02487482005627596,0.02508787323881447
1996,4th Quintile,male,In my current field/ field I was trained in,0.01768529768491872,41,1921,0.017595332359643952,0.01777526301019349
1996,4th Quintile,male,Does not apply/do not (yet) have a job,0.016902186510200732,33,1921,0.01681420053434831,0.016990172486053154
1996,4th Quintile,female,In my current field/ field I was trained in,0.03330005372190732,62,1921,0.03317758872961047,0.03342251871420417
1996,4th Quintile,female,Does not matter,0.02622729706341277,47,1921,0.02611821603823316,0.026336378088592384
1996,4th Quintile,female,Does not apply/do not (yet) have a job,0.022636503976601403,47,1921,0.022534978186116415,0.02273802976708639
1996,5th Quintile,male,Does not apply/do not (yet) have a job,0.02813535787156872,39,1921,0.028022489370350612,0.028248226372786827
1996,5th Quintile,female,In my current field/ field I was trained in,0.040902649804227184,66,1921,0.04076745789145707,0.0410378417169973
1996,5th Quintile,female,Does not matter,0.02322697658894815,31,1921,0.023124166244381975,0.023329786933514327
1996,5th Quintile,female,Does not apply/do not (yet) have a job,0.0217048308177109,37,1921,0.021605368906031583,0.021804292729390218
1997,1st Quintile,male,In my current field/ field I was trained in,0.041563347301586326,63,1815,0.04142431477038075,0.0417023798327919
1997,1st Quintile,male,Does not matter,0.050392689995921905,92,1815,0.05024030743776979,0.05054507255407402
1997,1st Quintile,male,Does not apply/do not (yet) have a job,0.02876545621527769,64,1815,0.028649022928312506,0.028881889502242873
1997,1st Quintile,female,In my current field/ field I was trained in,0.047584142506477876,75,1815,0.04743584839809321,0.047732436614862546
1997,1st Quintile,female,Do something new,0.04322627584483879,58,1815,0.04308461233593555,0.04336793935374203
1997,1st Quintile,female,Does not matter,0.0942563393844002,166,1815,0.09405280518150938,0.09445987358729102
1997,1st Quintile,female,Does not apply/do not (yet) have a job,0.05877828378099076,125,1815,0.05861443851994266,0.058942129042038854
1997,2nd Quintile,male,In my current field/ field I was trained in,0.029769707326291712,48,1815,0.029651320286292533,0.02988809436629089
1997,2nd Quintile,male,Does not matter,0.027347320290700996,58,1815,0.027233710503348968,0.027460930078053024
1997,2nd Quintile,male,Does not apply/do not (yet) have a job,0.027711024884746888,72,1815,0.02759668350213269,0.027825366267361085
1997,2nd Quintile,female,In my current field/ field I was trained in,0.04482696762780151,90,1815,0.044682825751315436,0.04497110950428758
1997,2nd Quintile,female,Do something new,0.024609771868863848,40,1815,0.02450184676912764,0.024717696968600055
1997,2nd Quintile,female,Does not matter,0.04709931672911927,101,1815,0.04695174247828408,0.04724689097995446
1997,2nd Quintile,female,Does not apply/do not (yet) have a job,0.040017308468457524,92,1815,0.03988077626367099,0.04015384067324406
1997,3rd Quintile,male,In my current field/ field I was trained in,0.023974365012912502,35,1815,0.02386780760843764,0.024080922417387365
1997,3rd Quintile,male,Does not apply/do not (yet) have a job,0.02748361793680964,60,1815,0.0273697333688011,0.027597502504818176
