"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1984","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","18461.11","16106","406","16418.91","20503.31"
"1984","Baden-Württemberg","1-Pers.- Haushalt","7628.32","139","209","5860.59","9396.05"
"1984","Baden-Württemberg","Alleinerziehende","15388.92","15131.5","160","13346.75","17431.09"
"1984","Baden-Württemberg","Paar mit Kind(ern)","31640.58","28300","2155","30794.93","32486.23"
"1984","Baden-Württemberg","Sonstige","37069.91","28655.5","184","32663.47","41476.35"
"1984","Bayern","(Ehe-)Paar ohne Kind(er)","17199.6","12347.5","482","15273.44","19125.76"
"1984","Bayern","1-Pers.- Haushalt","7561.42","294","191","5902.49","9220.35"
"1984","Bayern","Alleinerziehende","17748.91","15705.5","122","14889.37","20608.45"
"1984","Bayern","Paar mit Kind(ern)","29355.72","26532.5","1785","28615.66","30095.78"
"1984","Bayern","Sonstige","23926.54","20819.5","151","20166.22","27686.86"
"1984","Berlin","(Ehe-)Paar ohne Kind(er)","20316.5","21203.5","104","17395.47","23237.53"
"1984","Berlin","1-Pers.- Haushalt","7110.63","68","72","4699.81","9521.45"
"1984","Berlin","Alleinerziehende","15335.23","15112","47","12284.22","18386.24"
"1984","Berlin","Paar mit Kind(ern)","31018.57","29338","286","29109.05","32928.09"
"1984","Berlin","Sonstige","33910.13","29053","31","7505","60315.26"
"1984","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Brandenburg","1-Pers.- Haushalt","","","","",""
"1984","Brandenburg","Alleinerziehende","","","","",""
"1984","Brandenburg","Paar mit Kind(ern)","","","","",""
"1984","Brandenburg","Sonstige","","","","",""
"1984","Bremen","(Ehe-)Paar ohne Kind(er)","5453.86","0","46","2091.74","8815.98"
"1984","Bremen","1-Pers.- Haushalt","","","","",""
"1984","Bremen","Alleinerziehende","","","","",""
"1984","Bremen","Paar mit Kind(ern)","27096.41","23023.5","79","22972.94","31219.88"
"1984","Bremen","Sonstige","","","","",""
"1984","Hamburg","(Ehe-)Paar ohne Kind(er)","17306.83","13021.5","92","13082.1","21531.56"
"1984","Hamburg","1-Pers.- Haushalt","8869.07","67.5","53","5331.03","12407.11"
"1984","Hamburg","Alleinerziehende","","","","",""
"1984","Hamburg","Paar mit Kind(ern)","31650.3","30386","204","29621","33679.6"
"1984","Hamburg","Sonstige","","","","",""
"1984","Hessen","(Ehe-)Paar ohne Kind(er)","17144.85","15518","286","15236.21","19053.49"
"1984","Hessen","1-Pers.- Haushalt","6786.2","198","121","5066.96","8505.44"
"1984","Hessen","Alleinerziehende","11638.8","7234.5","67","8988.41","14289.19"
"1984","Hessen","Paar mit Kind(ern)","33160.57","28404.5","1017","31648.62","34672.52"
"1984","Hessen","Sonstige","24137.24","23136","141","21524.15","26750.33"
"1984","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1984","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1984","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1984","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1984","Niedersachsen","(Ehe-)Paar ohne Kind(er)","13154.8","9972.5","282","11439.55","14870.05"
"1984","Niedersachsen","1-Pers.- Haushalt","4492.62","0","117","2980.74","6004.5"
"1984","Niedersachsen","Alleinerziehende","12191.44","8665.5","85","9515.31","14867.57"
"1984","Niedersachsen","Paar mit Kind(ern)","29458.35","27942","983","28412.45","30504.25"
"1984","Niedersachsen","Sonstige","18750.59","18401.5","142","16425.74","21075.44"
"1984","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","19037.39","18470.5","710","17532.65","20542.13"
"1984","Nordrhein-Westfalen","1-Pers.- Haushalt","7662.87","56","368","5973.53","9352.21"
"1984","Nordrhein-Westfalen","Alleinerziehende","13125.08","7869","225","10982.84","15267.32"
"1984","Nordrhein-Westfalen","Paar mit Kind(ern)","29593.57","26203.5","2893","28963.18","30223.96"
"1984","Nordrhein-Westfalen","Sonstige","19098.21","16709.5","200","16973.14","21223.28"
"1984","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","14994.05","12411.5","206","12595.89","17392.21"
"1984","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","4220.26","2.5","77","2330.48","6110.04"
"1984","Rheinland-Pfalz,Saarland","Alleinerziehende","15851.21","14878.5","61","13325.26","18377.16"
"1984","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","27909.36","24005.5","646","26670.25","29148.47"
"1984","Rheinland-Pfalz,Saarland","Sonstige","23761.03","17987","95","20713.57","26808.49"
"1984","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen","1-Pers.- Haushalt","","","","",""
"1984","Sachsen","Alleinerziehende","","","","",""
"1984","Sachsen","Paar mit Kind(ern)","","","","",""
"1984","Sachsen","Sonstige","","","","",""
"1984","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1984","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1984","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1984","Sachsen-Anhalt","Sonstige","","","","",""
"1984","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","13896.23","10859","88","10892.63","16899.83"
"1984","Schleswig-Holstein","1-Pers.- Haushalt","9824.98","6442","53","6457","13192.96"
"1984","Schleswig-Holstein","Alleinerziehende","12899.19","11343","30","9853.32","15945.06"
"1984","Schleswig-Holstein","Paar mit Kind(ern)","30731.17","28382","308","28919.33","32543.01"
"1984","Schleswig-Holstein","Sonstige","17446.81","8502.5","30","11055.38","23838.24"
"1984","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1984","Thüringen","1-Pers.- Haushalt","","","","",""
"1984","Thüringen","Alleinerziehende","","","","",""
"1984","Thüringen","Paar mit Kind(ern)","","","","",""
"1984","Thüringen","Sonstige","","","","",""
"1985","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","18837.9","18238.5","358","16936.79","20739.01"
"1985","Baden-Württemberg","1-Pers.- Haushalt","7789.49","778.5","177","6114.21","9464.77"
"1985","Baden-Württemberg","Alleinerziehende","13614.31","13657.5","132","11642.89","15585.73"
"1985","Baden-Württemberg","Paar mit Kind(ern)","32051.41","29708.5","1986","31369.31","32733.51"
"1985","Baden-Württemberg","Sonstige","21631.44","19277.5","167","19552.84","23710.04"
"1985","Bayern","(Ehe-)Paar ohne Kind(er)","17225.42","12434.5","438","15444.51","19006.33"
"1985","Bayern","1-Pers.- Haushalt","10002.58","743.5","169","5147.27","14857.89"
"1985","Bayern","Alleinerziehende","17752.61","17664.5","120","15637.55","19867.67"
"1985","Bayern","Paar mit Kind(ern)","30790.46","28597","1607","30009.91","31571.01"
"1985","Bayern","Sonstige","22939.55","19976","149","20318.8","25560.3"
"1985","Berlin","(Ehe-)Paar ohne Kind(er)","22387.37","20911.5","86","18874.7","25900.04"
"1985","Berlin","1-Pers.- Haushalt","8775.04","594","74","6034.78","11515.3"
"1985","Berlin","Alleinerziehende","13551.62","12800.5","48","11231.78","15871.46"
"1985","Berlin","Paar mit Kind(ern)","30432.92","29838.5","244","28804.58","32061.26"
"1985","Berlin","Sonstige","","","","",""
"1985","Brandenburg","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Brandenburg","1-Pers.- Haushalt","","","","",""
"1985","Brandenburg","Alleinerziehende","","","","",""
"1985","Brandenburg","Paar mit Kind(ern)","","","","",""
"1985","Brandenburg","Sonstige","","","","",""
"1985","Bremen","(Ehe-)Paar ohne Kind(er)","5591.41","208.5","40","2486","8696.82"
"1985","Bremen","1-Pers.- Haushalt","","","","",""
"1985","Bremen","Alleinerziehende","","","","",""
"1985","Bremen","Paar mit Kind(ern)","21610.44","18229.5","68","18217.77","25003.11"
"1985","Bremen","Sonstige","","","","",""
"1985","Hamburg","(Ehe-)Paar ohne Kind(er)","18910.9","15071","92","14734.17","23087.63"
"1985","Hamburg","1-Pers.- Haushalt","7130.75","136.5","57","3912.36","10349.14"
"1985","Hamburg","Alleinerziehende","","","","",""
"1985","Hamburg","Paar mit Kind(ern)","34992.58","33699","174","32403.9","37581.26"
"1985","Hamburg","Sonstige","","","","",""
"1985","Hessen","(Ehe-)Paar ohne Kind(er)","16041.6","13638.5","278","14273.85","17809.35"
"1985","Hessen","1-Pers.- Haushalt","7261.61","878","100","5376.42","9146.8"
"1985","Hessen","Alleinerziehende","12741.66","12112.5","71","9901.32","15582"
"1985","Hessen","Paar mit Kind(ern)","35450.38","29009","919","33789.65","37111.11"
"1985","Hessen","Sonstige","30179.68","20523.5","122","23912.51","36446.85"
"1985","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1985","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1985","Mecklenburg-Vorpommern","Paar mit Kind(ern)","","","","",""
"1985","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1985","Niedersachsen","(Ehe-)Paar ohne Kind(er)","15113.27","13927.5","264","13302.1","16924.44"
"1985","Niedersachsen","1-Pers.- Haushalt","5422.95","268.5","104","3648.07","7197.83"
"1985","Niedersachsen","Alleinerziehende","15199.78","12655.5","72","12337.76","18061.8"
"1985","Niedersachsen","Paar mit Kind(ern)","32838.91","28149","859","31227.93","34449.89"
"1985","Niedersachsen","Sonstige","21308.21","16997","126","18330.61","24285.81"
"1985","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","19562.12","17915.5","630","18135.09","20989.15"
"1985","Nordrhein-Westfalen","1-Pers.- Haushalt","8069.83","419.5","323","6669.43","9470.23"
"1985","Nordrhein-Westfalen","Alleinerziehende","14636.95","10213","194","12307.98","16965.92"
"1985","Nordrhein-Westfalen","Paar mit Kind(ern)","30238.91","27262.5","2612","29539.6","30938.22"
"1985","Nordrhein-Westfalen","Sonstige","20123.09","19046","209","17897.43","22348.75"
"1985","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","14340.09","7491.5","180","11917.13","16763.05"
"1985","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","5847.11","168.5","69","3378.91","8315.31"
"1985","Rheinland-Pfalz,Saarland","Alleinerziehende","14993.26","15629.5","56","12203.93","17782.59"
"1985","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","28809.21","24749.5","585","27508.21","30110.21"
"1985","Rheinland-Pfalz,Saarland","Sonstige","22706.32","17429","80","19357.35","26055.29"
"1985","Sachsen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen","1-Pers.- Haushalt","","","","",""
"1985","Sachsen","Alleinerziehende","","","","",""
"1985","Sachsen","Paar mit Kind(ern)","","","","",""
"1985","Sachsen","Sonstige","","","","",""
"1985","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Sachsen-Anhalt","1-Pers.- Haushalt","","","","",""
"1985","Sachsen-Anhalt","Alleinerziehende","","","","",""
"1985","Sachsen-Anhalt","Paar mit Kind(ern)","","","","",""
"1985","Sachsen-Anhalt","Sonstige","","","","",""
"1985","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","15058.3","14179","84","11592.57","18524.03"
"1985","Schleswig-Holstein","1-Pers.- Haushalt","8157.08","674","44","4408.44","11905.72"
"1985","Schleswig-Holstein","Alleinerziehende","13172.33","9565","32","6664.53","19680.13"
"1985","Schleswig-Holstein","Paar mit Kind(ern)","27389.68","24618.5","285","25440.41","29338.95"
"1985","Schleswig-Holstein","Sonstige","","","","",""
"1985","Thüringen","(Ehe-)Paar ohne Kind(er)","","","","",""
"1985","Thüringen","1-Pers.- Haushalt","","","","",""
"1985","Thüringen","Alleinerziehende","","","","",""
"1985","Thüringen","Paar mit Kind(ern)","","","","",""
"1985","Thüringen","Sonstige","","","","",""
"1986","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","21321.08","20821.5","374","19565.4","23076.76"
"1986","Baden-Württemberg","1-Pers.- Haushalt","7823.27","1519","161","6026.47","9620.07"
"1986","Baden-Württemberg","Alleinerziehende","14399.18","13154.5","106","12278.32","16520.04"
"1986","Baden-Württemberg","Paar mit Kind(ern)","33502.6","30904.5","1879","32797.74","34207.46"
"1986","Baden-Württemberg","Sonstige","22403.2","21989.5","163","20182.55","24623.85"
