year,bula_h,quintil_oecd_hh,pet_dog,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Mecklenburg-Western Pomerania,1st Quintile,No,0.81911,62,62,0.72251,0.91571
2001,Mecklenburg-Western Pomerania,2nd Quintile,No,0.77307,64,64,0.66964,0.87650
2001,Mecklenburg-Western Pomerania,3rd Quintile,No,0.76781,43,43,0.64012,0.89551
2001,Saxony,1st Quintile,No,0.92142,179,179,0.88189,0.96095
2001,Saxony,2nd Quintile,Yes,0.12708,40,256,0.08620,0.16797
2001,Saxony,2nd Quintile,No,0.87292,216,256,0.83203,0.91380
2001,Saxony,3rd Quintile,No,0.87555,177,177,0.82678,0.92432
2001,Saxony,4th Quintile,No,0.89991,106,106,0.84251,0.95732
2001,Saxony,5th Quintile,No,0.88797,60,60,0.80749,0.96845
2001,Saxony-Anhalt,1st Quintile,No,0.88295,95,95,0.81796,0.94794
2001,Saxony-Anhalt,2nd Quintile,Yes,0.24280,42,141,0.17177,0.31382
2001,Saxony-Anhalt,2nd Quintile,No,0.75720,99,141,0.68618,0.82823
2001,Saxony-Anhalt,3rd Quintile,Yes,0.28728,36,119,0.20563,0.36892
2001,Saxony-Anhalt,3rd Quintile,No,0.71272,83,119,0.63108,0.79437
2001,Saxony-Anhalt,4th Quintile,No,0.76793,69,69,0.66759,0.86827
2001,Saxony-Anhalt,5th Quintile,No,0.81551,35,35,0.68512,0.94589
2001,Thuringa,1st Quintile,No,0.80018,93,93,0.71848,0.88189
2001,Thuringa,2nd Quintile,No,0.83282,99,99,0.75894,0.90670
2001,Thuringa,3rd Quintile,Yes,0.18362,32,130,0.11680,0.25043
2001,Thuringa,3rd Quintile,No,0.81638,98,130,0.74957,0.88320
2001,Thuringa,4th Quintile,No,0.84444,67,67,0.75700,0.93188
2006,Schleswig-Holstein,1st Quintile,No,0.83028,52,52,0.72726,0.93331
2006,Schleswig-Holstein,2nd Quintile,No,0.87575,55,55,0.78776,0.96373
2006,Schleswig-Holstein,3rd Quintile,No,0.93678,63,63,0.87621,0.99736
2006,Schleswig-Holstein,4th Quintile,No,0.82531,75,75,0.73880,0.91183
2006,Schleswig-Holstein,5th Quintile,No,0.96309,95,95,0.92498,1.00121
2006,Hamburg,1st Quintile,No,0.99610,40,40,0.97653,1.01566
2006,Hamburg,5th Quintile,No,0.95278,52,52,0.89456,1.01099
2006,Lower Saxony,1st Quintile,No,0.87579,135,135,0.81995,0.93163
2006,Lower Saxony,2nd Quintile,No,0.89758,162,162,0.85074,0.94441
2006,Lower Saxony,3rd Quintile,Yes,0.18139,32,200,0.12785,0.23493
2006,Lower Saxony,3rd Quintile,No,0.81861,168,200,0.76507,0.87215
2006,Lower Saxony,4th Quintile,Yes,0.16141,41,238,0.11457,0.20825
2006,Lower Saxony,4th Quintile,No,0.83859,197,238,0.79175,0.88543
2006,Lower Saxony,5th Quintile,Yes,0.13711,50,289,0.09738,0.17683
2006,Lower Saxony,5th Quintile,No,0.86289,239,289,0.82317,0.90262
2006,North Rhine-Westphalia,1st Quintile,Yes,0.08541,40,438,0.05920,0.11161
2006,North Rhine-Westphalia,1st Quintile,No,0.91459,398,438,0.88839,0.94080
2006,North Rhine-Westphalia,2nd Quintile,Yes,0.14259,62,411,0.10874,0.17643
2006,North Rhine-Westphalia,2nd Quintile,No,0.85741,349,411,0.82357,0.89126
2006,North Rhine-Westphalia,3rd Quintile,Yes,0.09509,57,442,0.06771,0.12246
2006,North Rhine-Westphalia,3rd Quintile,No,0.90491,385,442,0.87754,0.93229
2006,North Rhine-Westphalia,4th Quintile,Yes,0.10305,61,526,0.07704,0.12905
2006,North Rhine-Westphalia,4th Quintile,No,0.89695,465,526,0.87095,0.92296
2006,North Rhine-Westphalia,5th Quintile,Yes,0.11112,91,720,0.08815,0.13409
2006,North Rhine-Westphalia,5th Quintile,No,0.88888,629,720,0.86591,0.91185
2006,Hesse,1st Quintile,No,0.93121,112,112,0.88413,0.97830
2006,Hesse,2nd Quintile,No,0.86332,97,97,0.79460,0.93204
2006,Hesse,3rd Quintile,No,0.82681,129,129,0.76125,0.89236
2006,Hesse,4th Quintile,No,0.89318,146,146,0.84291,0.94346
2006,Hesse,5th Quintile,Yes,0.14074,43,282,0.10008,0.18140
2006,Hesse,5th Quintile,No,0.85926,239,282,0.81860,0.89992
2006,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.86924,115,115,0.80735,0.93113
2006,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.84865,116,116,0.78315,0.91415
2006,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.89280,115,115,0.83601,0.94959
2006,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.87291,125,125,0.81428,0.93153
2006,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.87386,152,152,0.82091,0.92682
2006,Baden-Wuerttemberg,1st Quintile,No,0.91395,165,165,0.87103,0.95687
2006,Baden-Wuerttemberg,2nd Quintile,No,0.91396,202,202,0.87520,0.95273
2006,Baden-Wuerttemberg,3rd Quintile,Yes,0.09161,31,281,0.05782,0.12540
2006,Baden-Wuerttemberg,3rd Quintile,No,0.90839,250,281,0.87460,0.94218
2006,Baden-Wuerttemberg,4th Quintile,Yes,0.12314,43,326,0.08741,0.15886
2006,Baden-Wuerttemberg,4th Quintile,No,0.87686,283,326,0.84114,0.91259
2006,Baden-Wuerttemberg,5th Quintile,Yes,0.09518,57,462,0.06839,0.12197
2006,Baden-Wuerttemberg,5th Quintile,No,0.90482,405,462,0.87803,0.93161
2006,Bavaria,1st Quintile,No,0.88159,198,198,0.83648,0.92671
2006,Bavaria,2nd Quintile,No,0.91972,232,232,0.88468,0.95476
2006,Bavaria,3rd Quintile,Yes,0.13574,44,344,0.09949,0.17198
2006,Bavaria,3rd Quintile,No,0.86426,300,344,0.82802,0.90051
2006,Bavaria,4th Quintile,Yes,0.11349,46,378,0.08147,0.14551
2006,Bavaria,4th Quintile,No,0.88651,332,378,0.85449,0.91853
2006,Bavaria,5th Quintile,Yes,0.10743,63,520,0.08079,0.13408
2006,Bavaria,5th Quintile,No,0.89257,457,520,0.86592,0.91921
2006,Berlin,1st Quintile,No,0.94407,110,110,0.90094,0.98721
2006,Berlin,2nd Quintile,No,0.87922,73,73,0.80395,0.95449
2006,Berlin,3rd Quintile,No,0.92805,72,72,0.86794,0.98816
2006,Berlin,4th Quintile,No,0.96264,91,91,0.92345,1.00182
2006,Berlin,5th Quintile,No,0.96795,109,109,0.93473,1.00117
2006,Brandenburg,1st Quintile,No,0.72282,84,84,0.62652,0.81912
2006,Brandenburg,2nd Quintile,No,0.84302,115,115,0.77625,0.90980
2006,Brandenburg,3rd Quintile,No,0.87599,102,102,0.81171,0.94027
2006,Brandenburg,4th Quintile,No,0.78393,74,74,0.68952,0.87835
2006,Brandenburg,5th Quintile,No,0.81109,55,55,0.70669,0.91550
2006,Mecklenburg-Western Pomerania,1st Quintile,No,0.85529,65,65,0.76910,0.94148
2006,Mecklenburg-Western Pomerania,2nd Quintile,No,0.82302,64,64,0.72877,0.91726
2006,Mecklenburg-Western Pomerania,3rd Quintile,No,0.76596,40,40,0.63307,0.89884
2006,Mecklenburg-Western Pomerania,4th Quintile,No,0.78012,40,40,0.65013,0.91011
2006,Mecklenburg-Western Pomerania,5th Quintile,No,0.70922,33,33,0.55188,0.86657
2006,Saxony,1st Quintile,No,0.93907,187,187,0.90469,0.97344
2006,Saxony,2nd Quintile,No,0.86460,177,177,0.81405,0.91515
2006,Saxony,3rd Quintile,Yes,0.14755,31,221,0.10069,0.19442
2006,Saxony,3rd Quintile,No,0.85245,190,221,0.80558,0.89931
2006,Saxony,4th Quintile,No,0.93193,135,135,0.88928,0.97457
2006,Saxony,5th Quintile,No,0.83008,80,80,0.74726,0.91290
2006,Saxony-Anhalt,1st Quintile,No,0.88064,91,91,0.81366,0.94763
2006,Saxony-Anhalt,2nd Quintile,Yes,0.25129,33,115,0.17166,0.33091
2006,Saxony-Anhalt,2nd Quintile,No,0.74871,82,115,0.66909,0.82834
2006,Saxony-Anhalt,3rd Quintile,Yes,0.28280,32,132,0.20568,0.35993
2006,Saxony-Anhalt,3rd Quintile,No,0.71720,100,132,0.64007,0.79432
2006,Saxony-Anhalt,4th Quintile,No,0.71678,55,55,0.59660,0.83695
2006,Saxony-Anhalt,5th Quintile,No,0.84054,50,50,0.73803,0.94305
2006,Thuringa,1st Quintile,No,0.82816,88,88,0.74889,0.90743
2006,Thuringa,2nd Quintile,No,0.88656,125,125,0.83074,0.94238
2006,Thuringa,3rd Quintile,No,0.82881,86,86,0.74874,0.90889
2006,Thuringa,4th Quintile,No,0.85739,83,83,0.78171,0.93308
2006,Thuringa,5th Quintile,No,0.76796,39,39,0.63374,0.90218
2011,Schleswig-Holstein,1st Quintile,No,0.84255,88,88,0.76601,0.91908
2011,Schleswig-Holstein,2nd Quintile,No,0.81491,69,69,0.72261,0.90722
2011,Schleswig-Holstein,3rd Quintile,No,0.86140,72,72,0.78103,0.94178
2011,Schleswig-Holstein,4th Quintile,No,0.84936,72,72,0.76616,0.93257
2011,Schleswig-Holstein,5th Quintile,No,0.77859,65,65,0.67687,0.88031
2011,Hamburg,2nd Quintile,No,0.90187,39,39,0.80728,0.99646
2011,Hamburg,3rd Quintile,No,0.90800,35,35,0.81085,1.00515
2011,Hamburg,4th Quintile,No,0.90641,31,31,0.80218,1.01064
2011,Hamburg,5th Quintile,No,0.87672,52,52,0.78649,0.96695
2011,Lower Saxony,1st Quintile,No,0.76507,151,151,0.69722,0.83291
2011,Lower Saxony,2nd Quintile,No,0.80213,163,163,0.74078,0.86348
2011,Lower Saxony,3rd Quintile,Yes,0.13768,38,212,0.09119,0.18418
2011,Lower Saxony,3rd Quintile,No,0.78777,174,212,0.73260,0.84294
2011,Lower Saxony,4th Quintile,Yes,0.15730,40,239,0.11104,0.20355
2011,Lower Saxony,4th Quintile,No,0.79933,199,239,0.74845,0.85021
2011,Lower Saxony,5th Quintile,Yes,0.12469,39,278,0.08579,0.16360
2011,Lower Saxony,5th Quintile,No,0.84591,239,278,0.80339,0.88843
2011,North Rhine-Westphalia,1st Quintile,Yes,0.09572,50,434,0.06800,0.12343
2011,North Rhine-Westphalia,1st Quintile,No,0.76052,384,434,0.72033,0.80072
2011,North Rhine-Westphalia,2nd Quintile,Yes,0.10801,45,381,0.07681,0.13922
2011,North Rhine-Westphalia,2nd Quintile,No,0.79266,336,381,0.75190,0.83342
2011,North Rhine-Westphalia,3rd Quintile,Yes,0.10599,58,425,0.07669,0.13529
2011,North Rhine-Westphalia,3rd Quintile,No,0.82695,367,425,0.79095,0.86296
2011,North Rhine-Westphalia,4th Quintile,Yes,0.10269,57,493,0.07586,0.12951
2011,North Rhine-Westphalia,4th Quintile,No,0.84966,436,493,0.81808,0.88124
2011,North Rhine-Westphalia,5th Quintile,Yes,0.09656,76,619,0.07328,0.11985
2011,North Rhine-Westphalia,5th Quintile,No,0.87386,543,619,0.84769,0.90004
2011,Hesse,1st Quintile,No,0.77004,113,113,0.69210,0.84797
2011,Hesse,2nd Quintile,No,0.80867,107,107,0.73379,0.88356
2011,Hesse,3rd Quintile,No,0.74383,125,125,0.66700,0.82067
2011,Hesse,4th Quintile,No,0.78021,141,141,0.71162,0.84881
2011,Hesse,5th Quintile,Yes,0.17602,50,259,0.12955,0.22250
2011,Hesse,5th Quintile,No,0.78631,209,259,0.73629,0.83633
2011,"Rhineland-Palatinate, Saarland",1st Quintile,No,0.80713,125,125,0.73768,0.87657
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,No,0.78180,113,113,0.70530,0.85829
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,No,0.74904,106,106,0.66611,0.83197
2011,"Rhineland-Palatinate, Saarland",4th Quintile,No,0.84267,124,124,0.77832,0.90702
2011,"Rhineland-Palatinate, Saarland",5th Quintile,No,0.84555,131,131,0.78342,0.90767
2011,Baden-Wuerttemberg,1st Quintile,No,0.80555,167,167,0.74534,0.86576
2011,Baden-Wuerttemberg,2nd Quintile,No,0.81237,198,198,0.75786,0.86689
2011,Baden-Wuerttemberg,3rd Quintile,No,0.82479,236,236,0.77619,0.87340
2011,Baden-Wuerttemberg,4th Quintile,Yes,0.12309,42,332,0.08769,0.15848
2011,Baden-Wuerttemberg,4th Quintile,No,0.81716,290,332,0.77552,0.85880
2011,Baden-Wuerttemberg,5th Quintile,Yes,0.11517,46,403,0.08396,0.14638
2011,Baden-Wuerttemberg,5th Quintile,No,0.83839,357,403,0.80241,0.87438
2011,Bavaria,1st Quintile,No,0.78433,243,243,0.73251,0.83615
2011,Bavaria,2nd Quintile,Yes,0.08228,32,288,0.05048,0.11407
2011,Bavaria,2nd Quintile,No,0.78289,256,288,0.73519,0.83059
2011,Bavaria,3rd Quintile,Yes,0.09805,42,348,0.06676,0.12935
2011,Bavaria,3rd Quintile,No,0.82278,306,348,0.78261,0.86296
2011,Bavaria,4th Quintile,Yes,0.08182,44,412,0.05532,0.10832
2011,Bavaria,4th Quintile,No,0.86899,368,412,0.83636,0.90161
2011,Bavaria,5th Quintile,Yes,0.12581,73,518,0.09723,0.15440
2011,Bavaria,5th Quintile,No,0.83947,445,518,0.80783,0.87112
2011,Berlin,1st Quintile,No,0.83580,107,107,0.76527,0.90632
2011,Berlin,2nd Quintile,No,0.85705,77,77,0.77835,0.93574
2011,Berlin,3rd Quintile,No,0.92627,99,99,0.87453,0.97801
2011,Berlin,4th Quintile,No,0.86675,94,94,0.79768,0.93582
2011,Berlin,5th Quintile,No,0.94535,105,105,0.90167,0.98904
2011,Brandenburg,1st Quintile,No,0.70878,98,98,0.61837,0.79920
2011,Brandenburg,2nd Quintile,No,0.71645,94,94,0.62485,0.80806
2011,Brandenburg,3rd Quintile,No,0.83016,99,99,0.75581,0.90450
2011,Brandenburg,4th Quintile,No,0.73182,68,68,0.62574,0.83790
2011,Brandenburg,5th Quintile,No,0.86060,58,58,0.77068,0.95052
2011,Mecklenburg-Western Pomerania,1st Quintile,No,0.75503,74,74,0.65638,0.85369
2011,Mecklenburg-Western Pomerania,2nd Quintile,No,0.79826,67,67,0.70144,0.89508
2011,Mecklenburg-Western Pomerania,3rd Quintile,No,0.77671,49,49,0.65890,0.89453
2011,Mecklenburg-Western Pomerania,4th Quintile,No,0.78100,36,36,0.64399,0.91802
2011,Mecklenburg-Western Pomerania,5th Quintile,No,0.74724,31,31,0.59172,0.90276
2011,Saxony,1st Quintile,No,0.78687,177,177,0.72636,0.84737
2011,Saxony,2nd Quintile,No,0.81533,194,194,0.76059,0.87008
2011,Saxony,3rd Quintile,No,0.86200,176,176,0.81090,0.91310
2011,Saxony,4th Quintile,No,0.84693,104,104,0.77740,0.91647
2011,Saxony,5th Quintile,No,0.86523,72,72,0.78580,0.94466
2011,Saxony-Anhalt,1st Quintile,No,0.77663,107,107,0.69734,0.85592
2011,Saxony-Anhalt,2nd Quintile,Yes,0.21784,33,135,0.14795,0.28773
2011,Saxony-Anhalt,2nd Quintile,No,0.72179,102,135,0.64592,0.79767
2011,Saxony-Anhalt,3rd Quintile,No,0.73449,85,85,0.64005,0.82893
2011,Saxony-Anhalt,4th Quintile,No,0.67720,62,62,0.55987,0.79453
2011,Saxony-Anhalt,5th Quintile,No,0.65077,48,48,0.51448,0.78707
2011,Thuringa,1st Quintile,No,0.78210,119,119,0.70762,0.85659
2011,Thuringa,2nd Quintile,No,0.85020,127,127,0.78788,0.91251
2011,Thuringa,3rd Quintile,No,0.82139,100,100,0.74594,0.89684
2011,Thuringa,4th Quintile,No,0.89587,74,74,0.82580,0.96593
2011,Thuringa,5th Quintile,No,0.66408,34,34,0.50293,0.82523
2016,Schleswig-Holstein,1st Quintile,No,0.86064,109,109,0.79532,0.92596
2016,Schleswig-Holstein,2nd Quintile,No,0.91559,92,92,0.85848,0.97271
2016,Schleswig-Holstein,3rd Quintile,No,0.90448,83,83,0.84085,0.96810
2016,Schleswig-Holstein,4th Quintile,No,0.86165,74,74,0.78245,0.94086
2016,Schleswig-Holstein,5th Quintile,No,0.84348,71,71,0.75836,0.92860
2016,Hamburg,1st Quintile,No,0.83272,43,43,0.71985,0.94560
2016,Hamburg,2nd Quintile,No,0.91324,51,51,0.83522,0.99126
2016,Hamburg,3rd Quintile,No,0.99705,35,35,0.97882,1.01528
2016,Hamburg,4th Quintile,No,0.96254,56,56,0.91236,1.01272
2016,Hamburg,5th Quintile,No,0.86766,59,59,0.78045,0.95487
2016,Lower Saxony,1st Quintile,Yes,0.14159,53,309,0.10266,0.18053
2016,Lower Saxony,1st Quintile,No,0.82289,256,309,0.78025,0.86552
2016,Lower Saxony,2nd Quintile,Yes,0.14887,44,251,0.10474,0.19299
2016,Lower Saxony,2nd Quintile,No,0.85113,207,251,0.80701,0.89526
2016,Lower Saxony,3rd Quintile,Yes,0.13460,49,240,0.09133,0.17787
2016,Lower Saxony,3rd Quintile,No,0.86540,191,240,0.82213,0.90867
2016,Lower Saxony,4th Quintile,Yes,0.23290,63,277,0.18304,0.28277
2016,Lower Saxony,4th Quintile,No,0.76710,214,277,0.71723,0.81696
2016,Lower Saxony,5th Quintile,Yes,0.15004,45,271,0.10744,0.19263
2016,Lower Saxony,5th Quintile,No,0.84996,226,271,0.80737,0.89256
2016,Bremen,1st Quintile,No,0.74224,31,31,0.58571,0.89876
2016,North Rhine-Westphalia,1st Quintile,Yes,0.10921,80,684,0.08582,0.13260
2016,North Rhine-Westphalia,1st Quintile,No,0.86177,604,684,0.83589,0.88765
2016,North Rhine-Westphalia,2nd Quintile,Yes,0.09868,70,575,0.07429,0.12308
2016,North Rhine-Westphalia,2nd Quintile,No,0.90132,505,575,0.87692,0.92571
2016,North Rhine-Westphalia,3rd Quintile,Yes,0.11065,68,523,0.08374,0.13756
2016,North Rhine-Westphalia,3rd Quintile,No,0.88935,455,523,0.86244,0.91626
2016,North Rhine-Westphalia,4th Quintile,Yes,0.10895,78,542,0.08269,0.13521
2016,North Rhine-Westphalia,4th Quintile,No,0.89105,464,542,0.86479,0.91731
