year,age_gr,pgisced97,plj0046,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,No answer / don't know,Very concerned,0.25780,38,156,0.18894,0.32667
1999,17-29 y.,No answer / don't know,Somewhat concerned,0.47857,71,156,0.39993,0.55721
1999,17-29 y.,No answer / don't know,Not concerned at all,0.26363,47,156,0.19426,0.33299
1999,17-29 y.,Pre-primary Level,Very concerned,0.26763,79,310,0.21826,0.31699
1999,17-29 y.,Pre-primary Level,Somewhat concerned,0.42853,136,310,0.37335,0.48370
1999,17-29 y.,Pre-primary Level,Not concerned at all,0.30385,95,310,0.25257,0.35513
1999,17-29 y.,Lower Secondary Level,Very concerned,0.33858,229,706,0.30364,0.37351
1999,17-29 y.,Lower Secondary Level,Somewhat concerned,0.45016,319,706,0.41343,0.48688
1999,17-29 y.,Lower Secondary Level,Not concerned at all,0.21127,158,706,0.18113,0.24140
1999,17-29 y.,Upper Secondary Level,Very concerned,0.31833,443,1356,0.29353,0.34314
1999,17-29 y.,Upper Secondary Level,Somewhat concerned,0.46950,639,1356,0.44293,0.49608
1999,17-29 y.,Upper Secondary Level,Not concerned at all,0.21216,274,1356,0.19040,0.23393
1999,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.35339,35,145,0.27531,0.43147
1999,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.41349,68,145,0.33306,0.49393
1999,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.23312,42,145,0.16406,0.30218
1999,17-29 y.,First Stage of Tertiary Education,Very concerned,0.38768,36,79,0.27955,0.49580
1999,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.34429,43,79,0.23884,0.44973
1999,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47006,69,117,0.37923,0.56088
1999,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.32248,48,117,0.23742,0.40754
1999,30-45 y.,No answer / don't know,Very concerned,0.38011,31,31,0.20641,0.55381
1999,30-45 y.,Primary Level,Somewhat concerned,0.38250,52,52,0.24912,0.51589
1999,30-45 y.,Lower Secondary Level,Very concerned,0.35511,144,454,0.31104,0.39918
1999,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44755,211,454,0.40176,0.49334
1999,30-45 y.,Lower Secondary Level,Not concerned at all,0.19734,99,454,0.16069,0.23399
1999,30-45 y.,Upper Secondary Level,Very concerned,0.37975,970,2527,0.36083,0.39868
1999,30-45 y.,Upper Secondary Level,Somewhat concerned,0.46870,1196,2527,0.44924,0.48816
1999,30-45 y.,Upper Secondary Level,Not concerned at all,0.15155,361,2527,0.13757,0.16553
1999,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.19968,59,262,0.15118,0.24818
1999,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.48742,127,262,0.42678,0.54806
1999,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.31289,76,262,0.25664,0.36915
1999,30-45 y.,First Stage of Tertiary Education,Very concerned,0.27466,110,361,0.22855,0.32077
1999,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.50863,185,361,0.45699,0.56027
1999,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.21671,66,361,0.17415,0.25927
1999,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.16849,162,906,0.14411,0.19288
1999,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.46323,434,906,0.43074,0.49571
1999,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.36828,310,906,0.33685,0.39971
1999,46-65 y.,Primary Level,Very concerned,0.22683,47,210,0.17005,0.28361
1999,46-65 y.,Primary Level,Somewhat concerned,0.43615,95,210,0.36892,0.50338
1999,46-65 y.,Primary Level,Not concerned at all,0.33702,68,210,0.27293,0.40110
1999,46-65 y.,Lower Secondary Level,Very concerned,0.41119,271,716,0.37513,0.44726
1999,46-65 y.,Lower Secondary Level,Somewhat concerned,0.43567,323,716,0.39933,0.47202
1999,46-65 y.,Lower Secondary Level,Not concerned at all,0.15314,122,716,0.12674,0.17953
1999,46-65 y.,Upper Secondary Level,Very concerned,0.44097,932,2164,0.42004,0.46189
1999,46-65 y.,Upper Secondary Level,Somewhat concerned,0.44323,960,2164,0.42229,0.46416
1999,46-65 y.,Upper Secondary Level,Not concerned at all,0.11581,272,2164,0.10232,0.12929
1999,46-65 y.,First Stage of Tertiary Education,Very concerned,0.38714,111,265,0.32838,0.44590
1999,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.46256,119,265,0.40241,0.52271
1999,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.15030,35,265,0.10719,0.19341
1999,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.24569,198,712,0.21404,0.27733
1999,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.45527,329,712,0.41866,0.49187
1999,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.29905,185,712,0.26540,0.33270
1999,66 and older,Lower Secondary Level,Very concerned,0.40930,208,545,0.36798,0.45062
1999,66 and older,Lower Secondary Level,Somewhat concerned,0.46035,258,545,0.41846,0.50223
1999,66 and older,Lower Secondary Level,Not concerned at all,0.13035,79,545,0.10206,0.15864
1999,66 and older,Upper Secondary Level,Very concerned,0.42878,362,865,0.39578,0.46178
1999,66 and older,Upper Secondary Level,Somewhat concerned,0.45223,397,865,0.41904,0.48542
1999,66 and older,Upper Secondary Level,Not concerned at all,0.11899,106,865,0.09740,0.14058
1999,66 and older,First Stage of Tertiary Education,Very concerned,0.48761,37,37,0.32432,0.65089
1999,66 and older,Second Stage of Tertiary Education,Very concerned,0.40649,72,196,0.33755,0.47543
1999,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.41286,87,196,0.34375,0.48196
1999,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.18065,37,196,0.12665,0.23465
2000,17-29 y.,Pre-primary Level,Very concerned,0.16908,80,477,0.13541,0.20275
2000,17-29 y.,Pre-primary Level,Somewhat concerned,0.46766,221,477,0.42284,0.51249
2000,17-29 y.,Pre-primary Level,Not concerned at all,0.36326,176,477,0.32005,0.40646
2000,17-29 y.,Lower Secondary Level,Very concerned,0.27530,295,1043,0.24818,0.30243
2000,17-29 y.,Lower Secondary Level,Somewhat concerned,0.40228,425,1043,0.37251,0.43206
2000,17-29 y.,Lower Secondary Level,Not concerned at all,0.32241,323,1043,0.29403,0.35079
2000,17-29 y.,Upper Secondary Level,Very concerned,0.28072,601,2137,0.26166,0.29977
2000,17-29 y.,Upper Secondary Level,Somewhat concerned,0.44439,995,2137,0.42332,0.46546
2000,17-29 y.,Upper Secondary Level,Not concerned at all,0.27489,541,2137,0.25596,0.29383
2000,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.16607,62,322,0.12536,0.20678
2000,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.46463,149,322,0.41007,0.51920
2000,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36930,111,322,0.31650,0.42209
2000,17-29 y.,First Stage of Tertiary Education,Very concerned,0.32975,64,204,0.26508,0.39442
2000,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.34607,86,204,0.28063,0.41152
2000,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.32418,54,204,0.25979,0.38857
2000,17-29 y.,Second Stage of Tertiary Education,Very concerned,0.10207,35,260,0.06520,0.13894
2000,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.40598,100,260,0.34617,0.46579
2000,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.49195,125,260,0.43106,0.55284
2000,30-45 y.,Primary Level,Somewhat concerned,0.31737,36,73,0.20985,0.42488
2000,30-45 y.,Primary Level,Not concerned at all,0.32601,37,73,0.21774,0.43429
2000,30-45 y.,Lower Secondary Level,Very concerned,0.36985,189,584,0.33067,0.40904
2000,30-45 y.,Lower Secondary Level,Somewhat concerned,0.39040,235,584,0.35080,0.43000
2000,30-45 y.,Lower Secondary Level,Not concerned at all,0.23975,160,584,0.20509,0.27440
2000,30-45 y.,Upper Secondary Level,Very concerned,0.35281,1567,4442,0.33876,0.36687
2000,30-45 y.,Upper Secondary Level,Somewhat concerned,0.45706,2037,4442,0.44241,0.47171
2000,30-45 y.,Upper Secondary Level,Not concerned at all,0.19013,838,4442,0.17859,0.20167
2000,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.21769,112,505,0.18166,0.25372
2000,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.42474,226,505,0.38158,0.46789
2000,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35758,167,505,0.31573,0.39942
2000,30-45 y.,First Stage of Tertiary Education,Very concerned,0.25979,226,780,0.22899,0.29058
2000,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.46589,365,780,0.43086,0.50092
2000,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.27433,189,780,0.24299,0.30566
2000,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.14271,245,1664,0.12590,0.15952
2000,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.40837,726,1664,0.38474,0.43199
2000,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.44892,693,1664,0.42502,0.47283
2000,46-65 y.,Primary Level,Somewhat concerned,0.45201,74,136,0.36806,0.53597
2000,46-65 y.,Primary Level,Not concerned at all,0.39052,62,136,0.30822,0.47281
2000,46-65 y.,Lower Secondary Level,Very concerned,0.32902,295,982,0.29962,0.35843
2000,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46684,462,982,0.43562,0.49806
2000,46-65 y.,Lower Secondary Level,Not concerned at all,0.20414,225,982,0.17892,0.22936
2000,46-65 y.,Upper Secondary Level,Very concerned,0.36713,1532,4243,0.35262,0.38163
2000,46-65 y.,Upper Secondary Level,Somewhat concerned,0.46772,2026,4243,0.45270,0.48273
2000,46-65 y.,Upper Secondary Level,Not concerned at all,0.16516,685,4243,0.15398,0.17633
2000,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.16141,34,185,0.10825,0.21458
2000,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47797,87,185,0.40579,0.55014
2000,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.36062,64,185,0.29124,0.43000
2000,46-65 y.,First Stage of Tertiary Education,Very concerned,0.36016,229,644,0.32306,0.39727
2000,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.42753,283,644,0.38929,0.46577
2000,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.21231,132,644,0.18070,0.24392
2000,46-65 y.,Second Stage of Tertiary Education,Very concerned,0.20281,293,1440,0.18203,0.22358
2000,46-65 y.,Second Stage of Tertiary Education,Somewhat concerned,0.42952,641,1440,0.40394,0.45509
2000,46-65 y.,Second Stage of Tertiary Education,Not concerned at all,0.36767,506,1440,0.34276,0.39259
2000,66 and older,Lower Secondary Level,Very concerned,0.30679,269,895,0.27656,0.33702
2000,66 and older,Lower Secondary Level,Somewhat concerned,0.48329,423,895,0.45053,0.51605
2000,66 and older,Lower Secondary Level,Not concerned at all,0.20992,203,895,0.18323,0.23662
2000,66 and older,Upper Secondary Level,Very concerned,0.33576,595,1838,0.31416,0.35736
2000,66 and older,Upper Secondary Level,Somewhat concerned,0.48145,908,1838,0.45860,0.50430
2000,66 and older,Upper Secondary Level,Not concerned at all,0.18279,335,1838,0.16511,0.20046
2000,66 and older,Post-secondary Non-tertiary Level,Somewhat concerned,0.56496,50,50,0.42614,0.70377
2000,66 and older,First Stage of Tertiary Education,Very concerned,0.26688,61,235,0.21020,0.32355
2000,66 and older,First Stage of Tertiary Education,Somewhat concerned,0.53860,127,235,0.47473,0.60248
2000,66 and older,First Stage of Tertiary Education,Not concerned at all,0.19452,47,235,0.14380,0.24524
2000,66 and older,Second Stage of Tertiary Education,Very concerned,0.27312,116,409,0.22988,0.31635
2000,66 and older,Second Stage of Tertiary Education,Somewhat concerned,0.46029,184,409,0.41192,0.50865
2000,66 and older,Second Stage of Tertiary Education,Not concerned at all,0.26659,109,409,0.22369,0.30950
2001,17-29 y.,No answer / don't know,Somewhat concerned,0.47659,41,41,0.32181,0.63138
2001,17-29 y.,Pre-primary Level,Very concerned,0.14121,75,533,0.11162,0.17080
2001,17-29 y.,Pre-primary Level,Somewhat concerned,0.43120,229,533,0.38912,0.47328
2001,17-29 y.,Pre-primary Level,Not concerned at all,0.42759,229,533,0.38555,0.46963
2001,17-29 y.,Lower Secondary Level,Very concerned,0.25619,231,937,0.22822,0.28415
2001,17-29 y.,Lower Secondary Level,Somewhat concerned,0.41125,406,937,0.37972,0.44277
2001,17-29 y.,Lower Secondary Level,Not concerned at all,0.33257,300,937,0.30238,0.36275
2001,17-29 y.,Upper Secondary Level,Very concerned,0.20533,417,1828,0.18680,0.22385
2001,17-29 y.,Upper Secondary Level,Somewhat concerned,0.46276,851,1828,0.43989,0.48562
2001,17-29 y.,Upper Secondary Level,Not concerned at all,0.33192,560,1828,0.31032,0.35351
2001,17-29 y.,Post-secondary Non-tertiary Level,Very concerned,0.18281,55,266,0.13627,0.22935
2001,17-29 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43898,112,266,0.37923,0.49873
2001,17-29 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.37821,99,266,0.31982,0.43659
2001,17-29 y.,First Stage of Tertiary Education,Very concerned,0.19637,32,143,0.13103,0.26171
2001,17-29 y.,First Stage of Tertiary Education,Somewhat concerned,0.45214,69,143,0.37028,0.53400
2001,17-29 y.,First Stage of Tertiary Education,Not concerned at all,0.35149,42,143,0.27296,0.43002
2001,17-29 y.,Second Stage of Tertiary Education,Somewhat concerned,0.47287,105,200,0.40350,0.54224
2001,17-29 y.,Second Stage of Tertiary Education,Not concerned at all,0.42563,95,200,0.35693,0.49433
2001,30-45 y.,Primary Level,Somewhat concerned,0.47857,44,44,0.32926,0.62789
2001,30-45 y.,Lower Secondary Level,Very concerned,0.26052,122,504,0.22217,0.29888
2001,30-45 y.,Lower Secondary Level,Somewhat concerned,0.44480,234,504,0.40137,0.48823
2001,30-45 y.,Lower Secondary Level,Not concerned at all,0.29468,148,504,0.25483,0.33452
2001,30-45 y.,Upper Secondary Level,Very concerned,0.29070,1186,3963,0.27656,0.30484
2001,30-45 y.,Upper Secondary Level,Somewhat concerned,0.49284,1948,3963,0.47727,0.50840
2001,30-45 y.,Upper Secondary Level,Not concerned at all,0.21646,829,3963,0.20363,0.22928
2001,30-45 y.,Post-secondary Non-tertiary Level,Very concerned,0.18308,91,499,0.14911,0.21705
2001,30-45 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.43308,221,499,0.38956,0.47660
2001,30-45 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.38384,187,499,0.34113,0.42656
2001,30-45 y.,First Stage of Tertiary Education,Very concerned,0.22192,163,709,0.19131,0.25253
2001,30-45 y.,First Stage of Tertiary Education,Somewhat concerned,0.48375,357,709,0.44694,0.52056
2001,30-45 y.,First Stage of Tertiary Education,Not concerned at all,0.29433,189,709,0.26076,0.32790
2001,30-45 y.,Second Stage of Tertiary Education,Very concerned,0.12372,192,1479,0.10693,0.14051
2001,30-45 y.,Second Stage of Tertiary Education,Somewhat concerned,0.38073,567,1479,0.35598,0.40549
2001,30-45 y.,Second Stage of Tertiary Education,Not concerned at all,0.49555,720,1479,0.47006,0.52104
2001,46-65 y.,Primary Level,Somewhat concerned,0.50952,60,104,0.41298,0.60607
2001,46-65 y.,Primary Level,Not concerned at all,0.37902,44,104,0.28533,0.47272
2001,46-65 y.,Lower Secondary Level,Very concerned,0.30694,229,807,0.27510,0.33879
2001,46-65 y.,Lower Secondary Level,Somewhat concerned,0.46121,370,807,0.42680,0.49563
2001,46-65 y.,Lower Secondary Level,Not concerned at all,0.23185,208,807,0.20271,0.26098
2001,46-65 y.,Upper Secondary Level,Very concerned,0.29484,1165,3915,0.28056,0.30913
2001,46-65 y.,Upper Secondary Level,Somewhat concerned,0.49544,1931,3915,0.47977,0.51110
2001,46-65 y.,Upper Secondary Level,Not concerned at all,0.20972,819,3915,0.19696,0.22247
2001,46-65 y.,Post-secondary Non-tertiary Level,Very concerned,0.17348,31,191,0.11963,0.22732
2001,46-65 y.,Post-secondary Non-tertiary Level,Somewhat concerned,0.47126,94,191,0.40028,0.54224
2001,46-65 y.,Post-secondary Non-tertiary Level,Not concerned at all,0.35527,66,191,0.28721,0.42332
2001,46-65 y.,First Stage of Tertiary Education,Very concerned,0.30449,168,586,0.26720,0.34178
2001,46-65 y.,First Stage of Tertiary Education,Somewhat concerned,0.47016,288,586,0.42972,0.51061
2001,46-65 y.,First Stage of Tertiary Education,Not concerned at all,0.22535,130,586,0.19149,0.25920
