year,pgisced97,quintil_oecd,plj0046,proportion,n,lower_confidence,upper_confidence
1999,middle vocational,2. Quintil,Einige Sorgen,0.06992537313432835,17396,0.06613564839822898,0.07371509787042772
1999,middle vocational,2. Quintil,Grosse Sorgen,0.06291044776119403,17396,0.05930230836262085,0.06651858715976722
1999,middle vocational,3. Quintil,Einige Sorgen,0.06201492537313433,17396,0.05843084740701026,0.0655990033392584
1999,middle vocational,3. Quintil,Grosse Sorgen,0.050671641791044775,17396,0.04741235867453847,0.05393092490755108
1999,middle vocational,4. Quintil,Einige Sorgen,0.04582089552238806,17396,0.042713631839519726,0.04892815920525639
1999,middle vocational,4. Quintil,Grosse Sorgen,0.041940298507462684,17396,0.03896148429719699,0.04491911271772838
1999,middle vocational,1. Quintil,Einige Sorgen,0.0382089552238806,17396,0.03536020535834958,0.04105770508941162
1999,middle vocational,1. Quintil,Grosse Sorgen,0.029253731343283584,17396,0.0267494975539774,0.03175796513258977
1999,general elemantary,2. Quintil,Einige Sorgen,0.02746268656716418,17396,0.02503408641169827,0.02989128672263009
1999,middle vocational,2. Quintil,Keine Sorgen,0.022313432835820896,17396,0.02011853459218751,0.02450833107945428
1999,middle vocational,5. Quintil,Einige Sorgen,0.022164179104477613,17396,0.019976467005393996,0.02435189120356123
1999,general elemantary,2. Quintil,Grosse Sorgen,0.021417910447761195,17396,0.019266523386120227,0.023569297509402162
1999,general elemantary,1. Quintil,Einige Sorgen,0.02126865671641791,17396,0.019124615395773193,0.02341269803706263
1999,higher education,5. Quintil,Einige Sorgen,0.018208955223880597,17396,0.01622202132598273,0.020195889121778464
1999,higher education,4. Quintil,Einige Sorgen,0.01791044776119403,17396,0.01593956795824082,0.01988132756414724
1999,general elemantary,3. Quintil,Einige Sorgen,0.017686567164179105,17396,0.015727820873031557,0.019645313455326652
1999,middle vocational,3. Quintil,Keine Sorgen,0.01753731343283582,17396,0.015586701231973529,0.019487925633698115
1999,middle vocational,5. Quintil,Grosse Sorgen,0.01708955223880597,17396,0.015163563739249859,0.01901554073836208
1999,higher education,3. Quintil,Einige Sorgen,0.016865671641791046,17396,0.01495212248759338,0.01877922079598871
1999,general elemantary,1. Quintil,Grosse Sorgen,0.016343283582089554,17396,0.014459101754057941,0.018227465410121164
1999,middle vocational,4. Quintil,Keine Sorgen,0.015149253731343284,17396,0.013334105065430722,0.016964402397255846
1999,higher education,5. Quintil,Keine Sorgen,0.014104477611940298,17396,0.012352109579914028,0.01585684564396657
1999,higher education,4. Quintil,Keine Sorgen,0.012686567164179104,17396,0.011023418940544247,0.01434971538781396
1999,middle vocational,1. Quintil,Keine Sorgen,0.01208955223880597,17396,0.01046551767055394,0.013713586807058
1999,higher education,2. Quintil,Einige Sorgen,0.011492537313432836,17396,0.00990863165878913,0.013076442968076541
1999,general elemantary,3. Quintil,Grosse Sorgen,0.011417910447761194,17396,0.009839096126940464,0.012996724768581925
1999,general elemantary,4. Quintil,Einige Sorgen,0.010298507462686568,17396,0.008798233305343078,0.011798781620030058
1999,general elemantary,2. Quintil,Keine Sorgen,0.010298507462686568,17396,0.008798233305343078,0.011798781620030058
1999,general elemantary,1. Quintil,Keine Sorgen,0.010223880597014925,17396,0.008728995742346084,0.011718765451683766
1999,higher education,4. Quintil,Grosse Sorgen,0.009626865671641791,17396,0.008175846157121544,0.011077885186162038
1999,general elemantary,4. Quintil,Grosse Sorgen,0.009328358208955223,17396,0.007899797027212354,0.010756919390698092
1999,higher education,3. Quintil,Grosse Sorgen,0.009104477611940298,17396,0.007693003812353133,0.010515951411527464
1999,higher education,3. Quintil,Keine Sorgen,0.00873134328358209,17396,0.0073488354821435835,0.010113851085020595
1999,middle vocational,5. Quintil,Keine Sorgen,0.008432835820895523,17396,0.007073961590648268,0.009791710051142778
1999,higher vocational,3. Quintil,Einige Sorgen,0.008283582089552238,17396,0.006936685622969931,0.009630478556134546
1999,higher education,5. Quintil,Grosse Sorgen,0.007686567164179104,17396,0.006388724579073978,0.00898440974928423
1999,general elemantary,3. Quintil,Keine Sorgen,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,higher vocational,4. Quintil,Einige Sorgen,0.007462686567164179,17396,0.00618374001938494,0.008741633114943418
1999,higher vocational,3. Quintil,Grosse Sorgen,0.006492537313432836,17396,0.0052990325248943974,0.007686042101971274
1999,higher vocational,2. Quintil,Grosse Sorgen,0.00626865671641791,17396,0.005095777988349238,0.007441535444486583
1999,higher vocational,2. Quintil,Einige Sorgen,0.006194029850746269,17396,0.0050281096698697025,0.007359950031622835
1999,higher education,2. Quintil,Grosse Sorgen,0.005671641791044776,17396,0.004555676514545895,0.0067876070675436575
1999,higher vocational,4. Quintil,Grosse Sorgen,0.005373134328358209,17396,0.004286770457819103,0.006459498198897315
1999,inadequately,1. Quintil,Einige Sorgen,0.005074626865671642,17396,0.004018712539230603,0.006130541192112681
1999,inadequately,2. Quintil,Einige Sorgen,0.005074626865671642,17396,0.004018712539230603,0.006130541192112681
1999,higher education,2. Quintil,Keine Sorgen,0.005,17396,0.003951839197970114,0.006048160802029886
1999,vocational + Abi,3. Quintil,Einige Sorgen,0.004925373134328359,17396,0.003885024822783248,0.005965721445873469
1999,vocational + Abi,4. Quintil,Einige Sorgen,0.004701492537313433,17396,0.003684949140124108,0.005718035934502758
1999,higher vocational,5. Quintil,Einige Sorgen,0.004626865671641791,17396,0.0036183845454082087,0.005635346797875373
1999,higher education,1. Quintil,Einige Sorgen,0.004104477611940298,17396,0.0031543822296699157,0.005054572994210681
1999,general elemantary,5. Quintil,Einige Sorgen,0.004029850746268657,17396,0.003088396944233599,0.004971304548303714
1999,inadequately,1. Quintil,Keine Sorgen,0.003955223880597015,17396,0.003022493036454208,0.004887954724739823
1999,general elemantary,4. Quintil,Keine Sorgen,0.003582089552238806,17396,0.002694278894904871,0.004469900209572741
1999,vocational + Abi,4. Quintil,Keine Sorgen,0.0032835820895522386,17396,0.002433440785355166,0.004133723393749311
1999,general elemantary,5. Quintil,Grosse Sorgen,0.0032835820895522386,17396,0.002433440785355166,0.004133723393749311
1999,higher vocational,4. Quintil,Keine Sorgen,0.0030597014925373136,17396,0.0022389617252773254,0.003880441259797302
1999,higher vocational,3. Quintil,Keine Sorgen,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,vocational + Abi,2. Quintil,Einige Sorgen,0.0029850746268656717,17396,0.0021743753264852356,0.0037957739272461077
1999,-1,2. Quintil,Einige Sorgen,0.002835820895522388,17396,0.0020455898175008964,0.00362605197354388
1999,higher education,1. Quintil,Keine Sorgen,0.0027611940298507462,17396,0.0019814008728986344,0.003540987186802858
1999,inadequately,2. Quintil,Grosse Sorgen,0.0027611940298507462,17396,0.0019814008728986344,0.003540987186802858
1999,inadequately,2. Quintil,Keine Sorgen,0.0027611940298507462,17396,0.0019814008728986344,0.003540987186802858
1999,vocational + Abi,5. Quintil,Einige Sorgen,0.0026119402985074628,17396,0.001853458650457236,0.0033704219465576896
1999,inadequately,1. Quintil,Grosse Sorgen,0.002537313432835821,17396,0.0017897177919507878,0.003284909073720854
1999,vocational + Abi,3. Quintil,Grosse Sorgen,0.002537313432835821,17396,0.0017897177919507878,0.003284909073720854
1999,higher vocational,5. Quintil,Grosse Sorgen,0.0024626865671641793,17396,0.0017261394781020161,0.0031992336562263425
1999,inadequately,3. Quintil,Einige Sorgen,0.0023880597014925373,17396,0.0016627311367469343,0.0031133882662381404
1999,vocational + Abi,3. Quintil,Keine Sorgen,0.0023134328358208954,17396,0.0015995007805381712,0.0030273648911036195
1999,-1,1. Quintil,Einige Sorgen,0.002238805970149254,17396,0.0015364570735324507,0.002941154866766057
1999,-1,1. Quintil,Grosse Sorgen,0.002164179104477612,17396,0.0014736094078561962,0.0028547488010990277
1999,vocational + Abi,1. Quintil,Einige Sorgen,0.002164179104477612,17396,0.0014736094078561962,0.0028547488010990277
1999,vocational + Abi,4. Quintil,Grosse Sorgen,0.002164179104477612,17396,0.0014736094078561962,0.0028547488010990277
1999,vocational + Abi,2. Quintil,Keine Sorgen,0.002164179104477612,17396,0.0014736094078561962,0.0028547488010990277
1999,-1,3. Quintil,Einige Sorgen,0.0020149253731343284,17396,0.0013485439557758576,0.0026813067904927993
1999,-1,1. Quintil,Keine Sorgen,0.0019402985074626865,17396,0.001286349466942998,0.002594247547982375
1999,in school,2. Quintil,Einige Sorgen,0.0019402985074626865,17396,0.001286349466942998,0.002594247547982375
1999,higher education,1. Quintil,Grosse Sorgen,0.0018656716417910447,17396,0.0012243978764716725,0.002506945407110417
1999,vocational + Abi,2. Quintil,Grosse Sorgen,0.0018656716417910447,17396,0.0012243978764716725,0.002506945407110417
1999,vocational + Abi,1. Quintil,Grosse Sorgen,0.001791044776119403,17396,0.001162703883871033,0.002419385668367773
1999,inadequately,3. Quintil,Keine Sorgen,0.0016417910447761193,17396,0.0010401554679327573,0.0022434266216194813
1999,higher vocational,1. Quintil,Einige Sorgen,0.0015671641791044776,17396,0.0009793391855977196,0.0021549891726112356
1999,higher vocational,2. Quintil,Keine Sorgen,0.0015671641791044776,17396,0.0009793391855977196,0.0021549891726112356
1999,inadequately,4. Quintil,Einige Sorgen,0.0015671641791044776,17396,0.0009793391855977196,0.0021549891726112356
1999,vocational + Abi,5. Quintil,Keine Sorgen,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,-1,2. Quintil,Keine Sorgen,0.0014925373134328358,17396,0.0009188574210249502,0.0020662172058407216
1999,-1,2. Quintil,Grosse Sorgen,0.001417910447761194,17396,0.0008587355599046721,0.001977085335617716
1999,-1,3. Quintil,Grosse Sorgen,0.001417910447761194,17396,0.0008587355599046721,0.001977085335617716
1999,in school,1. Quintil,Einige Sorgen,0.001417910447761194,17396,0.0008587355599046721,0.001977085335617716
1999,higher vocational,5. Quintil,Keine Sorgen,0.001417910447761194,17396,0.0008587355599046721,0.001977085335617716
1999,general elemantary,5. Quintil,Keine Sorgen,0.001417910447761194,17396,0.0008587355599046721,0.001977085335617716
1999,higher vocational,1. Quintil,Grosse Sorgen,0.0013432835820895521,17396,0.0007990023755796155,0.0018875647885994887
1999,vocational + Abi,1. Quintil,Keine Sorgen,0.0013432835820895521,17396,0.0007990023755796155,0.0018875647885994887
1999,-1,4. Quintil,Einige Sorgen,0.0012686567164179104,17396,0.000739690698034122,0.0017976227348016987
1999,higher vocational,1. Quintil,Keine Sorgen,0.0011940298507462687,17396,0.0006808382629897935,0.0017072214385027438
1999,vocational + Abi,5. Quintil,Grosse Sorgen,0.0011940298507462687,17396,0.0006808382629897935,0.0017072214385027438
1999,inadequately,3. Quintil,Grosse Sorgen,0.0011940298507462687,17396,0.0006808382629897935,0.0017072214385027438
1999,in school,3. Quintil,Einige Sorgen,0.0011940298507462687,17396,0.0006808382629897935,0.0017072214385027438
1999,in school,2. Quintil,Grosse Sorgen,0.001119402985074627,17396,0.0006224888041766035,0.0016163171659726505
1999,-1,3. Quintil,Keine Sorgen,0.001119402985074627,17396,0.0006224888041766035,0.0016163171659726505
1999,-1,5. Quintil,Einige Sorgen,0.001119402985074627,17396,0.0006224888041766035,0.0016163171659726505
1999,inadequately,4. Quintil,Keine Sorgen,0.001044776119402985,17396,0.0005646934797403716,0.0015248587590655984
1999,inadequately,4. Quintil,Grosse Sorgen,0.001044776119402985,17396,0.0005646934797403716,0.0015248587590655984
1999,in school,2. Quintil,Keine Sorgen,0.001044776119402985,17396,0.0005646934797403716,0.0015248587590655984
1999,in school,3. Quintil,Grosse Sorgen,0.0009701492537313432,17396,0.0005075127669216457,0.0014327857405410408
1999,in school,5. Quintil,Einige Sorgen,0.0008955223880597015,17396,0.00045101902784276893,0.0013400257482766341
1999,in school,3. Quintil,Keine Sorgen,0.0008208955223880597,17396,0.00039530006205630705,0.0012464909827198123
1999,in school,4. Quintil,Keine Sorgen,0.0007462686567164179,17396,0.0003404641535869228,0.001152073159845913
1999,-1,4. Quintil,Grosse Sorgen,0.0007462686567164179,17396,0.0003404641535869228,0.001152073159845913
1999,in school,4. Quintil,Einige Sorgen,0.0006716417910447761,17396,0.00028664746126875963,0.0010566361208207925
1999,-1,4. Quintil,Keine Sorgen,0.0005970149253731343,17396,0.00023402523756710386,0.0009600046131791648
1999,-1,5. Quintil,Grosse Sorgen,0.00044776119402985075,17396,0.00013337943036634975,0.0007621429576933518
1999,in school,5. Quintil,Keine Sorgen,0.00044776119402985075,17396,0.00013337943036634975,0.0007621429576933518
1999,in school,1. Quintil,Keine Sorgen,0.00044776119402985075,17396,0.00013337943036634975,0.0007621429576933518
1999,in school,1. Quintil,Grosse Sorgen,0.00037313432835820896,17396,8.613364246879877e-05,0.0006601350142476192
1999,-1,5. Quintil,Keine Sorgen,0.00037313432835820896,17396,8.613364246879877e-05,0.0006601350142476192
1999,in school,5. Quintil,Grosse Sorgen,0.00029850746268656717,17396,4.1796663591285414e-05,0.0005552182617818489
1999,in school,4. Quintil,Grosse Sorgen,0.00029850746268656717,17396,4.1796663591285414e-05,0.0005552182617818489
1999,inadequately,5. Quintil,Einige Sorgen,0.00022388059701492538,17396,1.554225799965767e-06,0.000446206968229885
1999,inadequately,5. Quintil,Grosse Sorgen,7.462686567164179e-05,17396,-5.374290550344042e-05,0.000202996636846724
1999,inadequately,5. Quintil,Keine Sorgen,7.462686567164179e-05,17396,-5.374290550344042e-05,0.000202996636846724
2000,middle vocational,3. Quintil,Einige Sorgen,0.0693200238887467,30607,0.06647441488413676,0.07216563289335663
2000,middle vocational,2. Quintil,Einige Sorgen,0.06808292807780907,30607,0.06526095129644433,0.0709049048591738
2000,middle vocational,4. Quintil,Einige Sorgen,0.051787390154423685,30607,0.04930476834995816,0.05427001195888921
2000,middle vocational,3. Quintil,Grosse Sorgen,0.051318146915792166,30607,0.048846186744283086,0.053790107087301246
2000,middle vocational,2. Quintil,Grosse Sorgen,0.04901458919887382,30607,0.046595815150312976,0.05143336324743466
