syear,age_gr,regtyp,plj0046,proportion,n,lower_confidence,upper_confidence
1999,30-45 J.,Urban regions,2.0,0.10906286721504113,13674,0.10383806001749753,0.11428767441258474
1999,46-65 J.,Urban regions,2.0,0.08541421856639247,13674,0.08072947749401457,0.09009895963877038
1999,46-65 J.,Urban regions,1.0,0.0724882491186839,13674,0.06814212826395652,0.07683436997341128
1999,30-45 J.,Urban regions,1.0,0.06477673325499413,13674,0.06065124403943242,0.06890222247055583
1999,17-29 J.,Urban regions,2.0,0.06352820211515864,13674,0.05943993825820848,0.0676164659721088
1999,30-45 J.,Rural regions,2.0,0.05515569917743831,13674,0.051329358765384525,0.058982039589492094
1999,30-45 J.,Urban regions,3.0,0.052658636897767334,13674,0.048914977407163225,0.056402296388371444
1999,46-65 J.,Rural regions,2.0,0.052144535840188015,13674,0.048418184967633025,0.055870886712743005
1999,30-45 J.,Rural regions,1.0,0.04575499412455934,13674,0.04225266074404571,0.04925732750507297
1999,46-65 J.,Rural regions,1.0,0.04443301997649824,13674,0.04097926306834822,0.04788677688464826
1999,17-29 J.,Urban regions,1.0,0.03987955346650999,13674,0.03659976158730039,0.04315934534571959
1999,66 und älter,Urban regions,2.0,0.03804347826086957,13674,0.03483701614035622,0.04124994038138292
1999,46-65 J.,Urban regions,3.0,0.0377497062279671,13674,0.03455516058306682,0.04094425187286738
1999,17-29 J.,Urban regions,3.0,0.03752937720329025,13674,0.03434380316318887,0.040714951243391626
1999,17-29 J.,Rural regions,2.0,0.036648061104582845,13674,0.033498672346491905,0.039797449862673785
1999,66 und älter,Urban regions,1.0,0.03393066980023502,13674,0.030896019533074557,0.03696532006739548
1999,17-29 J.,Rural regions,1.0,0.02599882491186839,13674,0.02333156778865729,0.02866608203507949
1999,66 und älter,Rural regions,2.0,0.021886016451233843,13674,0.01943364428616871,0.024338388616298976
1999,66 und älter,Rural regions,1.0,0.017993537015276145,13674,0.015765493198575762,0.02022158083197653
1999,30-45 J.,Rural regions,3.0,0.01784665099882491,13674,0.015627553929141384,0.020065748068508436
1999,46-65 J.,Rural regions,3.0,0.014027614571092832,13674,0.01205640603276374,0.01599882310942192
1999,17-29 J.,Rural regions,3.0,0.013954171562867214,13674,0.011988056806498334,0.015920286319236095
1999,66 und älter,Urban regions,3.0,0.013880728554641598,13674,0.011919721584202736,0.01584173552508046
1999,66 und älter,Rural regions,3.0,0.005214453584018801,13674,0.004007258606584124,0.006421648561453479
2000,30-45 J.,Urban regions,2.0,0.09916036943744752,24107,0.09538745203716428,0.10293328683773076
2000,46-65 J.,Urban regions,2.0,0.09659949622166247,24107,0.09287032707536252,0.10032866536796242
2000,30-45 J.,Urban regions,3.0,0.06452560873215785,24107,0.061424146519893315,0.06762707094442238
2000,46-65 J.,Urban regions,1.0,0.06309823677581863,24107,0.060028931207542845,0.06616754234409443
2000,30-45 J.,Urban regions,1.0,0.05982367758186398,24107,0.056829857509504256,0.0628174976542237
2000,46-65 J.,Rural regions,2.0,0.05365239294710328,24107,0.05080790315284243,0.05649688274136413
2000,30-45 J.,Rural regions,2.0,0.053148614609571786,24107,0.05031675726977965,0.055980471949363925
2000,17-29 J.,Urban regions,2.0,0.05146935348446684,24107,0.04868012220069649,0.05425858476823718
2000,46-65 J.,Urban regions,3.0,0.05096557514693535,24107,0.0481892908589094,0.053741859434961306
2000,66 und älter,Urban regions,2.0,0.045969773299748114,24107,0.04332613682183138,0.048613409777664846
2000,17-29 J.,Urban regions,3.0,0.04139378673383711,24107,0.03887916777194707,0.043908405695727154
2000,30-45 J.,Rural regions,1.0,0.039588581024349284,24107,0.03712709081480875,0.04205007123388982
2000,46-65 J.,Rural regions,1.0,0.03841309823677582,24107,0.03598694389526898,0.040839252578282664
2000,17-29 J.,Rural regions,2.0,0.032367758186397984,24107,0.03013369237100704,0.034601824001788926
2000,66 und älter,Urban regions,1.0,0.02938706968933669,24107,0.027255077225818554,0.031519062152854826
2000,17-29 J.,Urban regions,1.0,0.027791771620486985,24107,0.025716751798292393,0.029866791442681576
2000,66 und älter,Rural regions,2.0,0.026154492023509657,24107,0.024139827843800865,0.02816915620321845
2000,30-45 J.,Rural regions,3.0,0.02338371116708648,24107,0.021476041438760984,0.02529138089541198
2000,66 und älter,Urban regions,3.0,0.02115869017632242,24107,0.019341982623189122,0.022975397729455716
2000,17-29 J.,Rural regions,1.0,0.020864819479429052,24107,0.019060501275522394,0.02266913768333571
2000,46-65 J.,Rural regions,3.0,0.01943744752308984,24107,0.017694670778425688,0.02118022426775399
2000,66 und älter,Rural regions,1.0,0.01616288832913518,24107,0.014571025748866838,0.017754750909403524
