year,bula_h,migback,plj0046,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1999,Schleswig-Holstein,No migration background,Somewhat concerned,0.49140893470790376,17396,0.4839798166598836,0.4988380527559239
1999,Schleswig-Holstein,No migration background,Not concerned at all,0.2920962199312715,17396,0.2853387914815611,0.2988536483809819
1999,Schleswig-Holstein,No migration background,Very concerned,0.21649484536082475,17396,0.21037449786137993,0.22261519286026957
1999,Schleswig-Holstein,Direct migration background,Somewhat concerned,0.43478260869565216,17396,0.4274158709048837,0.4421493464864206
1999,Schleswig-Holstein,Direct migration background,Very concerned,0.30434782608695654,17396,0.2975100866517288,0.3111855655221843
1999,Schleswig-Holstein,Direct migration background,Not concerned at all,0.2608695652173913,17396,0.2543442180594295,0.26739491237535307
1999,Schleswig-Holstein,Indirect migration background,Somewhat concerned,0.6,17396,0.5927199059029375,0.6072800940970624
1999,Schleswig-Holstein,Indirect migration background,Not concerned at all,0.2,17396,0.19405582806091642,0.2059441719390836
1999,Schleswig-Holstein,Indirect migration background,Very concerned,0.2,17396,0.19405582806091642,0.2059441719390836
1999,Hamburg,No migration background,Very concerned,0.4077669902912621,17396,0.40046428608798074,0.4150696944945435
1999,Hamburg,No migration background,Somewhat concerned,0.3883495145631068,17396,0.3811069159432862,0.39559211318292736
1999,Hamburg,No migration background,Not concerned at all,0.20388349514563106,17396,0.19789647498325633,0.2098705153080058
1999,Hamburg,Direct migration background,Not concerned at all,0.6363636363636364,17396,0.6292150905904438,0.6435121821368289
1999,Hamburg,Direct migration background,Somewhat concerned,0.22727272727272727,17396,0.22104516392566204,0.2335002906197925
1999,Hamburg,Direct migration background,Very concerned,0.13636363636363635,17396,0.13126391886422006,0.14146335386305264
1999,Hamburg,Indirect migration background,Not concerned at all,0.5454545454545454,17396,0.5380550975983516,0.5528539933107393
1999,Hamburg,Indirect migration background,Somewhat concerned,0.45454545454545453,17396,0.44714600668926063,0.4619449024016484
1999,Lower Saxony,No migration background,Somewhat concerned,0.4657236126224157,17396,0.45831087734315634,0.473136347901675
1999,Lower Saxony,No migration background,Very concerned,0.383025027203482,17396,0.37580101082984596,0.3902490435771181
1999,Lower Saxony,No migration background,Not concerned at all,0.1512513601741023,17396,0.1459269615572399,0.1565757587909647
1999,Lower Saxony,Direct migration background,Somewhat concerned,0.47701149425287354,17396,0.46958913679577624,0.48443385170997083
1999,Lower Saxony,Direct migration background,Not concerned at all,0.3275862068965517,17396,0.32061171647311065,0.3345606973199928
1999,Lower Saxony,Direct migration background,Very concerned,0.19540229885057472,17396,0.1895099886806749,0.20129460902047455
1999,Lower Saxony,Indirect migration background,Somewhat concerned,0.40425531914893614,17396,0.39696260266372685,0.41154803563414544
1999,Lower Saxony,Indirect migration background,Not concerned at all,0.3617021276595745,17396,0.35456179242753805,0.36884246289161093
1999,Lower Saxony,Indirect migration background,Very concerned,0.23404255319148937,17396,0.2277506634006491,0.24033444298232964
1999,Bremen,No migration background,Very concerned,0.43283582089552236,17396,0.42547294693100346,0.44019869486004126
1999,Bremen,No migration background,Somewhat concerned,0.40298507462686567,17396,0.3956960662909135,0.41027408296281787
1999,Bremen,No migration background,Not concerned at all,0.16417910447761194,17396,0.15867423627912805,0.16968397267609583
1999,Bremen,Direct migration background,Very concerned,0.38461538461538464,17396,0.3773857222572447,0.39184504697352457
1999,Bremen,Direct migration background,Somewhat concerned,0.3076923076923077,17396,0.30083364776259586,0.31455096762201956
1999,Bremen,Direct migration background,Not concerned at all,0.3076923076923077,17396,0.30083364776259586,0.31455096762201956
1999,Bremen,Indirect migration background,Not concerned at all,0.75,17396,0.7435652451203637,0.7564347548796363
1999,Bremen,Indirect migration background,Somewhat concerned,0.25,17396,0.24356524512036376,0.25643475487963624
1999,North Rhine-Westphalia,No migration background,Somewhat concerned,0.4387966804979253,17396,0.43142234054950307,0.44617102044634754
1999,North Rhine-Westphalia,No migration background,Very concerned,0.37811203319502074,17396,0.37090597611327636,0.3853180902767651
1999,North Rhine-Westphalia,No migration background,Not concerned at all,0.18309128630705393,17396,0.17734414369482304,0.18883842891928482
1999,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.46880570409982175,17396,0.46138996372260604,0.47622144447703746
1999,North Rhine-Westphalia,Direct migration background,Very concerned,0.2798573975044563,17396,0.27318611979981955,0.2865286752090931
1999,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.25133689839572193,17396,0.24489071418395808,0.2577830826074858
1999,North Rhine-Westphalia,Indirect migration background,Somewhat concerned,0.5,17396,0.4925697850761455,0.5074302149238545
1999,North Rhine-Westphalia,Indirect migration background,Very concerned,0.2692307692307692,17396,0.26263927548452237,0.27582226297701606
1999,North Rhine-Westphalia,Indirect migration background,Not concerned at all,0.23076923076923078,17396,0.2245081595062975,0.23703030203216408
1999,Hesse,No migration background,Somewhat concerned,0.5033783783783784,17396,0.4959483330650912,0.5108084236916657
1999,Hesse,No migration background,Very concerned,0.34459459459459457,17396,0.33753238485213255,0.3516568043370566
1999,Hesse,No migration background,Not concerned at all,0.15202702702702703,17396,0.14669143299111448,0.15736262106293958
1999,Hesse,Direct migration background,Somewhat concerned,0.41228070175438597,17396,0.40496572667618475,0.4195956768325872
1999,Hesse,Direct migration background,Not concerned at all,0.3508771929824561,17396,0.3437851333922545,0.3579692525726577
1999,Hesse,Direct migration background,Very concerned,0.23684210526315788,17396,0.23052427390778102,0.24315993661853474
