year,pgisced97,sex,plj0046,proportion,n,lower_confidence,upper_confidence
1999,middle vocational,weiblich,Einige Sorgen,0.1235820895522388,17396,0.11869146007660053,0.12847271902787707
1999,middle vocational,maennlich,Einige Sorgen,0.11455223880597015,17396,0.10981947713989507,0.11928500047204524
1999,middle vocational,maennlich,Grosse Sorgen,0.10402985074626865,17396,0.09949297244371301,0.10856672904882429
1999,middle vocational,weiblich,Grosse Sorgen,0.09783582089552238,17396,0.09342089815357724,0.10225074363746753
1999,general elemantary,weiblich,Einige Sorgen,0.05305970149253731,17396,0.04972869811884774,0.05639070486622688
1999,general elemantary,weiblich,Grosse Sorgen,0.04067164179104477,17396,0.037736285215817525,0.04360699836627202
1999,middle vocational,maennlich,Keine Sorgen,0.03940298507462687,17396,0.03651186219705152,0.04229410795220222
1999,middle vocational,weiblich,Keine Sorgen,0.03611940298507463,17396,0.033346636650142154,0.0388921693200071
1999,higher education,maennlich,Einige Sorgen,0.034402985074626864,17396,0.031694494100776696,0.03711147604847703
1999,higher education,weiblich,Einige Sorgen,0.03417910447761194,17396,0.03147912781554911,0.036879081139674766
1999,general elemantary,maennlich,Einige Sorgen,0.027686567164179103,17396,0.025248368604708516,0.03012476572364969
1999,higher education,maennlich,Keine Sorgen,0.025895522388059703,17396,0.023535335029528214,0.028255709746591192
1999,general elemantary,maennlich,Grosse Sorgen,0.02111940298507463,17396,0.018982734961855985,0.023256071008293272
1999,higher education,maennlich,Grosse Sorgen,0.02007462686567164,17396,0.01799036820799465,0.02215888552334863
1999,general elemantary,weiblich,Keine Sorgen,0.0191044776119403,17396,0.01707019947617536,0.021138755747705237
1999,higher education,weiblich,Keine Sorgen,0.01738805970149254,17396,0.01544561818515319,0.019330501217831888
1999,higher vocational,maennlich,Einige Sorgen,0.016791044776119403,17396,0.014881661367488407,0.0187004281847504
1999,higher vocational,maennlich,Grosse Sorgen,0.014402985074626866,17396,0.012632438657118557,0.016173531492135174
1999,higher education,weiblich,Grosse Sorgen,0.013880597014925373,17396,0.012141994927012458,0.015619199102838289
1999,general elemantary,maennlich,Keine Sorgen,0.013880597014925373,17396,0.012141994927012458,0.015619199102838289
1999,higher vocational,weiblich,Einige Sorgen,0.011343283582089553,17396,0.009769577848243715,0.012916989315935391
1999,vocational + Abi,weiblich,Einige Sorgen,0.009850746268656717,17396,0.008383117316652497,0.011318375220660938
1999,inadequately,weiblich,Einige Sorgen,0.007985074626865672,17396,0.006662470222159749,0.009307679031571595
1999,higher vocational,weiblich,Grosse Sorgen,0.0075373134328358205,17396,0.0062520363811225535,0.008822590484549087
1999,vocational + Abi,maennlich,Einige Sorgen,0.0075373134328358205,17396,0.0062520363811225535,0.008822590484549087
1999,inadequately,maennlich,Einige Sorgen,0.006343283582089552,17396,0.005163488390697819,0.007523078773481285
1999,inadequately,weiblich,Keine Sorgen,0.006119402985074627,17396,0.004960484193317055,0.007278321776832199
1999,vocational + Abi,weiblich,Keine Sorgen,0.005447761194029851,17396,0.004353920182476598,0.006541602205583104
1999,-1,weiblich,Einige Sorgen,0.005373134328358209,17396,0.004286770457819103,0.006459498198897315
1999,higher vocational,weiblich,Keine Sorgen,0.005298507462686567,17396,0.00421967369413652,0.006377341231236614
1999,vocational + Abi,maennlich,Keine Sorgen,0.005149253731343284,17396,0.004085643557008129,0.006212863905678439
1999,higher vocational,maennlich,Keine Sorgen,0.004925373134328359,17396,0.003885024822783248,0.005965721445873469
1999,vocational + Abi,maennlich,Grosse Sorgen,0.004925373134328359,17396,0.003885024822783248,0.005965721445873469
1999,vocational + Abi,weiblich,Grosse Sorgen,0.004626865671641791,17396,0.0036183845454082087,0.005635346797875373
1999,inadequately,weiblich,Grosse Sorgen,0.004402985074626865,17396,0.0034190945652022965,0.005386875584051434
1999,-1,maennlich,Einige Sorgen,0.004104477611940298,17396,0.0031543822296699157,0.005054572994210681
1999,inadequately,maennlich,Keine Sorgen,0.0033582089552238806,17396,0.0024984934161041894,0.004217924494343572
1999,in school,weiblich,Einige Sorgen,0.0033582089552238806,17396,0.0024984934161041894,0.004217924494343572
1999,-1,maennlich,Grosse Sorgen,0.0032835820895522386,17396,0.002433440785355166,0.004133723393749311
1999,inadequately,maennlich,Grosse Sorgen,0.003208955223880597,17396,0.002368498677535538,0.004049411770225657
1999,-1,weiblich,Keine Sorgen,0.003134328358208955,17396,0.0023036709584459973,0.003964985757971913
1999,-1,weiblich,Grosse Sorgen,0.0029104477611940297,17396,0.002109916383915784,0.0037109791384722754
1999,in school,maennlich,Einige Sorgen,0.0027611940298507462,17396,0.0019814008728986344,0.003540987186802858
1999,-1,maennlich,Keine Sorgen,0.0023880597014925373,17396,0.0016627311367469343,0.0031133882662381404
1999,in school,weiblich,Keine Sorgen,0.0018656716417910447,17396,0.0012243978764716725,0.002506945407110417
1999,in school,maennlich,Grosse Sorgen,0.001791044776119403,17396,0.001162703883871033,0.002419385668367773
1999,in school,maennlich,Keine Sorgen,0.0016417910447761193,17396,0.0010401554679327573,0.0022434266216194813
1999,in school,weiblich,Grosse Sorgen,0.0012686567164179104,17396,0.000739690698034122,0.0017976227348016987
2000,middle vocational,weiblich,Einige Sorgen,0.1371896595853596,30607,0.13333519509119218,0.14104412407952704
2000,middle vocational,maennlich,Einige Sorgen,0.11705485880044365,30607,0.11345316098206004,0.12065655661882727
2000,middle vocational,maennlich,Grosse Sorgen,0.09461650029860934,30607,0.09133747009242632,0.09789553050479236
