year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,,,,,,,,,,,,
1984,Direct migration background,,,,,,,,,,,,
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,7868,2.53157,2.47366,2.58947,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Direct migration background,2851,2.32784,2.22259,2.43310,0.00000,2.00000,3.00000,0.0,7.50000,,,
1985,Indirect migration background,139,3.21607,2.68171,3.75043,1.00000,2.00000,5.00000,0.0,11.00000,,,
1986,No migration background,7530,2.42840,2.37133,2.48548,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,Direct migration background,2798,2.20821,2.09841,2.31800,0.00000,1.00000,3.00000,0.0,7.50000,,,
1986,Indirect migration background,151,2.39191,2.00026,2.78355,0.00000,2.00000,4.00000,0.0,10.00000,,,
1987,No migration background,7402,2.48560,2.42763,2.54357,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,Direct migration background,2789,2.28736,2.17869,2.39602,0.00000,2.00000,3.00000,0.0,7.50000,,,
1987,Indirect migration background,173,2.56429,2.15840,2.97018,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,7032,2.43732,2.37883,2.49582,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,Direct migration background,2654,2.10047,1.99542,2.20552,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Indirect migration background,218,2.58639,2.25187,2.92092,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,No migration background,6769,2.42218,2.36161,2.48276,1.00000,2.00000,3.00000,0.0,6.00000,,,
1989,Direct migration background,2566,2.17011,2.06329,2.27694,0.00000,2.00000,3.00000,0.0,7.50000,,,
1989,Indirect migration background,255,2.40836,2.06460,2.75212,0.00000,2.00000,3.49703,0.0,8.74258,,,
1990,No migration background,,,,,,,,,,,,
1990,Direct migration background,,,,,,,,,,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,,,,,,,,,,,,
1991,Direct migration background,,,,,,,,,,,,
1991,Indirect migration background,,,,,,,,,,,,
1992,No migration background,9987,3.27034,3.21114,3.32953,1.00000,3.00000,5.00000,0.0,11.00000,,,
1992,Direct migration background,2405,3.14931,3.03312,3.26550,1.00000,3.00000,4.31906,0.0,9.29765,,,
1992,Indirect migration background,383,3.50236,3.19244,3.81228,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,No migration background,9796,3.27188,3.21131,3.33245,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,Direct migration background,2340,3.39544,3.26560,3.52528,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,Indirect migration background,439,4.05455,3.73184,4.37726,1.79898,3.00000,6.00000,0.0,12.30153,,,
1994,No migration background,,,,,,,,,,,,
1994,Direct migration background,,,,,,,,,,,,
1994,Indirect migration background,,,,,,,,,,,,
1995,No migration background,9662,3.36064,3.30081,3.42047,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,Direct migration background,2627,3.21089,3.09311,3.32867,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,Indirect migration background,479,4.35230,4.04750,4.65710,2.00000,4.00000,6.00000,0.0,12.00000,,,
1996,No migration background,,,,,,,,,,,,
1996,Direct migration background,,,,,,,,,,,,
1996,Indirect migration background,,,,,,,,,,,,
1997,No migration background,9179,3.59102,3.52748,3.65456,1.00000,3.00000,5.00000,0.0,11.00000,,,
1997,Direct migration background,2247,3.66536,3.53099,3.79973,1.00000,3.00000,5.00000,0.0,11.00000,,,
1997,Indirect migration background,519,4.22380,3.94047,4.50713,2.00000,4.00000,6.00000,0.0,12.00000,,,
1998,No migration background,,,,,,,,,,,,
1998,Direct migration background,,,,,,,,,,,,
1998,Indirect migration background,,,,,,,,,,,,
1999,No migration background,10608,3.42392,3.36500,3.48283,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,Direct migration background,2123,3.26542,3.13870,3.39214,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,Indirect migration background,581,4.09778,3.82740,4.36815,1.00000,4.00000,6.00000,0.0,13.50000,,,
2000,No migration background,,,,,,,,,,,,
2000,Direct migration background,,,,,,,,,,,,
2000,Indirect migration background,,,,,,,,,,,,
2001,No migration background,17896,3.84873,3.80048,3.89698,1.00000,3.00000,5.00000,0.0,11.00000,,,
2001,Direct migration background,2865,3.55772,3.44681,3.66864,1.00000,3.00000,5.00000,0.0,11.00000,,,
2001,Indirect migration background,750,4.38822,4.14408,4.63237,2.00000,4.00000,6.00000,0.0,12.00000,,,
2002,No migration background,,,,,,,,,,,,
2002,Direct migration background,,,,,,,,,,,,
2002,Indirect migration background,,,,,,,,,,,,
2003,No migration background,18760,3.80939,3.76139,3.85739,1.00000,3.00000,5.00000,0.0,11.00000,,,
2003,Direct migration background,2618,3.66867,3.55086,3.78648,1.00000,3.00000,5.00000,0.0,11.00000,,,
2003,Indirect migration background,774,4.20613,3.95293,4.45933,1.00000,4.00000,6.00000,0.0,13.50000,,,
2004,No migration background,,,,,,,,,,,,
2004,Direct migration background,,,,,,,,,,,,
2004,Indirect migration background,,,,,,,,,,,,
2005,No migration background,17496,3.70804,3.66015,3.75593,1.00000,3.00000,5.00000,0.0,11.00000,,,
2005,Direct migration background,2367,3.61874,3.49487,3.74261,1.00000,3.00000,5.00000,0.0,11.00000,,,
2005,Indirect migration background,826,4.01365,3.76772,4.25958,1.00000,3.00000,6.00000,0.0,13.50000,,,
2006,No migration background,,,,,,,,,,,,
2006,Direct migration background,,,,,,,,,,,,
2006,Indirect migration background,,,,,,,,,,,,
2007,No migration background,17592,3.67419,3.62590,3.72249,1.00000,3.00000,5.00000,0.0,11.00000,,,
2007,Direct migration background,2117,3.46611,3.33489,3.59733,1.00000,3.00000,5.00000,0.0,11.00000,,,
2007,Indirect migration background,779,3.99235,3.74052,4.24419,1.00000,3.00000,6.00000,0.0,13.50000,,,
2008,No migration background,,,,,,,,,,,,
2008,Direct migration background,,,,,,,,,,,,
2008,Indirect migration background,,,,,,,,,,,,
2009,No migration background,15631,3.53012,3.47902,3.58123,1.00000,3.00000,5.00000,0.0,11.00000,,,
2009,Direct migration background,1655,3.22936,3.08449,3.37424,1.00000,3.00000,5.00000,0.0,11.00000,,,
2009,Indirect migration background,707,3.99607,3.74052,4.25162,1.00000,3.00000,6.00000,0.0,13.50000,,,
2010,No migration background,,,,,,,,,,,,
2010,Direct migration background,,,,,,,,,,,,
2010,Indirect migration background,,,,,,,,,,,,
2011,No migration background,23768,3.24516,3.20576,3.28455,1.00000,2.00000,5.00000,0.0,11.00000,,,
2011,Direct migration background,3347,2.72619,2.63162,2.82076,0.00000,2.00000,4.00000,0.0,10.00000,,,
2011,Indirect migration background,1235,3.86061,3.66399,4.05724,1.00000,3.00000,6.00000,0.0,13.50000,,,
2012,No migration background,,,,,,,,,,,,
2012,Direct migration background,,,,,,,,,,,,
2012,Indirect migration background,,,,,,,,,,,,
2013,No migration background,21689,2.62253,2.58570,2.65937,1.00000,2.00000,4.00000,0.0,8.50000,,,
2013,Direct migration background,2857,2.57954,2.47591,2.68317,0.00000,2.00000,4.00000,0.0,10.00000,,,
2013,Indirect migration background,1124,3.05344,2.87878,3.22809,1.00000,2.00000,4.00000,0.0,8.50000,,,
2014,No migration background,,,,,,,,,,,,
2014,Direct migration background,,,,,,,,,,,,
2014,Indirect migration background,,,,,,,,,,,,
2015,No migration background,19014,2.71585,2.67517,2.75653,1.00000,2.00000,4.00000,0.0,8.50000,,,
2015,Direct migration background,4473,2.26992,2.19341,2.34643,0.00000,2.00000,3.00000,0.0,7.50000,,,
2015,Indirect migration background,1544,2.86988,2.72223,3.01753,1.00000,2.00000,4.00000,0.0,8.50000,,,
2016,No migration background,,,,,,,,,,,,
2016,Direct migration background,,,,,,,,,,,,
2016,Indirect migration background,,,,,,,,,,,,
2017,No migration background,20061,2.68547,2.64722,2.72373,1.00000,2.00000,4.00000,0.0,8.50000,,,
2017,Direct migration background,4739,2.19917,2.13006,2.26828,0.00000,2.00000,3.00000,0.0,7.50000,,,
2017,Indirect migration background,1595,2.75637,2.62388,2.88886,1.00000,2.00000,4.00000,0.0,8.50000,,,
2018,No migration background,,,,,,,,,,,,
2018,Direct migration background,,,,,,,,,,,,
2018,Indirect migration background,,,,,,,,,,,,
2019,No migration background,20113,2.66528,2.62727,2.70329,1.00000,2.00000,4.00000,0.0,8.50000,,,
2019,Direct migration background,4029,2.25185,2.17564,2.32806,0.00000,2.00000,3.00000,0.0,7.50000,,,
2019,Indirect migration background,1573,2.65285,2.52090,2.78480,1.00000,2.00000,4.00000,0.0,8.50000,,,
2020,No migration background,,,,,,,,,,,,
2020,Direct migration background,,,,,,,,,,,,
2020,Indirect migration background,,,,,,,,,,,,
2021,No migration background,12715,1.92737,1.88689,1.96786,0.00000,1.00000,3.00000,0.0,7.50000,,,
2021,Direct migration background,5041,1.47469,1.42047,1.52891,0.00000,1.00000,2.00000,0.0,5.00000,,,
2021,Indirect migration background,908,2.11311,1.96300,2.26323,0.00000,1.00000,3.00000,0.0,7.50000,,,
2022,No answer / don't know,,,,,,,,,,,,
2022,No migration background,,,,,,,,,,,,
2022,Direct migration background,,,,,,,,,,,,
2022,Indirect migration background,,,,,,,,,,,,
