year,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,,,,,,,,,,,,
1984,No answer / don't know,,,,,,,,,,,,
1984,Pre-primary Level,,,,,,,,,,,,
1984,Primary Level,,,,,,,,,,,,
1984,Lower Secondary Level,,,,,,,,,,,,
1984,Upper Secondary Level,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,,,,,,,,,,,,
1985,No answer / don't know,110,2.95953,2.30026,3.61879,0.00000,2.00000,4.00000,0.0,10.00000,,,
1985,Pre-primary Level,187,3.62216,3.25663,3.98769,2.00000,3.00000,5.00000,0.0,9.50000,,,
1985,Primary Level,816,2.34740,2.11502,2.57977,0.00000,1.00000,3.00000,0.0,7.50000,,,
1985,Lower Secondary Level,3011,2.20969,2.11750,2.30188,0.00000,2.00000,3.00000,0.0,7.50000,,,
1985,Upper Secondary Level,5107,2.51246,2.44123,2.58368,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Post-secondary Non-tertiary Level,267,3.39678,3.06470,3.72886,1.00000,3.00000,4.68817,0.0,10.22044,,,
1985,First Stage of Tertiary Education,612,2.57291,2.38372,2.76209,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Second Stage of Tertiary Education,748,3.11554,2.90803,3.32305,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,Not included in this version of the questionnaire,,,,,,,,,,,,
1986,No answer / don't know,111,3.44001,2.80139,4.07862,0.00000,2.91607,5.00000,0.0,12.50000,,,
1986,Pre-primary Level,186,3.05607,2.73114,3.38099,1.00000,3.00000,4.00000,0.0,8.50000,,,
1986,Primary Level,770,2.30231,2.08107,2.52356,0.00000,1.00000,3.00000,0.0,7.50000,,,
1986,Lower Secondary Level,2875,2.11266,2.02384,2.20148,0.00000,2.00000,3.00000,0.0,7.50000,,,
1986,Upper Secondary Level,4946,2.42836,2.35629,2.50044,1.00000,2.00000,3.00000,0.0,6.00000,,,
1986,Post-secondary Non-tertiary Level,271,2.89795,2.58955,3.20636,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,First Stage of Tertiary Education,575,2.40053,2.21244,2.58861,1.00000,2.00000,3.00000,0.0,6.00000,,,
1986,Second Stage of Tertiary Education,745,2.96655,2.76416,3.16895,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,Not included in this version of the questionnaire,,,,,,,,,,,,
1987,No answer / don't know,120,3.03290,2.60920,3.45660,1.00000,3.00000,4.77167,0.0,10.0,,,
1987,Pre-primary Level,190,3.34761,2.96414,3.73107,1.00000,3.00000,4.00000,0.0,8.50000,,,
1987,Primary Level,747,2.24244,2.01808,2.46681,0.00000,1.00000,3.00000,0.0,7.50000,,,
1987,Lower Secondary Level,2808,2.13097,2.04216,2.21977,0.00000,2.00000,3.00000,0.0,7.50000,,,
1987,Upper Secondary Level,4928,2.49386,2.42197,2.56576,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,Post-secondary Non-tertiary Level,272,2.88662,2.58466,3.18858,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,First Stage of Tertiary Education,559,2.55564,2.35823,2.75305,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,Second Stage of Tertiary Education,740,3.02774,2.80679,3.24868,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,Not included in this version of the questionnaire,,,,,,,,,,,,
