year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Not included in this version of the questionnaire,male,,,,,,,,,,,,
1984,Not included in this version of the questionnaire,female,,,,,,,,,,,,
1984,No answer / don't know,male,,,,,,,,,,,,
1984,No answer / don't know,female,,,,,,,,,,,,
1984,Pre-primary Level,male,,,,,,,,,,,,
1984,Pre-primary Level,female,,,,,,,,,,,,
1984,Primary Level,male,,,,,,,,,,,,
1984,Primary Level,female,,,,,,,,,,,,
1984,Lower Secondary Level,male,,,,,,,,,,,,
1984,Lower Secondary Level,female,,,,,,,,,,,,
1984,Upper Secondary Level,male,,,,,,,,,,,,
1984,Upper Secondary Level,female,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1984,First Stage of Tertiary Education,male,,,,,,,,,,,,
1984,First Stage of Tertiary Education,female,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,male,,,,,,,,,,,,
1985,Not included in this version of the questionnaire,female,,,,,,,,,,,,
1985,No answer / don't know,male,48,3.81334,2.70239,4.92429,1.00000,3.00000,5.23106,0.0,11.57765,,,
1985,No answer / don't know,female,62,2.14942,1.40981,2.88903,0.00000,1.00000,3.00000,0.0,7.50000,,,
1985,Pre-primary Level,male,112,3.62733,3.15611,4.09855,2.00000,3.00000,5.00000,0.0,9.50000,,,
1985,Pre-primary Level,female,75,3.61417,3.02521,4.20314,2.00000,3.00000,5.00000,0.0,9.50000,,,
1985,Primary Level,male,337,3.19925,2.78754,3.61097,0.00000,2.00000,4.00000,0.0,10.00000,,,
1985,Primary Level,female,479,1.61816,1.37335,1.86298,0.00000,1.00000,2.00000,0.0,5.00000,,,
1985,Lower Secondary Level,male,1012,2.73857,2.55847,2.91867,0.00000,2.00000,4.00000,0.0,10.00000,,,
1985,Lower Secondary Level,female,1999,2.02347,1.91723,2.12970,0.00000,1.00000,3.00000,0.0,7.50000,,,
1985,Upper Secondary Level,male,2791,2.55045,2.45145,2.64945,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Upper Secondary Level,female,2316,2.46965,2.36724,2.57206,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Post-secondary Non-tertiary Level,male,167,3.45836,3.01042,3.90631,2.00000,3.00000,4.00000,0.0,7.00000,,,
1985,Post-secondary Non-tertiary Level,female,100,3.30197,2.81435,3.78958,1.00000,3.00000,5.00000,0.0,11.00000,,,
1985,First Stage of Tertiary Education,male,354,2.66737,2.38966,2.94508,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,First Stage of Tertiary Education,female,258,2.44541,2.20675,2.68407,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Second Stage of Tertiary Education,male,504,3.01422,2.78096,3.24747,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Second Stage of Tertiary Education,female,244,3.31920,2.90451,3.73390,1.00000,3.00000,4.00000,0.0,8.50000,,,
