year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,West,,,,,,,,,,,,
1984,Direct migration background,West,,,,,,,,,,,,
1984,Indirect migration background,West,,,,,,,,,,,,
1985,No migration background,West,7868,2.53157,2.47366,2.58947,1.00000,2.00000,4.00000,0.0,8.50000,,,
1985,Direct migration background,West,2851,2.32784,2.22259,2.43310,0.00000,2.00000,3.00000,0.0,7.50000,,,
1985,Indirect migration background,West,139,3.21607,2.68171,3.75043,1.00000,2.00000,5.00000,0.0,11.00000,,,
1986,No migration background,West,7530,2.42840,2.37133,2.48548,1.00000,2.00000,4.00000,0.0,8.50000,,,
1986,Direct migration background,West,2798,2.20821,2.09841,2.31800,0.00000,1.00000,3.00000,0.0,7.50000,,,
1986,Indirect migration background,West,151,2.39191,2.00026,2.78355,0.00000,2.00000,4.00000,0.0,10.00000,,,
1987,No migration background,West,7402,2.48560,2.42763,2.54357,1.00000,2.00000,4.00000,0.0,8.50000,,,
1987,Direct migration background,West,2789,2.28736,2.17869,2.39602,0.00000,2.00000,3.00000,0.0,7.50000,,,
1987,Indirect migration background,West,173,2.56429,2.15840,2.97018,0.00000,2.00000,4.00000,0.0,10.00000,,,
1988,No migration background,West,7032,2.43732,2.37883,2.49582,1.00000,2.00000,4.00000,0.0,8.50000,,,
1988,Direct migration background,West,2654,2.10047,1.99542,2.20552,0.00000,1.00000,3.00000,0.0,7.50000,,,
1988,Indirect migration background,West,218,2.58639,2.25187,2.92092,1.00000,2.00000,4.00000,0.0,8.50000,,,
1989,No migration background,West,6769,2.42218,2.36161,2.48276,1.00000,2.00000,3.00000,0.0,6.00000,,,
1989,Direct migration background,West,2566,2.17011,2.06329,2.27694,0.00000,2.00000,3.00000,0.0,7.50000,,,
1989,Indirect migration background,West,255,2.40836,2.06460,2.75212,0.00000,2.00000,3.49703,0.0,8.74258,,,
1990,No migration background,West,,,,,,,,,,,,
1990,No migration background,East,,,,,,,,,,,,
1990,Direct migration background,West,,,,,,,,,,,,
1990,Direct migration background,East,,,,,,,,,,,,
1990,Indirect migration background,West,,,,,,,,,,,,
1990,Indirect migration background,East,,,,,,,,,,,,
1991,No migration background,West,,,,,,,,,,,,
1991,No migration background,East,,,,,,,,,,,,
1991,Direct migration background,West,,,,,,,,,,,,
1991,Direct migration background,East,,,,,,,,,,,,
1991,Indirect migration background,West,,,,,,,,,,,,
1991,Indirect migration background,East,,,,,,,,,,,,
1992,No migration background,West,6295,3.33632,3.26112,3.41151,1.00000,3.00000,5.00000,0.0,11.00000,,,
1992,No migration background,East,3692,3.03768,2.94365,3.13171,1.00000,2.00000,4.00000,0.0,8.50000,,,
1992,Direct migration background,West,2264,3.13046,3.01230,3.24861,1.00000,3.00000,5.00000,0.0,11.00000,,,
1992,Direct migration background,East,141,3.35417,2.80619,3.90215,1.00000,2.00000,4.40035,0.0,9.50087,,,
1992,Indirect migration background,West,374,3.50970,3.19344,3.82596,1.00000,3.00000,5.00000,0.0,11.00000,,,
1992,Indirect migration background,East,,,,,,,,,,,,
1993,No migration background,West,6228,3.32153,3.24502,3.39804,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,No migration background,East,3568,3.09845,3.00083,3.19607,1.00000,2.00000,5.00000,0.0,11.00000,,,
1993,Direct migration background,West,2208,3.44153,3.30609,3.57697,1.00000,3.00000,5.00000,0.0,11.00000,,,
1993,Direct migration background,East,132,2.84798,2.40301,3.29295,1.00000,2.00000,4.00000,0.0,8.50000,,,
1993,Indirect migration background,West,426,4.04107,3.71319,4.36895,1.82184,3.00000,6.00000,0.0,12.26724,,,
1993,Indirect migration background,East,,,,,,,,,,,,
1994,No migration background,West,,,,,,,,,,,,
1994,No migration background,East,,,,,,,,,,,,
1994,Direct migration background,West,,,,,,,,,,,,
1994,Direct migration background,East,,,,,,,,,,,,
1994,Indirect migration background,West,,,,,,,,,,,,
1994,Indirect migration background,East,,,,,,,,,,,,
1995,No migration background,West,6228,3.39222,3.31739,3.46704,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,No migration background,East,3434,3.24949,3.15063,3.34835,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,Direct migration background,West,2493,3.25064,3.12890,3.37239,1.00000,3.00000,5.00000,0.0,11.00000,,,
1995,Direct migration background,East,134,2.68065,2.21529,3.14601,0.00000,2.00000,4.00000,0.0,10.00000,,,
1995,Indirect migration background,West,466,4.38816,4.07748,4.69883,2.00000,4.00000,6.00000,0.0,12.00000,,,
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,,,,,,,,,,,,
1996,No migration background,East,,,,,,,,,,,,
1996,Direct migration background,West,,,,,,,,,,,,
1996,Direct migration background,East,,,,,,,,,,,,
1996,Indirect migration background,West,,,,,,,,,,,,
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,5871,3.63418,3.55354,3.71482,1.00000,3.00000,5.00000,0.0,11.00000,,,
1997,No migration background,East,3308,3.43920,3.33926,3.53913,1.00000,3.00000,5.00000,0.0,11.00000,,,
1997,Direct migration background,West,2129,3.65633,3.51663,3.79604,1.00000,3.00000,5.00000,0.0,11.00000,,,
1997,Direct migration background,East,118,3.79109,3.30903,4.27315,2.00000,4.00000,5.00000,0.0,9.50000,,,
1997,Indirect migration background,West,501,4.24603,3.95590,4.53615,2.00000,4.00000,6.00000,0.0,12.00000,,,
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,,,,,,,,,,,,
1998,No migration background,East,,,,,,,,,,,,
1998,Direct migration background,West,,,,,,,,,,,,
1998,Direct migration background,East,,,,,,,,,,,,
1998,Indirect migration background,West,,,,,,,,,,,,
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,7030,3.47758,3.40335,3.55181,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,No migration background,East,3578,3.22981,3.13869,3.32092,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,Direct migration background,West,2018,3.27094,3.14087,3.40100,1.00000,3.00000,5.00000,0.0,11.00000,,,
1999,Direct migration background,East,105,3.17233,2.60302,3.74164,1.00000,2.00000,5.00000,0.0,11.00000,,,
