year,age_gr,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,under 18 y.,Pre-primary Level,,,,,,,,,,,,
1984,under 18 y.,Primary Level,,,,,,,,,,,,
1984,under 18 y.,Lower Secondary Level,,,,,,,,,,,,
1984,under 18 y.,Upper Secondary Level,,,,,,,,,,,,
1984,18-29 y.,Pre-primary Level,69,4.013378042078382,3.7373463269191123,4.289409757237651,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0
1984,18-29 y.,Primary Level,109,3.6849574161245293,3.4237354785029774,3.946179353746081,2.0,3.0,5.426447955734285,1.0,10.566119889335713,3.0,2.0,4.0
1984,18-29 y.,Lower Secondary Level,642,4.032077193036152,3.923623060909421,4.140531325162883,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0
1984,18-29 y.,Upper Secondary Level,1182,3.821651929044424,3.7475135833603526,3.895790274728496,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0
1984,18-29 y.,Post-secondary Non-tertiary Level,99,4.754966234186788,4.464617056509151,5.045315411864425,2.0,4.0,7.0,1.0,12.0,4.0,3.0,5.0
1984,18-29 y.,First Stage of Tertiary Education,90,3.4071784081396235,3.2033186596443612,3.6110381566348857,2.0,3.0,5.0,1.0,9.5,3.0,3.0,4.0
1984,18-29 y.,Second Stage of Tertiary Education,103,3.728878590532707,3.486161145904673,3.9715960351607413,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0249999999999995
1984,30-45 y.,Primary Level,204,3.122537487538556,2.969653720316483,3.275421254760629,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
1984,30-45 y.,Lower Secondary Level,481,2.9937820749328314,2.893263726726515,3.0943004231391478,1.0,2.0,4.0,1.0,8.5,2.0,1.0,2.0
1984,30-45 y.,Upper Secondary Level,1351,3.3299480546948548,3.269612397625088,3.3902837117646216,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0249999999999995
1984,30-45 y.,Post-secondary Non-tertiary Level,69,3.28576266304629,3.0653076352646353,3.5062176908279445,2.0,3.0,4.0,1.0,7.0,3.0,2.0,4.0
1984,30-45 y.,First Stage of Tertiary Education,186,3.482880610110072,3.3132641483368346,3.6524970718833094,2.0,3.0,5.0,1.0,9.5,3.0,3.0,4.0
1984,30-45 y.,Second Stage of Tertiary Education,281,2.999073696574836,2.8761772261287413,3.121970167020931,1.6621706692296798,2.0,4.0,1.0,7.50674399615548,2.0,1.0,2.0
1984,46-65 y.,Primary Level,211,3.0335471610308513,2.8711756962726156,3.195918625789087,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
1984,46-65 y.,Lower Secondary Level,631,3.188849031442901,3.0942083317932823,3.2834897310925197,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
1984,46-65 y.,Upper Secondary Level,1033,3.2389119116191067,3.1647215782455462,3.3131022449926673,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
1984,46-65 y.,Post-secondary Non-tertiary Level,43,3.540062789817835,3.135148225985028,3.944977353650642,2.0,2.654103636628494,4.9220777397208755,1.0,9.305194349302187,3.0,2.0,4.0
1984,46-65 y.,First Stage of Tertiary Education,143,3.05313621537678,2.879422844590655,3.2268495861629045,1.0,3.0,4.0,1.0,8.5,3.0,3.0,4.0
1984,46-65 y.,Second Stage of Tertiary Education,179,3.263020148811684,3.100551694288218,3.42548860333515,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
1984,66 and older,Primary Level,,,,,,,,,,,,
1984,66 and older,Lower Secondary Level,257,2.8038263152421883,2.6948537149267513,2.9127989155576253,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0
1984,66 and older,Upper Secondary Level,332,3.322369497497614,3.199547260418155,3.445191734577073,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
1984,66 and older,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,66 and older,First Stage of Tertiary Education,49,3.2270366058563584,2.9434931460831297,3.510580065629587,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0
1984,66 and older,Second Stage of Tertiary Education,46,3.5260644050186674,3.1405572527926116,3.911571557244723,2.0,3.0,5.0,1.0,9.5,3.0,2.0,4.0
1985,under 18 y.,Pre-primary Level,,,,,,,,,,,,
1985,under 18 y.,Primary Level,,,,,,,,,,,,
1985,under 18 y.,Lower Secondary Level,,,,,,,,,,,,
1985,under 18 y.,Upper Secondary Level,,,,,,,,,,,,
1985,18-29 y.,Pre-primary Level,89,3.1651657546846255,2.9448288026720553,3.3855027066971957,1.0,3.0,5.0,0.0,10.0,3.0,2.0,4.0
