year,age_gr,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1984,0,-1,,,,,,,,,,,,
1984,18-29 J.,-1,3.895685613681291,3.8416599427604603,3.9497112846021216,2.0,3.0,5.0,1.0,9.5,3.0,3.0,3.0,2300.0
1984,30-45 J.,-1,3.2522459643800485,3.20894503553993,3.295546893220167,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,2592.0
1984,46-65 J.,-1,3.216633540920655,3.1671738819442,3.2660931998971097,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,2252.0
1984,66 und älter,-1,3.1104218675178026,3.0324319069708645,3.1884118280647407,2.0,2.0,4.0,1.0,7.0,2.0,1.0,2.0,711.0
1984,5,-1,,,,,,,,,,,,
1984,6,-1,,,,,,,,,,,,
1984,7,-1,,,,,,,,,,,,
1984,8,-1,,,,,,,,,,,,
1984,9,-1,,,,,,,,,,,,
1984,10,-1,,,,,,,,,,,,
1984,11,-1,,,,,,,,,,,,
1984,12,-1,,,,,,,,,,,,
1984,13,-1,,,,,,,,,,,,
1984,14,-1,,,,,,,,,,,,
1984,15,-1,,,,,,,,,,,,
1984,16,-1,,,,,,,,,,,,
1984,17,-1,,,,,,,,,,,,
1985,0,Staedtischer Raum,,,,,,,,,,,,
1985,0,Laendlicher Raum,,,,,,,,,,,,
1985,18-29 J.,Staedtischer Raum,3.276571843895599,3.215177828141766,3.3379658596494317,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0,2249.0
1985,18-29 J.,Laendlicher Raum,3.007426439538252,2.9099066424224516,3.104946236654053,1.0,2.0,4.394273785374488,0.0,9.485684463436222,2.0,1.0,2.0,581.0
1985,30-45 J.,Staedtischer Raum,2.482559349922306,2.436508625325784,2.528610074518828,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2721.0
1985,30-45 J.,Laendlicher Raum,2.2219234190190957,2.145451044982888,2.2983957930553034,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,716.0
1985,46-65 J.,Staedtischer Raum,2.3169336765376674,2.2689861109216083,2.3648812421537264,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,2561.0
1985,46-65 J.,Laendlicher Raum,2.1011680192009736,2.0228420102003972,2.17949402820155,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,689.0
1985,66 und älter,Staedtischer Raum,2.0435840914559913,1.9549253728043674,2.1322428101076154,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,798.0
1985,66 und älter,Laendlicher Raum,1.860487368948961,1.7430420679719845,1.9779326699259374,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,283.0
1985,5,Staedtischer Raum,,,,,,,,,,,,
1985,5,Laendlicher Raum,,,,,,,,,,,,
1985,6,Staedtischer Raum,,,,,,,,,,,,
1985,6,Laendlicher Raum,,,,,,,,,,,,
1985,7,Staedtischer Raum,,,,,,,,,,,,
1985,7,Laendlicher Raum,,,,,,,,,,,,
1985,8,Staedtischer Raum,,,,,,,,,,,,
1985,8,Laendlicher Raum,,,,,,,,,,,,
1985,9,Staedtischer Raum,,,,,,,,,,,,
1985,9,Laendlicher Raum,,,,,,,,,,,,
1985,10,Staedtischer Raum,,,,,,,,,,,,
1985,10,Laendlicher Raum,,,,,,,,,,,,
1985,11,Staedtischer Raum,,,,,,,,,,,,
1985,11,Laendlicher Raum,,,,,,,,,,,,
1985,12,Staedtischer Raum,,,,,,,,,,,,
1985,12,Laendlicher Raum,,,,,,,,,,,,
1985,13,Staedtischer Raum,,,,,,,,,,,,
1985,13,Laendlicher Raum,,,,,,,,,,,,
1985,14,Staedtischer Raum,,,,,,,,,,,,
1985,14,Laendlicher Raum,,,,,,,,,,,,
1985,15,Staedtischer Raum,,,,,,,,,,,,
1985,15,Laendlicher Raum,,,,,,,,,,,,
1985,16,Staedtischer Raum,,,,,,,,,,,,
1985,16,Laendlicher Raum,,,,,,,,,,,,
1985,17,Staedtischer Raum,,,,,,,,,,,,
1985,17,Laendlicher Raum,,,,,,,,,,,,
1986,0,Staedtischer Raum,,,,,,,,,,,,
1986,0,Laendlicher Raum,,,,,,,,,,,,
1986,18-29 J.,Staedtischer Raum,3.14968983520567,3.0888701649285064,3.2105095054828334,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,2177.0
1986,18-29 J.,Laendlicher Raum,2.800412935313467,2.7056946149592878,2.895131255667646,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,590.0
1986,30-45 J.,Staedtischer Raum,2.4031579987497946,2.3560158901335253,2.450300107366064,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2576.0
1986,30-45 J.,Laendlicher Raum,2.0918855729369144,2.0194731294359496,2.164298016437879,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,669.0
1986,46-65 J.,Staedtischer Raum,2.3232503196929133,2.2737316374594907,2.372769001926336,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,2523.0
1986,46-65 J.,Laendlicher Raum,1.788526071819846,1.711943442125083,1.8651087015146088,0.0,1.0,3.0,0.0,7.5,1.0,1.0,1.0,666.0
1986,66 und älter,Staedtischer Raum,1.8779822003567095,1.7969772223629452,1.9589871783504738,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,756.0
1986,66 und älter,Laendlicher Raum,2.1291044115870683,2.003058012144878,2.2551508110292584,0.0,2.0,3.284622822426892,0.0,8.21155705606723,2.0,2.0,3.0,263.0
1986,5,Staedtischer Raum,,,,,,,,,,,,
1986,5,Laendlicher Raum,,,,,,,,,,,,
1986,6,Staedtischer Raum,,,,,,,,,,,,
1986,6,Laendlicher Raum,,,,,,,,,,,,
1986,7,Staedtischer Raum,,,,,,,,,,,,
1986,7,Laendlicher Raum,,,,,,,,,,,,
1986,8,Staedtischer Raum,,,,,,,,,,,,
1986,8,Laendlicher Raum,,,,,,,,,,,,
1986,9,Staedtischer Raum,,,,,,,,,,,,
1986,9,Laendlicher Raum,,,,,,,,,,,,
1986,10,Staedtischer Raum,,,,,,,,,,,,
1986,10,Laendlicher Raum,,,,,,,,,,,,
1986,11,Staedtischer Raum,,,,,,,,,,,,
1986,11,Laendlicher Raum,,,,,,,,,,,,
1986,12,Staedtischer Raum,,,,,,,,,,,,
1986,12,Laendlicher Raum,,,,,,,,,,,,
1986,13,Staedtischer Raum,,,,,,,,,,,,
1986,13,Laendlicher Raum,,,,,,,,,,,,
1986,14,Staedtischer Raum,,,,,,,,,,,,
1986,14,Laendlicher Raum,,,,,,,,,,,,
1986,15,Staedtischer Raum,,,,,,,,,,,,
1986,15,Laendlicher Raum,,,,,,,,,,,,
1986,16,Staedtischer Raum,,,,,,,,,,,,
1986,16,Laendlicher Raum,,,,,,,,,,,,
1986,17,Staedtischer Raum,,,,,,,,,,,,
1986,17,Laendlicher Raum,,,,,,,,,,,,
1987,0,Staedtischer Raum,,,,,,,,,,,,
1987,0,Laendlicher Raum,,,,,,,,,,,,
1987,18-29 J.,Staedtischer Raum,3.347633272776457,3.2822581843554475,3.4130083611974666,1.0,3.0,4.0,0.0,8.5,3.0,3.0,4.0,2164.0
1987,18-29 J.,Laendlicher Raum,2.832255412762075,2.7365742573839933,2.927936568140157,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,582.0
1987,30-45 J.,Staedtischer Raum,2.453490726794934,2.4048613311514333,2.5021201224384346,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2503.0
1987,30-45 J.,Laendlicher Raum,2.0437220271184526,1.9703167040273333,2.117127350209572,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,647.0
1987,46-65 J.,Staedtischer Raum,2.3660768537026975,2.3183700448875406,2.4137836625178544,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2527.0
1987,46-65 J.,Laendlicher Raum,1.9642788397003128,1.8910656014548595,2.037492077945766,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,655.0
1987,66 und älter,Staedtischer Raum,1.9714717260258676,1.8953726318963595,2.047570820155376,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,782.0
1987,66 und älter,Laendlicher Raum,1.7358133337003039,1.6290888921507618,1.842537775249846,0.0,1.0,3.0,0.0,7.5,1.0,0.0,1.0,267.0
1987,5,Staedtischer Raum,,,,,,,,,,,,
1987,5,Laendlicher Raum,,,,,,,,,,,,
1987,6,Staedtischer Raum,,,,,,,,,,,,
1987,6,Laendlicher Raum,,,,,,,,,,,,
1987,7,Staedtischer Raum,,,,,,,,,,,,
1987,7,Laendlicher Raum,,,,,,,,,,,,
1987,8,Staedtischer Raum,,,,,,,,,,,,
1987,8,Laendlicher Raum,,,,,,,,,,,,
1987,9,Staedtischer Raum,,,,,,,,,,,,
1987,9,Laendlicher Raum,,,,,,,,,,,,
1987,10,Staedtischer Raum,,,,,,,,,,,,
1987,10,Laendlicher Raum,,,,,,,,,,,,
1987,11,Staedtischer Raum,,,,,,,,,,,,
1987,11,Laendlicher Raum,,,,,,,,,,,,
1987,12,Staedtischer Raum,,,,,,,,,,,,
1987,12,Laendlicher Raum,,,,,,,,,,,,
1987,13,Staedtischer Raum,,,,,,,,,,,,
1987,13,Laendlicher Raum,,,,,,,,,,,,
1987,14,Staedtischer Raum,,,,,,,,,,,,
1987,14,Laendlicher Raum,,,,,,,,,,,,
1987,15,Staedtischer Raum,,,,,,,,,,,,
1987,15,Laendlicher Raum,,,,,,,,,,,,
1987,16,Staedtischer Raum,,,,,,,,,,,,
1987,16,Laendlicher Raum,,,,,,,,,,,,
1987,17,Staedtischer Raum,,,,,,,,,,,,
1987,17,Laendlicher Raum,,,,,,,,,,,,
1988,0,Staedtischer Raum,,,,,,,,,,,,
1988,0,Laendlicher Raum,,,,,,,,,,,,
1988,18-29 J.,Staedtischer Raum,2.9828902460300886,2.9262645430953547,3.0395159489648225,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0,2112.0
1988,18-29 J.,Laendlicher Raum,2.9524585634341736,2.8394538652171555,3.0654632616511917,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,532.0
1988,30-45 J.,Staedtischer Raum,2.512144908040506,2.4629685293583408,2.5613212867226713,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0,2320.0
1988,30-45 J.,Laendlicher Raum,2.2390313508301247,2.158384493980292,2.3196782076799574,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,612.0
1988,46-65 J.,Staedtischer Raum,2.3320232193552544,2.2811636328186142,2.3828828058918945,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,2465.0
1988,46-65 J.,Laendlicher Raum,2.004787105088421,1.9249795620297367,2.084594648147105,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,629.0
1988,66 und älter,Staedtischer Raum,1.857869480565712,1.781701806858583,1.9340371542728412,0.0,1.3820411375598738,3.0,0.0,7.5,1.0,0.0,1.0,769.0
1988,66 und älter,Laendlicher Raum,1.689900037650608,1.5822502315125264,1.7975498437886894,0.0,1.0,3.0,0.0,7.0,1.0,0.0,1.0,253.0
1988,5,Staedtischer Raum,,,,,,,,,,,,
1988,5,Laendlicher Raum,,,,,,,,,,,,
1988,6,Staedtischer Raum,,,,,,,,,,,,
1988,6,Laendlicher Raum,,,,,,,,,,,,
1988,7,Staedtischer Raum,,,,,,,,,,,,
1988,7,Laendlicher Raum,,,,,,,,,,,,
1988,8,Staedtischer Raum,,,,,,,,,,,,
1988,8,Laendlicher Raum,,,,,,,,,,,,
1988,9,Staedtischer Raum,,,,,,,,,,,,
1988,9,Laendlicher Raum,,,,,,,,,,,,
1988,10,Staedtischer Raum,,,,,,,,,,,,
1988,10,Laendlicher Raum,,,,,,,,,,,,
1988,11,Staedtischer Raum,,,,,,,,,,,,
1988,11,Laendlicher Raum,,,,,,,,,,,,
1988,12,Staedtischer Raum,,,,,,,,,,,,
1988,12,Laendlicher Raum,,,,,,,,,,,,
1988,13,Staedtischer Raum,,,,,,,,,,,,
1988,13,Laendlicher Raum,,,,,,,,,,,,
1988,14,Staedtischer Raum,,,,,,,,,,,,
1988,14,Laendlicher Raum,,,,,,,,,,,,
1988,15,Staedtischer Raum,,,,,,,,,,,,
1988,15,Laendlicher Raum,,,,,,,,,,,,
1988,16,Staedtischer Raum,,,,,,,,,,,,
1988,16,Laendlicher Raum,,,,,,,,,,,,
1988,17,Staedtischer Raum,,,,,,,,,,,,
1988,17,Laendlicher Raum,,,,,,,,,,,,
1989,0,Staedtischer Raum,,,,,,,,,,,,
1989,0,Laendlicher Raum,,,,,,,,,,,,
1989,18-29 J.,Staedtischer Raum,3.0860456556472897,3.0250064014013067,3.1470849098932727,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,2108.0
1989,18-29 J.,Laendlicher Raum,2.8618379076057257,2.754905214781041,2.9687706004304104,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,525.0
1989,30-45 J.,Staedtischer Raum,2.4551936128448686,2.4053760548320113,2.505011170857726,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2255.0
1989,30-45 J.,Laendlicher Raum,2.1718489617833554,2.0832434092076983,2.2604545143590125,0.0,2.0,3.0,0.0,7.5,2.0,2.0,2.0,566.0
1989,46-65 J.,Staedtischer Raum,2.3666046680172874,2.3156993070410263,2.4175100289935485,1.0,2.0,3.0,0.0,6.0,2.0,2.0,2.0,2374.0
1989,46-65 J.,Laendlicher Raum,2.0246922287115536,1.9451938899742025,2.1041905674489048,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,583.0
1989,66 und älter,Staedtischer Raum,1.7376418212476838,1.657208125287893,1.8180755172074747,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0,749.0
1989,66 und älter,Laendlicher Raum,1.5207077411394987,1.4124374787667462,1.6289780035122512,0.0,1.0,2.0,0.0,5.0,1.0,1.0,1.0249999999999995,248.0
1989,5,Staedtischer Raum,,,,,,,,,,,,
1989,5,Laendlicher Raum,,,,,,,,,,,,
1989,6,Staedtischer Raum,,,,,,,,,,,,
1989,6,Laendlicher Raum,,,,,,,,,,,,
1989,7,Staedtischer Raum,,,,,,,,,,,,
1989,7,Laendlicher Raum,,,,,,,,,,,,
1989,8,Staedtischer Raum,,,,,,,,,,,,
1989,8,Laendlicher Raum,,,,,,,,,,,,
1989,9,Staedtischer Raum,,,,,,,,,,,,
1989,9,Laendlicher Raum,,,,,,,,,,,,
1989,10,Staedtischer Raum,,,,,,,,,,,,
1989,10,Laendlicher Raum,,,,,,,,,,,,
1989,11,Staedtischer Raum,,,,,,,,,,,,
1989,11,Laendlicher Raum,,,,,,,,,,,,
1989,12,Staedtischer Raum,,,,,,,,,,,,
1989,12,Laendlicher Raum,,,,,,,,,,,,
1989,13,Staedtischer Raum,,,,,,,,,,,,
1989,13,Laendlicher Raum,,,,,,,,,,,,
1989,14,Staedtischer Raum,,,,,,,,,,,,
1989,14,Laendlicher Raum,,,,,,,,,,,,
1989,15,Staedtischer Raum,,,,,,,,,,,,
1989,15,Laendlicher Raum,,,,,,,,,,,,
1989,16,Staedtischer Raum,,,,,,,,,,,,
1989,16,Laendlicher Raum,,,,,,,,,,,,
1989,17,Staedtischer Raum,,,,,,,,,,,,
1989,17,Laendlicher Raum,,,,,,,,,,,,
1990,0,-1,,,,,,,,,,,,
1990,0,Staedtischer Raum,,,,,,,,,,,,
1990,0,Laendlicher Raum,,,,,,,,,,,,
1990,18-29 J.,-1,,,,,,,,,,,,
1990,18-29 J.,Staedtischer Raum,3.456766623819479,3.292174569282851,3.6213586783561076,1.0,3.0,5.0,0.0,11.0,3.0,3.0,4.0,347.0
1990,18-29 J.,Laendlicher Raum,2.517977303115699,2.415622577657001,2.620332028574397,0.0,2.0,4.0,0.0,10.0,2.0,2.0,2.0,672.0
1990,30-45 J.,-1,3.4928108452644135,2.9239410168536484,4.061680673675179,1.0,2.0,4.698879759562902,0.0,10.247199398907256,2.0,0.0,2.0,36.0
1990,30-45 J.,Staedtischer Raum,2.8775161259386155,2.7548596791531503,3.0001725727240807,1.0,2.0,4.0,0.0,8.5,2.0,2.0,2.0,493.0
1990,30-45 J.,Laendlicher Raum,2.082440572244759,2.0107738249115195,2.154107319577999,0.0,2.0,3.0,0.0,7.5,2.0,2.0,3.0,971.0
1990,46-65 J.,-1,,,,,,,,,,,,
1990,46-65 J.,Staedtischer Raum,2.997445913450774,2.8642656973615463,3.1306261295400017,1.0,2.0,4.0,0.0,8.5,2.0,1.0,2.0,454.0
