year,age_gr,pli0095_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,17-29 y.,At least once per week,0.10596,390,3105,0.09513,0.11678
1985,17-29 y.,At least once per month,0.30451,959,3105,0.28832,0.32070
1985,17-29 y.,Seldom,0.47604,1412,3105,0.45847,0.49361
1985,17-29 y.,Never,0.10439,344,3105,0.09363,0.11514
1985,30-45 y.,At least once per week,0.09297,388,3449,0.08328,0.10266
1985,30-45 y.,At least once per month,0.28643,1000,3449,0.27134,0.30152
1985,30-45 y.,Seldom,0.49717,1620,3449,0.48048,0.51386
1985,30-45 y.,Never,0.11574,441,3449,0.10506,0.12642
1985,46-65 y.,At least once per week,0.10078,376,3261,0.09045,0.11112
1985,46-65 y.,At least once per month,0.21231,740,3261,0.19827,0.22634
1985,46-65 y.,Seldom,0.47534,1496,3261,0.45819,0.49248
1985,46-65 y.,Never,0.19739,649,3261,0.18373,0.21106
1985,66 and older,At least once per week,0.09205,98,1088,0.07486,0.10923
1985,66 and older,At least once per month,0.11947,133,1088,0.10019,0.13876
1985,66 and older,Seldom,0.26760,307,1088,0.24128,0.29392
1985,66 and older,Never,0.50455,550,1088,0.47483,0.53427
1986,17-29 y.,At least once per week,0.08095,286,3040,0.07125,0.09064
1986,17-29 y.,At least once per month,0.28434,904,3040,0.26830,0.30038
1986,17-29 y.,Seldom,0.50046,1429,3040,0.48268,0.51824
1986,17-29 y.,Never,0.12887,421,3040,0.11696,0.14078
1986,30-45 y.,At least once per week,0.07102,263,3257,0.06220,0.07985
1986,30-45 y.,At least once per month,0.22835,773,3257,0.21394,0.24277
1986,30-45 y.,Seldom,0.57326,1767,3257,0.55627,0.59025
1986,30-45 y.,Never,0.12255,454,3257,0.11128,0.13381
1986,46-65 y.,At least once per week,0.08383,286,3195,0.07422,0.09344
1986,46-65 y.,At least once per month,0.18587,655,3195,0.17238,0.19937
1986,46-65 y.,Seldom,0.49884,1537,3195,0.48150,0.51618
1986,46-65 y.,Never,0.21947,717,3195,0.20511,0.23382
1986,66 and older,At least once per week,0.07763,77,1017,0.06118,0.09408
1986,66 and older,At least once per month,0.09441,101,1017,0.07643,0.11239
1986,66 and older,Seldom,0.26849,296,1017,0.24124,0.29574
1986,66 and older,Never,0.54863,543,1017,0.51803,0.57923
1988,17-29 y.,At least once per week,0.07961,282,2864,0.06969,0.08952
1988,17-29 y.,At least once per month,0.28388,796,2864,0.26736,0.30040
1988,17-29 y.,Seldom,0.50230,1348,2864,0.48398,0.52061
1988,17-29 y.,Never,0.13175,438,2864,0.11936,0.14414
1988,30-45 y.,At least once per week,0.06224,231,2937,0.05350,0.07097
1988,30-45 y.,At least once per month,0.23409,717,2937,0.21878,0.24941
1988,30-45 y.,Seldom,0.56588,1537,2937,0.54795,0.58381
1988,30-45 y.,Never,0.13113,452,2937,0.11892,0.14334
1988,46-65 y.,At least once per week,0.07771,281,3079,0.06825,0.08717
1988,46-65 y.,At least once per month,0.18766,603,3079,0.17387,0.20146
1988,46-65 y.,Seldom,0.50031,1493,3079,0.48264,0.51797
1988,46-65 y.,Never,0.22102,702,3079,0.20636,0.23568
1988,66 and older,At least once per week,0.06784,70,1020,0.05240,0.08328
1988,66 and older,At least once per month,0.09938,108,1020,0.08101,0.11775
1988,66 and older,Seldom,0.28090,299,1020,0.25330,0.30850
1988,66 and older,Never,0.53623,543,1020,0.50561,0.56685
1990,17-29 y.,At least once per week,0.03770,202,1132,0.02660,0.04880
1990,17-29 y.,At least once per month,0.07328,393,1132,0.05809,0.08846
1990,17-29 y.,Seldom,0.08605,484,1132,0.06970,0.10239
1990,17-29 y.,Never,0.00892,53,1132,0.00344,0.01440
1990,30-45 y.,At least once per week,0.03581,272,1506,0.02642,0.04520
1990,30-45 y.,At least once per month,0.06386,485,1506,0.05151,0.07621
1990,30-45 y.,Seldom,0.09027,694,1506,0.07579,0.10475
1990,30-45 y.,Never,0.00778,55,1506,0.00334,0.01222
1990,46-65 y.,At least once per week,0.03299,230,1331,0.02339,0.04259
1990,46-65 y.,At least once per month,0.05200,342,1331,0.04007,0.06394
1990,46-65 y.,Seldom,0.08875,617,1331,0.07346,0.10403
1990,46-65 y.,Never,0.02198,142,1331,0.01410,0.02986
1990,66 and older,At least once per week,0.02258,59,408,0.00815,0.03702
1990,66 and older,At least once per month,0.02096,53,408,0.00704,0.03488
1990,66 and older,Seldom,0.06217,159,408,0.03871,0.08562
1990,66 and older,Never,0.06511,137,408,0.04114,0.08907
1992,17-29 y.,At least once per week,0.10506,397,3557,0.09498,0.11514
1992,17-29 y.,At least once per month,0.33980,1220,3557,0.32424,0.35537
1992,17-29 y.,Seldom,0.48328,1665,3557,0.46686,0.49971
1992,17-29 y.,Never,0.06744,275,3557,0.05920,0.07568
1992,30-45 y.,At least once per week,0.06974,343,4229,0.06206,0.07742
1992,30-45 y.,At least once per month,0.29691,1257,4229,0.28314,0.31069
1992,30-45 y.,Seldom,0.53620,2252,4229,0.52117,0.55123
1992,30-45 y.,Never,0.08881,377,4229,0.08023,0.09738
1992,46-65 y.,At least once per week,0.09386,394,3978,0.08480,0.10293
1992,46-65 y.,At least once per month,0.22347,947,3978,0.21052,0.23642
