year,quintil_oecd,regtyp,plj0024_h,proportion,n,lower_confidence,upper_confidence
2002,5. Quintil,Staedtischer Raum,Seit Geburt,0.18698600490549705,28961,0.1824954205743472,0.1914765892366469
2002,4. Quintil,Staedtischer Raum,Seit Geburt,0.14326936949935073,28961,0.13923432696972632,0.14730441202897515
2002,3. Quintil,Staedtischer Raum,Seit Geburt,0.12730245755783196,28961,0.12346362150476495,0.13114129361089896
2002,2. Quintil,Staedtischer Raum,Seit Geburt,0.09416630596835474,28961,0.09080257466388174,0.09753003727282773
2002,3. Quintil,Laendlicher Raum,Seit Geburt,0.08320107728562497,28961,0.08002017142360726,0.08638198314764267
2002,2. Quintil,Laendlicher Raum,Seit Geburt,0.08118116673880633,28961,0.07803565085089649,0.08432668262671618
2002,4. Quintil,Laendlicher Raum,Seit Geburt,0.07791083537729043,28961,0.07482384920317386,0.080997821551407
2002,1. Quintil,Staedtischer Raum,Seit Geburt,0.05958736113114991,28961,0.056860986075720384,0.062313736186579434
2002,5. Quintil,Laendlicher Raum,Seit Geburt,0.05814456788342231,28961,0.055449336892900464,0.060839798873944154
2002,1. Quintil,Laendlicher Raum,Seit Geburt,0.04669840811811667,28961,0.04426835653894845,0.049128459697284896
2002,2. Quintil,Staedtischer Raum,Erst spaeter,0.008752945702880778,28961,0.0076801491567890755,0.00982574224897248
2002,3. Quintil,Staedtischer Raum,Erst spaeter,0.007165873130380416,28961,0.006194419220875575,0.008137327039885256
2002,4. Quintil,Staedtischer Raum,Erst spaeter,0.006588755831289376,28961,0.005656971212804268,0.007520540449774483
2002,5. Quintil,Staedtischer Raum,Erst spaeter,0.005482614341364883,28961,0.0046321632687005366,0.006333065414029229
2002,1. Quintil,Staedtischer Raum,Erst spaeter,0.005194055691819363,28961,0.004366167322622785,0.00602194406101594
2002,2. Quintil,Laendlicher Raum,Erst spaeter,0.0026451209541672677,28961,0.0020535635142250206,0.0032366783941095148
2002,1. Quintil,Laendlicher Raum,Erst spaeter,0.002164189871591401,28961,0.0016289770393312928,0.0026994027038515092
2002,3. Quintil,Laendlicher Raum,Erst spaeter,0.001683258789015534,28961,0.001211131702714065,0.002155385875317003
