year,migback,pgisced97,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,in school,Since birth,1.0,28961,1.0,1.0
2002,No migration background,inadequately,Since birth,0.9767441860465116,28961,0.9750083628642278,0.9784800092287954
2002,No migration background,inadequately,Later,0.023255813953488372,28961,0.021519990771204593,0.02499163713577215
2002,No migration background,general elementary,Since birth,0.9953027139874739,28961,0.9945152142983007,0.9960902136766472
2002,No migration background,general elementary,Later,0.004697286012526096,28961,0.003909786323352829,0.0054847857016993625
2002,No migration background,middle vocational,Since birth,0.9979476153244723,28961,0.9974263815505605,0.9984688490983841
2002,No migration background,middle vocational,Later,0.002052384675527756,28961,0.001531150901616012,0.0025736184494395
2002,No migration background,vocational + Abi,Since birth,0.9954904171364148,28961,0.9947187393084647,0.996262094964365
2002,No migration background,vocational + Abi,Later,0.004509582863585118,28961,0.0037379050356349526,0.005281260691535283
2002,No migration background,higher vocational,Since birth,0.9974093264248705,28961,0.9968238729950333,0.9979947798547076
2002,No migration background,higher vocational,Later,0.0025906735751295338,28961,0.0020052201452923283,0.003176127004966739
2002,No migration background,higher education,Since birth,0.997071027581157,28961,0.996448627007807,0.9976934281545069
2002,No migration background,higher education,Later,0.002928972418843056,28961,0.002306571845493151,0.0035513729921929607
2002,Direct migration background,in school,Later,0.5833333333333334,28961,0.5776552459653582,0.5890114207013085
2002,Direct migration background,in school,Since birth,0.4166666666666667,28961,0.4109885792986916,0.4223447540346418
2002,Direct migration background,inadequately,Later,0.6176470588235294,28961,0.6120501052944073,0.6232440123526516
2002,Direct migration background,inadequately,Since birth,0.38235294117647056,28961,0.37675598764734847,0.38794989470559266
2002,Direct migration background,general elementary,Since birth,0.5064377682403434,28961,0.5006796139541737,0.512195922526513
2002,Direct migration background,general elementary,Later,0.49356223175965663,28961,0.487804077473487,0.4993203860458263
2002,Direct migration background,middle vocational,Later,0.5506692160611855,28961,0.5449402298008685,0.5563982023215024
2002,Direct migration background,middle vocational,Since birth,0.44933078393881454,28961,0.44360179767849756,0.4550597701991315
2002,Direct migration background,vocational + Abi,Later,0.664179104477612,28961,0.6587397701133004,0.6696184388419235
2002,Direct migration background,vocational + Abi,Since birth,0.3358208955223881,28961,0.33038156115807654,0.34126022988669963
2002,Direct migration background,higher vocational,Later,0.5096153846153846,28961,0.5038578179122672,0.5153729513185019
2002,Direct migration background,higher vocational,Since birth,0.49038461538461536,28961,0.4846270486814981,0.49614218208773264
2002,Direct migration background,higher education,Later,0.6108597285067874,28961,0.6052444263458652,0.6164750306677096
2002,Direct migration background,higher education,Since birth,0.3891402714932127,28961,0.38352496933229047,0.3947555736541349
2002,Indirect migration background,in school,Since birth,0.96,28961,0.9577430865395079,0.962256913460492
2002,Indirect migration background,in school,Later,0.04,28961,0.03774308653950793,0.04225691346049207
2002,Indirect migration background,inadequately,Since birth,0.6,28961,0.5943577163487698,0.6056422836512302
2002,Indirect migration background,inadequately,Later,0.4,28961,0.39435771634876987,0.4056422836512302
2002,Indirect migration background,general elementary,Since birth,0.7432432432432432,28961,0.7382119953015774,0.748274491184909
2002,Indirect migration background,general elementary,Later,0.25675675675675674,28961,0.25172550881509104,0.26178800469842245
2002,Indirect migration background,middle vocational,Since birth,0.7333333333333333,28961,0.7282402078808395,0.738426458785827
2002,Indirect migration background,middle vocational,Later,0.26666666666666666,28961,0.2615735412141729,0.2717597921191604
2002,Indirect migration background,vocational + Abi,Since birth,0.6666666666666666,28961,0.6612373766918633,0.6720959566414699
2002,Indirect migration background,vocational + Abi,Later,0.3333333333333333,28961,0.3279040433585301,0.33876262330813656
2002,Indirect migration background,higher vocational,Since birth,0.5,28961,0.49424136836268273,0.5057586316373173
2002,Indirect migration background,higher vocational,Later,0.5,28961,0.49424136836268273,0.5057586316373173
2002,Indirect migration background,higher education,Since birth,0.6388888888888888,28961,0.6333568861310968,0.6444208916466809
2002,Indirect migration background,higher education,Later,0.3611111111111111,28961,0.35557910835331896,0.36664311386890325
2003,No migration background,in school,Since birth,1.0,27727,1.0,1.0
2003,No migration background,inadequately,Since birth,1.0,27727,1.0,1.0
2003,No migration background,general elementary,Since birth,0.9961538461538462,27727,0.9954252595795415,0.9968824327281508
2003,No migration background,general elementary,Later,0.0038461538461538464,27727,0.0031175672718491885,0.004574740420458505
2003,No migration background,middle vocational,Since birth,0.9981643891495003,27727,0.9976605452852677,0.998668233013733
2003,No migration background,middle vocational,Later,0.001835610850499694,27727,0.0013317669862670891,0.002339454714732299
2003,No migration background,vocational + Abi,Since birth,0.996606334841629,27727,0.9959217915060653,0.9972908781771926
2003,No migration background,vocational + Abi,Later,0.003393665158371041,27727,0.0027091218228074213,0.00407820849393466
2003,No migration background,higher vocational,Since birth,0.998671096345515,27727,0.9982422886029959,0.9990999040880341
2003,No migration background,higher vocational,Later,0.00132890365448505,27727,0.0009000959119659124,0.0017577113970041875
2003,No migration background,higher education,Since birth,0.9977029096477795,27727,0.9971394091702421,0.9982664101253169
2003,No migration background,higher education,Later,0.002297090352220521,27727,0.0017335898746831703,0.0028605908297578714
2003,Direct migration background,in school,Later,0.5454545454545454,27727,0.5395935339703479,0.5513155569387429
2003,Direct migration background,in school,Since birth,0.45454545454545453,27727,0.4486844430612571,0.46040646602965196
2003,Direct migration background,inadequately,Later,0.6764705882352942,27727,0.6709639572560686,0.6819772192145197
2003,Direct migration background,inadequately,Since birth,0.3235294117647059,27727,0.31802278078548035,0.32903604274393145
2003,Direct migration background,general elementary,Later,0.5720720720720721,27727,0.5662481531698406,0.5778959909743037
2003,Direct migration background,general elementary,Since birth,0.42792792792792794,27727,0.4221040090256964,0.4337518468301595
2003,Direct migration background,middle vocational,Later,0.5925925925925926,27727,0.5868090065644297,0.5983761786207554
2003,Direct migration background,middle vocational,Since birth,0.4074074074074074,27727,0.40162382137924446,0.4131909934355703
2003,Direct migration background,vocational + Abi,Later,0.676923076923077,27727,0.6714184579955129,0.682427695850641
