year,regtyp,sex,plj0024_h,proportion,n,lower_confidence,upper_confidence
2002,Staedtischer Raum,weiblich,Seit Geburt,0.3190015870725725,28961,0.31363350970726844,0.3243696644378765
2002,Staedtischer Raum,maennlich,Seit Geburt,0.29230991198961187,28961,0.28707158479044664,0.2975482391887771
2002,Laendlicher Raum,weiblich,Seit Geburt,0.17789640744481316,28961,0.17349191208845371,0.18230090280117262
2002,Laendlicher Raum,maennlich,Seit Geburt,0.16923964795844756,28961,0.16492109517596673,0.1735582007409284
2002,Staedtischer Raum,weiblich,Erst spaeter,0.017217332756216033,28961,0.015719163173620272,0.018715502338811793
2002,Staedtischer Raum,maennlich,Erst spaeter,0.01596691194151878,28961,0.014523252981888635,0.017410570901148927
2002,Laendlicher Raum,weiblich,Erst spaeter,0.004376472851440389,28961,0.0036162183692605653,0.005136727333620212
2002,Laendlicher Raum,maennlich,Erst spaeter,0.003991727985379695,28961,0.0032655196379616476,0.004717936332797742
2003,Staedtischer Raum,weiblich,Seit Geburt,0.3198567805460242,27727,0.3143666509354289,0.32534691015661943
2003,Staedtischer Raum,maennlich,Seit Geburt,0.2922571982694316,27727,0.286903856520713,0.2976105400181502
2003,Laendlicher Raum,weiblich,Seit Geburt,0.1764384106618927,27727,0.1719514812199715,0.1809253401038139
2003,Laendlicher Raum,maennlich,Seit Geburt,0.1671390919488786,27727,0.162747420031828,0.17153076386592922
2003,Staedtischer Raum,weiblich,Erst spaeter,0.01869809538017803,27727,0.017103668393576747,0.020292522366779312
2003,Staedtischer Raum,maennlich,Erst spaeter,0.01626137550350589,27727,0.01477262085298451,0.017750130154027273
2003,Laendlicher Raum,weiblich,Erst spaeter,0.004823710776269332,27727,0.004008170769845486,0.005639250782693178
2003,Laendlicher Raum,maennlich,Erst spaeter,0.004525336913819683,27727,0.003735303982355524,0.0053153698452838415
2004,Staedtischer Raum,weiblich,Seit Geburt,0.3198168404986009,26790,0.3142317101110739,0.3254019708861278
2004,Staedtischer Raum,maennlich,Seit Geburt,0.2919358941745103,26790,0.2864914976011924,0.29738029074782824
2004,Laendlicher Raum,weiblich,Seit Geburt,0.1772068176036632,26790,0.17263430122320256,0.18177933398412383
2004,Laendlicher Raum,maennlich,Seit Geburt,0.1662172475197151,26790,0.16175930759857476,0.1706751874408554
2004,Staedtischer Raum,weiblich,Erst spaeter,0.019231747646909183,26790,0.01758714005779747,0.020876355236020896
2004,Staedtischer Raum,maennlich,Erst spaeter,0.01663698804375477,26790,0.015105322293368152,0.018168653794141384
