year,age_gr,migback,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,18-29 y.,No migration background,Since birth,0.9993069993069993,28961,0.9990039135041295,0.999610085109869
2002,18-29 y.,No migration background,Later,0.000693000693000693,28961,0.000389914890130913,0.000996086495870473
2002,18-29 y.,Direct migration background,Later,0.5879828326180258,28961,0.5823140569142654,0.5936516083217861
2002,18-29 y.,Direct migration background,Since birth,0.41201716738197425,28961,0.40634839167821385,0.41768594308573465
2002,18-29 y.,Indirect migration background,Since birth,0.8478260869565217,28961,0.8436892082610836,0.8519629656519598
2002,18-29 y.,Indirect migration background,Later,0.15217391304347827,28961,0.1480370343480402,0.15631079173891635
2002,30-45 y.,No migration background,Since birth,0.9995221408091749,28961,0.9992704337036208,0.999773847914729
2002,30-45 y.,No migration background,Later,0.0004778591908251035,28961,0.00022615208527094506,0.0007295662963792619
2002,30-45 y.,Direct migration background,Later,0.7340153452685422,28961,0.7289263721692412,0.7391043183678432
2002,30-45 y.,Direct migration background,Since birth,0.2659846547314578,28961,0.2608956816321568,0.27107362783075883
2002,30-45 y.,Indirect migration background,Later,0.5357142857142857,28961,0.5299703632494899,0.5414582081790815
2002,30-45 y.,Indirect migration background,Since birth,0.4642857142857143,28961,0.45854179182091853,0.47002963675051007
2002,46-65 y.,No migration background,Since birth,0.9974896633195511,28961,0.9969133356342461,0.9980659910048562
2002,46-65 y.,No migration background,Later,0.0025103366804489075,28961,0.0019340089951438257,0.003086664365753989
2002,46-65 y.,Direct migration background,Later,0.5255813953488372,28961,0.519830305637032,0.5313324850606423
2002,46-65 y.,Direct migration background,Since birth,0.4744186046511628,28961,0.46866751493935765,0.48016969436296797
2002,46-65 y.,Indirect migration background,Since birth,0.6774193548387096,28961,0.672035451574265,0.6828032581031542
2002,46-65 y.,Indirect migration background,Later,0.3225806451612903,28961,0.31719674189684577,0.32796454842573486
2002,66 and older,No migration background,Since birth,0.9906976744186047,28961,0.9895920296021393,0.99180331923507
2002,66 and older,No migration background,Later,0.009302325581395349,28961,0.008196680764930006,0.010407970397860691
2002,66 and older,Direct migration background,Since birth,0.7058823529411765,28961,0.7006345683698182,0.7111301375125348
2002,66 and older,Direct migration background,Later,0.29411764705882354,28961,0.28886986248746516,0.2993654316301819
2002,66 and older,Indirect migration background,Later,0.5833333333333334,28961,0.5776552459653582,0.5890114207013085
2002,66 and older,Indirect migration background,Since birth,0.4166666666666667,28961,0.4109885792986916,0.4223447540346418
2003,18-29 y.,No migration background,Since birth,0.9996477632969355,27727,0.9994268888712947,0.9998686377225763
2003,18-29 y.,No migration background,Later,0.0003522367030644593,27727,0.0001313622774236948,0.0005731111287052238
2003,18-29 y.,Direct migration background,Later,0.6216216216216216,27727,0.6159130054702773,0.6273302377729659
2003,18-29 y.,Direct migration background,Since birth,0.3783783783783784,27727,0.3726697622270341,0.3840869945297227
2003,18-29 y.,Indirect migration background,Since birth,0.8259109311740891,27727,0.8214476218266809,0.8303742405214973
2003,18-29 y.,Indirect migration background,Later,0.17408906882591094,27727,0.1696257594785027,0.17855237817331918
2003,30-45 y.,No migration background,Since birth,0.9994851553114811,27727,0.9992181432236911,0.9997521673992711
2003,30-45 y.,No migration background,Later,0.0005148446885189634,27727,0.0002478326007289291,0.0007818567763089977
2003,30-45 y.,Direct migration background,Later,0.726063829787234,27727,0.72081434452135,0.7313133150531181
2003,30-45 y.,Direct migration background,Since birth,0.27393617021276595,27727,0.2686866849468818,0.2791856554786501
2003,30-45 y.,Indirect migration background,Later,0.5268817204301075,27727,0.5210048507563291,0.5327585901038859
2003,30-45 y.,Indirect migration background,Since birth,0.4731182795698925,27727,0.46724140989611407,0.4789951492436709
2003,46-65 y.,No migration background,Since birth,0.9978583448064862,27727,0.9973142007970991,0.9984024888158732
2003,46-65 y.,No migration background,Later,0.0021416551935138444,27727,0.0015975111841267302,0.0026857992029009586
2003,46-65 y.,Direct migration background,Later,0.5841121495327103,27727,0.5783106419177965,0.5899136571476241
2003,46-65 y.,Direct migration background,Since birth,0.4158878504672897,27727,0.4100863428523759,0.42168935808220354
2003,46-65 y.,Indirect migration background,Since birth,0.6176470588235294,27727,0.6119269138398804,0.6233672038071785
2003,46-65 y.,Indirect migration background,Later,0.38235294117647056,27727,0.37663279619282153,0.3880730861601196
2003,66 and older,No migration background,Since birth,0.9935916997253585,27727,0.9926524522546256,0.9945309471960915
2003,66 and older,No migration background,Later,0.00640830027464144,27727,0.005469052803908556,0.007347547745374324
2003,66 and older,Direct migration background,Since birth,0.6255707762557078,27727,0.6198740188566185,0.631267533654797
2003,66 and older,Direct migration background,Later,0.3744292237442922,27727,0.3687324663452029,0.38012598114338153
2003,66 and older,Indirect migration background,Since birth,0.6,27727,0.5942335271579481,0.6057664728420519
2003,66 and older,Indirect migration background,Later,0.4,27727,0.3942335271579482,0.40576647284205186
2004,18-29 y.,No migration background,Since birth,0.9996419620479771,26790,0.9994154160024136,0.9998685080935406
2004,18-29 y.,No migration background,Later,0.00035803795202291446,26790,0.0001314919064593898,0.0005845839975864391
2004,18-29 y.,Direct migration background,Later,0.6422018348623854,26790,0.6364616676968924,0.6479420020278783
2004,18-29 y.,Direct migration background,Since birth,0.3577981651376147,26790,0.35205799797212173,0.36353833230310767
2004,18-29 y.,Indirect migration background,Since birth,0.8149466192170819,26790,0.8102962995507258,0.819596938883438
2004,18-29 y.,Indirect migration background,Later,0.18505338078291814,26790,0.18040306111656207,0.1897037004492742
2004,30-45 y.,No migration background,Since birth,0.999450247388675,26790,0.9991695528551364,0.9997309419222137
2004,30-45 y.,No migration background,Later,0.0005497526113249038,26790,0.00026905807778624584,0.0008304471448635618
2004,30-45 y.,Direct migration background,Later,0.7088948787061995,26790,0.7034550458360398,0.7143347115763592
2004,30-45 y.,Direct migration background,Since birth,0.29110512129380056,26790,0.28566528842364086,0.29654495416396026
2004,30-45 y.,Indirect migration background,Since birth,0.5053763440860215,26790,0.4993892702960412,0.5113634178760018
2004,30-45 y.,Indirect migration background,Later,0.4946236559139785,26790,0.4886365821239982,0.5006107297039588
2004,46-65 y.,No migration background,Since birth,0.997327884313109,26790,0.9967097023580835,0.9979460662681345
2004,46-65 y.,No migration background,Later,0.002672115686890915,26790,0.002053933731865382,0.0032902976419164477
2004,46-65 y.,Direct migration background,Later,0.5784543325526932,26790,0.57254107808335,0.5843675870220364
2004,46-65 y.,Direct migration background,Since birth,0.4215456674473068,26790,0.41563241297796355,0.4274589219166501
2004,46-65 y.,Indirect migration background,Since birth,0.6756756756756757,26790,0.6700699916046953,0.681281359746656
2004,46-65 y.,Indirect migration background,Later,0.32432432432432434,26790,0.31871864025334395,0.32993000839530473
2004,66 and older,No migration background,Since birth,0.9923190546528804,26790,0.9912736059756975,0.9933645033300633
2004,66 and older,No migration background,Later,0.007680945347119645,26790,0.006635496669936675,0.008726394024302616
2004,66 and older,Direct migration background,Since birth,0.6816143497757847,26790,0.6760358705534951,0.6871928289980743
2004,66 and older,Direct migration background,Later,0.3183856502242152,26790,0.3128071710019256,0.3239641294465048
2004,66 and older,Indirect migration background,Since birth,0.625,26790,0.6192027055775663,0.6307972944224337
2004,66 and older,Indirect migration background,Later,0.375,26790,0.3692027055775663,0.3807972944224337
2005,18-29 y.,No migration background,Since birth,0.9996326230712711,25520,0.9993975018188901,0.9998677443236521
2005,18-29 y.,No migration background,Later,0.0003673769287288758,25520,0.0001322556763478364,0.0006024981811099152
2005,18-29 y.,Direct migration background,Later,0.625,25520,0.6190602060610138,0.6309397939389862
2005,18-29 y.,Direct migration background,Since birth,0.375,25520,0.36906020606101375,0.38093979393898625
2005,18-29 y.,Indirect migration background,Since birth,0.8428571428571429,25520,0.8383919518159351,0.8473223338983507
2005,18-29 y.,Indirect migration background,Later,0.15714285714285714,25520,0.1526776661016493,0.161608048184065
2005,30-45 y.,No migration background,Since birth,0.9994055874777096,25520,0.9991065465730207,0.9997046283823985
2005,30-45 y.,No migration background,Later,0.0005944125222904696,25520,0.00029537161760151057,0.0008934534269794286
2005,30-45 y.,Direct migration background,Later,0.7327586206896551,25520,0.7273292679671792,0.738187973412131
2005,30-45 y.,Direct migration background,Since birth,0.2672413793103448,25520,0.2618120265878689,0.2726707320328207
2005,30-45 y.,Indirect migration background,Since birth,0.5094339622641509,25520,0.5033004615130099,0.515567463015292
2005,30-45 y.,Indirect migration background,Later,0.49056603773584906,25520,0.484432536984708,0.4966995384869901
2005,46-65 y.,No migration background,Since birth,0.9973666886109283,25520,0.9967379150461946,0.9979954621756619
2005,46-65 y.,No migration background,Later,0.0026333113890717576,25520,0.002004537824338124,0.003262084953805391
2005,46-65 y.,Direct migration background,Later,0.5778894472361809,25520,0.5718297458517291,0.5839491486206326
2005,46-65 y.,Direct migration background,Since birth,0.4221105527638191,25520,0.4160508513793673,0.42817025414827087
2005,46-65 y.,Indirect migration background,Since birth,0.5945945945945946,25520,0.5885707885185892,0.6006184006706
2005,46-65 y.,Indirect migration background,Later,0.40540540540540543,25520,0.3993815993294001,0.41142921148141076
2005,66 and older,No migration background,Since birth,0.995864106351551,25520,0.9950766972010862,0.9966515155020158
2005,66 and older,No migration background,Later,0.00413589364844904,25520,0.0033484844979842633,0.004923302798913816
2005,66 and older,Direct migration background,Since birth,0.6462882096069869,25520,0.6404220534308469,0.6521543657831268
2005,66 and older,Direct migration background,Later,0.3537117903930131,25520,0.3478456342168732,0.359577946569153
2005,66 and older,Indirect migration background,Since birth,0.7,25520,0.6943775528258858,0.7056224471741142
2005,66 and older,Indirect migration background,Later,0.3,25520,0.29437755282588574,0.30562244717411424
2006,18-29 y.,No migration background,Since birth,0.999650471862985,27321,0.9994288192096513,0.9998721245163186
2006,18-29 y.,No migration background,Later,0.0003495281370150297,27321,0.0001278754836814109,0.0005711807903486484
2006,18-29 y.,Direct migration background,Later,0.6322869955156951,27321,0.6265693214463143,0.638004669585076
2006,18-29 y.,Direct migration background,Since birth,0.36771300448430494,27321,0.36199533041492404,0.37343067855368584
2006,18-29 y.,Indirect migration background,Since birth,0.8355704697986577,27321,0.8311751626927897,0.8399657769045257
2006,18-29 y.,Indirect migration background,Later,0.1644295302013423,27321,0.1600342230954743,0.1688248373072103
2006,30-45 y.,No migration background,Since birth,0.9996164173379364,27321,0.9993842217569544,0.9998486129189184
2006,30-45 y.,No migration background,Later,0.0003835826620636747,27321,0.0001513870810816276,0.0006157782430457218
2006,30-45 y.,Direct migration background,Later,0.7103064066852368,27321,0.7049274247345642,0.7156853886359095
2006,30-45 y.,Direct migration background,Since birth,0.28969359331476324,27321,0.2843146113640906,0.2950725752654359
2006,30-45 y.,Indirect migration background,Since birth,0.55,27321,0.5441007693410573,0.5558992306589428
2006,30-45 y.,Indirect migration background,Later,0.45,27321,0.4441007693410573,0.4558992306589427
2006,46-65 y.,No migration background,Since birth,0.9980433473810957,27321,0.9975193376621418,0.9985673571000495
2006,46-65 y.,No migration background,Later,0.0019566526189042747,27321,0.0014326428999504959,0.002480662337858054
2006,46-65 y.,Direct migration background,Later,0.5971563981042654,27321,0.5913404562516436,0.6029723399568871
2006,46-65 y.,Direct migration background,Since birth,0.4028436018957346,27321,0.3970276600431128,0.4086595437483564
2006,46-65 y.,Indirect migration background,Since birth,0.6578947368421053,27321,0.6522691755659223,0.6635202981182883
2006,46-65 y.,Indirect migration background,Later,0.34210526315789475,27321,0.3364797018817117,0.34773082443407777
2006,66 and older,No migration background,Since birth,0.9930434782608696,27321,0.9920579071139857,0.9940290494077535
2006,66 and older,No migration background,Later,0.006956521739130435,27321,0.005970950592246575,0.007942092886014294
2006,66 and older,Direct migration background,Since birth,0.6398305084745762,27321,0.6341381307665047,0.6455228861826477
2006,66 and older,Direct migration background,Later,0.3601694915254237,27321,0.3544771138173522,0.36586186923349523
2006,66 and older,Indirect migration background,Later,0.5,27321,0.49407105010682606,0.5059289498931739
2006,66 and older,Indirect migration background,Since birth,0.5,27321,0.49407105010682606,0.5059289498931739
2007,18-29 y.,No migration background,Since birth,1.0,25385,1.0,1.0
2007,18-29 y.,Direct migration background,Later,0.6580310880829016,25385,0.6521955083577492,0.6638666678080539
2007,18-29 y.,Direct migration background,Since birth,0.34196891191709844,25385,0.336133332191946,0.34780449164225086
2007,18-29 y.,Indirect migration background,Since birth,0.8006535947712419,25385,0.7957389286341745,0.8055682609083092
2007,18-29 y.,Indirect migration background,Later,0.19934640522875818,25385,0.19443173909169084,0.20426107136582553
2007,30-45 y.,No migration background,Since birth,0.9997893850042123,25385,0.9996108734245699,0.9999678965838548
2007,30-45 y.,No migration background,Later,0.00021061499578770007,25385,3.210341614525824e-05,0.0003891265754301419
2007,30-45 y.,Direct migration background,Later,0.7453416149068323,25385,0.7399821162941757,0.7507011135194889
2007,30-45 y.,Direct migration background,Since birth,0.2546583850931677,25385,0.2492988864805111,0.26001788370582424
2007,30-45 y.,Indirect migration background,Since birth,0.5793103448275863,25385,0.5732373341348086,0.5853833555203639
2007,30-45 y.,Indirect migration background,Later,0.4206896551724138,25385,0.41461664447963614,0.42676266586519146
2007,46-65 y.,No migration background,Since birth,0.9980698085893518,25385,0.9975298653147753,0.9986097518639283
2007,46-65 y.,No migration background,Later,0.0019301914106482226,25385,0.0013902481360717033,0.002470134685224742
2007,46-65 y.,Direct migration background,Later,0.6456692913385826,25385,0.6397852332758472,0.651553349401318
2007,46-65 y.,Direct migration background,Since birth,0.3543307086614173,25385,0.3484466505986819,0.3602147667241527
2007,46-65 y.,Indirect migration background,Since birth,0.55,25385,0.5438799483254219,0.5561200516745782
2007,46-65 y.,Indirect migration background,Later,0.45,25385,0.4438799483254218,0.4561200516745782
2007,66 and older,No migration background,Since birth,0.9939240506329113,25385,0.992968065451598,0.9948800358142247
2007,66 and older,No migration background,Later,0.0060759493670886075,25385,0.005119964185775305,0.00703193454840191
2007,66 and older,Direct migration background,Since birth,0.6521739130434783,25385,0.6463148216222508,0.6580330044647057
2007,66 and older,Direct migration background,Later,0.34782608695652173,25385,0.3419669955352943,0.35368517837774915
2007,66 and older,Indirect migration background,Since birth,0.5555555555555556,25385,0.5494427585225651,0.5616683525885461
2007,66 and older,Indirect migration background,Later,0.4444444444444444,25385,0.438331647411454,0.45055724147743487
2008,18-29 y.,No migration background,Since birth,1.0,23673,1.0,1.0
2008,18-29 y.,Direct migration background,Later,0.7267080745341615,23673,0.7210310232773477,0.7323851257909754
2008,18-29 y.,Direct migration background,Since birth,0.2732919254658385,23673,0.2676148742090247,0.27896897672265236
2008,18-29 y.,Indirect migration background,Since birth,0.8269230769230769,23673,0.8221038035628244,0.8317423502833293
2008,18-29 y.,Indirect migration background,Later,0.17307692307692307,23673,0.16825764971667068,0.17789619643717547
2008,30-45 y.,No migration background,Since birth,0.9993010251630942,23673,0.998964352108357,0.9996376982178313
2008,30-45 y.,No migration background,Later,0.0006989748369058714,23673,0.00036230178216869823,0.0010356478916430446
2008,30-45 y.,Direct migration background,Later,0.7668918918918919,23673,0.7615057823074589,0.7722780014763249
2008,30-45 y.,Direct migration background,Since birth,0.23310810810810811,23673,0.22772199852367508,0.23849421769254114
2008,30-45 y.,Indirect migration background,Since birth,0.5833333333333334,23673,0.5770530071786748,0.5896136594879919
2008,30-45 y.,Indirect migration background,Later,0.4166666666666667,23673,0.4103863405120081,0.42294699282132525
2008,46-65 y.,No migration background,Since birth,0.9988205560235889,23673,0.9983833241473634,0.9992577878998143
2008,46-65 y.,No migration background,Later,0.0011794439764111204,23673,0.0007422121001856173,0.0016166758526366236
2008,46-65 y.,Direct migration background,Later,0.7191977077363897,23673,0.7134729924284746,0.7249224230443048
2008,46-65 y.,Direct migration background,Since birth,0.2808022922636103,23673,0.2750775769556952,0.28652700757152544
2008,46-65 y.,Indirect migration background,Since birth,0.625,23673,0.6188328421444141,0.6311671578555859
2008,46-65 y.,Indirect migration background,Later,0.375,23673,0.36883284214441414,0.38116715785558586
2008,66 and older,No migration background,Since birth,0.9920736384556379,23673,0.9909440029973114,0.9932032739139643
2008,66 and older,No migration background,Later,0.007926361544362055,23673,0.006796726086035591,0.00905599700268852
2008,66 and older,Direct migration background,Since birth,0.6044444444444445,23673,0.5982155444011052,0.6106733444877837
2008,66 and older,Direct migration background,Later,0.39555555555555555,23673,0.38932665551221635,0.40178445559889475
2008,66 and older,Indirect migration background,Later,0.6,23673,0.5937592750356957,0.6062407249643043
2008,66 and older,Indirect migration background,Since birth,0.4,23673,0.3937592750356957,0.40624072496430436
2009,18-29 y.,No migration background,Since birth,1.0,21983,1.0,1.0
2009,18-29 y.,Direct migration background,Later,0.6694214876033058,21983,0.6632027858860146,0.675640189320597
2009,18-29 y.,Direct migration background,Since birth,0.3305785123966942,21983,0.324359810679403,0.33679721411398544
