year,plj0024_h,pgisced97,regtyp,proportion,n,lower_confidence,upper_confidence
2002,Since birth,middle vocational,Urban regions,0.32696294049244146,28961,0.3215601509692852,0.3323657300155977
2002,Since birth,middle vocational,Rural regions,0.20729056069568735,28961,0.2026218595729232,0.2119592618184515
2002,Since birth,higher education,Urban regions,0.14768188482734212,28961,0.14359573988873253,0.15176802976595172
2002,Since birth,general elementary,Urban regions,0.06466454320238636,28961,0.061832068103632336,0.06749701830114038
2002,Since birth,higher education,Rural regions,0.0643611911623439,28961,0.061534909473202185,0.06718747285148562
2002,Since birth,higher vocational,Urban regions,0.05030587997370949,28961,0.04778848973285493,0.05282327021456405
2002,Since birth,general elementary,Rural regions,0.04049749734566965,28961,0.03822718064812471,0.04276781404321459
2002,Since birth,vocational + Abi,Urban regions,0.03544163001162849,28961,0.03331216555633515,0.037571094466921834
2002,Since birth,higher vocational,Rural regions,0.03068911471762981,28961,0.02870268584160835,0.03267554359365127
2002,Since birth,vocational + Abi,Rural regions,0.012184640275039182,28961,0.010921087057441752,0.013448193492636613
2002,Since birth,in school,Urban regions,0.010111734668082309,28961,0.008959462120538976,0.011264007215625642
2002,Since birth,in school,Rural regions,0.004752515293998685,28961,0.003960421518586046,0.005544609069411325
2002,Since birth,inadequately,Urban regions,0.0031851964204459276,28961,0.0025362263868848518,0.0038341664540070034
2002,Since birth,inadequately,Rural regions,0.0018706709135952273,28961,0.0013730009846033204,0.002368340842587134
2002,Later,middle vocational,Urban regions,0.31971995332555425,28961,0.31434867036883885,0.32509123628226966
2002,Later,higher education,Urban regions,0.15985997666277713,28961,0.15563917442212297,0.16408077890343128
2002,Later,general elementary,Urban regions,0.12368728121353559,28961,0.11989551656040164,0.12747904586666953
2002,Later,vocational + Abi,Urban regions,0.09918319719953325,28961,0.09574059703124538,0.10262579736782113
2002,Later,middle vocational,Rural regions,0.09218203033838973,28961,0.08885028486181476,0.0955137758149647
2002,Later,higher vocational,Urban regions,0.06534422403733955,28961,0.06249793667725213,0.06819051139742698
2002,Later,general elementary,Rural regions,0.043173862310385065,28961,0.040832997889162954,0.045514726731607176
2002,Later,higher education,Rural regions,0.026837806301050177,28961,0.02497651042139898,0.028699102180701375
2002,Later,inadequately,Urban regions,0.023337222870478413,28961,0.021598436611515597,0.02507600912944123
2002,Later,vocational + Abi,Rural regions,0.01750291715285881,28961,0.01599259306857151,0.01901324123714611
2002,Later,higher vocational,Rural regions,0.014002333722287048,28961,0.012649054387082618,0.01535561305749148
2002,Later,in school,Urban regions,0.008168028004667444,28961,0.00713139040859965,0.009204665600735238
2002,Later,inadequately,Rural regions,0.005834305717619603,28961,0.004957156920436752,0.0067114545148024545
2002,Later,in school,Rural regions,0.0011668611435239206,28961,0.0007736685260749279,0.0015600537609729132
2003,Since birth,middle vocational,Urban regions,0.3275499474237645,27727,0.3220256962947144,0.33307419855281456
2003,Since birth,middle vocational,Rural regions,0.20473186119873818,27727,0.19998229287852962,0.20948142951894674
2003,Since birth,higher education,Urban regions,0.1473186119873817,27727,0.14314677979499374,0.15149044417976965
2003,Since birth,higher education,Rural regions,0.06377497371188223,27727,0.060898768311842995,0.06665117911192148
2003,Since birth,general elementary,Urban regions,0.06330178759200841,27727,0.060435548182783815,0.066168027001233
2003,Since birth,higher vocational,Urban regions,0.05057833859095689,27727,0.0479989517618427,0.05315772542007108
2003,Since birth,general elementary,Rural regions,0.0396950578338591,27727,0.03739691280802005,0.041993202859698146
2003,Since birth,vocational + Abi,Urban regions,0.036698212407991586,27727,0.03448507556426367,0.038911349251719504
2003,Since birth,higher vocational,Rural regions,0.03138801261829653,27727,0.02933561520248006,0.03344041003411301
2003,Since birth,vocational + Abi,Rural regions,0.01267087276550999,27727,0.011354318180732622,0.013987427350287358
2003,Since birth,in school,Urban regions,0.01146161934805468,27727,0.01020869632833533,0.01271454236777403
2003,Since birth,in school,Rural regions,0.0052050473186119875,27727,0.004358046641138915,0.0060520479960850596
2003,Since birth,inadequately,Urban regions,0.0038380651945320713,27727,0.0031102421953385934,0.004565888193725549
2003,Since birth,inadequately,Rural regions,0.0017875920084121978,27727,0.0012903700333466899,0.0022848139834777056
2003,Later,middle vocational,Urban regions,0.32690124858115777,27727,0.32137980915161674,0.3324226880106988
2003,Later,higher education,Urban regions,0.14301929625425652,27727,0.13889843995640572,0.14714015255210733
2003,Later,general elementary,Urban regions,0.12939841089670828,27727,0.12544766744102712,0.13334915435238945
2003,Later,vocational + Abi,Urban regions,0.09761634506242906,27727,0.09412283891598308,0.10110985120887503
2003,Later,middle vocational,Rural regions,0.09194097616345062,27727,0.08853990104101024,0.095342051285891
2003,Later,higher vocational,Urban regions,0.05902383654937571,27727,0.056249828871167515,0.0617978442275839
2003,Later,general elementary,Rural regions,0.046538024971623154,27727,0.044058546778051495,0.04901750316519481
2003,Later,higher education,Rural regions,0.03064699205448354,27727,0.02861819063922169,0.03267579346974539
2003,Later,inadequately,Urban regions,0.019296254256526674,27727,0.0176770186187263,0.02091548989432705
2003,Later,vocational + Abi,Rural regions,0.018161180476730987,27727,0.01658938235018083,0.019732978603281146
2003,Later,in school,Urban regions,0.012485811577752554,27727,0.011178784182051184,0.013792838973453923
2003,Later,higher vocational,Rural regions,0.012485811577752554,27727,0.011178784182051184,0.013792838973453923
2003,Later,inadequately,Rural regions,0.009080590238365494,27727,0.007964033396560773,0.010197147080170214
2003,Later,in school,Rural regions,0.00340522133938706,27727,0.0027195174591415844,0.004090925219632536
2004,Since birth,middle vocational,Urban regions,0.32532327586206894,26790,0.31971311716208844,0.33093343456204943
2004,Since birth,middle vocational,Rural regions,0.20452586206896553,26790,0.1996957538328121,0.20935597030511896
