year,migback,quintil_oecd,plj0024_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2002,No migration background,1st Quintile,Since birth,0.9979155810317873,28961,0.9973903036452233,0.9984408584183514
2002,No migration background,1st Quintile,Later,0.0020844189682126106,28961,0.0015591415816485444,0.0026096963547766767
2002,No migration background,2nd Quintile,Since birth,0.9973783862510923,28961,0.9967894563242288,0.9979673161779559
2002,No migration background,2nd Quintile,Later,0.0026216137489076608,28961,0.002032683822044066,0.0032105436757712555
2002,No migration background,3rd Quintile,Since birth,0.9979334098737084,28961,0.9974103790896571,0.9984564406577596
2002,No migration background,3rd Quintile,Later,0.0020665901262916187,28961,0.0015435593422404082,0.0025896209103428293
2002,No migration background,4th Quintile,Since birth,0.996299722479186,28961,0.9956004258289294,0.9969990191294426
2002,No migration background,4th Quintile,Later,0.0037002775208140612,28961,0.0030009808705574485,0.004399574171070674
2002,No migration background,5th Quintile,Since birth,0.9974042829331603,28961,0.9968182613852549,0.9979903044810657
2002,No migration background,5th Quintile,Later,0.0025957170668397143,28961,0.002009695518934246,0.0031817386147451826
2002,Direct migration background,1st Quintile,Later,0.5793357933579336,28961,0.5736501154218067,0.5850214712940606
2002,Direct migration background,1st Quintile,Since birth,0.42066420664206644,28961,0.41497852870593943,0.42634988457819345
2002,Direct migration background,2nd Quintile,Later,0.5390243902439025,28961,0.5332833250746613,0.5447654554131437
2002,Direct migration background,2nd Quintile,Since birth,0.4609756097560976,28961,0.45523454458685636,0.4667166749253388
2002,Direct migration background,3rd Quintile,Later,0.5702479338842975,28961,0.5645464205886305,0.5759494471799645
2002,Direct migration background,3rd Quintile,Since birth,0.4297520661157025,28961,0.42405055282003545,0.43545357941136953
2002,Direct migration background,4th Quintile,Later,0.5786802030456852,28961,0.5729933168123434,0.584367089279027
2002,Direct migration background,4th Quintile,Since birth,0.4213197969543147,28961,0.41563291072097286,0.42700668318765655
2002,Direct migration background,5th Quintile,Later,0.5363636363636364,28961,0.5306202543568956,0.5421070183703771
2002,Direct migration background,5th Quintile,Since birth,0.4636363636363636,28961,0.4578929816296229,0.46937974564310436
2002,Indirect migration background,1st Quintile,Since birth,0.7796610169491526,28961,0.7748873966139393,0.7844346372843658
2002,Indirect migration background,1st Quintile,Later,0.22033898305084745,28961,0.21556536271563423,0.22511260338606068
2002,Indirect migration background,2nd Quintile,Since birth,0.6493506493506493,28961,0.6438549185215291,0.6548463801797696
2002,Indirect migration background,2nd Quintile,Later,0.35064935064935066,28961,0.34515361982023035,0.35614508147847096
2002,Indirect migration background,3rd Quintile,Since birth,0.75,28961,0.7450128787110465,0.7549871212889535
2002,Indirect migration background,3rd Quintile,Later,0.25,28961,0.24501287871104643,0.25498712128895357
2002,Indirect migration background,4th Quintile,Since birth,0.7567567567567568,28961,0.7518153814472313,0.7616981320662823
2002,Indirect migration background,4th Quintile,Later,0.24324324324324326,28961,0.23830186793371777,0.24818461855276874
2002,Indirect migration background,5th Quintile,Since birth,0.6666666666666666,28961,0.6612373766918633,0.6720959566414699
2002,Indirect migration background,5th Quintile,Later,0.3333333333333333,28961,0.3279040433585301,0.33876262330813656
2003,No migration background,1st Quintile,Since birth,0.9977272727272727,27727,0.997166761632076,0.9982877838224694
2003,No migration background,1st Quintile,Later,0.0022727272727272726,27727,0.0017122161775305243,0.002833238367924021
2003,No migration background,2nd Quintile,Since birth,0.9975031210986267,27727,0.9969156851749648,0.9980905570222887
2003,No migration background,2nd Quintile,Later,0.0024968789013732834,27727,0.0019094429777113445,0.0030843148250352223
2003,No migration background,3rd Quintile,Since birth,0.9983144714664098,27727,0.9978316279902246,0.998797314942595
2003,No migration background,3rd Quintile,Later,0.0016855285335901757,27727,0.0012026850574049178,0.0021683720097754335
2003,No migration background,4th Quintile,Since birth,0.998408005458267,27727,0.997938728268767,0.9988772826477671
2003,No migration background,4th Quintile,Later,0.0015919945417329998,27727,0.0011227173522329308,0.002061271731233069
2003,No migration background,5th Quintile,Since birth,0.9973821989528796,27727,0.9967807431005112,0.997983654805248
2003,No migration background,5th Quintile,Later,0.002617801047120419,27727,0.002016345194752021,0.003219256899488817
2003,Direct migration background,1st Quintile,Later,0.6707818930041153,27727,0.6652504664243731,0.6763133195838574
2003,Direct migration background,1st Quintile,Since birth,0.3292181069958848,27727,0.3236866804161426,0.3347495335756269
2003,Direct migration background,2nd Quintile,Later,0.5722222222222222,27727,0.5663985610402054,0.578045883404239
2003,Direct migration background,2nd Quintile,Since birth,0.42777777777777776,27727,0.42195411659576093,0.4336014389597946
2003,Direct migration background,3rd Quintile,Later,0.5925925925925926,27727,0.5868090065644297,0.5983761786207554
2003,Direct migration background,3rd Quintile,Since birth,0.4074074074074074,27727,0.40162382137924446,0.4131909934355703
2003,Direct migration background,4th Quintile,Later,0.6157205240174672,27727,0.6099949367264664,0.621446111308468
2003,Direct migration background,4th Quintile,Since birth,0.38427947598253276,27727,0.37855388869153195,0.39000506327353357
2003,Direct migration background,5th Quintile,Later,0.5104895104895105,27727,0.5046054240677098,0.5163735969113112
2003,Direct migration background,5th Quintile,Since birth,0.48951048951048953,27727,0.48362640308868887,0.4953945759322902
2003,Indirect migration background,1st Quintile,Since birth,0.7580645161290323,27727,0.7530236228955431,0.7631054093625214
2003,Indirect migration background,1st Quintile,Later,0.24193548387096775,27727,0.2368945906374786,0.24697637710445688
2003,Indirect migration background,2nd Quintile,Since birth,0.7,27727,0.6946059585737263,0.7053940414262736
2003,Indirect migration background,2nd Quintile,Later,0.3,27727,0.29460595857372635,0.30539404142627363
2003,Indirect migration background,3rd Quintile,Since birth,0.6704545454545454,27727,0.6649217200874458,0.6759873708216451
