year,plj0024_h,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
2002,Since birth,middle vocational,3rd Quintile,0.15807618401718096,28961,0.15387454329423378,0.16227782474012814
2002,Since birth,middle vocational,4th Quintile,0.13343506273312988,28961,0.1295186826526757,0.13735144281358408
2002,Since birth,middle vocational,2nd Quintile,0.1278964620775404,28961,0.12404998999929168,0.13174293415578914
2002,Since birth,middle vocational,5th Quintile,0.0756188538487623,28961,0.07257383574325842,0.07866387195426618
2002,Since birth,middle vocational,1st Quintile,0.0673109528653781,28961,0.06442519025470192,0.07019671547605427
2002,Since birth,higher education,5th Quintile,0.06606759353453148,28961,0.06320670286537398,0.06892848420368898
2002,Since birth,higher education,4th Quintile,0.05431219622470894,28961,0.05170200773040014,0.05692238471901774
2002,Since birth,general elementary,2nd Quintile,0.034192381598281904,28961,0.03209942952343321,0.036285333673130596
2002,Since birth,higher education,3rd Quintile,0.03244037526845258,28961,0.03039990111493501,0.034480849421970154
2002,Since birth,general elementary,1st Quintile,0.028258166610150334,28961,0.026349646524205753,0.030166686696094916
2002,Since birth,higher vocational,4th Quintile,0.026675709279981915,28961,0.024819888371456305,0.028531530188507525
2002,Since birth,general elementary,3rd Quintile,0.0252062846162541,28961,0.023400940176550596,0.027011629055957602
2002,Since birth,higher vocational,3rd Quintile,0.02187182095625636,28961,0.020187248672559468,0.02355639323995325
2002,Since birth,general elementary,4th Quintile,0.019215553294902227,28961,0.0176344416885042,0.020796664901300256
2002,Since birth,higher education,2nd Quintile,0.01605063863456539,28961,0.014603261100864432,0.017498016168266347
2002,Since birth,higher vocational,2nd Quintile,0.014863795636939075,28961,0.013470118109349364,0.016257473164528788
2002,Since birth,higher vocational,5th Quintile,0.014750762970498474,28961,0.013362315062841683,0.016139210878155265
2002,Since birth,vocational + Abi,4th Quintile,0.013168305640330055,28961,0.011855393124890845,0.014481218155769264
2002,Since birth,vocational + Abi,5th Quintile,0.011246750310839833,28961,0.0100322244036521,0.012461276218027565
2002,Since birth,vocational + Abi,3rd Quintile,0.009890358313552616,28961,0.008750641507713127,0.011030075119392106
2002,Since birth,vocational + Abi,2nd Quintile,0.00757318865152029,28961,0.006574711970484197,0.008571665332556383
2002,Since birth,general elementary,5th Quintile,0.006499378320334577,28961,0.005573893553396619,0.007424863087272534
2002,Since birth,higher education,1st Quintile,0.0061602803210127725,28961,0.00525910828478898,0.007061452357236565
2002,Since birth,higher vocational,1st Quintile,0.005482084322369164,28961,0.0046316741317794455,0.006332494512958883
2002,Since birth,vocational + Abi,1st Quintile,0.004295241324742851,28961,0.0035420446906254794,0.005048437958860222
2002,Since birth,in school,3rd Quintile,0.003730077992539844,28961,0.0030279815697378133,0.004432174415341875
2002,Since birth,in school,5th Quintile,0.003221430993557138,28961,0.0025687919419066793,0.0038740700452075966
2002,Since birth,in school,2nd Quintile,0.0029388493274556345,28961,0.0023154033139220122,0.003562295340989257
2002,Since birth,in school,4th Quintile,0.0027693003277947325,28961,0.0021640540280942434,0.0033745466274952216
