year,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,,,,,,,,,,,,
1984,Direct migration background,,,,,,,,,,,,
1984,Indirect migration background,,,,,,,,,,,,
1985,No migration background,7274,8.40321,7.65148,9.15493,0.00000,0.00000,5.00000,0.00000,12.50000,0.00000,0.00000,0.00000
1985,Direct migration background,2725,10.01303,8.77372,11.25235,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,0.00000
1985,Indirect migration background,129,4.59897,2.70328,6.49466,0.00000,0.00000,4.00000,0.00000,10.00000,0.00000,0.00000,0.00000
1986,No migration background,4591,9.50513,8.74074,10.26952,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1986,Direct migration background,1964,13.82042,12.35538,15.28545,0.00000,0.00000,14.00000,0.00000,35.00000,0.00000,0.00000,3.00000
1986,Indirect migration background,90,7.25745,4.33119,10.18371,0.00000,0.00000,9.84149,0.00000,24.60372,0.00000,0.00000,5.00000
1987,No migration background,4336,10.45465,9.66474,11.24455,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1987,Direct migration background,1835,14.49160,12.93870,16.04450,0.00000,2.00000,15.00000,0.00000,37.50000,2.00000,0.00000,3.02500
1987,Indirect migration background,93,11.78127,8.74313,14.81941,0.00000,7.83938,20.45789,0.00000,51.14473,8.00000,0.00000,14.02500
1988,No migration background,4152,10.13052,9.35434,10.90669,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,0.00000
1988,Direct migration background,1729,12.90261,11.59904,14.20618,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,0.00000,4.00000
1988,Indirect migration background,111,6.96546,4.03496,9.89595,0.00000,0.00000,7.50430,0.00000,18.76074,0.00000,0.00000,5.00000
1989,No migration background,4120,10.05214,9.29936,10.80491,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1989,Direct migration background,1682,14.31268,12.87032,15.75503,0.00000,4.00000,15.00000,0.00000,37.50000,4.00000,2.00000,5.02500
1989,Indirect migration background,129,6.04071,4.37526,7.70616,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,4.00000
1990,No migration background,,,,,,,,,,,,
1990,Direct migration background,,,,,,,,,,,,
1990,Indirect migration background,,,,,,,,,,,,
1991,No migration background,4051,10.72655,9.89322,11.55988,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,3.00000
1991,Direct migration background,1637,14.55974,12.94008,16.17940,0.00000,4.00000,15.00000,0.00000,37.50000,4.00000,1.00000,5.00000
1991,Indirect migration background,199,6.79243,5.00220,8.58265,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1992,No migration background,6741,9.98490,9.36725,10.60254,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
1992,Direct migration background,1623,13.26039,11.85993,14.66086,0.00000,3.00000,14.00000,0.00000,35.00000,3.00000,1.00000,5.00000
1992,Indirect migration background,229,9.43317,7.08226,11.78408,0.00000,2.34737,14.00000,0.00000,35.00000,3.00000,0.00000,7.00000
1993,No migration background,,,,,,,,,,,,
1993,Direct migration background,,,,,,,,,,,,
1993,Indirect migration background,,,,,,,,,,,,
1994,No migration background,6239,10.33102,9.63626,11.02578,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
1994,Direct migration background,1422,14.24434,12.50026,15.98842,0.00000,3.00000,15.00000,0.00000,37.50000,3.00000,1.00000,4.00000
1994,Indirect migration background,293,9.07415,7.03559,11.11272,0.00000,1.00000,12.00000,0.00000,30.00000,1.00000,0.00000,5.00000
1995,No migration background,6241,10.48345,9.83451,11.13239,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
1995,Direct migration background,1583,12.33752,10.78404,13.89100,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,0.00000,3.00000
1995,Indirect migration background,313,8.83427,6.67835,10.99019,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,3.00000
1996,No migration background,6215,10.17092,9.55725,10.78460,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,3.00000
1996,Direct migration background,1496,13.08530,11.51193,14.65866,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,0.00000,4.00000
1996,Indirect migration background,337,9.48003,7.27164,11.68842,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,1.00000,5.00000
1997,No migration background,5988,10.16961,9.47077,10.86845,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,2.00000
1997,Direct migration background,1373,11.97317,10.25341,13.69293,0.00000,2.00000,12.00000,0.00000,30.00000,2.00000,0.00000,3.00000
1997,Indirect migration background,344,9.05012,6.66044,11.43981,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,3.00000
1998,No migration background,6698,8.80322,8.26237,9.34407,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1998,Direct migration background,1294,10.45353,9.06885,11.83821,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,2.00000
1998,Indirect migration background,354,8.59644,6.80016,10.39272,0.00000,3.44431,10.00000,0.00000,25.00000,3.00000,2.00000,5.00000
1999,No migration background,6784,9.81757,9.16599,10.46916,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
1999,Direct migration background,1234,11.92544,10.22707,13.62380,0.00000,2.00000,14.00000,0.00000,35.00000,2.00000,0.00000,3.00000
1999,Indirect migration background,397,9.34197,6.87399,11.80995,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,0.00000,5.00000
2000,No migration background,11841,9.50875,9.03601,9.98150,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.97500,2.00000
2000,Direct migration background,1834,10.02100,8.72395,11.31805,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,3.00000
2000,Indirect migration background,534,8.01744,6.56281,9.47207,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,0.00000,4.00000
2001,No migration background,10890,10.65405,10.07760,11.23049,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,1.00000
2001,Direct migration background,1655,9.61075,8.58564,10.63587,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
2001,Indirect migration background,490,7.45280,6.24563,8.65996,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,0.00000,4.00000
2002,No migration background,11791,9.39123,8.89507,9.88739,0.00000,1.00000,9.00000,0.00000,22.50000,1.00000,0.00000,1.00000
2002,Direct migration background,1588,10.98638,9.51264,12.46013,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,3.00000
2002,Indirect migration background,489,8.64909,6.76391,10.53427,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,4.00000
2003,No migration background,11252,9.36280,8.85919,9.86641,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.00000
2003,Direct migration background,1463,10.22277,8.80670,11.63883,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,1.00000
2003,Indirect migration background,499,7.98031,6.31580,9.64482,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,3.00000
2004,No migration background,10834,8.64451,8.15998,9.12904,0.00000,1.00000,7.00000,0.00000,17.50000,1.00000,0.00000,1.00000
2004,Direct migration background,1394,11.32307,9.71241,12.93373,0.00000,1.00000,10.00000,0.00000,25.00000,1.00000,0.00000,2.02500
2004,Indirect migration background,516,9.18020,6.95158,11.40882,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,3.00000
2005,No migration background,10300,8.47460,8.02666,8.92255,0.00000,1.00000,8.00000,0.00000,20.00000,1.00000,0.00000,1.00000
2005,Direct migration background,1278,9.48470,7.96441,11.00499,0.00000,0.00000,10.00000,0.00000,25.00000,0.00000,0.00000,2.00000
2005,Indirect migration background,504,8.31863,6.61037,10.02688,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,2.00000,5.00000
2006,No migration background,10891,7.91460,7.49457,8.33463,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,1.00000
2006,Direct migration background,1276,7.94886,6.59589,9.30183,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,1.00000
2006,Indirect migration background,512,8.98026,7.16408,10.79644,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,1.00000,5.00000
2007,No migration background,10161,8.62222,8.12175,9.12268,0.00000,1.00000,7.00000,0.00000,17.50000,1.00000,0.00000,1.00000
2007,Direct migration background,1155,8.25698,6.60625,9.90770,0.00000,0.00000,7.00000,0.00000,17.50000,0.00000,0.00000,0.00000
2007,Indirect migration background,514,7.74501,6.15422,9.33579,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,0.00000,4.00000
2008,No migration background,9686,8.97303,8.45079,9.49526,0.00000,2.00000,8.00000,0.00000,20.00000,2.00000,1.00000,2.00000
2008,Direct migration background,1025,7.19579,5.87652,8.51506,0.00000,0.00000,6.26980,0.00000,15.67450,0.00000,0.00000,0.00000
2008,Indirect migration background,522,7.18103,5.83854,8.52352,0.00000,2.17302,10.00000,0.00000,25.00000,2.00000,0.97500,3.00000
2009,No migration background,9181,9.97409,9.38163,10.56655,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,2.00000,2.00000
2009,Direct migration background,915,7.60519,6.48539,8.72498,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,1.00000
2009,Indirect migration background,479,7.59480,6.07367,9.11593,0.00000,2.00000,10.00000,0.00000,25.00000,2.00000,1.00000,4.02500
2010,No migration background,12576,9.38169,8.89764,9.86574,0.00000,2.00000,8.00000,0.00000,20.00000,2.00000,2.00000,2.00000
2010,Direct migration background,1689,8.52379,7.31487,9.73270,0.00000,0.00000,8.00000,0.00000,20.00000,0.00000,0.00000,2.00000
2010,Indirect migration background,720,7.35101,6.06302,8.63900,0.00000,3.00000,10.00000,0.00000,25.00000,3.00000,1.00000,4.00000
2011,No migration background,8515,10.29729,9.62019,10.97439,0.00000,2.00000,8.00000,0.00000,20.00000,2.00000,1.00000,2.00000
