year,migback,pgisced97,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,Pre-primary Level,,,,,,,,,,,,
1984,No migration background,Primary Level,,,,,,,,,,,,
1984,No migration background,Lower Secondary Level,,,,,,,,,,,,
1984,No migration background,Upper Secondary Level,,,,,,,,,,,,
1984,No migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,No migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,No migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Direct migration background,Pre-primary Level,,,,,,,,,,,,
1984,Direct migration background,Primary Level,,,,,,,,,,,,
1984,Direct migration background,Lower Secondary Level,,,,,,,,,,,,
1984,Direct migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Direct migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Direct migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Direct migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Pre-primary Level,,,,,,,,,,,,
1984,Indirect migration background,Primary Level,,,,,,,,,,,,
1984,Indirect migration background,Lower Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Upper Secondary Level,,,,,,,,,,,,
1984,Indirect migration background,Post-secondary Non-tertiary Level,,,,,,,,,,,,
1984,Indirect migration background,First Stage of Tertiary Education,,,,,,,,,,,,
1984,Indirect migration background,Second Stage of Tertiary Education,,,,,,,,,,,,
1985,No migration background,Pre-primary Level,138,2.358223172734842,1.6123292255352006,3.1041171199344837,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0
1985,No migration background,Primary Level,77,15.000020264157872,1.9050115688491953,28.095028959466546,0.0,0.0,7.947234764351068,0.0,19.868086910877672,0.0,0.0,0.0
1985,No migration background,Lower Secondary Level,1820,8.562073684909278,6.883867147801194,10.240280222017361,0.0,0.0,3.0,0.0,7.5,0.0,0.0,0.0
1985,No migration background,Upper Secondary Level,3885,8.590913075104917,7.6023503230155995,9.579475827194234,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0
1985,No migration background,Post-secondary Non-tertiary Level,164,7.061660238686859,3.416530800702413,10.706789676671306,0.0,0.0,5.0,0.0,12.5,0.0,0.0,0.0
1985,No migration background,First Stage of Tertiary Education,535,9.17666385275811,6.547249558546815,11.806078146969407,0.0,0.0,7.0,0.0,17.5,0.0,0.0,0.0
1985,No migration background,Second Stage of Tertiary Education,613,5.724305338914904,3.9894475865309795,7.459163091298829,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0
1985,Direct migration background,Pre-primary Level,,,,,,,,,,,,
