"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.23","2.5","892","2","2","4","5","7","3.15","3.31","1","10","3","3"
"1995","(Ehe-)Paar ohne Kind(er)","2","3.44","2.5","876","2","3","4","5","8","3.36","3.52","1","10","3","3"
"1995","(Ehe-)Paar ohne Kind(er)","3","3.43","2.5","836","2","3","4","5","8","3.34","3.52","1","8","3","3"
"1995","(Ehe-)Paar ohne Kind(er)","4","3.5","2.5","704","2","3","4","5","7","3.41","3.59","1","9","3","3"
"1995","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.44","3.5","346","3","3","6","6","9","4.28","4.6","1","9","4","4"
"1995","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.44","1.5","509","1","2","3","4","6","2.34","2.54","1","8","2","2"
"1995","1-Pers.- Haushalt","2","2.5","1.5","423","1","2","3","4","7","2.39","2.61","1","7","2","2"
"1995","1-Pers.- Haushalt","3","2.54","1.5","224","2","2","3","4","6","2.42","2.66","1","6","2","2"
"1995","1-Pers.- Haushalt","4","2.91","2.5","144","2","2","3","5","6","2.68","3.14","1","9","2","3"
"1995","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.28","2.5","104","2","2","4","5","8","2.99","3.57","1","9","3","3"
"1995","Alleinerziehende","1 Einkommensschwächstes Quintil","4.63","2.5","543","2","2","4","6","82","4.06","5.2","1","82","3","3"
"1995","Alleinerziehende","2","3.69","2.5","203","2","3","4","6","8","3.52","3.86","2","8","3","4"
"1995","Alleinerziehende","3","4.53","3.5","114","3","3","5","7","8","4.25","4.81","2","9","4","4"
"1995","Alleinerziehende","4","4.68","3.5","58","3","3","6","7","8","4.21","5.15","2","8","4","5"
"1995","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.04","3.5","4668","3","3","5","6","8","3.97","4.11","1","60","3","4"
"1995","Paar mit Kind(ern)","2","4.38","3.5","3113","3","3","5","7","8","4.33","4.43","1","11","4","4"
"1995","Paar mit Kind(ern)","3","4.57","3.5","1623","3","3","6","7","9","4.49","4.65","1","11","4","4"
"1995","Paar mit Kind(ern)","4","5.04","4.5","783","3","4","6","7","9","4.93","5.15","2","10","5","5"
"1995","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.48","4.5","336","3","4","6","8","10","5.27","5.69","1","10","5","5"
"1995","Sonstige","1 Einkommensschwächstes Quintil","4.27","3.5","493","2","3","5","7","9","4.12","4.42","1","10","4","4"
"1995","Sonstige","2","4.4","3.5","335","3","3","5","7","9","4.23","4.57","2","9","4","4"
"1995","Sonstige","3","5.18","4.5","220","3","4","6","8","10","4.96","5.4","2","10","5","5"
"1995","Sonstige","4","4.37","3.5","106","3","3","5","6","10","4.03","4.71","1","10","4","4"
"1995","Sonstige","5 Einkommensstärkstes Quintil","5.51","5.5","35","1","5","7","8","8","4.74","6.28","1","8","5","6"
"1996","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.29","2.5","866","2","2","4","5","7","3.21","3.37","1","10","3","3"
"1996","(Ehe-)Paar ohne Kind(er)","2","3.47","2.5","864","2","3","4","5","8","3.38","3.56","1","10","3","3"
"1996","(Ehe-)Paar ohne Kind(er)","3","3.44","2.5","832","2","3","4","5","8","3.35","3.53","1","10","3","3"
"1996","(Ehe-)Paar ohne Kind(er)","4","3.72","2.5","730","2","3","4","6","9","3.62","3.82","1","9","3","3"
"1996","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.16","3.5","390","3","3","5","6","8","4.01","4.31","1","10","4","4"
"1996","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.49","1.5","510","1","2","3","4","6","2.39","2.59","1","8","2","2"
"1996","1-Pers.- Haushalt","2","2.52","1.5","412","1","2","3","4","7","2.41","2.63","1","8","2","2"
"1996","1-Pers.- Haushalt","3","2.5","1.5","238","1","2","3","4","6","2.37","2.63","1","7","2","2"
"1996","1-Pers.- Haushalt","4","2.94","2.5","156","2","2","3","5","7","2.72","3.16","1","9","2","3"
"1996","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.11","2.5","117","2","2","4","5","6","2.86","3.36","1","9","3","3"
"1996","Alleinerziehende","1 Einkommensschwächstes Quintil","4.59","2.5","551","2","3","4","5","82","4.18","5","1","82","3","3"
"1996","Alleinerziehende","2","3.99","2.5","188","2","3","4","5","10","2.84","5.14","2","80","3","3"
"1996","Alleinerziehende","3","4.43","3.5","125","2","3","6","8","10","4.08","4.78","2","10","3","4"
"1996","Alleinerziehende","4","4.81","3.5","71","3","4","6","7","7","4.45","5.17","2","7","4","5"
"1996","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.1","3.5","3960","3","3","5","6","8","4.03","4.17","1","60","4","4"
"1996","Paar mit Kind(ern)","2","4.34","3.5","3203","3","3","5","6","8","4.29","4.39","1","11","4","4"
"1996","Paar mit Kind(ern)","3","4.46","3.5","1759","3","3","5","7","9","4.39","4.53","1","11","4","4"
"1996","Paar mit Kind(ern)","4","5.14","4.5","836","3","4","6","7","10","5.03","5.25","1","10","5","5"
"1996","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.51","4.5","399","3","4","7","8","10","5.34","5.68","2","10","5","5"
"1996","Sonstige","1 Einkommensschwächstes Quintil","4.31","3.5","487","3","3","5","7","9","4.17","4.45","1","9","4","4"
"1996","Sonstige","2","4.78","4.5","269","3","3","6","7","9","4.58","4.98","2","9","4","5"
"1996","Sonstige","3","4.9","4.5","202","3","4","6","7","10","4.65","5.15","2","10","4","5"
"1996","Sonstige","4","4.75","4.5","108","3","4","6","6","7","4.51","4.99","2","7","5","5"
"1996","Sonstige","5 Einkommensstärkstes Quintil","5.13","4.5","42","3","4","7","7","8","4.46","5.8","1","8","4","6"
"1997","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.33","2.5","776","2","2","4","5","7","3.24","3.42","1","8","3","3"
"1997","(Ehe-)Paar ohne Kind(er)","2","3.47","2.5","908","2","3","4","5","8","3.38","3.56","1","10","3","3"
"1997","(Ehe-)Paar ohne Kind(er)","3","3.45","2.5","932","2","3","4","5","8","3.37","3.53","1","9","3","3"
"1997","(Ehe-)Paar ohne Kind(er)","4","3.66","2.5","744","2","3","4","5","8","3.56","3.76","1","10","3","3"
"1997","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.22","3.5","398","3","3","5","6","9","4.08","4.36","1","10","4","4"
"1997","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.52","1.5","466","1","2","3","4","7","2.41","2.63","1","10","2","2"
"1997","1-Pers.- Haushalt","2","2.5","1.5","412","1","2","3","4","7","2.39","2.61","1","8","2","2"
"1997","1-Pers.- Haushalt","3","2.48","1.5","253","1","2","3","4","6","2.35","2.61","1","8","2","2"
"1997","1-Pers.- Haushalt","4","2.93","2.5","162","2","2","3","5","7","2.72","3.14","1","9","2","3"
"1997","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.22","2.5","109","2","2","4","5","7","2.95","3.49","1","9","3","3"
"1997","Alleinerziehende","1 Einkommensschwächstes Quintil","3.5","2.5","508","2","3","4","5","7","3.07","3.93","1","80","3","3"
"1997","Alleinerziehende","2","3.54","2.5","210","2","3","4","6","8","3.33","3.75","2","9","3","3"
"1997","Alleinerziehende","3","3.86","2.5","138","2","3","5","6","7","3.66","4.06","2","7","3","4"
"1997","Alleinerziehende","4","5.44","4.5","78","4","4","6","8","10","5.02","5.86","2","10","4","5"
"1997","Alleinerziehende","5 Einkommensstärkstes Quintil","3.67","2.5","33","2","3","5","6","6","3.16","4.18","1","6","3","4"
"1997","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.12","3.5","3808","3","3","5","6","9","4.05","4.19","1","60","4","4"
"1997","Paar mit Kind(ern)","2","4.35","3.5","3010","3","3","5","6","8","4.3","4.4","1","10","4","4"
"1997","Paar mit Kind(ern)","3","4.63","3.5","1746","3","3","6","7","9","4.56","4.7","1","11","4","4"
"1997","Paar mit Kind(ern)","4","5.03","4.5","847","3","4","6","7","9","4.93","5.13","2","10","4","5"
"1997","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.39","4.5","395","3","4","7","8","8","5.23","5.55","1","10","5","5"
"1997","Sonstige","1 Einkommensschwächstes Quintil","3.9","3.5","429","2","3","5","6","9","3.75","4.05","1","9","4","4"
"1997","Sonstige","2","4.76","3.5","287","3","3","6","7","9","4.56","4.96","1","9","4","5"
"1997","Sonstige","3","4.68","4.5","222","3","4","6","6","10","4.48","4.88","1","10","4","5"
"1997","Sonstige","4","4.97","4.5","104","2","3","6","8","10","4.57","5.37","1","10","4","5"
"1997","Sonstige","5 Einkommensstärkstes Quintil","5.47","5.5","32","3","4","7","7","8","4.76","6.18","1","8","4","6"
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.31","2.5","936","2","2","4","5","7","3.23","3.39","1","9","3","3"
"1998","(Ehe-)Paar ohne Kind(er)","2","3.62","2.5","920","2","3","4","6","7","3.54","3.7","1","10","3","3"
"1998","(Ehe-)Paar ohne Kind(er)","3","3.61","2.5","1122","2","3","4","5","8","3.53","3.69","1","9","3","3"
