"year","quintil","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.91","0.5","2818","0","0","2","2","4","0.87","0.95","0","5","1","1"
"1995","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.88","0","4287","0","0","2","2","4","0.85","0.91","0","8","1","1"
"1995","2","Laendlicher Raum","0.57","0","1765","0","0","1","2","4","0.53","0.61","0","4","0","0"
"1995","2","Staedtischer Raum","0.61","0","3185","0","0","1","2","4","0.58","0.64","0","4","0","0"
"1995","3","Laendlicher Raum","0.54","0","983","0","0","1","2","4","0.49","0.59","0","4","0","0"
"1995","3","Staedtischer Raum","0.53","0","2034","0","0","1","2","4","0.49","0.57","0","5","0","0"
"1995","4","Laendlicher Raum","0.4","0","478","0","0","0","2","3","0.33","0.47","0","3","0","0"
"1995","4","Staedtischer Raum","0.35","0","1317","0","0","0","1","3","0.31","0.39","0","5","0","0"
"1995","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.22","0","160","0","0","0","1","2","0.12","0.32","0","2","0","0"
"1995","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.27","0","685","0","0","0","1","2","0.22","0.32","0","3","0","0"
"1996","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.81","0","2475","0","0","1","2","5","0.77","0.85","0","5","1","1"
"1996","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.81","0","3899","0","0","2","2","4","0.77","0.85","0","7","1","1"
"1996","2","Laendlicher Raum","0.7","0","1855","0","0","1","2","4","0.66","0.74","0","5","0","0"
"1996","2","Staedtischer Raum","0.71","0","3081","0","0","1","2","4","0.68","0.74","0","4","0","0"
"1996","3","Laendlicher Raum","0.54","0","1041","0","0","1","2","3","0.49","0.59","0","3","0","0"
"1996","3","Staedtischer Raum","0.51","0","2115","0","0","1","2","3","0.47","0.55","0","6","0","0"
"1996","4","Laendlicher Raum","0.37","0","490","0","0","0","2","3","0.3","0.44","0","3","0","0"
"1996","4","Staedtischer Raum","0.45","0","1411","0","0","1","2","4","0.4","0.5","0","5","0","0"
"1996","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.37","0","213","0","0","1","1","3","0.26","0.48","0","3","0","0"
"1996","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.3","0","759","0","0","0","1","3","0.25","0.35","0","3","0","0"
"1997","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.82","0","2336","0","0","2","2","4","0.78","0.86","0","5","1","1"
"1997","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.8","0","3651","0","0","1","2","4","0.76","0.84","0","7","1","1"
"1997","2","Laendlicher Raum","0.72","0","1866","0","0","1","2","4","0.68","0.76","0","4","0","0"
"1997","2","Staedtischer Raum","0.71","0","2961","0","0","1","2","3","0.67","0.75","0","5","0","0"
"1997","3","Laendlicher Raum","0.46","0","1036","0","0","1","2","3","0.41","0.51","0","3","0","0"
"1997","3","Staedtischer Raum","0.55","0","2255","0","0","1","2","4","0.51","0.59","0","5","0","0"
"1997","4","Laendlicher Raum","0.46","0","550","0","0","0","2","3","0.39","0.53","0","3","0","0"
"1997","4","Staedtischer Raum","0.35","0","1385","0","0","0","1","3","0.31","0.39","0","4","0","0"
"1997","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.23","0","185","0","0","0","1","3","0.14","0.32","0","3","0","0"
"1997","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.33","0","781","0","0","0","1","3","0.28","0.38","0","3","0","0"
"1998","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.84","0","2582","0","0","2","2","4","0.8","0.88","0","5","0","1"
"1998","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.8","0","3857","0","0","1","2","4","0.76","0.84","0","6","1","1"
"1998","2","Laendlicher Raum","0.72","0","1905","0","0","1","2","4","0.67","0.77","0","5","0","0"
"1998","2","Staedtischer Raum","0.67","0","3269","0","0","1","2","3","0.64","0.7","0","5","0","0"
"1998","3","Laendlicher Raum","0.48","0","1226","0","0","1","2","3","0.43","0.53","0","4","0","0"
"1998","3","Staedtischer Raum","0.55","0","2371","0","0","1","2","4","0.51","0.59","0","4","0","0"
"1998","4","Laendlicher Raum","0.47","0","639","0","0","0","2","4","0.4","0.54","0","4","0","0"
"1998","4","Staedtischer Raum","0.46","0","1744","0","0","1","2","4","0.42","0.5","0","5","0","0"
"1998","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.48","0","267","0","0","1","2","3","0.38","0.58","0","3","0","0"
"1998","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.23","0","896","0","0","0","1","3","0.19","0.27","0","3","0","0"
"1999","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.76","0","2102","0","0","1","2","4","0.72","0.8","0","4","0","1"
"1999","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.79","0","3156","0","0","1","2","4","0.75","0.83","0","7","0","1"
"1999","2","Laendlicher Raum","0.77","0","2066","0","0","2","2","4","0.73","0.81","0","4","0","0"
"1999","2","Staedtischer Raum","0.69","0","3237","0","0","1","2","3","0.66","0.72","0","4","0","0"
"1999","3","Laendlicher Raum","0.52","0","1231","0","0","1","2","3","0.47","0.57","0","4","0","0"
"1999","3","Staedtischer Raum","0.65","0","2432","0","0","1","2","4","0.61","0.69","0","5","0","0"
"1999","4","Laendlicher Raum","0.29","0","691","0","0","0","1","3","0.24","0.34","0","4","0","0"
"1999","4","Staedtischer Raum","0.38","0","1747","0","0","0","2","3","0.34","0.42","0","4","0","0"
"1999","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.57","0","281","0","0","1","2","4","0.46","0.68","0","4","0","0"
"1999","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.25","0","1045","0","0","0","1","2","0.21","0.29","0","3","0","0"
"2000","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.8","0","3506","0","0","1","2","4","0.77","0.83","0","5","0","1"
"2000","1 Einkommensschwächstes Quintil","Staedtischer Raum","0.83","0","5183","0","0","2","2","4","0.8","0.86","0","7","0","1"
"2000","2","Laendlicher Raum","0.63","0","3437","0","0","1","2","4","0.6","0.66","0","4","0","0"
"2000","2","Staedtischer Raum","0.72","0","5277","0","0","1","2","3","0.69","0.75","0","5","0","0"
"2000","3","Laendlicher Raum","0.5","0","2264","0","0","1","2","3","0.47","0.53","0","3","0","0"
"2000","3","Staedtischer Raum","0.55","0","4474","0","0","1","2","3","0.52","0.58","0","5","0","0"
"2000","4","Laendlicher Raum","0.41","0","1325","0","0","0","2","3","0.37","0.45","0","4","0","0"
"2000","4","Staedtischer Raum","0.37","0","3427","0","0","0","1","3","0.34","0.4","0","6","0","0"
"2000","5 Einkommensstärkstes Quintil","Laendlicher Raum","0.2","0","617","0","0","0","1","2","0.15","0.25","0","4","0","0"
"2000","5 Einkommensstärkstes Quintil","Staedtischer Raum","0.3","0","2297","0","0","0","1","3","0.27","0.33","0","4","0","0"
"2001","1 Einkommensschwächstes Quintil","Laendlicher Raum","0.77","0","2945","0","0","1","2","4","0.73","0.81","0","5","0","1"
