"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1995","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","892","0","0","0","0","0","0","0","0","0","0","0"
"1995","(Ehe-)Paar ohne Kind(er)","2","0","0","876","0","0","0","0","0","0","0","0","0","0","0"
"1995","(Ehe-)Paar ohne Kind(er)","3","0","0","836","0","0","0","0","0","0","0","0","0","0","0"
"1995","(Ehe-)Paar ohne Kind(er)","4","0","0","704","0","0","0","0","0","0","0","0","0","0","0"
"1995","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","346","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","509","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","2","0","0","423","0","0","0","0","0","0","0","0","0","0","0"
"1995","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"1995","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1995","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","Alleinerziehende","1 Einkommensschwächstes Quintil","0.97","0.5","543","0","0","1","2","4","0.89","1.05","0","4","1","1"
"1995","Alleinerziehende","2","","","","","","","","","","","","","",""
"1995","Alleinerziehende","3","","","","","","","","","","","","","",""
"1995","Alleinerziehende","4","0.53","0","58","0","0","1","2","3","0.29","0.77","0","3","0","0"
"1995","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1995","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.4","0.5","4668","0","0","2","3","5","1.37","1.43","0","8","1","1"
"1995","Paar mit Kind(ern)","2","1.06","0.5","3113","0","0","2","2","4","1.03","1.09","0","4","1","1"
"1995","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1995","Paar mit Kind(ern)","4","0.87","0.5","783","0","0","2","2","3","0.8","0.94","0","5","0","1"
"1995","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","0.73","0.5","336","0","0","1","2","2","0.65","0.81","0","2","0","1"
"1995","Sonstige","1 Einkommensschwächstes Quintil","0.89","0.5","493","0","0","1","2","3","0.81","0.97","0","3","1","1"
"1995","Sonstige","2","0.67","0","335","0","0","1","2","3","0.57","0.77","0","3","1","1"
"1995","Sonstige","3","","","","","","","","","","","","","",""
"1995","Sonstige","4","","","","","","","","","","","","","",""
"1995","Sonstige","5 Einkommensstärkstes Quintil","1","0.5","35","0","0","1","3","3","0.63","1.37","0","3","0","1"
"1996","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","866","0","0","0","0","0","0","0","0","0","0","0"
"1996","(Ehe-)Paar ohne Kind(er)","2","0","0","864","0","0","0","0","0","0","0","0","0","0","0"
"1996","(Ehe-)Paar ohne Kind(er)","3","0","0","832","0","0","0","0","0","0","0","0","0","0","0"
"1996","(Ehe-)Paar ohne Kind(er)","4","0","0","730","0","0","0","0","0","0","0","0","0","0","0"
"1996","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","390","0","0","0","0","0","0","0","0","0","0","0"
"1996","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","510","0","0","0","0","0","0","0","0","0","0","0"
"1996","1-Pers.- Haushalt","2","0","0","412","0","0","0","0","0","0","0","0","0","0","0"
"1996","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"1996","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1996","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Alleinerziehende","1 Einkommensschwächstes Quintil","0.87","0.5","551","0","0","1","2","4","0.79","0.95","0","4","1","1"
"1996","Alleinerziehende","2","","","","","","","","","","","","","",""
"1996","Alleinerziehende","3","","","","","","","","","","","","","",""
"1996","Alleinerziehende","4","0.49","0","71","0","0","1","2","2","0.29","0.69","0","3","0","0"
"1996","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.34","0.5","3960","0","0","2","3","5","1.3","1.38","0","7","1","1"
"1996","Paar mit Kind(ern)","2","1.19","0.5","3203","0","0","2","3","4","1.15","1.23","0","5","1","1"
"1996","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","4","1.02","0.5","836","0","0","2","3","4","0.95","1.09","0","5","0","1"
"1996","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","0.88","0.5","399","0","0","1","2","3","0.8","0.96","0","3","0","1"
"1996","Sonstige","1 Einkommensschwächstes Quintil","1","0.5","487","0","0","2","2","4","0.91","1.09","0","4","1","1"
"1996","Sonstige","2","","","","","","","","","","","","","",""
"1996","Sonstige","3","","","","","","","","","","","","","",""
"1996","Sonstige","4","","","","","","","","","","","","","",""
"1996","Sonstige","5 Einkommensstärkstes Quintil","0.78","0.5","42","0","0","1","1","2","0.56","1","0","2","1","1"
"1997","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","776","0","0","0","0","0","0","0","0","0","0","0"
"1997","(Ehe-)Paar ohne Kind(er)","2","0","0","908","0","0","0","0","0","0","0","0","0","0","0"
"1997","(Ehe-)Paar ohne Kind(er)","3","0","0","932","0","0","0","0","0","0","0","0","0","0","0"
"1997","(Ehe-)Paar ohne Kind(er)","4","0","0","744","0","0","0","0","0","0","0","0","0","0","0"
"1997","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","398","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","466","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","2","0","0","412","0","0","0","0","0","0","0","0","0","0","0"
"1997","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"1997","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1997","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Alleinerziehende","1 Einkommensschwächstes Quintil","0.97","0.5","508","0","0","1","2","4","0.89","1.05","0","4","1","1"
"1997","Alleinerziehende","2","","","","","","","","","","","","","",""
"1997","Alleinerziehende","3","","","","","","","","","","","","","",""
"1997","Alleinerziehende","4","0.39","0","78","0","0","0","2","2","0.23","0.55","0","2","0","0"
"1997","Alleinerziehende","5 Einkommensstärkstes Quintil","0.28","0","33","0","0","1","1","1","0.11","0.45","0","1","0","0"
"1997","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.25","0.5","3808","0","0","2","3","5","1.21","1.29","0","7","1","1"
"1997","Paar mit Kind(ern)","2","1.24","0.5","3010","0","0","2","3","4","1.2","1.28","0","4","1","1"
"1997","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1997","Paar mit Kind(ern)","4","0.91","0.5","847","0","0","2","2","3","0.85","0.97","0","4","0","1"
"1997","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","0.91","0.5","395","0","0","1","2","3","0.82","1","0","3","0","1"
"1997","Sonstige","1 Einkommensschwächstes Quintil","1.1","0.5","429","0","0","2","2","3","1.01","1.19","0","3","1","1"
"1997","Sonstige","2","","","","","","","","","","","","","",""
"1997","Sonstige","3","","","","","","","","","","","","","",""
"1997","Sonstige","4","","","","","","","","","","","","","",""
"1997","Sonstige","5 Einkommensstärkstes Quintil","0.55","0","32","0","0","1","2","2","0.27","0.83","0","2","0","1"
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","936","0","0","0","0","0","0","0","0","0","0","0"
"1998","(Ehe-)Paar ohne Kind(er)","2","0","0","920","0","0","0","0","0","0","0","0","0","0","0"
"1998","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1998","(Ehe-)Paar ohne Kind(er)","4","0","0","854","0","0","0","0","0","0","0","0","0","0","0"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","526","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","549","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","2","0","0","491","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","3","0","0","305","0","0","0","0","0","0","0","0","0","0","0"
"1998","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","0.98","0.5","576","0","0","1","2","3","0.9","1.06","0","4","1","1"
"1998","Alleinerziehende","2","","","","","","","","","","","","","",""
"1998","Alleinerziehende","3","","","","","","","","","","","","","",""
"1998","Alleinerziehende","4","0.65","0","66","0","0","2","2","2","0.45","0.85","0","2","0","0"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","0.22","0","34","0","0","0","1","1","0.07","0.37","0","1","0","0"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.26","0.5","4036","0","0","2","3","4","1.22","1.3","0","6","1","1"
"1998","Paar mit Kind(ern)","2","1.19","0.5","3171","0","0","2","2","4","1.15","1.23","0","5","1","1"
"1998","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","0.91","0.5","431","0","0","2","2","3","0.82","1","0","3","0","1"
"1998","Sonstige","1 Einkommensschwächstes Quintil","0.97","0.5","342","0","0","2","2","3","0.87","1.07","0","3","1","1"
"1998","Sonstige","2","0.9","0.5","323","0","0","1","2","4","0.79","1.01","0","4","1","1"
"1998","Sonstige","3","","","","","","","","","","","","","",""
"1998","Sonstige","4","","","","","","","","","","","","","",""
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","746","0","0","0","0","0","0","0","0","0","0","0"
"1999","(Ehe-)Paar ohne Kind(er)","2","0","0","908","0","0","0","0","0","0","0","0","0","0","0"
"1999","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","4","0","0","958","0","0","0","0","0","0","0","0","0","0","0"
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","0","0","586","0","0","0","0","0","0","0","0","0","0","0"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","498","0","0","0","0","0","0","0","0","0","0","0"
"1999","1-Pers.- Haushalt","2","0","0","472","0","0","0","0","0","0","0","0","0","0","0"
"1999","1-Pers.- Haushalt","3","","","","","","","","","","","","","",""
"1999","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","0.92","0.5","539","0","0","1","2","3","0.84","1","0","3","1","1"
"1999","Alleinerziehende","2","0.71","0","312","0","0","1","2","3","0.61","0.81","0","3","0","0"
"1999","Alleinerziehende","3","","","","","","","","","","","","","",""
"1999","Alleinerziehende","4","0.64","0","73","0","0","1","2","2","0.46","0.82","0","2","0","1"
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","0.15","0","31","0","0","0","1","1","0","0.3","0","1","0","0"
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.24","0.5","3255","0","0","2","3","4","1.2","1.28","0","7","1","1"
"1999","Paar mit Kind(ern)","2","1.21","0.5","3391","0","0","2","3","4","1.18","1.24","0","4","1","1"
"1999","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","0.92","0.5","520","0","0","1","2","3","0.84","1","0","4","0","1"
"1999","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Sonstige","2","","","","","","","","","","","","","",""
"1999","Sonstige","3","","","","","","","","","","","","","",""
"1999","Sonstige","4","0.16","0","60","0","0","0","1","1","0.05","0.27","0","1","0","0"
"1999","Sonstige","5 Einkommensstärkstes Quintil","0.12","0","32","0","0","0","1","1","-0.02","0.26","0","1","0","0"
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","941","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","2","0","0","835","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","3","0","0","592","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","4","0","0","471","0","0","0","0","0","0","0","0","0","0","0"
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","421","0","0","0","0","0","0","0","0","0","0","0"
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","1.02","0.5","928","0","0","1","2","3","0.96","1.08","0","4","1","1"
"2000","Alleinerziehende","2","0.68","0","456","0","0","1","2","3","0.6","0.76","0","3","0","1"
"2000","Alleinerziehende","3","","","","","","","","","","","","","",""
"2000","Alleinerziehende","4","","","","","","","","","","","","","",""
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","0.18","0","64","0","0","0","1","2","0.06","0.3","0","2","0","0"
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.34","0.5","5065","0","0","2","3","4","1.31","1.37","0","7","1","1"
"2000","Paar mit Kind(ern)","2","1.18","0.5","5437","0","0","2","2","4","1.15","1.21","0","5","1","1"
"2000","Paar mit Kind(ern)","3","1.03","0.5","3736","0","0","2","2","4","1","1.06","0","5","1","1"
"2000","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","Sonstige","1 Einkommensschwächstes Quintil","0.79","0","425","0","0","1","2","4","0.69","0.89","0","4","0","1"
"2000","Sonstige","2","0.27","0","314","0","0","0","1","4","0.17","0.37","0","4","0","0"
"2000","Sonstige","3","","","","","","","","","","","","","",""
"2000","Sonstige","4","","","","","","","","","","","","","",""
"2000","Sonstige","5 Einkommensstärkstes Quintil","0.25","0","63","0","0","0","1","2","0.09","0.41","0","2","0","0"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","784","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","2","0","0","712","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","3","0","0","557","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","4","0","0","494","0","0","0","0","0","0","0","0","0","0","0"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","379","0","0","0","0","0","0","0","0","0","0","0"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","0.95","0.5","819","0","0","1","2","4","0.88","1.02","0","4","1","1"
"2001","Alleinerziehende","2","0.72","0","432","0","0","1","2","4","0.63","0.81","0","4","0","0"
"2001","Alleinerziehende","3","0.4","0","302","0","0","1","1","2","0.33","0.47","0","2","0","0"
"2001","Alleinerziehende","4","","","","","","","","","","","","","",""
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","0.18","0","48","0","0","0","1","2","0.02","0.34","0","2","0","0"
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.28","0.5","4254","0","0","2","3","4","1.25","1.31","0","6","1","1"
"2001","Paar mit Kind(ern)","2","1.16","0.5","4792","0","0","2","2","4","1.13","1.19","0","5","1","1"
"2001","Paar mit Kind(ern)","3","1.01","0.5","3480","0","0","2","2","4","0.98","1.04","0","4","1","1"
"2001","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","Sonstige","1 Einkommensschwächstes Quintil","1.06","0.5","354","0","0","2","3","5","0.93","1.19","0","5","1","1"
"2001","Sonstige","2","0.42","0","303","0","0","1","1","4","0.31","0.53","0","4","0","0"
"2001","Sonstige","3","","","","","","","","","","","","","",""
"2001","Sonstige","4","","","","","","","","","","","","","",""
"2001","Sonstige","5 Einkommensstärkstes Quintil","0.27","0","66","0","0","0","1","2","0.11","0.43","0","2","0","0"
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","994","0","0","0","0","0","0","0","0","0","0","0"
"2002","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","729","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","2","0","0","643","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","3","0","0","565","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","4","0","0","573","0","0","0","0","0","0","0","0","0","0","0"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","428","0","0","0","0","0","0","0","0","0","0","0"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","0.93","0.5","788","0","0","1","2","4","0.86","1","0","4","1","1"
"2002","Alleinerziehende","2","0.59","0","383","0","0","1","2","3","0.52","0.66","0","3","0","0"
"2002","Alleinerziehende","3","","","","","","","","","","","","","",""
"2002","Alleinerziehende","4","","","","","","","","","","","","","",""
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","0.5","0","81","0","0","1","1","2","0.36","0.64","0","2","0","0"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.16","0.5","3464","0","0","2","3","4","1.12","1.2","0","6","1","1"
"2002","Paar mit Kind(ern)","2","1.17","0.5","3983","0","0","2","2","4","1.14","1.2","0","5","1","1"
"2002","Paar mit Kind(ern)","3","1.13","0.5","3355","0","0","2","2","3","1.1","1.16","0","4","1","1"
"2002","Paar mit Kind(ern)","4","0.9","0.5","3094","0","0","1","2","3","0.86","0.94","0","4","1","1"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","2","","","","","","","","","","","","","",""
"2002","Sonstige","3","","","","","","","","","","","","","",""
"2002","Sonstige","4","","","","","","","","","","","","","",""
"2002","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","932","0","0","0","0","0","0","0","0","0","0","0"
"2003","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","732","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","2","0","0","585","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","3","0","0","566","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","4","0","0","625","0","0","0","0","0","0","0","0","0","0","0"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","411","0","0","0","0","0","0","0","0","0","0","0"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","0.89","0.5","798","0","0","1","2","4","0.82","0.96","0","4","1","1"
"2003","Alleinerziehende","2","0.73","0","410","0","0","1","2","4","0.65","0.81","0","4","0","0"
"2003","Alleinerziehende","3","","","","","","","","","","","","","",""
"2003","Alleinerziehende","4","","","","","","","","","","","","","",""
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","0.38","0","60","0","0","1","1","2","0.24","0.52","0","2","0","0"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","1.18","0.5","3085","0","0","2","3","4","1.14","1.22","0","6","1","1"
"2003","Paar mit Kind(ern)","2","1.16","0.5","3662","0","0","2","2","3","1.12","1.2","0","6","1","1"
"2003","Paar mit Kind(ern)","3","1.12","0.5","3509","0","0","2","2","4","1.09","1.15","0","5","1","1"
"2003","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","2","","","","","","","","","","","","","",""
"2003","Sonstige","3","","","","","","","","","","","","","",""
"2003","Sonstige","4","","","","","","","","","","","","","",""
"2003","Sonstige","5 Einkommensstärkstes Quintil","0.16","0","88","0","0","0","1","2","0.04","0.28","0","2","0","0"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","888","0","0","0","0","0","0","0","0","0","0","0"
"2004","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","0","0","689","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","2","0","0","582","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","3","0","0","560","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","4","0","0","618","0","0","0","0","0","0","0","0","0","0","0"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","0","0","412","0","0","0","0","0","0","0","0","0","0","0"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","0.92","0.5","813","0","0","2","2","3","0.86","0.98","0","4","1","1"
"2004","Alleinerziehende","2","0.49","0","349","0","0","1","2","3","0.42","0.56","0","3","0","0"
"2004","Alleinerziehende","3","","","","","","","","","","","","","",""
"2004","Alleinerziehende","4","","","","","","","","","","","","","",""
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","0.3","0","78","0","0","1","1","1","0.2","0.4","0","1","0","0"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","2","1.09","0.5","3629","0","0","2","2","4","1.05","1.13","0","5","1","1"
"2004","Paar mit Kind(ern)","3","1.09","0.5","3211","0","0","2","2","3","1.05","1.13","0","4","1","1"
"2004","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","2","","","","","","","","","","","","","",""
"2004","Sonstige","3","","","","","","","","","","","","","",""
"2004","Sonstige","4","","","","","","","","","","","","","",""
"2004","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","0","0","862","0","0","0","0","0","0","0","0","0","0","0"
"2005","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
