year,pgisced97,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Pre-primary Level,male,,,,,,,,,,,,
1984,Pre-primary Level,female,,,,,,,,,,,,
1984,Primary Level,male,,,,,,,,,,,,
1984,Primary Level,female,,,,,,,,,,,,
1984,Lower Secondary Level,male,,,,,,,,,,,,
1984,Lower Secondary Level,female,,,,,,,,,,,,
1984,Upper Secondary Level,male,,,,,,,,,,,,
1984,Upper Secondary Level,female,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1984,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1984,First Stage of Tertiary Education,male,,,,,,,,,,,,
1984,First Stage of Tertiary Education,female,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1984,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Pre-primary Level,male,,,,,,,,,,,,
1985,Pre-primary Level,female,,,,,,,,,,,,
1985,Primary Level,male,,,,,,,,,,,,
1985,Primary Level,female,,,,,,,,,,,,
1985,Lower Secondary Level,male,,,,,,,,,,,,
1985,Lower Secondary Level,female,,,,,,,,,,,,
1985,Upper Secondary Level,male,,,,,,,,,,,,
1985,Upper Secondary Level,female,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1985,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1985,First Stage of Tertiary Education,male,,,,,,,,,,,,
1985,First Stage of Tertiary Education,female,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1985,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Pre-primary Level,male,,,,,,,,,,,,
1986,Pre-primary Level,female,,,,,,,,,,,,
1986,Primary Level,male,,,,,,,,,,,,
1986,Primary Level,female,,,,,,,,,,,,
1986,Lower Secondary Level,male,,,,,,,,,,,,
1986,Lower Secondary Level,female,,,,,,,,,,,,
1986,Upper Secondary Level,male,,,,,,,,,,,,
1986,Upper Secondary Level,female,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1986,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1986,First Stage of Tertiary Education,male,,,,,,,,,,,,
1986,First Stage of Tertiary Education,female,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1986,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Pre-primary Level,male,,,,,,,,,,,,
1987,Pre-primary Level,female,,,,,,,,,,,,
1987,Primary Level,male,,,,,,,,,,,,
1987,Primary Level,female,,,,,,,,,,,,
1987,Lower Secondary Level,male,,,,,,,,,,,,
1987,Lower Secondary Level,female,,,,,,,,,,,,
1987,Upper Secondary Level,male,,,,,,,,,,,,
1987,Upper Secondary Level,female,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1987,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1987,First Stage of Tertiary Education,male,,,,,,,,,,,,
1987,First Stage of Tertiary Education,female,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1987,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1988,Pre-primary Level,male,90,1.24321,0.79128,1.69514,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,1.00000
1988,Pre-primary Level,female,73,2.70686,1.84667,3.56705,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,3.00000
1988,Primary Level,male,273,2.83495,2.15629,3.51361,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1988,Primary Level,female,417,3.91860,3.25490,4.58231,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,3.00000
1988,Lower Secondary Level,male,972,2.46600,2.18859,2.74342,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,Lower Secondary Level,female,1736,3.81623,3.53531,4.09715,0.57001,2.00000,4.00000,0.0,9.14498,2.0,2.00000,2.02500
1988,Upper Secondary Level,male,2579,3.00127,2.79243,3.21011,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,Upper Secondary Level,female,2149,3.72300,3.49815,3.94784,1.00000,2.00000,5.00000,0.0,11.00000,2.0,2.00000,2.00000
1988,Post-secondary Non-tertiary Level,male,152,3.51898,2.54867,4.48929,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,2.00000
1988,Post-secondary Non-tertiary Level,female,114,3.14798,2.47201,3.82394,0.00000,2.00000,5.00000,0.0,12.50000,2.0,1.00000,3.00000
1988,First Stage of Tertiary Education,male,310,3.50214,2.76810,4.23618,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,2.00000
1988,First Stage of Tertiary Education,female,226,3.09881,2.47835,3.71927,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1988,Second Stage of Tertiary Education,male,471,2.03865,1.71238,2.36493,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,Second Stage of Tertiary Education,female,228,3.29169,2.57481,4.00857,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1989,Pre-primary Level,male,90,1.45068,1.02169,1.87966,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1989,Pre-primary Level,female,85,2.47600,1.64884,3.30316,0.00000,1.00000,3.41424,0.0,8.53561,1.0,0.00000,2.00000
1989,Primary Level,male,256,2.92418,2.17369,3.67467,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,Primary Level,female,390,4.22146,3.53801,4.90492,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,3.00000
1989,Lower Secondary Level,male,904,2.94422,2.51975,3.36869,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1989,Lower Secondary Level,female,1659,3.73500,3.48041,3.98959,1.00000,2.00000,5.00000,0.0,11.00000,2.0,2.00000,3.00000
1989,Upper Secondary Level,male,2512,2.80332,2.59449,3.01216,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1989,Upper Secondary Level,female,2096,3.96822,3.67171,4.26473,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1989,Post-secondary Non-tertiary Level,male,156,2.56325,1.80456,3.32194,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1989,Post-secondary Non-tertiary Level,female,131,2.90348,2.32013,3.48684,0.62541,2.00000,4.09330,0.0,9.29513,2.0,1.00000,3.00000
1989,First Stage of Tertiary Education,male,293,2.95392,2.37625,3.53159,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,First Stage of Tertiary Education,female,218,3.61173,2.88542,4.33805,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1989,Second Stage of Tertiary Education,male,470,2.22049,1.88919,2.55179,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1989,Second Stage of Tertiary Education,female,226,3.33245,2.69785,3.96706,0.00000,2.00000,4.16642,0.0,10.41606,2.0,1.00000,2.00000
1990,Pre-primary Level,male,,,,,,,,,,,,
1990,Pre-primary Level,female,,,,,,,,,,,,
1990,Primary Level,male,,,,,,,,,,,,
1990,Primary Level,female,,,,,,,,,,,,
1990,Lower Secondary Level,male,,,,,,,,,,,,
1990,Lower Secondary Level,female,,,,,,,,,,,,
1990,Upper Secondary Level,male,,,,,,,,,,,,
1990,Upper Secondary Level,female,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1990,First Stage of Tertiary Education,male,,,,,,,,,,,,
1990,First Stage of Tertiary Education,female,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1991,Pre-primary Level,male,91,2.18534,1.53293,2.83774,0.00000,1.00000,3.27859,0.0,8.19647,1.0,0.00000,2.00000
1991,Pre-primary Level,female,70,2.01465,1.37512,2.65418,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1991,Primary Level,male,259,2.94658,2.29368,3.59948,0.00000,1.00000,3.17965,0.0,7.94911,1.0,1.00000,2.00000
1991,Primary Level,female,392,4.08331,3.43451,4.73211,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,3.00000
1991,Lower Secondary Level,male,975,3.11680,2.76125,3.47236,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,2.00000
1991,Lower Secondary Level,female,1865,3.70942,3.48531,3.93352,1.00000,2.00000,5.00000,0.0,11.00000,2.0,2.00000,2.00000
1991,Upper Secondary Level,male,3567,2.59662,2.43038,2.76285,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,Upper Secondary Level,female,3314,3.55626,3.33779,3.77474,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1991,Post-secondary Non-tertiary Level,male,214,2.33300,1.90259,2.76342,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1991,Post-secondary Non-tertiary Level,female,164,3.23070,2.64376,3.81764,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1991,First Stage of Tertiary Education,male,490,2.84268,2.26271,3.42265,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1991,First Stage of Tertiary Education,female,261,3.41030,2.62988,4.19072,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,3.00000
1991,Second Stage of Tertiary Education,male,918,1.83355,1.65311,2.01400,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1991,Second Stage of Tertiary Education,female,752,2.88113,2.50197,3.26029,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Pre-primary Level,male,93,2.20964,1.40348,3.01579,0.00000,1.00000,2.77428,0.0,6.93571,1.0,0.00000,1.00000
1992,Pre-primary Level,female,94,2.30693,1.76735,2.84652,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Primary Level,male,242,2.52461,1.94356,3.10567,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1992,Primary Level,female,364,3.74354,3.01948,4.46760,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,Lower Secondary Level,male,954,2.82113,2.50247,3.13980,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1992,Lower Secondary Level,female,1792,3.64406,3.37802,3.91010,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1992,Upper Secondary Level,male,3395,2.73532,2.55730,2.91334,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1992,Upper Secondary Level,female,3255,3.50121,3.31974,3.68267,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1992,Post-secondary Non-tertiary Level,male,217,2.13440,1.71287,2.55593,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1992,Post-secondary Non-tertiary Level,female,165,4.26755,2.57445,5.96065,1.00000,3.00000,4.00000,0.0,8.50000,3.0,2.00000,3.00000
1992,First Stage of Tertiary Education,male,490,2.96651,2.52432,3.40869,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1992,First Stage of Tertiary Education,female,267,3.30477,2.68247,3.92707,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,Second Stage of Tertiary Education,male,906,2.28509,2.03274,2.53744,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1992,Second Stage of Tertiary Education,female,733,2.49009,2.26188,2.71829,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1993,Pre-primary Level,male,,,,,,,,,,,,
1993,Pre-primary Level,female,,,,,,,,,,,,
1993,Primary Level,male,,,,,,,,,,,,
1993,Primary Level,female,,,,,,,,,,,,
1993,Lower Secondary Level,male,,,,,,,,,,,,
1993,Lower Secondary Level,female,,,,,,,,,,,,
1993,Upper Secondary Level,male,,,,,,,,,,,,
1993,Upper Secondary Level,female,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1993,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1993,First Stage of Tertiary Education,male,,,,,,,,,,,,
1993,First Stage of Tertiary Education,female,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1993,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1994,Pre-primary Level,male,,,,,,,,,,,,
1994,Pre-primary Level,female,,,,,,,,,,,,
1994,Primary Level,male,,,,,,,,,,,,
1994,Primary Level,female,,,,,,,,,,,,
1994,Lower Secondary Level,male,,,,,,,,,,,,
1994,Lower Secondary Level,female,,,,,,,,,,,,
1994,Upper Secondary Level,male,,,,,,,,,,,,
1994,Upper Secondary Level,female,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,male,,,,,,,,,,,,
1994,Post-secondary Non-tertiary Level,female,,,,,,,,,,,,
1994,First Stage of Tertiary Education,male,,,,,,,,,,,,
1994,First Stage of Tertiary Education,female,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,male,,,,,,,,,,,,
1994,Second Stage of Tertiary Education,female,,,,,,,,,,,,
1995,Pre-primary Level,male,141,1.41116,1.05122,1.77110,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1995,Pre-primary Level,female,142,1.73348,1.35137,2.11559,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1995,Primary Level,male,209,2.89721,2.28119,3.51324,0.00000,1.42236,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1995,Primary Level,female,322,3.57374,3.09204,4.05544,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,3.00000
1995,Lower Secondary Level,male,862,3.03230,2.61426,3.45035,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1995,Lower Secondary Level,female,1612,4.29754,3.98609,4.60899,1.00000,3.00000,5.00000,0.0,11.00000,3.0,2.00000,3.00000
1995,Upper Secondary Level,male,3364,2.89252,2.70279,3.08226,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1995,Upper Secondary Level,female,3305,3.67985,3.48962,3.87008,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1995,Post-secondary Non-tertiary Level,male,247,2.15691,1.76407,2.54974,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1995,Post-secondary Non-tertiary Level,female,220,3.47178,2.87009,4.07346,1.00000,2.00000,5.00000,0.0,11.00000,2.0,2.00000,3.00000
1995,First Stage of Tertiary Education,male,469,2.34313,2.05565,2.63062,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1995,First Stage of Tertiary Education,female,279,3.90446,3.19476,4.61416,0.73338,2.00000,4.00000,0.0,8.89994,2.0,1.00000,3.00000
1995,Second Stage of Tertiary Education,male,949,2.19224,1.97321,2.41127,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1995,Second Stage of Tertiary Education,female,794,2.91706,2.63158,3.20254,1.00000,2.00000,3.00000,0.0,6.00000,2.0,2.00000,2.00000
1996,Pre-primary Level,male,138,1.56151,1.05517,2.06786,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1996,Pre-primary Level,female,155,1.93053,1.45868,2.40239,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.02500
1996,Primary Level,male,198,3.17157,2.47544,3.86770,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,2.00000
1996,Primary Level,female,287,3.22692,2.73062,3.72321,0.07029,2.00000,4.00000,0.0,9.89457,2.0,2.00000,3.00000
1996,Lower Secondary Level,male,810,3.22822,2.81546,3.64098,0.00000,1.00000,4.00000,0.0,10.00000,1.0,1.00000,2.00000
1996,Lower Secondary Level,female,1540,4.23869,3.93096,4.54642,1.00000,3.00000,5.00000,0.0,11.00000,3.0,3.00000,3.00000
1996,Upper Secondary Level,male,3292,2.67514,2.52338,2.82690,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1996,Upper Secondary Level,female,3243,3.57417,3.38732,3.76103,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1996,Post-secondary Non-tertiary Level,male,237,2.25222,1.44940,3.05504,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1996,Post-secondary Non-tertiary Level,female,232,2.83076,2.37659,3.28493,1.00000,1.00000,4.00000,0.0,8.50000,1.0,1.00000,2.00000
1996,First Stage of Tertiary Education,male,469,2.80239,2.41625,3.18853,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1996,First Stage of Tertiary Education,female,283,3.95624,3.22292,4.68956,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,3.00000
1996,Second Stage of Tertiary Education,male,961,2.14983,1.95716,2.34250,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1996,Second Stage of Tertiary Education,female,795,2.84160,2.58979,3.09342,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1997,Pre-primary Level,male,156,1.58771,1.20288,1.97255,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1997,Pre-primary Level,female,158,2.16899,1.71251,2.62547,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1997,Primary Level,male,190,3.02334,2.12440,3.92228,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1997,Primary Level,female,268,3.80126,3.19266,4.40987,0.00000,3.00000,6.00000,0.0,15.00000,3.0,2.00000,3.00000
1997,Lower Secondary Level,male,825,2.80378,2.44560,3.16197,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1997,Lower Secondary Level,female,1487,3.85175,3.59685,4.10665,1.00000,3.00000,5.00000,0.0,11.00000,3.0,2.00000,3.00000
1997,Upper Secondary Level,male,3229,2.69487,2.53815,2.85160,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1997,Upper Secondary Level,female,3234,3.40816,3.24366,3.57266,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1997,Post-secondary Non-tertiary Level,male,231,1.76605,1.37670,2.15540,0.00000,0.98424,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1997,Post-secondary Non-tertiary Level,female,219,2.60135,2.16671,3.03599,0.61419,2.00000,3.00000,0.0,6.57871,2.0,1.00000,2.00000
1997,First Stage of Tertiary Education,male,473,2.50637,2.11519,2.89755,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1997,First Stage of Tertiary Education,female,280,3.19737,2.71762,3.67711,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,2.00000
1997,Second Stage of Tertiary Education,male,963,2.08824,1.88886,2.28761,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1997,Second Stage of Tertiary Education,female,794,3.06566,2.78186,3.34945,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1998,Pre-primary Level,male,163,1.50076,1.13082,1.87070,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1998,Pre-primary Level,female,168,2.50907,1.84310,3.17504,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1998,Primary Level,male,181,2.51873,1.94947,3.08798,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1998,Primary Level,female,258,3.58567,3.06174,4.10961,0.00000,3.00000,5.00000,0.0,12.50000,3.0,2.00000,3.00000
1998,Lower Secondary Level,male,913,2.43432,2.16003,2.70861,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1998,Lower Secondary Level,female,1606,3.67263,3.42339,3.92187,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,3.00000
1998,Upper Secondary Level,male,3494,2.39170,2.25477,2.52863,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1998,Upper Secondary Level,female,3471,3.22819,3.06734,3.38905,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1998,Post-secondary Non-tertiary Level,male,239,1.95860,1.55949,2.35771,0.00000,1.00000,2.00000,0.0,5.00000,1.0,1.00000,1.00000
1998,Post-secondary Non-tertiary Level,female,265,2.44559,2.12059,2.77059,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,2.00000
1998,First Stage of Tertiary Education,male,490,2.57235,2.15220,2.99251,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1998,First Stage of Tertiary Education,female,318,2.94552,2.50523,3.38582,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1998,Second Stage of Tertiary Education,male,1074,2.28605,2.07891,2.49319,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
