year,bula_h,migback,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1986,Schleswig-Holstein,No migration background,,,,,,,,,,,,
1986,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1986,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1986,Hamburg,No migration background,,,,,,,,,,,,
1986,Hamburg,Direct migration background,,,,,,,,,,,,
1986,Hamburg,Indirect migration background,,,,,,,,,,,,
1986,Lower Saxony,No migration background,,,,,,,,,,,,
1986,Lower Saxony,Direct migration background,,,,,,,,,,,,
1986,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1986,Bremen,No migration background,,,,,,,,,,,,
1986,Bremen,Direct migration background,,,,,,,,,,,,
1986,Bremen,Indirect migration background,,,,,,,,,,,,
1986,North Rhine-Westphalia,No migration background,,,,,,,,,,,,
1986,North Rhine-Westphalia,Direct migration background,,,,,,,,,,,,
1986,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1986,Hesse,No migration background,,,,,,,,,,,,
1986,Hesse,Direct migration background,,,,,,,,,,,,
1986,Hesse,Indirect migration background,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",No migration background,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Direct migration background,,,,,,,,,,,,
1986,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1986,Baden-Wuerttemberg,No migration background,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Direct migration background,,,,,,,,,,,,
1986,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1986,Bavaria,No migration background,,,,,,,,,,,,
1986,Bavaria,Direct migration background,,,,,,,,,,,,
1986,Bavaria,Indirect migration background,,,,,,,,,,,,
1986,Berlin,No migration background,,,,,,,,,,,,
1986,Berlin,Direct migration background,,,,,,,,,,,,
1986,Berlin,Indirect migration background,,,,,,,,,,,,
1987,Schleswig-Holstein,No migration background,,,,,,,,,,,,
1987,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1987,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1987,Hamburg,No migration background,,,,,,,,,,,,
1987,Hamburg,Direct migration background,,,,,,,,,,,,
1987,Hamburg,Indirect migration background,,,,,,,,,,,,
1987,Lower Saxony,No migration background,,,,,,,,,,,,
1987,Lower Saxony,Direct migration background,,,,,,,,,,,,
1987,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1987,Bremen,No migration background,,,,,,,,,,,,
1987,Bremen,Direct migration background,,,,,,,,,,,,
1987,Bremen,Indirect migration background,,,,,,,,,,,,
1987,North Rhine-Westphalia,No migration background,,,,,,,,,,,,
1987,North Rhine-Westphalia,Direct migration background,,,,,,,,,,,,
1987,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1987,Hesse,No migration background,,,,,,,,,,,,
1987,Hesse,Direct migration background,,,,,,,,,,,,
1987,Hesse,Indirect migration background,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",No migration background,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Direct migration background,,,,,,,,,,,,
1987,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1987,Baden-Wuerttemberg,No migration background,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Direct migration background,,,,,,,,,,,,
1987,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1987,Bavaria,No migration background,,,,,,,,,,,,
1987,Bavaria,Direct migration background,,,,,,,,,,,,
1987,Bavaria,Indirect migration background,,,,,,,,,,,,
1987,Berlin,No migration background,,,,,,,,,,,,
1987,Berlin,Direct migration background,,,,,,,,,,,,
1987,Berlin,Indirect migration background,,,,,,,,,,,,
1988,Schleswig-Holstein,No migration background,275,4.12092,3.23828,5.00357,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1988,Schleswig-Holstein,Direct migration background,44,1.39380,0.75738,2.03023,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,2.00000
1988,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1988,Hamburg,No migration background,147,3.49848,2.71838,4.27859,0.00000,2.00000,5.00000,0.0,12.50000,2.0,1.00000,3.00000
1988,Hamburg,Direct migration background,50,2.86513,1.47666,4.25360,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,3.00000
1988,Hamburg,Indirect migration background,,,,,,,,,,,,
1988,Lower Saxony,No migration background,866,3.11252,2.81662,3.40842,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1988,Lower Saxony,Direct migration background,167,3.84770,2.62716,5.06825,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,3.00000
1988,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1988,Bremen,No migration background,79,4.17643,3.06023,5.29263,1.00000,3.00000,6.00000,0.0,13.50000,3.0,2.00000,4.00000
1988,Bremen,Direct migration background,,,,,,,,,,,,
1988,Bremen,Indirect migration background,,,,,,,,,,,,
1988,North Rhine-Westphalia,No migration background,1930,3.33993,3.11502,3.56484,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1988,North Rhine-Westphalia,Direct migration background,689,2.67642,2.26587,3.08697,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1988,North Rhine-Westphalia,Indirect migration background,63,1.22656,0.54134,1.91178,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,1.00000
1988,Hesse,No migration background,601,3.22764,2.83699,3.61830,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1988,Hesse,Direct migration background,378,3.65185,2.97144,4.33225,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1988,Hesse,Indirect migration background,,,,,,,,,,,,
1988,"Rhineland-Palatinate, Saarland",No migration background,597,3.36114,2.81402,3.90826,0.00000,1.36712,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1988,"Rhineland-Palatinate, Saarland",Direct migration background,129,4.40121,2.04426,6.75816,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1988,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1988,Baden-Wuerttemberg,No migration background,1102,2.65650,2.41748,2.89551,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1988,Baden-Wuerttemberg,Direct migration background,722,3.08838,2.74260,3.43417,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1988,Baden-Wuerttemberg,Indirect migration background,56,5.04613,2.19983,7.89244,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,4.00000
1988,Bavaria,No migration background,1239,3.25951,2.98237,3.53665,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1988,Bavaria,Direct migration background,357,2.90490,2.40659,3.40320,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1988,Bavaria,Indirect migration background,40,6.88966,3.20431,10.57501,1.00000,2.00000,4.82065,0.0,10.55163,2.0,1.00000,4.00000
1988,Berlin,No migration background,226,4.50444,3.51507,5.49382,0.00000,2.00000,6.00000,0.0,15.00000,2.0,1.00000,2.00000
1988,Berlin,Direct migration background,101,5.28190,3.36082,7.20299,1.00000,3.00000,6.00000,0.0,13.50000,3.0,1.00000,4.00000
1988,Berlin,Indirect migration background,,,,,,,,,,,,
1989,Schleswig-Holstein,No migration background,256,3.47145,2.71797,4.22493,0.30198,2.00000,3.00000,0.0,7.04703,2.0,1.00000,2.00000
1989,Schleswig-Holstein,Direct migration background,39,3.09814,0.89670,5.29957,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,3.00000
1989,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1989,Hamburg,No migration background,142,3.11621,2.39809,3.83432,0.00000,2.00000,3.45968,0.0,8.64920,2.0,1.00000,3.00000
1989,Hamburg,Direct migration background,50,2.82627,1.68988,3.96266,0.00000,1.36779,4.00000,0.0,10.00000,1.0,0.00000,4.00000
1989,Hamburg,Indirect migration background,,,,,,,,,,,,
1989,Lower Saxony,No migration background,819,3.36860,3.01877,3.71844,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1989,Lower Saxony,Direct migration background,158,3.70868,2.89260,4.52476,0.00000,2.00000,5.00000,0.0,12.50000,2.0,1.00000,3.00000
1989,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1989,Bremen,No migration background,85,4.93865,2.84580,7.03150,0.68804,2.00000,4.72546,0.0,10.78159,2.0,1.00000,3.00000
1989,Bremen,Direct migration background,,,,,,,,,,,,
1989,Bremen,Indirect migration background,,,,,,,,,,,,
1989,North Rhine-Westphalia,No migration background,1861,3.28663,3.02697,3.54629,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1989,North Rhine-Westphalia,Direct migration background,670,2.57281,2.17545,2.97017,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,North Rhine-Westphalia,Indirect migration background,75,1.46484,0.80935,2.12033,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,1.00000
1989,Hesse,No migration background,610,4.05791,3.44086,4.67496,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1989,Hesse,Direct migration background,360,3.69223,3.03978,4.34468,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1989,Hesse,Indirect migration background,,,,,,,,,,,,
1989,"Rhineland-Palatinate, Saarland",No migration background,562,3.46500,2.92108,4.00892,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1989,"Rhineland-Palatinate, Saarland",Direct migration background,120,2.28266,1.71786,2.84745,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1989,Baden-Wuerttemberg,No migration background,1050,2.84690,2.54500,3.14879,0.00000,2.00000,3.81706,0.0,9.54265,2.0,1.00000,2.00000
1989,Baden-Wuerttemberg,Direct migration background,698,2.78442,2.38643,3.18242,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1989,Baden-Wuerttemberg,Indirect migration background,63,4.88277,2.18071,7.58483,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1989,Bavaria,No migration background,1198,3.16615,2.86851,3.46379,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1989,Bavaria,Direct migration background,357,2.78083,2.35387,3.20779,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1989,Bavaria,Indirect migration background,50,2.59369,1.77539,3.41199,0.00000,1.51764,4.00000,0.0,10.00000,1.0,0.97500,4.00000
1989,Berlin,No migration background,218,4.13276,3.15035,5.11517,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1989,Berlin,Direct migration background,100,4.84925,3.26120,6.43729,0.51252,3.00000,6.00000,0.0,14.23122,3.0,2.00000,4.02500
1989,Berlin,Indirect migration background,,,,,,,,,,,,
1990,Schleswig-Holstein,No migration background,,,,,,,,,,,,
1990,Schleswig-Holstein,Direct migration background,,,,,,,,,,,,
1990,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1990,Hamburg,No migration background,,,,,,,,,,,,
1990,Hamburg,Direct migration background,,,,,,,,,,,,
1990,Hamburg,Indirect migration background,,,,,,,,,,,,
1990,Lower Saxony,No migration background,,,,,,,,,,,,
1990,Lower Saxony,Direct migration background,,,,,,,,,,,,
1990,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1990,Bremen,No migration background,,,,,,,,,,,,
1990,Bremen,Direct migration background,,,,,,,,,,,,
1990,Bremen,Indirect migration background,,,,,,,,,,,,
1990,North Rhine-Westphalia,No migration background,,,,,,,,,,,,
1990,North Rhine-Westphalia,Direct migration background,,,,,,,,,,,,
1990,North Rhine-Westphalia,Indirect migration background,,,,,,,,,,,,
1990,Hesse,No migration background,,,,,,,,,,,,
1990,Hesse,Direct migration background,,,,,,,,,,,,
1990,Hesse,Indirect migration background,,,,,,,,,,,,
1990,"Rhineland-Palatinate, Saarland",No migration background,,,,,,,,,,,,
1990,"Rhineland-Palatinate, Saarland",Direct migration background,,,,,,,,,,,,
1990,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1990,Baden-Wuerttemberg,No migration background,,,,,,,,,,,,
1990,Baden-Wuerttemberg,Direct migration background,,,,,,,,,,,,
1990,Baden-Wuerttemberg,Indirect migration background,,,,,,,,,,,,
1990,Bavaria,No migration background,,,,,,,,,,,,
1990,Bavaria,Direct migration background,,,,,,,,,,,,
1990,Bavaria,Indirect migration background,,,,,,,,,,,,
1990,Berlin,No migration background,,,,,,,,,,,,
1990,Berlin,Direct migration background,,,,,,,,,,,,
1990,Berlin,Indirect migration background,,,,,,,,,,,,
1990,Brandenburg,No migration background,,,,,,,,,,,,
1990,Brandenburg,Direct migration background,,,,,,,,,,,,
1990,Brandenburg,Indirect migration background,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,No migration background,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Direct migration background,,,,,,,,,,,,
1990,Mecklenburg-Western Pomerania,Indirect migration background,,,,,,,,,,,,
1990,Saxony,No migration background,,,,,,,,,,,,
1990,Saxony,Direct migration background,,,,,,,,,,,,
1990,Saxony,Indirect migration background,,,,,,,,,,,,
1990,Saxony-Anhalt,No migration background,,,,,,,,,,,,
1990,Saxony-Anhalt,Direct migration background,,,,,,,,,,,,
1990,Saxony-Anhalt,Indirect migration background,,,,,,,,,,,,
1990,Thuringa,No migration background,,,,,,,,,,,,
1990,Thuringa,Direct migration background,,,,,,,,,,,,
1990,Thuringa,Indirect migration background,,,,,,,,,,,,
1991,Schleswig-Holstein,No migration background,258,3.50649,2.59557,4.41741,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1991,Schleswig-Holstein,Direct migration background,31,1.97127,1.34884,2.59371,0.00000,2.00000,3.00000,0.0,6.0,2.0,1.00000,3.00000
1991,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1991,Hamburg,No migration background,118,3.21039,2.43377,3.98701,0.14031,2.00000,3.43347,0.0,8.37322,2.0,2.00000,2.02500
1991,Hamburg,Direct migration background,37,4.21502,1.45949,6.97056,0.00000,1.00000,4.00000,0.0,10.00000,1.0,0.00000,3.00000
1991,Hamburg,Indirect migration background,,,,,,,,,,,,
1991,Lower Saxony,No migration background,793,3.20618,2.84726,3.56510,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1991,Lower Saxony,Direct migration background,148,3.71510,2.82280,4.60739,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1991,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1991,Bremen,No migration background,78,2.76749,1.84054,3.69443,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1991,Bremen,Direct migration background,,,,,,,,,,,,
1991,Bremen,Indirect migration background,,,,,,,,,,,,
1991,North Rhine-Westphalia,No migration background,1788,3.34346,3.04263,3.64430,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1991,North Rhine-Westphalia,Direct migration background,647,2.80407,2.44723,3.16091,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1991,North Rhine-Westphalia,Indirect migration background,98,2.98546,1.76942,4.20149,0.00000,1.00000,2.00000,0.0,5.00000,1.0,0.00000,2.00000
1991,Hesse,No migration background,589,3.38430,2.94959,3.81902,1.00000,2.00000,4.00000,0.0,8.50000,2.0,2.00000,2.00000
1991,Hesse,Direct migration background,336,3.41118,2.86528,3.95708,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,3.00000
1991,Hesse,Indirect migration background,38,1.47811,0.92345,2.03278,0.00000,1.00000,3.00000,0.0,7.0,1.0,0.00000,2.02500
1991,"Rhineland-Palatinate, Saarland",No migration background,537,3.79650,3.15570,4.43729,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,2.00000
1991,"Rhineland-Palatinate, Saarland",Direct migration background,114,3.17273,1.72912,4.61634,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1991,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1991,Baden-Wuerttemberg,No migration background,1026,2.90802,2.64678,3.16926,0.00000,2.00000,3.85661,0.0,9.64152,2.0,2.00000,2.00000
1991,Baden-Wuerttemberg,Direct migration background,673,2.94579,2.55001,3.34157,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1991,Baden-Wuerttemberg,Indirect migration background,82,6.17570,3.61622,8.73519,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1991,Bavaria,No migration background,1194,3.31568,3.05368,3.57768,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1991,Bavaria,Direct migration background,354,2.93941,2.47482,3.40399,0.00000,2.00000,3.69502,0.0,9.23755,2.0,1.00000,2.00000
1991,Bavaria,Indirect migration background,48,2.21860,1.18223,3.25496,0.00000,0.00000,4.00000,0.0,10.00000,0.0,0.00000,2.00000
1991,Berlin,No migration background,472,3.98879,3.33143,4.64615,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,3.00000
1991,Berlin,Direct migration background,110,3.91445,2.27931,5.54960,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,3.00000
1991,Berlin,Indirect migration background,,,,,,,,,,,,
1991,Brandenburg,No migration background,657,1.96427,1.73631,2.19223,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,Brandenburg,Direct migration background,,,,,,,,,,,,
1991,Brandenburg,Indirect migration background,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,No migration background,456,2.07816,1.79529,2.36103,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,Mecklenburg-Western Pomerania,Direct migration background,,,,,,,,,,,,
1991,Mecklenburg-Western Pomerania,Indirect migration background,,,,,,,,,,,,
1991,Saxony,No migration background,1186,1.80707,1.57739,2.03676,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,Saxony,Direct migration background,40,1.85519,1.32926,2.38111,0.18061,1.25985,3.00000,0.0,6.0,1.0,1.00000,3.00000
1991,Saxony,Indirect migration background,,,,,,,,,,,,
1991,Saxony-Anhalt,No migration background,760,2.16395,1.91173,2.41617,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1991,Saxony-Anhalt,Direct migration background,30,1.94066,0.56503,3.31630,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,2.00000
1991,Saxony-Anhalt,Indirect migration background,,,,,,,,,,,,
1991,Thuringa,No migration background,666,2.52773,2.20905,2.84641,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1991,Thuringa,Direct migration background,,,,,,,,,,,,
1991,Thuringa,Indirect migration background,,,,,,,,,,,,
1992,Schleswig-Holstein,No migration background,235,3.17635,2.59825,3.75445,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,Schleswig-Holstein,Direct migration background,30,3.33820,2.07851,4.59790,1.00000,3.00000,3.00000,0.0,6.00000,3.0,1.00000,3.00000
1992,Schleswig-Holstein,Indirect migration background,,,,,,,,,,,,
1992,Hamburg,No migration background,107,3.27731,2.40027,4.15435,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,3.00000
1992,Hamburg,Direct migration background,37,3.61277,1.35801,5.86753,2.00000,2.00000,3.00000,0.50000,4.50000,2.0,2.00000,3.00000
1992,Hamburg,Indirect migration background,,,,,,,,,,,,
1992,Lower Saxony,No migration background,787,3.23276,2.84892,3.61660,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1992,Lower Saxony,Direct migration background,133,2.95287,2.27383,3.63191,1.00000,2.00000,4.00000,0.0,8.50000,2.0,1.00000,3.00000
1992,Lower Saxony,Indirect migration background,,,,,,,,,,,,
1992,Bremen,No migration background,80,3.81546,2.11998,5.51094,1.00000,1.00000,3.00000,0.0,6.00000,1.0,1.00000,3.00000
1992,Bremen,Direct migration background,,,,,,,,,,,,
1992,Bremen,Indirect migration background,,,,,,,,,,,,
1992,North Rhine-Westphalia,No migration background,1754,3.24404,2.96718,3.52090,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,North Rhine-Westphalia,Direct migration background,618,2.73871,2.26988,3.20753,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,1.00000
1992,North Rhine-Westphalia,Indirect migration background,109,2.95183,2.11041,3.79325,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,3.00000
1992,Hesse,No migration background,586,3.27070,2.89633,3.64506,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1992,Hesse,Direct migration background,316,3.14118,2.60493,3.67743,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,Hesse,Indirect migration background,44,0.96543,0.53992,1.39093,0.00000,1.00000,1.00000,0.0,2.50000,1.0,0.00000,1.00000
1992,"Rhineland-Palatinate, Saarland",No migration background,528,3.67099,3.17602,4.16596,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1992,"Rhineland-Palatinate, Saarland",Direct migration background,112,2.27507,1.37131,3.17884,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,1.00000
1992,"Rhineland-Palatinate, Saarland",Indirect migration background,,,,,,,,,,,,
1992,Baden-Wuerttemberg,No migration background,985,2.82488,2.55870,3.09106,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Baden-Wuerttemberg,Direct migration background,658,3.38774,2.85336,3.92213,0.00000,2.00000,4.00000,0.0,10.00000,2.0,1.00000,2.00000
1992,Baden-Wuerttemberg,Indirect migration background,97,3.97717,2.27982,5.67452,0.00000,1.00000,3.00000,0.0,7.50000,1.0,0.00000,2.00000
1992,Bavaria,No migration background,1211,3.43328,3.07423,3.79233,0.00000,2.00000,4.00000,0.0,10.00000,2.0,2.00000,2.00000
1992,Bavaria,Direct migration background,348,2.65187,2.11999,3.18375,0.00000,1.00000,3.00000,0.0,7.50000,1.0,1.00000,2.00000
1992,Bavaria,Indirect migration background,59,2.29390,1.54662,3.04118,0.00000,1.00000,5.00000,0.0,10.0,1.0,0.00000,3.00000
1992,Berlin,No migration background,468,3.88284,3.32449,4.44118,0.00000,2.00000,5.00000,0.0,12.50000,2.0,2.00000,2.00000
1992,Berlin,Direct migration background,98,3.69226,2.72540,4.65912,0.00000,3.00000,5.00000,0.0,12.50000,3.0,1.00000,4.00000
1992,Berlin,Indirect migration background,,,,,,,,,,,,
1992,Brandenburg,No migration background,637,2.40630,2.14067,2.67194,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Brandenburg,Direct migration background,,,,,,,,,,,,
1992,Brandenburg,Indirect migration background,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,No migration background,394,2.13686,1.82902,2.44470,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Mecklenburg-Western Pomerania,Direct migration background,,,,,,,,,,,,
1992,Mecklenburg-Western Pomerania,Indirect migration background,,,,,,,,,,,,
1992,Saxony,No migration background,1106,2.11091,1.95985,2.26197,0.00000,2.00000,3.00000,0.0,7.50000,2.0,1.00000,2.00000
1992,Saxony,Direct migration background,40,2.30501,1.64018,2.96983,1.00000,2.00000,3.00000,0.0,6.00000,2.0,1.00000,3.00000
1992,Saxony,Indirect migration background,,,,,,,,,,,,
