year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Einpersonenhaushalt,Staedtischer Raum,958,1.0010658863816122,1.0000643546128494,1.002067418150375,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1985,Einpersonenhaushalt,Laendlicher Raum,182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1985,Paar ohne Kinder,Staedtischer Raum,963,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1985,Paar ohne Kinder,Laendlicher Raum,262,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1985,Alleinerziehend,Staedtischer Raum,230,2.496801342498095,2.4511113215786056,2.542491363417584,2.0,2.202235435678878,2.583473285752423,2,2,2,2.0,2.0
1985,Alleinerziehend,Laendlicher Raum,63,2.336665968157583,2.2563102566478466,2.4170216796673194,2.0,2.0,2.4042667414860155,2,2,2,2.0,2.0
1985,Paar mit Kindern,Staedtischer Raum,1872,3.7531810215967383,3.7335969769969912,3.7727650661964853,4.0,3.0,6.148081473850754,3,3,4,4.0,4.0
1985,Paar mit Kindern,Laendlicher Raum,503,3.836504154726579,3.7983807651362045,3.874627544316953,5.0,4.0,7.657310286621157,3,4,4,4.0,4.0
1985,Mehrgenerationenhaushalt,Staedtischer Raum,71,4.291631916778982,4.12639416455827,4.456869668999695,4.528662183498831,5.589515632880873,5.9078645243814805,6,5,4,3.0,4.0
1985,Mehrgenerationenhaushalt,Laendlicher Raum,45,4.5867783407232166,4.37183454943589,4.801722132010543,5.784340645371243,4.994392277262088,5.0,6.960851613428107,3,5,5.0,6.0
1985,Andere Zusammenstellungen,Staedtischer Raum,99,2.6353215172108557,2.562984458455894,2.7076585759658176,2.0252354788416898,2.7985892417419427,2.0,2.0630886971042246,1.9621467817374654,2,1.0,2.0
1985,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1986,Einpersonenhaushalt,Staedtischer Raum,909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1986,Einpersonenhaushalt,Laendlicher Raum,170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1986,Paar ohne Kinder,Staedtischer Raum,965,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1986,Paar ohne Kinder,Laendlicher Raum,240,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1986,Alleinerziehend,Staedtischer Raum,219,2.524056033030242,2.4755976242969484,2.5725144417635355,2.0,3.0,2.0,2.0,2.0,2,2.0,2.0
1986,Alleinerziehend,Laendlicher Raum,62,2.3647417503998645,2.2816168985331324,2.4478666022665965,2.0,2.2797681513430916,2.0,2.0,2.0,2,2.0,2.0
1986,Paar mit Kindern,Staedtischer Raum,1757,3.7476202027311714,3.7273689387325324,3.7678714667298103,3.056646448795622,3.8341037111887495,3.0,4,2.9150303268065665,4,4.0,4.0
1986,Paar mit Kindern,Laendlicher Raum,481,3.8253823798411077,3.7882016139462125,3.862563145736003,4.144109622221547,4.0,4.599535735776329,3.460970451889375,3,4,4.0,4.0
1986,Mehrgenerationenhaushalt,Staedtischer Raum,73,3.9349394550140113,3.7738491583726073,4.096029751655415,4.235234769835935,4.602435006151065,4.444278278159501,5,4,4,4.0,4.0249999999999995
1986,Mehrgenerationenhaushalt,Laendlicher Raum,44,4.675029132588532,4.456570626102606,4.893487639074457,3.0,4.028269825361352,5.0,5,5,5,5.0,6.0
1986,Andere Zusammenstellungen,Staedtischer Raum,92,2.585552291437588,2.514246317846524,2.656858265028652,2.0,2.194680973884095,2.0,2.0,2.0,2,1.0,2.0
1986,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1987,Einpersonenhaushalt,Staedtischer Raum,908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1987,Einpersonenhaushalt,Laendlicher Raum,170,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1987,Paar ohne Kinder,Staedtischer Raum,945,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1987,Paar ohne Kinder,Laendlicher Raum,247,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1987,Alleinerziehend,Staedtischer Raum,211,2.502237984762553,2.4532330848944506,2.551242884630655,2.56378180189313,3.0,2.0,3.4094545047328255,1.1543272971603047,2,2.0,2.0
1987,Alleinerziehend,Laendlicher Raum,67,2.41351701106878,2.3199435646713558,2.507090457466204,2.8154569416672297,2.0769508603794553,2.0,4.038642354168074,0.7768145874991554,2,2.0,2.0
1987,Paar mit Kindern,Staedtischer Raum,1725,3.7208132598828123,3.70071663885471,3.7409098809109147,3.8840559888467836,3.3926806722761995,4.399826807756921,4,4,4,4.0,5.0
1987,Paar mit Kindern,Laendlicher Raum,468,3.800794824713689,3.7645943376591022,3.836995311768276,4.185356467728884,3.6020357332494566,3.692777266256138,4.9242252699380025,2.9539084640470197,4,4.0,4.0
1987,Mehrgenerationenhaushalt,Staedtischer Raum,82,4.069440832561041,3.9118560715550386,4.227025593567043,4.911104023187834,3.077848709186317,5.059264358202178,4.688863520666318,5.281504860723694,4,3.9749999999999943,4.0249999999999995
1987,Mehrgenerationenhaushalt,Laendlicher Raum,39,5.095579605234626,4.862737180812878,5.328422029656374,3.2333484884807104,5.3865937318036785,5.0,4,5,5,5.0,6.0
1987,Andere Zusammenstellungen,Staedtischer Raum,94,2.584916807448462,2.5167985208645547,2.6530350940323695,2.0,2.851023522373565,2.0,2.0,2.0,2,1.0,2.0
1987,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1988,Einpersonenhaushalt,Staedtischer Raum,868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1988,Einpersonenhaushalt,Laendlicher Raum,169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0
1988,Paar ohne Kinder,Staedtischer Raum,934,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1988,Paar ohne Kinder,Laendlicher Raum,234,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0,2.0
1988,Alleinerziehend,Staedtischer Raum,213,2.490055558592109,2.4419994979437925,2.5381116192404254,2.9124483630536657,2.0,2.0,4.281120907634165,0.6313274554195014,2,2.0,2.0
