"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2002","(Fach-)Abitur","Ländlicher Raum","173.23","172.5","589","163","168","180","185","195","172.5","173.96","140","202","172","175"
"2002","(Fach-)Abitur","Städtischer Raum","172.68","171.5","1864","160","165","180","186","196","172.25","173.11","145","205","172","173"
"2002","(noch) kein Abschluss","Ländlicher Raum","170.1","169.5","250","160","165","178","182","190","168.96","171.24","140","196","170","173"
"2002","(noch) kein Abschluss","Städtischer Raum","170.76","169.5","654","160","163","178","184","194","170.01","171.51","144","195","169","170"
"2002","AkademikerIn","Ländlicher Raum","172.3","171.5","1332","160","165","178","183","194","171.82","172.78","145","204","172","173"
"2002","AkademikerIn","Städtischer Raum","173.82","173.5","3215","162","168","180","186","195","173.5","174.14","139","203","174","175"
"2002","Hauptschule","Ländlicher Raum","169.37","167.5","3113","158","163","175","182","190","169.06","169.68","142","197","168","170"
"2002","Hauptschule","Städtischer Raum","169.43","168.5","5780","158","163","176","181","190","169.2","169.66","142","200","168","170"
"2002","Realschule","Ländlicher Raum","172.14","171.5","2409","161","165","178","184","193","171.79","172.49","146","200","171","172"
"2002","Realschule","Städtischer Raum","171.45","169.5","3561","160","165","178","184","192","171.15","171.75","131","208","170","171"
"2003","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2003","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2003","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2003","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2003","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","Ländlicher Raum","172.58","171.5","570","161","166","179","185","194","171.8","173.36","141","200","172","173"
"2004","(Fach-)Abitur","Städtischer Raum","172.79","171.5","1820","160","166","180","185","196","172.35","173.23","100","205","172","173"
"2004","(noch) kein Abschluss","Ländlicher Raum","169.86","168.5","259","156","163","178","185","190","168.68","171.04","140","200","168","172"
"2004","(noch) kein Abschluss","Städtischer Raum","171.1","169.5","647","160","164","178","186","194","170.33","171.87","140","203","170","172"
"2004","AkademikerIn","Ländlicher Raum","172.31","171.5","1262","160","166","178","183","194","171.82","172.8","141","203","172","173"
"2004","AkademikerIn","Städtischer Raum","173.66","173.5","3021","162","167","180","186","195","173.33","173.99","123","203","173","174"
"2004","Hauptschule","Ländlicher Raum","169.45","167.5","2800","158","163","176","181","192","169.12","169.78","143","204","168","170"
"2004","Hauptschule","Städtischer Raum","169.46","168.5","5232","158","163","176","182","191","169.22","169.7","140","200","169","170"
"2004","Realschule","Ländlicher Raum","171.95","171.5","2284","161","165","178","184","193","171.59","172.31","140","200","170","172"
"2004","Realschule","Städtischer Raum","171.82","170.5","3312","160","165","178","185","193","171.5","172.14","132","210","170","172"
"2005","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2005","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2005","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2005","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2005","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","Ländlicher Raum","172.9","171.5","598","162","167","180","185","194","172.18","173.62","140","200","171","173"
"2006","(Fach-)Abitur","Städtischer Raum","172.63","171.5","1851","160","166","180","186","194","172.2","173.06","146","209","171","172"
"2006","(noch) kein Abschluss","Ländlicher Raum","168.9","169.5","185","156","162","176","180","187","167.54","170.26","138","195","170","173"
"2006","(noch) kein Abschluss","Städtischer Raum","170.93","169.5","463","159","163","178","186","193","170","171.86","144","204","170","172"
"2006","AkademikerIn","Ländlicher Raum","172.76","172.5","1342","160","166","180","185","195","172.26","173.26","123","204","172","173"
"2006","AkademikerIn","Städtischer Raum","173.7","173.5","3227","162","167","180","186","194","173.39","174.01","139","203","174","174"
"2006","Hauptschule","Ländlicher Raum","169.63","168.5","2885","158","163","176","182","192","169.3","169.96","142","204","168","170"
"2006","Hauptschule","Städtischer Raum","169.5","168.5","5196","158","163","176","182","191","169.25","169.75","120","200","169","170"
"2006","Realschule","Ländlicher Raum","172.09","171.5","2387","160","165","178","184","193","171.72","172.46","140","201","170","172"
"2006","Realschule","Städtischer Raum","171.71","170.5","3346","160","165","178","184","193","171.4","172.02","131","208","170","171"
"2007","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2007","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2007","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Ländlicher Raum","173.33","173.5","537","162","166","180","186","194","172.55","174.11","140","198","172","173"
"2008","(Fach-)Abitur","Städtischer Raum","172.77","171.5","1630","160","166","180","186","194","172.31","173.23","150","204","172","173"
"2008","(noch) kein Abschluss","Ländlicher Raum","172.5","173.5","166","159","165","180","185","194","170.97","174.03","138","200","171","175"
"2008","(noch) kein Abschluss","Städtischer Raum","170.13","169.5","379","159","163","177","185","191","169.12","171.14","120","200","168","171"
"2008","AkademikerIn","Ländlicher Raum","173.13","172.5","1225","161","167","180","185","196","172.62","173.64","127","204","172","173"
"2008","AkademikerIn","Städtischer Raum","173.71","173.5","2963","162","168","180","186","195","173.37","174.05","82","207","173","174"
"2008","Hauptschule","Ländlicher Raum","169.91","168.5","2466","158","164","176","182","193","169.55","170.27","143","204","169","170"
"2008","Hauptschule","Städtischer Raum","169.5","169.5","4326","158","163","176","182","190","169.23","169.77","95","200","169","170"
"2008","Realschule","Ländlicher Raum","171.86","170.5","2114","160","165","178","185","193","171.47","172.25","140","201","170","172"
"2008","Realschule","Städtischer Raum","171.8","170.5","2981","160","165","178","185","194","171.46","172.14","84","208","170","171"
"2009","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2009","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2009","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2009","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Ländlicher Raum","172.78","172.5","486","161","166","179","185","194","171.94","173.62","140","198","171","174"
"2010","(Fach-)Abitur","Städtischer Raum","173.42","172.5","1407","161","167","180","186","195","172.92","173.92","150","205","172","173"
"2010","(noch) kein Abschluss","Ländlicher Raum","171.51","171.5","109","155","165","180","184","197","169.56","173.46","138","200","170","178"
"2010","(noch) kein Abschluss","Städtischer Raum","171.25","169.5","308","158","163","179","185","194","170.07","172.43","147","202","170","173"
"2010","AkademikerIn","Ländlicher Raum","172.79","172.5","1127","161","166","179","185","195","172.26","173.32","130","203","172","173"
"2010","AkademikerIn","Städtischer Raum","173.35","172.5","2698","162","167","180","186","194","173.01","173.69","139","210","173","174"
"2010","Hauptschule","Ländlicher Raum","169.58","167.5","2022","158","163","176","181","195","169.19","169.97","142","198","168","170"
"2010","Hauptschule","Städtischer Raum","169.22","168.5","3552","157","163","176","182","190","168.91","169.53","82","200","168","170"
"2010","Realschule","Ländlicher Raum","172.12","171.5","1863","160","165","178","185","193","171.69","172.55","101","205","170","172"
"2010","Realschule","Städtischer Raum","172.19","171.5","2584","160","165","179","185","195","171.83","172.55","112","208","170","171"
"2011","(Fach-)Abitur","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Städtischer Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Städtischer Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","AkademikerIn","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Hauptschule","Städtischer Raum","","","","","","","","","","","","","",""
"2011","Realschule","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","Realschule","Städtischer Raum","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Ländlicher Raum","173.05","172.5","655","161","166","180","185","193","172.32","173.78","127","198","172","173"
