"ple0011","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2011","(noch) kein Abschluss","maennlich","13","","",""
"Ja","2011","(noch) kein Abschluss","weiblich","25","","",""
"Ja","2011","Hauptschule","maennlich","303","0.0991342497111779","0.0891230404030178","0.109145459019338"
"Ja","2011","Hauptschule","weiblich","574","0.159568048879185","0.147811153882826","0.171324943875543"
"Ja","2011","Realschule","maennlich","128","","",""
"Ja","2011","Realschule","weiblich","300","0.0985523869465576","0.0882430256849386","0.108861748208177"
"Ja","2011","(Fach-)Abitur","maennlich","49","0.0498221424689842","0.036779280720753","0.0628650042172155"
"Ja","2011","(Fach-)Abitur","weiblich","93","0.0540049298520026","0.0420449024391836","0.0659649572648216"
"Ja","2011","AkademikerIn","maennlich","149","","",""
"Ja","2011","AkademikerIn","weiblich","209","","",""
"Nein","2011","(noch) kein Abschluss","maennlich","256","","",""
"Nein","2011","(noch) kein Abschluss","weiblich","267","","",""
"Nein","2011","Hauptschule","maennlich","3120","0.900865750288822","0.890854540980662","0.910876959596982"
"Nein","2011","Hauptschule","weiblich","3153","0.840431951120815","0.828675056124457","0.852188846117174"
"Nein","2011","Realschule","maennlich","2176","","",""
"Nein","2011","Realschule","weiblich","2911","","",""
"Nein","2011","(Fach-)Abitur","maennlich","1020","","",""
"Nein","2011","(Fach-)Abitur","weiblich","1279","","",""
"Nein","2011","AkademikerIn","maennlich","2319","","",""
"Nein","2011","AkademikerIn","weiblich","1911","","",""
"Ja","2012","(noch) kein Abschluss","maennlich","","","",""
"Ja","2012","(noch) kein Abschluss","weiblich","","","",""
"Ja","2012","Hauptschule","maennlich","","","",""
"Ja","2012","Hauptschule","weiblich","","","",""
"Ja","2012","Realschule","maennlich","","","",""
"Ja","2012","Realschule","weiblich","","","",""
"Ja","2012","(Fach-)Abitur","maennlich","","","",""
"Ja","2012","(Fach-)Abitur","weiblich","","","",""
"Ja","2012","AkademikerIn","maennlich","","","",""
"Ja","2012","AkademikerIn","weiblich","","","",""
"Nein","2012","(noch) kein Abschluss","maennlich","","","",""
"Nein","2012","(noch) kein Abschluss","weiblich","","","",""
"Nein","2012","Hauptschule","maennlich","","","",""
"Nein","2012","Hauptschule","weiblich","","","",""
"Nein","2012","Realschule","maennlich","","","",""
"Nein","2012","Realschule","weiblich","","","",""
"Nein","2012","(Fach-)Abitur","maennlich","","","",""
"Nein","2012","(Fach-)Abitur","weiblich","","","",""
"Nein","2012","AkademikerIn","maennlich","","","",""
"Nein","2012","AkademikerIn","weiblich","","","",""
"Ja","2013","(noch) kein Abschluss","maennlich","14","","",""
"Ja","2013","(noch) kein Abschluss","weiblich","23","","",""
"Ja","2013","Hauptschule","maennlich","268","","",""
"Ja","2013","Hauptschule","weiblich","463","0.148968798713937","0.136721865600306","0.161215731827569"
"Ja","2013","Realschule","maennlich","153","","",""
"Ja","2013","Realschule","weiblich","300","0.111356327688682","0.10002388550457","0.122688769872795"
"Ja","2013","(Fach-)Abitur","maennlich","50","0.072859618012903","0.0565622676249464","0.0891569684008597"
"Ja","2013","(Fach-)Abitur","weiblich","105","","",""
"Ja","2013","AkademikerIn","maennlich","149","","",""
"Ja","2013","AkademikerIn","weiblich","196","","",""
