year,ple0011,migback,pgisced97,proportion,n,lower_confidence,upper_confidence
2011,Yes,No migration background,middle vocational,0.46153846153846156,41903,0.45676520467405995,0.4663117184028632
2011,Yes,No migration background,higher education,0.17280606717226435,41903,0.16918599960748476,0.17642613473704394
2011,Yes,No migration background,general elementary,0.12026002166847237,41903,0.11714564371850712,0.12337439961843762
2011,Yes,No migration background,higher vocational,0.06229685807150596,41903,0.059982666698190724,0.0646110494448212
2011,Yes,Direct migration background,middle vocational,0.04496208017334778,41903,0.04297796435952271,0.046946195987172853
2011,Yes,No migration background,vocational + Abi,0.035752979414951244,41903,0.033975175799264394,0.037530783030638094
2011,Yes,Direct migration background,general elementary,0.028710725893824486,41903,0.027111794256501037,0.030309657531147935
2011,Yes,Direct migration background,higher education,0.01895991332611051,41903,0.01765405800357051,0.02026576864865051
2011,Yes,Indirect migration background,middle vocational,0.015167930660888408,41903,0.01399768302803987,0.016338178293736946
2011,Yes,Direct migration background,vocational + Abi,0.008125677139761646,41903,0.0072660866184604215,0.008985267661062871
2011,Yes,Indirect migration background,general elementary,0.007583965330444204,41903,0.006753295248789295,0.008414635412099112
2011,Yes,Direct migration background,inadequately,0.007583965330444204,41903,0.006753295248789295,0.008414635412099112
2011,Yes,No migration background,inadequately,0.004875406283856988,41903,0.004208480283196568,0.0055423322845174075
2011,Yes,Direct migration background,higher vocational,0.003791982665222102,41903,0.00320348912392876,0.004380476206515444
2011,Yes,Indirect migration background,higher education,0.0021668472372697724,41903,0.0017216252284802179,0.002612069246059327
2011,Yes,Indirect migration background,vocational + Abi,0.0016251354279523294,41903,0.001239457210553742,0.002010813645350917
2011,Yes,Indirect migration background,higher vocational,0.0010834236186348862,41903,0.0007684332516726042,0.0013984139855971682
2011,Yes,No migration background,in school,0.0010834236186348862,41903,0.0007684332516726042,0.0013984139855971682
2011,Yes,Indirect migration background,inadequately,0.0005417118093174431,41903,0.00031891959935387857,0.0007645040192810076
2011,Yes,Indirect migration background,in school,0.0005417118093174431,41903,0.00031891959935387857,0.0007645040192810076
2011,Yes,Direct migration background,in school,0.0005417118093174431,41903,0.00031891959935387857,0.0007645040192810076
2011,No,No migration background,middle vocational,0.45902168648765,41903,0.4542503500264588,0.4637930229488412
2011,No,No migration background,higher education,0.20400365925846203,41903,0.20014525234314703,0.20786206617377703
2011,No,No migration background,general elementary,0.07490717322283807,41903,0.07238666642080079,0.07742768002487536
2011,No,No migration background,higher vocational,0.06468277457891622,41903,0.06232768571104226,0.06703786344679018
2011,No,No migration background,vocational + Abi,0.04730129688424904,41903,0.04526871606023308,0.049333877708265
2011,No,Direct migration background,middle vocational,0.03696927299144379,41903,0.03516262293037507,0.03877592305251251
2011,No,Direct migration background,general elementary,0.019587795296776622,41903,0.018260918359032832,0.020914672234520412
2011,No,Direct migration background,higher education,0.018027229187967498,41903,0.016753292850068678,0.019301165525866318
2011,No,Indirect migration background,middle vocational,0.016628100952483453,41903,0.015403727974823407,0.017852473930143498
2011,No,No migration background,in school,0.01296884249044826,41903,0.011885540473244223,0.014052144507652296
2011,No,Direct migration background,vocational + Abi,0.010493461766130334,41903,0.00951779336623131,0.011469130166029358
2011,No,Indirect migration background,general elementary,0.0062960770596782005,41903,0.005538726357365305,0.007053427761991096
2011,No,No migration background,inadequately,0.005811763439702954,41903,0.00508394712367852,0.006539579755727388
2011,No,Indirect migration background,higher education,0.005596512941936178,41903,0.00488222455654884,0.006310801327323516
2011,No,Direct migration background,higher vocational,0.00468169832642738,41903,0.004028092039906099,0.0053353046129486605
2011,No,Direct migration background,inadequately,0.004520260453102298,41903,0.003877970017089787,0.005162550889114808
2011,No,Indirect migration background,in school,0.0030135069687348653,41903,0.002488682287991588,0.0035383316494781427
2011,No,Indirect migration background,vocational + Abi,0.002313942850992843,41903,0.0018538910039274247,0.002773994698058261
2011,No,Indirect migration background,higher vocational,0.0018296292310175967,41903,0.0014204464072032563,0.0022388120548319373
2011,No,Indirect migration background,inadequately,0.0006995641177420223,41903,0.00044640398540668724,0.0009527242500773573
2011,No,Direct migration background,in school,0.0006457514933003283,41903,0.0004025165567806827,0.0008889864298199739
2013,Yes,No migration background,middle vocational,0.4739583333333333,44486,0.4693182631774839,0.47859840348918276
2013,Yes,No migration background,higher education,0.17650462962962962,44486,0.17296177751714162,0.18004748174211763
2013,Yes,No migration background,general elementary,0.1087962962962963,44486,0.10590268667689258,0.11168990591570001
2013,Yes,No migration background,higher vocational,0.05844907407407408,44486,0.05626908098001347,0.06062906716813468
2013,Yes,No migration background,vocational + Abi,0.03935185185185185,44486,0.03754505570869946,0.041158647995004245
2013,Yes,Direct migration background,middle vocational,0.03819444444444445,44486,0.036413345148580765,0.03997554374030813
