syear,age_gr,quintil_oecd,ple0011,proportion,n,lower_confidence,upper_confidence
2011,46-65 J.,5. Quintil,2.0,0.13405639913232104,28898,0.13012804387025634,0.13798475439438573
2011,46-65 J.,4. Quintil,2.0,0.0900939985538684,28898,0.08679282487391633,0.09339517223382048
2011,30-45 J.,5. Quintil,2.0,0.07534345625451916,28898,0.07230022348922308,0.07838668901981524
2011,66 und älter,4. Quintil,2.0,0.06825741142443963,28898,0.06534974180669899,0.07116508104218026
2011,66 und älter,3. Quintil,2.0,0.0653651482284888,28898,0.06251533571636615,0.06821496074061144
2011,30-45 J.,4. Quintil,2.0,0.06531694384188962,28898,0.06246810887700051,0.06816577880677872
2011,46-65 J.,3. Quintil,2.0,0.0641118341769101,28898,0.061287583400956636,0.06693608495286357
2011,66 und älter,5. Quintil,2.0,0.057893468305615814,28898,0.05520077451095924,0.06058616210027239
2011,30-45 J.,3. Quintil,2.0,0.04969872258375512,28898,0.047193043500790885,0.05220440166671936
2011,46-65 J.,2. Quintil,2.0,0.04569775849602314,28898,0.04329000180156531,0.048105515190480966
2011,17-29 J.,3. Quintil,2.0,0.038274282959749335,28898,0.036062200437710065,0.040486365481788605
2011,17-29 J.,4. Quintil,2.0,0.03731019522776573,28898,0.03512505594254984,0.039495334512981616
2011,17-29 J.,5. Quintil,2.0,0.03306820920703784,28898,0.03100650937349594,0.03512990904057974
2011,17-29 J.,2. Quintil,2.0,0.032441552181248494,28898,0.030398819227428445,0.03448428513506854
2011,30-45 J.,2. Quintil,2.0,0.029163653892504218,28898,0.02722358943540432,0.031103718349604115
2011,66 und älter,2. Quintil,2.0,0.024053988912991084,28898,0.022287427955643847,0.02582054987033832
2011,46-65 J.,5. Quintil,1.0,0.013400819474572187,28898,0.012075079866448344,0.014726559082696029
2011,66 und älter,3. Quintil,1.0,0.010942395758013979,28898,0.009742926338339604,0.012141865177688354
2011,46-65 J.,4. Quintil,1.0,0.009640877319836105,28898,0.008514258998765716,0.010767495640906493
2011,46-65 J.,3. Quintil,1.0,0.009640877319836105,28898,0.008514258998765716,0.010767495640906493
2011,66 und älter,4. Quintil,1.0,0.008387563268257412,28898,0.007336058939113959,0.009439067597400864
2011,46-65 J.,2. Quintil,1.0,0.008146541335261508,28898,0.007110129015547908,0.009182953654975108
2011,66 und älter,5. Quintil,1.0,0.0072306579898770785,28898,0.0062537913773187065,0.00820752460243545
2011,66 und älter,2. Quintil,1.0,0.004675825500120511,28898,0.003889262339970728,0.005462388660270294
2011,30-45 J.,3. Quintil,1.0,0.0039045553145336228,28898,0.0031855063837209017,0.004623604245346344
2011,30-45 J.,2. Quintil,1.0,0.003856350927934442,28898,0.0031417370646432195,0.004570964791225665
2011,30-45 J.,4. Quintil,1.0,0.0034225114485418174,28898,0.0027491470219633313,0.004095875875120303
2011,30-45 J.,5. Quintil,1.0,0.003374307061942637,28898,0.0027056852841843976,0.004042928839700876
2011,17-29 J.,2. Quintil,1.0,0.0011087008917811522,28898,0.0007250038141134573,0.001492397969448847
2011,17-29 J.,5. Quintil,1.0,0.000819474572186069,28898,0.000489552098772021,0.001149397045600117
2011,17-29 J.,3. Quintil,1.0,0.0006748614123885273,28898,0.00037543998079357535,0.0009742828439834793
2011,17-29 J.,4. Quintil,1.0,0.0006266570257893469,28898,0.0003381203559456252,0.0009151936956330685
2013,46-65 J.,5. Quintil,2.0,0.15286759249443443,31177,0.14887300193803532,0.15686218305083355
2013,46-65 J.,4. Quintil,2.0,0.0913283154881798,31177,0.08813056089763015,0.09452607007872944
2013,30-45 J.,5. Quintil,2.0,0.08014417470582,31177,0.07713023352910142,0.08315811588253857
2013,66 und älter,4. Quintil,2.0,0.07876603413548182,31177,0.07577588141305375,0.08175618685790989
2013,66 und älter,5. Quintil,2.0,0.07118626099862185,31177,0.06833194983188474,0.07404057216535896
2013,66 und älter,3. Quintil,2.0,0.062599385137284,31177,0.05991041139949874,0.06528835887506926
2013,30-45 J.,4. Quintil,2.0,0.06175129863246051,31177,0.05907939405808126,0.06442320320683977
2013,46-65 J.,3. Quintil,2.0,0.059790098590056184,31177,0.05715821937155744,0.06242197780855493
2013,30-45 J.,3. Quintil,2.0,0.04007208735291,31177,0.037894983217845984,0.042249191487974014
2013,46-65 J.,2. Quintil,2.0,0.03773984946464539,31177,0.03562448481665623,0.039855214112634554
2013,17-29 J.,4. Quintil,2.0,0.03720979539913071,31177,0.03510875993806157,0.039310830860199854
2013,17-29 J.,5. Quintil,2.0,0.036891762959821904,31177,0.03479938005438227,0.03898414586526154
2013,17-29 J.,3. Quintil,2.0,0.0313792006784692,31177,0.029443952161057132,0.033314449195881266
2013,17-29 J.,2. Quintil,2.0,0.02544259514470476,31177,0.023694668002073854,0.027190522287335667
2013,30-45 J.,2. Quintil,2.0,0.021520195059896108,31177,0.019909408694263483,0.023130981425528732
2013,66 und älter,2. Quintil,2.0,0.01876391391921976,31177,0.017257697485910828,0.02027013035252869
2013,46-65 J.,5. Quintil,1.0,0.016855719283366905,31177,0.015426755626686314,0.018284682940047495
2013,46-65 J.,4. Quintil,1.0,0.011873211067528889,31177,0.010670865405683426,0.013075556729374351
2013,66 und älter,4. Quintil,1.0,0.010813102936499524,31177,0.009665072886395185,0.011961132986603862
2013,46-65 J.,3. Quintil,1.0,0.009752994805470159,31177,0.008662108034533425,0.010843881576406892
2013,66 und älter,3. Quintil,1.0,0.008321848828580515,31177,0.007313445678969281,0.009330251978191748
2013,66 und älter,5. Quintil,1.0,0.007950810982720238,31177,0.006964960104725965,0.00893666186071451
2013,46-65 J.,2. Quintil,1.0,0.007791794763065833,31177,0.006815773971463979,0.008767815554667687
2013,30-45 J.,4. Quintil,1.0,0.003604367645499841,31177,0.0029391414253758736,0.004269593865623808
2013,66 und älter,2. Quintil,1.0,0.0032863352061910313,31177,0.0026510334647748173,0.003921636947607245
2013,30-45 J.,5. Quintil,1.0,0.00302130817343369,31177,0.002412080866955588,0.003630535479911792
2013,30-45 J.,3. Quintil,1.0,0.002915297360330754,31177,0.0023168218741303846,0.003513772846531123
2013,30-45 J.,2. Quintil,1.0,0.0028622919537792855,31177,0.00226926634951235,0.003455317558046221
2013,17-29 J.,2. Quintil,1.0,0.0012191243506837698,31177,0.0008317792904436126,0.001606469410923927
2013,17-29 J.,3. Quintil,1.0,0.0010071027244778967,31177,0.0006550100450194276,0.0013591954039363658
2013,17-29 J.,5. Quintil,1.0,0.0007420756917205555,31177,0.00043980098174238553,0.0010443504016987256
2013,17-29 J.,4. Quintil,1.0,0.0005300540655146825,31177,0.00027455820715447055,0.0007855499238748945
