year,age_gr,pgisced97,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,17-29 y.,No answer / don't know,No,0.97977,255,255,0.96246,0.99709
2011,17-29 y.,Pre-primary Level,No,0.98813,309,309,0.97603,1.00022
2011,17-29 y.,Primary Level,No,0.97331,35,35,0.91914,1.02749
2011,17-29 y.,Lower Secondary Level,No,0.98096,468,468,0.96857,0.99336
2011,17-29 y.,Upper Secondary Level,No,0.97622,1324,1324,0.96801,0.98443
2011,17-29 y.,Post-secondary Non-tertiary Level,No,0.96689,207,207,0.94246,0.99132
2011,17-29 y.,First Stage of Tertiary Education,No,0.96576,49,49,0.91432,1.01720
2011,17-29 y.,Second Stage of Tertiary Education,No,0.95272,280,280,0.92782,0.97763
2011,30-45 y.,Primary Level,No,0.96780,56,56,0.92115,1.01446
2011,30-45 y.,Lower Secondary Level,Yes,0.11246,35,335,0.07858,0.14635
2011,30-45 y.,Lower Secondary Level,No,0.88754,300,335,0.85365,0.92142
2011,30-45 y.,Upper Secondary Level,Yes,0.06773,164,2376,0.05763,0.07784
2011,30-45 y.,Upper Secondary Level,No,0.93227,2212,2376,0.92216,0.94237
2011,30-45 y.,Post-secondary Non-tertiary Level,No,0.96648,451,451,0.94985,0.98311
2011,30-45 y.,First Stage of Tertiary Education,No,0.95358,347,347,0.93141,0.97575
2011,30-45 y.,Second Stage of Tertiary Education,Yes,0.05433,54,1226,0.04163,0.06702
2011,30-45 y.,Second Stage of Tertiary Education,No,0.94567,1172,1226,0.93298,0.95837
2011,46-65 y.,Primary Level,No,0.82884,63,63,0.73508,0.92259
2011,46-65 y.,Lower Secondary Level,Yes,0.17154,96,536,0.13960,0.20349
2011,46-65 y.,Lower Secondary Level,No,0.82846,440,536,0.79651,0.86040
2011,46-65 y.,Upper Secondary Level,Yes,0.10758,440,4121,0.09811,0.11704
2011,46-65 y.,Upper Secondary Level,No,0.89242,3681,4121,0.88296,0.90189
2011,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.09787,39,390,0.06834,0.12740
2011,46-65 y.,Post-secondary Non-tertiary Level,No,0.90213,351,390,0.87260,0.93166
2011,46-65 y.,First Stage of Tertiary Education,Yes,0.09928,62,651,0.07629,0.12226
2011,46-65 y.,First Stage of Tertiary Education,No,0.90072,589,651,0.87774,0.92371
2011,46-65 y.,Second Stage of Tertiary Education,Yes,0.10675,197,1988,0.09317,0.12033
2011,46-65 y.,Second Stage of Tertiary Education,No,0.89325,1791,1988,0.87967,0.90683
2011,66 and older,Primary Level,No,0.81401,51,51,0.70615,0.92186
2011,66 and older,Lower Secondary Level,Yes,0.18648,151,819,0.15979,0.21317
2011,66 and older,Lower Secondary Level,No,0.81352,668,819,0.78683,0.84021
2011,66 and older,Upper Secondary Level,Yes,0.14312,330,2641,0.12976,0.15648
2011,66 and older,Upper Secondary Level,No,0.85688,2311,2641,0.84352,0.87024
2011,66 and older,Post-secondary Non-tertiary Level,No,0.91532,107,107,0.86232,0.96832
2011,66 and older,First Stage of Tertiary Education,Yes,0.11236,41,377,0.08044,0.14428
2011,66 and older,First Stage of Tertiary Education,No,0.88764,336,377,0.85572,0.91956
2011,66 and older,Second Stage of Tertiary Education,Yes,0.10958,100,1087,0.09100,0.12816
2011,66 and older,Second Stage of Tertiary Education,No,0.89042,987,1087,0.87184,0.90900
2013,17-29 y.,No answer / don't know,No,0.96493,218,218,0.94045,0.98940
2013,17-29 y.,Pre-primary Level,No,0.98154,256,256,0.96502,0.99806
2013,17-29 y.,Lower Secondary Level,No,0.95812,368,368,0.93763,0.97862
2013,17-29 y.,Upper Secondary Level,No,0.98037,1097,1097,0.97215,0.98858
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.98010,158,158,0.95825,1.00194
2013,17-29 y.,Second Stage of Tertiary Education,No,0.95259,295,295,0.92829,0.97688
2013,30-45 y.,Primary Level,No,0.97648,47,47,0.93269,1.02028
2013,30-45 y.,Lower Secondary Level,Yes,0.09266,31,280,0.05864,0.12669
2013,30-45 y.,Lower Secondary Level,No,0.90734,249,280,0.87331,0.94136
2013,30-45 y.,Upper Secondary Level,Yes,0.07209,115,1894,0.06044,0.08375
2013,30-45 y.,Upper Secondary Level,No,0.92791,1779,1894,0.91625,0.93956
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.90750,387,387,0.87860,0.93641
2013,30-45 y.,First Stage of Tertiary Education,No,0.92753,284,284,0.89733,0.95774
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.04296,41,1118,0.03107,0.05485
2013,30-45 y.,Second Stage of Tertiary Education,No,0.95704,1077,1118,0.94515,0.96893
2013,46-65 y.,Primary Level,No,0.75463,48,48,0.63161,0.87766
2013,46-65 y.,Lower Secondary Level,Yes,0.16277,80,464,0.12914,0.19639
2013,46-65 y.,Lower Secondary Level,No,0.83723,384,464,0.80361,0.87086
2013,46-65 y.,Upper Secondary Level,Yes,0.13338,473,3856,0.12264,0.14411
2013,46-65 y.,Upper Secondary Level,No,0.86662,3383,3856,0.85589,0.87736
2013,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.16789,54,405,0.13144,0.20434
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.83211,351,405,0.79566,0.86856
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.11289,66,634,0.08824,0.13754
2013,46-65 y.,First Stage of Tertiary Education,No,0.88711,568,634,0.86246,0.91176
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.10008,187,1894,0.08656,0.11360
2013,46-65 y.,Second Stage of Tertiary Education,No,0.89992,1707,1894,0.88640,0.91344
2013,66 and older,Primary Level,No,0.82782,40,40,0.70932,0.94631
