year,pgisced97,sex,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No answer / don't know,male,No,0.99469,155,155,0.98321,1.00617
2011,No answer / don't know,female,No,0.90483,141,141,0.85622,0.95344
2011,Pre-primary Level,male,No,0.99047,161,161,0.97541,1.00552
2011,Pre-primary Level,female,No,0.98578,148,148,0.96664,1.00492
2011,Primary Level,male,No,0.92101,82,82,0.86227,0.97975
2011,Primary Level,female,No,0.84813,123,123,0.78445,0.91182
2011,Lower Secondary Level,male,Yes,0.06498,45,666,0.04624,0.08371
2011,Lower Secondary Level,male,No,0.93502,621,666,0.91629,0.95376
2011,Lower Secondary Level,female,Yes,0.17467,245,1500,0.15545,0.19389
2011,Lower Secondary Level,female,No,0.82533,1255,1500,0.80611,0.84455
2011,Upper Secondary Level,male,Yes,0.07952,347,4901,0.07195,0.08710
2011,Upper Secondary Level,male,No,0.92048,4554,4901,0.91290,0.92805
2011,Upper Secondary Level,female,Yes,0.11367,615,5589,0.10535,0.12199
2011,Upper Secondary Level,female,No,0.88633,4974,5589,0.87801,0.89465
2011,Post-secondary Non-tertiary Level,male,No,0.94289,422,422,0.92073,0.96506
2011,Post-secondary Non-tertiary Level,female,Yes,0.06036,57,751,0.04332,0.07740
2011,Post-secondary Non-tertiary Level,female,No,0.93964,694,751,0.92260,0.95668
2011,First Stage of Tertiary Education,male,Yes,0.07798,68,897,0.06043,0.09554
2011,First Stage of Tertiary Education,male,No,0.92202,829,897,0.90446,0.93957
2011,First Stage of Tertiary Education,female,Yes,0.10090,56,548,0.07566,0.12614
2011,First Stage of Tertiary Education,female,No,0.89910,492,548,0.87386,0.92434
2011,Second Stage of Tertiary Education,male,Yes,0.07017,149,2468,0.06009,0.08025
2011,Second Stage of Tertiary Education,male,No,0.92983,2319,2468,0.91975,0.93991
2011,Second Stage of Tertiary Education,female,Yes,0.10641,209,2120,0.09328,0.11954
2011,Second Stage of Tertiary Education,female,No,0.89359,1911,2120,0.88046,0.90672
2013,No answer / don't know,male,No,0.98973,139,139,0.97291,1.00655
2013,No answer / don't know,female,No,0.87255,114,114,0.81107,0.93404
2013,Pre-primary Level,male,No,0.96941,119,119,0.93834,1.00048
2013,Pre-primary Level,female,No,0.99310,137,137,0.97918,1.00701
2013,Primary Level,male,No,0.91523,74,74,0.85133,0.97913
2013,Primary Level,female,No,0.83072,94,94,0.75451,0.90694
2013,Lower Secondary Level,male,Yes,0.06113,37,582,0.04165,0.08061
2013,Lower Secondary Level,male,No,0.93887,545,582,0.91939,0.95835
2013,Lower Secondary Level,female,Yes,0.17031,200,1269,0.14962,0.19100
2013,Lower Secondary Level,female,No,0.82969,1069,1269,0.80900,0.85038
2013,Upper Secondary Level,male,Yes,0.09523,355,4318,0.08647,0.10399
2013,Upper Secondary Level,male,No,0.90477,3963,4318,0.89601,0.91353
2013,Upper Secondary Level,female,Yes,0.11605,557,5089,0.10725,0.12485
2013,Upper Secondary Level,female,No,0.88395,4532,5089,0.87515,0.89275
2013,Post-secondary Non-tertiary Level,male,Yes,0.11730,31,415,0.08630,0.14830
2013,Post-secondary Non-tertiary Level,male,No,0.88270,384,415,0.85170,0.91370
2013,Post-secondary Non-tertiary Level,female,Yes,0.09384,64,681,0.07192,0.11576
2013,Post-secondary Non-tertiary Level,female,No,0.90616,617,681,0.88424,0.92808
2013,First Stage of Tertiary Education,male,Yes,0.08380,52,820,0.06483,0.10278
2013,First Stage of Tertiary Education,male,No,0.91620,768,820,0.89722,0.93517
2013,First Stage of Tertiary Education,female,Yes,0.13051,59,503,0.10104,0.15998
2013,First Stage of Tertiary Education,female,No,0.86949,444,503,0.84002,0.89896
2013,Second Stage of Tertiary Education,male,Yes,0.06305,149,2353,0.05322,0.07287
2013,Second Stage of Tertiary Education,male,No,0.93695,2204,2353,0.92713,0.94678
