year,migback,quintil_oecd,ple0011,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,No migration background,1st Quintile,Yes,0.14839,235,1941,0.13257,0.16421
2011,No migration background,1st Quintile,No,0.85161,1706,1941,0.83579,0.86743
2011,No migration background,2nd Quintile,Yes,0.11753,225,2298,0.10436,0.13070
2011,No migration background,2nd Quintile,No,0.88247,2073,2298,0.86930,0.89564
2011,No migration background,3rd Quintile,Yes,0.09444,237,2716,0.08344,0.10544
2011,No migration background,3rd Quintile,No,0.90556,2479,2716,0.89456,0.91656
2011,No migration background,4th Quintile,Yes,0.08075,233,2997,0.07099,0.09051
2011,No migration background,4th Quintile,No,0.91925,2764,2997,0.90949,0.92901
2011,No migration background,5th Quintile,Yes,0.08139,300,3765,0.07266,0.09013
2011,No migration background,5th Quintile,No,0.91861,3465,3765,0.90987,0.92734
2011,Direct migration background,1st Quintile,Yes,0.14738,57,395,0.11238,0.18238
2011,Direct migration background,1st Quintile,No,0.85262,338,395,0.81762,0.88762
2011,Direct migration background,2nd Quintile,Yes,0.10925,35,316,0.07480,0.14370
2011,Direct migration background,2nd Quintile,No,0.89075,281,316,0.85630,0.92520
2011,Direct migration background,3rd Quintile,No,0.89365,205,205,0.85135,0.93596
2011,Direct migration background,4th Quintile,No,0.92120,167,167,0.88021,0.96218
2011,Direct migration background,5th Quintile,No,0.91841,176,176,0.87785,0.95897
2011,Indirect migration background,1st Quintile,No,0.92061,142,142,0.87599,0.96524
2011,Indirect migration background,2nd Quintile,No,0.94428,107,107,0.90061,0.98795
2011,Indirect migration background,3rd Quintile,No,0.97860,113,113,0.95180,1.00540
2011,Indirect migration background,4th Quintile,No,0.97986,102,102,0.95247,1.00726
2011,Indirect migration background,5th Quintile,No,0.95735,123,123,0.92150,0.99321
2013,No migration background,1st Quintile,Yes,0.14753,323,2441,0.13346,0.16160
2013,No migration background,1st Quintile,No,0.85247,2118,2441,0.83840,0.86654
2013,No migration background,2nd Quintile,Yes,0.10141,254,2882,0.09038,0.11243
2013,No migration background,2nd Quintile,No,0.89859,2628,2882,0.88757,0.90962
2013,No migration background,3rd Quintile,Yes,0.10554,292,3158,0.09482,0.11625
2013,No migration background,3rd Quintile,No,0.89446,2866,3158,0.88375,0.90518
2013,No migration background,4th Quintile,Yes,0.08900,307,3555,0.07964,0.09837
2013,No migration background,4th Quintile,No,0.91100,3248,3555,0.90163,0.92036
2013,No migration background,5th Quintile,Yes,0.07351,327,4382,0.06578,0.08124
2013,No migration background,5th Quintile,No,0.92649,4055,4382,0.91876,0.93422
2013,Direct migration background,1st Quintile,Yes,0.16182,61,514,0.12995,0.19369
2013,Direct migration background,1st Quintile,No,0.83818,453,514,0.80631,0.87005
2013,Direct migration background,2nd Quintile,Yes,0.15039,52,416,0.11600,0.18478
2013,Direct migration background,2nd Quintile,No,0.84961,364,416,0.81522,0.88400
2013,Direct migration background,3rd Quintile,Yes,0.12230,38,319,0.08629,0.15831
2013,Direct migration background,3rd Quintile,No,0.87770,281,319,0.84169,0.91371
2013,Direct migration background,4th Quintile,No,0.88361,217,217,0.84084,0.92637
2013,Direct migration background,5th Quintile,No,0.91145,237,237,0.87520,0.94769
2013,Indirect migration background,1st Quintile,No,0.90620,131,131,0.85608,0.95632
2013,Indirect migration background,2nd Quintile,No,0.96680,135,135,0.93647,0.99714
2013,Indirect migration background,3rd Quintile,No,0.91224,120,120,0.86140,0.96308
2013,Indirect migration background,4th Quintile,No,0.91925,114,114,0.86901,0.96948
2013,Indirect migration background,5th Quintile,No,0.91305,149,149,0.86765,0.95844
2015,No migration background,1st Quintile,Yes,0.13793,384,3030,0.12565,0.15021
2015,No migration background,1st Quintile,No,0.86207,2646,3030,0.84979,0.87435
2015,No migration background,2nd Quintile,Yes,0.11805,396,3779,0.10776,0.12834
2015,No migration background,2nd Quintile,No,0.88195,3383,3779,0.87166,0.89224
2015,No migration background,3rd Quintile,Yes,0.08506,318,3758,0.07614,0.09398
2015,No migration background,3rd Quintile,No,0.91494,3440,3758,0.90602,0.92386
2015,No migration background,4th Quintile,Yes,0.08485,302,3990,0.07621,0.09350
2015,No migration background,4th Quintile,No,0.91515,3688,3990,0.90650,0.92379
2015,No migration background,5th Quintile,Yes,0.06673,307,4462,0.05941,0.07405
2015,No migration background,5th Quintile,No,0.93327,4155,4462,0.92595,0.94059
2015,Direct migration background,1st Quintile,Yes,0.14118,161,1575,0.12397,0.15838
2015,Direct migration background,1st Quintile,No,0.85882,1414,1575,0.84162,0.87603
2015,Direct migration background,2nd Quintile,Yes,0.09643,88,1129,0.07920,0.11366
2015,Direct migration background,2nd Quintile,No,0.90357,1041,1129,0.88634,0.92080
2015,Direct migration background,3rd Quintile,Yes,0.10732,66,810,0.08599,0.12865
2015,Direct migration background,3rd Quintile,No,0.89268,744,810,0.87135,0.91401
2015,Direct migration background,4th Quintile,Yes,0.06439,34,508,0.04302,0.08575
2015,Direct migration background,4th Quintile,No,0.93561,474,508,0.91425,0.95698
2015,Direct migration background,5th Quintile,Yes,0.06997,40,451,0.04640,0.09354
2015,Direct migration background,5th Quintile,No,0.93003,411,451,0.90646,0.95360
2015,Indirect migration background,1st Quintile,No,0.94654,447,447,0.92566,0.96741
2015,Indirect migration background,2nd Quintile,No,0.91087,320,320,0.87960,0.94214
2015,Indirect migration background,3rd Quintile,No,0.96513,259,259,0.94275,0.98752
2015,Indirect migration background,4th Quintile,No,0.94911,247,247,0.92164,0.97657
2015,Indirect migration background,5th Quintile,No,0.95419,185,185,0.92397,0.98440
2017,No migration background,1st Quintile,Yes,0.14548,334,2640,0.13203,0.15893
2017,No migration background,1st Quintile,No,0.85452,2306,2640,0.84107,0.86797
2017,No migration background,2nd Quintile,Yes,0.11041,340,3313,0.09973,0.12108
2017,No migration background,2nd Quintile,No,0.88959,2973,3313,0.87892,0.90027
2017,No migration background,3rd Quintile,Yes,0.09256,297,3444,0.08288,0.10224
2017,No migration background,3rd Quintile,No,0.90744,3147,3444,0.89776,0.91712
2017,No migration background,4th Quintile,Yes,0.08322,276,3635,0.07423,0.09220
2017,No migration background,4th Quintile,No,0.91678,3359,3635,0.90780,0.92577
2017,No migration background,5th Quintile,Yes,0.07025,287,3921,0.06225,0.07825
2017,No migration background,5th Quintile,No,0.92975,3634,3921,0.92175,0.93775
2017,Direct migration background,1st Quintile,Yes,0.12979,174,1630,0.11347,0.14611
2017,Direct migration background,1st Quintile,No,0.87021,1456,1630,0.85389,0.88653
2017,Direct migration background,2nd Quintile,Yes,0.10392,105,1186,0.08654,0.12129
2017,Direct migration background,2nd Quintile,No,0.89608,1081,1186,0.87871,0.91346
2017,Direct migration background,3rd Quintile,Yes,0.11842,64,721,0.09481,0.14202
2017,Direct migration background,3rd Quintile,No,0.88158,657,721,0.85798,0.90519
2017,Direct migration background,4th Quintile,Yes,0.09513,43,507,0.06957,0.12070
2017,Direct migration background,4th Quintile,No,0.90487,464,507,0.87930,0.93043
2017,Direct migration background,5th Quintile,Yes,0.06886,34,436,0.04506,0.09266
2017,Direct migration background,5th Quintile,No,0.93114,402,436,0.90734,0.95494
