year,migback,pgisced97,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No migration background,No answer / don't know,Very concerned,0.24045,56,238,0.18604,0.29486
2009,No migration background,No answer / don't know,Somewhat concerned,0.47445,124,238,0.41087,0.53802
2009,No migration background,No answer / don't know,Not concerned at all,0.28510,58,238,0.22762,0.34258
2009,No migration background,Pre-primary Level,Very concerned,0.26118,67,248,0.20639,0.31596
2009,No migration background,Pre-primary Level,Somewhat concerned,0.49782,120,248,0.43547,0.56018
2009,No migration background,Pre-primary Level,Not concerned at all,0.24100,61,248,0.18766,0.29434
2009,No migration background,Lower Secondary Level,Very concerned,0.26039,328,1270,0.23625,0.28454
2009,No migration background,Lower Secondary Level,Somewhat concerned,0.54545,689,1270,0.51805,0.57284
2009,No migration background,Lower Secondary Level,Not concerned at all,0.19416,253,1270,0.17240,0.21593
2009,No migration background,Upper Secondary Level,Very concerned,0.28115,2210,8128,0.27138,0.29093
2009,No migration background,Upper Secondary Level,Somewhat concerned,0.55674,4617,8128,0.54594,0.56754
2009,No migration background,Upper Secondary Level,Not concerned at all,0.16211,1301,8128,0.15410,0.17012
2009,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.32915,248,790,0.29636,0.36194
2009,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51746,425,790,0.48260,0.55233
2009,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.15339,117,790,0.12824,0.17853
2009,No migration background,First Stage of Tertiary Education,Very concerned,0.30184,346,1198,0.27583,0.32784
2009,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.56745,685,1198,0.53938,0.59552
2009,No migration background,First Stage of Tertiary Education,Not concerned at all,0.13071,167,1198,0.11162,0.14981
2009,No migration background,Second Stage of Tertiary Education,Very concerned,0.28922,1064,3643,0.27450,0.30395
2009,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54691,2003,3643,0.53074,0.56308
2009,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.16387,576,3643,0.15185,0.17589
2009,Direct migration background,Primary Level,Somewhat concerned,0.52892,44,44,0.37972,0.67812
2009,Direct migration background,Lower Secondary Level,Very concerned,0.24681,94,358,0.20208,0.29154
2009,Direct migration background,Lower Secondary Level,Somewhat concerned,0.57552,200,358,0.52425,0.62680
2009,Direct migration background,Lower Secondary Level,Not concerned at all,0.17766,64,358,0.13801,0.21732
2009,Direct migration background,Upper Secondary Level,Very concerned,0.27018,166,612,0.23497,0.30539
2009,Direct migration background,Upper Secondary Level,Somewhat concerned,0.56754,341,612,0.52825,0.60682
2009,Direct migration background,Upper Secondary Level,Not concerned at all,0.16229,105,612,0.13305,0.19152
2009,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.28689,46,148,0.21377,0.36001
2009,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.62742,102,148,0.54926,0.70558
2009,Direct migration background,First Stage of Tertiary Education,Very concerned,0.45403,37,79,0.34354,0.56452
2009,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.41812,42,79,0.30865,0.52758
2009,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.34002,95,290,0.28540,0.39463
2009,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.50240,147,290,0.44475,0.56004
2009,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.15759,48,290,0.11558,0.19960
2009,Indirect migration background,No answer / don't know,Somewhat concerned,0.61855,34,34,0.45282,0.78428
2009,Indirect migration background,Lower Secondary Level,Very concerned,0.31007,40,114,0.22479,0.39535
2009,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.48318,74,114,0.39104,0.57532
2009,Indirect migration background,Upper Secondary Level,Very concerned,0.22622,78,286,0.17765,0.27480
2009,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.61768,167,286,0.56126,0.67410
2009,Indirect migration background,Upper Secondary Level,Not concerned at all,0.15610,41,286,0.11396,0.19823
2009,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.63868,53,53,0.50811,0.76925
2010,No migration background,No answer / don't know,Very concerned,0.25310,49,211,0.19430,0.31191
2010,No migration background,No answer / don't know,Somewhat concerned,0.46973,104,211,0.40223,0.53723
2010,No migration background,No answer / don't know,Not concerned at all,0.27717,58,211,0.21663,0.33771
2010,No migration background,Pre-primary Level,Very concerned,0.37516,110,306,0.32082,0.42950
2010,No migration background,Pre-primary Level,Somewhat concerned,0.42734,136,306,0.37183,0.48286
2010,No migration background,Pre-primary Level,Not concerned at all,0.19750,60,306,0.15282,0.24218
2010,No migration background,Primary Level,Very concerned,0.33094,41,113,0.24379,0.41809
2010,No migration background,Primary Level,Somewhat concerned,0.53336,72,113,0.44097,0.62576
2010,No migration background,Lower Secondary Level,Very concerned,0.30485,461,1608,0.28234,0.32735
2010,No migration background,Lower Secondary Level,Somewhat concerned,0.49514,806,1608,0.47070,0.51959
2010,No migration background,Lower Secondary Level,Not concerned at all,0.20001,341,1608,0.18045,0.21957
2010,No migration background,Upper Secondary Level,Very concerned,0.29670,2825,10163,0.28782,0.30558
2010,No migration background,Upper Secondary Level,Somewhat concerned,0.53041,5530,10163,0.52071,0.54011
2010,No migration background,Upper Secondary Level,Not concerned at all,0.17289,1808,10163,0.16554,0.18024
2010,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.31781,405,1297,0.29246,0.34316
2010,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51911,688,1297,0.49190,0.54631
2010,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.16309,204,1297,0.14297,0.18320
2010,No migration background,First Stage of Tertiary Education,Very concerned,0.29283,399,1440,0.26932,0.31634
2010,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.52317,789,1440,0.49736,0.54898
2010,No migration background,First Stage of Tertiary Education,Not concerned at all,0.18400,252,1440,0.16398,0.20402
2010,No migration background,Second Stage of Tertiary Education,Very concerned,0.25337,1329,4650,0.24087,0.26588
2010,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54836,2534,4650,0.53405,0.56266
2010,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.19827,787,4650,0.18681,0.20973
2010,Direct migration background,Primary Level,Very concerned,0.28164,42,172,0.21422,0.34906
2010,Direct migration background,Primary Level,Somewhat concerned,0.49410,83,172,0.41916,0.56904
2010,Direct migration background,Primary Level,Not concerned at all,0.22426,47,172,0.16174,0.28678
2010,Direct migration background,Lower Secondary Level,Very concerned,0.27816,166,633,0.24322,0.31309
2010,Direct migration background,Lower Secondary Level,Somewhat concerned,0.53675,330,633,0.49787,0.57563
2010,Direct migration background,Lower Secondary Level,Not concerned at all,0.18509,137,633,0.15481,0.21537
2010,Direct migration background,Upper Secondary Level,Very concerned,0.30447,324,1078,0.27699,0.33196
2010,Direct migration background,Upper Secondary Level,Somewhat concerned,0.51428,535,1078,0.48443,0.54413
2010,Direct migration background,Upper Secondary Level,Not concerned at all,0.18125,219,1078,0.15824,0.20425
2010,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.38023,108,330,0.32777,0.43268
2010,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51849,182,330,0.46450,0.57248
2010,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.10128,40,330,0.06868,0.13388
2010,Direct migration background,First Stage of Tertiary Education,Very concerned,0.33581,35,93,0.23930,0.43231
2010,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.54919,58,93,0.44751,0.65087
2010,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.30563,154,559,0.26740,0.34385
2010,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.51541,305,559,0.47394,0.55688
2010,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.17896,100,559,0.14716,0.21077
2010,Indirect migration background,No answer / don't know,Somewhat concerned,0.46254,32,32,0.28702,0.63806
2010,Indirect migration background,Pre-primary Level,Somewhat concerned,0.56364,46,46,0.41874,0.70854
2010,Indirect migration background,Lower Secondary Level,Very concerned,0.47967,73,189,0.40826,0.55109
2010,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.35905,78,189,0.29048,0.42763
2010,Indirect migration background,Lower Secondary Level,Not concerned at all,0.16127,38,189,0.10870,0.21385
2010,Indirect migration background,Upper Secondary Level,Very concerned,0.31606,149,459,0.27348,0.35864
2010,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.48958,236,459,0.44379,0.53536
2010,Indirect migration background,Upper Secondary Level,Not concerned at all,0.19437,74,459,0.15813,0.23061
2010,Indirect migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.77502,38,38,0.64047,0.90957
2010,Indirect migration background,Second Stage of Tertiary Education,Very concerned,0.26325,49,132,0.18784,0.33867
2010,Indirect migration background,Second Stage of Tertiary Education,Somewhat concerned,0.67320,83,132,0.59288,0.75352
2011,No migration background,No answer / don't know,Very concerned,0.14814,37,208,0.09974,0.19653
2011,No migration background,No answer / don't know,Somewhat concerned,0.52758,121,208,0.45957,0.59559
2011,No migration background,No answer / don't know,Not concerned at all,0.32428,50,208,0.26051,0.38805
2011,No migration background,Pre-primary Level,Very concerned,0.30809,69,242,0.24980,0.36638
2011,No migration background,Pre-primary Level,Somewhat concerned,0.56075,135,242,0.49809,0.62341
2011,No migration background,Pre-primary Level,Not concerned at all,0.13116,38,242,0.08854,0.17379
2011,No migration background,Primary Level,Somewhat concerned,0.45230,43,78,0.34113,0.56347
2011,No migration background,Primary Level,Not concerned at all,0.32420,35,78,0.21965,0.42875
2011,No migration background,Lower Secondary Level,Very concerned,0.30705,453,1564,0.28418,0.32992
2011,No migration background,Lower Secondary Level,Somewhat concerned,0.49976,811,1564,0.47497,0.52454
2011,No migration background,Lower Secondary Level,Not concerned at all,0.19320,300,1564,0.17362,0.21277
2011,No migration background,Upper Secondary Level,Very concerned,0.29848,2775,9260,0.28916,0.30780
2011,No migration background,Upper Secondary Level,Somewhat concerned,0.54375,5029,9260,0.53360,0.55390
2011,No migration background,Upper Secondary Level,Not concerned at all,0.15777,1456,9260,0.15035,0.16520
2011,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.31517,290,940,0.28545,0.34489
2011,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.54681,512,940,0.51497,0.57865
2011,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.13802,138,940,0.11596,0.16008
2011,No migration background,First Stage of Tertiary Education,Very concerned,0.29644,383,1305,0.27165,0.32123
2011,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.54881,720,1305,0.52180,0.57582
2011,No migration background,First Stage of Tertiary Education,Not concerned at all,0.15475,202,1305,0.13512,0.17438
2011,No migration background,Second Stage of Tertiary Education,Very concerned,0.29843,1251,4087,0.28440,0.31246
2011,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.53584,2163,4087,0.52055,0.55114
2011,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.16572,673,4087,0.15432,0.17712
2011,Direct migration background,Primary Level,Somewhat concerned,0.67547,50,50,0.54438,0.80657
2011,Direct migration background,Lower Secondary Level,Very concerned,0.22400,96,411,0.18365,0.26436
2011,Direct migration background,Lower Secondary Level,Somewhat concerned,0.60122,231,411,0.55382,0.64861
2011,Direct migration background,Lower Secondary Level,Not concerned at all,0.17478,84,411,0.13802,0.21154
2011,Direct migration background,Upper Secondary Level,Very concerned,0.28739,232,757,0.25513,0.31965
2011,Direct migration background,Upper Secondary Level,Somewhat concerned,0.53442,406,757,0.49886,0.56998
2011,Direct migration background,Upper Secondary Level,Not concerned at all,0.17819,119,757,0.15091,0.20547
2011,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.24278,58,181,0.18014,0.30541
2011,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.65389,123,181,0.58440,0.72339
2011,Direct migration background,First Stage of Tertiary Education,Very concerned,0.35470,32,76,0.24642,0.46298
