"plh0037","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","160","0.509053284172018","0.453222781997526","0.56488378634651"
"Einige Sorgen","2009","(Fach-)Abitur","2","166","0.458206451572426","0.40540053898038","0.511012364164473"
"Einige Sorgen","2009","(Fach-)Abitur","3","204","0.509139770480433","0.457853739180883","0.560425801779983"
"Einige Sorgen","2009","(Fach-)Abitur","4","269","0.517192396196015","0.47343591957047","0.560948872821559"
"Einige Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","255","0.469212720365791","0.424844184422627","0.513581256308956"
"Einige Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","75","0.444757819729361","0.36775774947268","0.521757889986041"
"Einige Sorgen","2009","(noch) kein Abschluss","2","45","0.525945688681375","0.426577648605651","0.6253137287571"
"Einige Sorgen","2009","(noch) kein Abschluss","3","36","0.676216854293018","0.560672712578276","0.79176099600776"
"Einige Sorgen","2009","(noch) kein Abschluss","4","41","0.492480978775127","0.38681875225765","0.598143205292603"
"Einige Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","38","0.575124441894278","0.459323829136384","0.690925054652171"
"Einige Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","104","0.507077834701618","0.440863423585668","0.573292245817568"
"Einige Sorgen","2009","AkademikerIn","2","225","0.514242410232025","0.465445838543164","0.563038981920887"
"Einige Sorgen","2009","AkademikerIn","3","308","0.556509013044897","0.514646243321228","0.598371782768567"
"Einige Sorgen","2009","AkademikerIn","4","521","0.575030214438093","0.543411831557778","0.606648597318407"
"Einige Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","1045","0.538024663085526","0.515712880099725","0.560336446071327"
"Einige Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","755","0.53490837939342","0.508630579321431","0.561186179465408"
"Einige Sorgen","2009","Hauptschule","2","949","0.565173255059362","0.541614905612357","0.588731604506368"
"Einige Sorgen","2009","Hauptschule","3","736","0.579606819753227","0.552773711091559","0.606439928414896"
"Einige Sorgen","2009","Hauptschule","4","711","0.594618914310942","0.566932563058369","0.622305265563514"
"Einige Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","342","0.612648039826774","0.572968446510999","0.652327633142549"
"Einige Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","384","0.526315416586781","0.489818908275084","0.562811924898478"
"Einige Sorgen","2009","Realschule","2","598","0.580184251193394","0.549867229588559","0.610501272798228"
"Einige Sorgen","2009","Realschule","3","548","0.537093006720582","0.506280947748166","0.567905065692999"
"Einige Sorgen","2009","Realschule","4","664","0.57521326986035","0.546430468863024","0.603996070857676"
"Einige Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","544","0.584522440762899","0.552643702002211","0.616401179523588"
"Grosse Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","88","0.319954242466909","0.267860478597552","0.372048006336265"
"Grosse Sorgen","2009","(Fach-)Abitur","2","102","0.337705551708008","0.287583401299172","0.387827702116845"
"Grosse Sorgen","2009","(Fach-)Abitur","3","109","0.33334484377784","0.284983411896554","0.381706275659127"
"Grosse Sorgen","2009","(Fach-)Abitur","4","168","0.372256484681786","0.329927146186184","0.414585823177388"
"Grosse Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","157","0.35085489373314","0.308425715609773","0.393284071856507"
"Grosse Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","41","0.291690702433634","0.221260187418201","0.362121217449068"
"Grosse Sorgen","2009","(noch) kein Abschluss","2","29","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","3","15","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","4","23","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","20","","",""
"Grosse Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","70","0.332371106595304","0.269982508495771","0.394759704694836"
"Grosse Sorgen","2009","AkademikerIn","2","109","0.321609048696884","0.276005386409446","0.367212710984322"
"Grosse Sorgen","2009","AkademikerIn","3","155","0.283459196562912","0.245482673751432","0.321435719374393"
"Grosse Sorgen","2009","AkademikerIn","4","272","0.252632183043721","0.224839733330252","0.28042463275719"
"Grosse Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","578","0.306787328259368","0.286148941599816","0.32742571491892"
"Grosse Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","378","0.262900875786084","0.239708832657191","0.286092918914978"
"Grosse Sorgen","2009","Hauptschule","2","480","0.27855362749479","0.257250058330939","0.29985719665864"
"Grosse Sorgen","2009","Hauptschule","3","354","0.272457224269836","0.248255024291841","0.296659424247831"
"Grosse Sorgen","2009","Hauptschule","4","330","0.27451901633121","0.249353035730654","0.299684996931767"
"Grosse Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","155","0.253810481666326","0.218362773798774","0.289258189533879"
"Grosse Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","202","0.288919892815228","0.255789114924941","0.322050670705516"
"Grosse Sorgen","2009","Realschule","2","256","0.27219888021228","0.244857292585528","0.299540467839032"
"Grosse Sorgen","2009","Realschule","3","271","0.277624081148342","0.249950886509926","0.305297275786758"
"Grosse Sorgen","2009","Realschule","4","304","0.263022730036625","0.237386342773468","0.288659117299782"
"Grosse Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","235","0.266367308152749","0.237771225127349","0.29496339117815"
"Keine Sorgen","2009","(Fach-)Abitur","1 Einkommensschwächstes Quintil","60","0.170992473361073","0.128944945528992","0.213040001193154"
"Keine Sorgen","2009","(Fach-)Abitur","2","74","0.204087996719566","0.161373401361028","0.246802592078103"
"Keine Sorgen","2009","(Fach-)Abitur","3","52","0.157515385741727","0.120143575198051","0.194887196285402"
"Keine Sorgen","2009","(Fach-)Abitur","4","64","0.110551119122199","0.0830929676625099","0.138009270581888"
"Keine Sorgen","2009","(Fach-)Abitur","5 Einkommensstärkstes Quintil","74","0.179932385901068","0.14578091162638","0.214083860175757"
"Keine Sorgen","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","44","0.263551477837005","0.195287431864043","0.331815523809967"
"Keine Sorgen","2009","(noch) kein Abschluss","2","23","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","3","12","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","4","22","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Keine Sorgen","2009","AkademikerIn","1 Einkommensschwächstes Quintil","45","0.160551058703079","0.111929400802806","0.209172716603351"
"Keine Sorgen","2009","AkademikerIn","2","69","0.16414854107109","0.127984360093312","0.200312722048869"
"Keine Sorgen","2009","AkademikerIn","3","78","0.16003179039219","0.129137088053724","0.190926492730656"
"Keine Sorgen","2009","AkademikerIn","4","146","0.172337602518187","0.148181218185023","0.19649398685135"
"Keine Sorgen","2009","AkademikerIn","5 Einkommensstärkstes Quintil","295","0.155188008655106","0.138983610536982","0.171392406773229"
"Keine Sorgen","2009","Hauptschule","1 Einkommensschwächstes Quintil","251","0.202190744820496","0.181031010176463","0.22335047946453"
"Keine Sorgen","2009","Hauptschule","2","272","0.156273117445848","0.139017161812766","0.173529073078931"
"Keine Sorgen","2009","Hauptschule","3","210","0.147935955976937","0.128636307198268","0.167235604755605"
"Keine Sorgen","2009","Hauptschule","4","167","0.130862069357848","0.111844024495581","0.149880114220115"
"Keine Sorgen","2009","Hauptschule","5 Einkommensstärkstes Quintil","82","0.1335414785069","0.10583439664085","0.161248560372949"
"Keine Sorgen","2009","Realschule","1 Einkommensschwächstes Quintil","133","0.184764690597991","0.156396304693928","0.213133076502053"
"Keine Sorgen","2009","Realschule","2","164","0.147616868594326","0.125826748720017","0.169406988468635"
"Keine Sorgen","2009","Realschule","3","187","0.185282912131076","0.161274126312472","0.209291697949679"
"Keine Sorgen","2009","Realschule","4","165","0.161764000103025","0.140322398159342","0.183205602046708"
"Keine Sorgen","2009","Realschule","5 Einkommensstärkstes Quintil","139","0.149110251084351","0.126068411597204","0.172152090571498"
"Einige Sorgen","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","288","0.480961380007306","0.439616512965194","0.522306247049418"
"Einige Sorgen","2010","(Fach-)Abitur","2","348","0.463023621811701","0.425518345583401","0.50052889804"
"Einige Sorgen","2010","(Fach-)Abitur","3","287","0.552452388712019","0.509507495602535","0.595397281821503"
"Einige Sorgen","2010","(Fach-)Abitur","4","369","0.545406207702546","0.507702637293043","0.583109778112049"
"Einige Sorgen","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","322","0.516202883739601","0.477055497090935","0.555350270388267"
"Einige Sorgen","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","159","0.57147142430616","0.517419979360586","0.625522869251735"
"Einige Sorgen","2010","(noch) kein Abschluss","2","88","0.568452274105775","0.496096489247238","0.640808058964311"
"Einige Sorgen","2010","(noch) kein Abschluss","3","48","0.450210738104476","0.352699618651588","0.547721857557364"
"Einige Sorgen","2010","(noch) kein Abschluss","4","38","0.373036997073496","0.26706283101338","0.479011163133611"
"Einige Sorgen","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","37","0.435393157261594","0.326060875062527","0.544725439460661"
"Einige Sorgen","2010","AkademikerIn","1 Einkommensschwächstes Quintil","177","0.532243977088199","0.479593341844471","0.584894612331928"
"Einige Sorgen","2010","AkademikerIn","2","318","0.521143050869305","0.481852902972372","0.560433198766237"
"Einige Sorgen","2010","AkademikerIn","3","405","0.548766859475453","0.512816468639656","0.58471725031125"
"Einige Sorgen","2010","AkademikerIn","4","698","0.554065778245346","0.526674084159143","0.581457472331548"
"Einige Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","1324","0.54895803651777","0.52901709996879","0.568898973066749"
"Einige Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","983","0.485129602907227","0.463187800940936","0.507071404873518"
"Einige Sorgen","2010","Hauptschule","2","1211","0.521494363979117","0.500700577372835","0.542288150585399"
"Einige Sorgen","2010","Hauptschule","3","764","0.510977372980092","0.485221330231998","0.536733415728187"
"Einige Sorgen","2010","Hauptschule","4","635","0.524461077550883","0.496275683998123","0.552646471103642"
"Einige Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","321","0.577440396817405","0.53744621168596","0.61743458194885"
"Einige Sorgen","2010","Realschule","1 Einkommensschwächstes Quintil","684","0.541708598738596","0.51457128060834","0.568845916868851"
"Einige Sorgen","2010","Realschule","2","935","0.553125344692658","0.529491832254179","0.576758857131137"
"Einige Sorgen","2010","Realschule","3","739","0.567094494003841","0.540575443390577","0.593613544617105"
"Einige Sorgen","2010","Realschule","4","762","0.491867653515886","0.465865071709262","0.517870235322511"
"Einige Sorgen","2010","Realschule","5 Einkommensstärkstes Quintil","552","0.522691790194848","0.492068987603332","0.553314592786364"
"Grosse Sorgen","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","160","0.333674489098164","0.294655916028896","0.372693062167432"
"Grosse Sorgen","2010","(Fach-)Abitur","2","207","0.357008012571801","0.32097048679011","0.393045538353491"
"Grosse Sorgen","2010","(Fach-)Abitur","3","149","0.265792327021264","0.227639637738016","0.303945016304512"
"Grosse Sorgen","2010","(Fach-)Abitur","4","207","0.309042556702638","0.274052432546486","0.344032680858789"
"Grosse Sorgen","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","199","0.336839201203197","0.299815344038312","0.373863058368083"
"Grosse Sorgen","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","89","0.247249183307561","0.200128323568303","0.294370043046819"
"Grosse Sorgen","2010","(noch) kein Abschluss","2","58","0.30794934918859","0.240508904625431","0.375389793751749"
"Grosse Sorgen","2010","(noch) kein Abschluss","3","35","0.315937388425216","0.224820993138777","0.407053783711654"
"Grosse Sorgen","2010","(noch) kein Abschluss","4","21","","",""
"Grosse Sorgen","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","33","0.476276778727432","0.366144363268639","0.586409194186224"
"Grosse Sorgen","2010","AkademikerIn","1 Einkommensschwächstes Quintil","100","0.206573923364507","0.163854092224269","0.249293754504745"
"Grosse Sorgen","2010","AkademikerIn","2","185","0.295351180218279","0.259470719518929","0.331231640917629"
"Grosse Sorgen","2010","AkademikerIn","3","197","0.2344875150532","0.203878793892559","0.26509623621384"
"Grosse Sorgen","2010","AkademikerIn","4","370","0.264775543249256","0.240461805126121","0.28908928137239"
"Grosse Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","680","0.265393134013703","0.247698571215038","0.283087696812368"
"Grosse Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","604","0.318938040415947","0.298476378045907","0.339399702785987"
"Grosse Sorgen","2010","Hauptschule","2","618","0.315895829540755","0.296545056928041","0.335246602153468"
"Grosse Sorgen","2010","Hauptschule","3","421","0.307135835298291","0.283367261625052","0.33090440897153"
"Grosse Sorgen","2010","Hauptschule","4","378","0.329267804539451","0.302744743322359","0.355790865756544"
"Grosse Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","197","0.299829489825829","0.262732526261522","0.336926453390136"
"Grosse Sorgen","2010","Realschule","1 Einkommensschwächstes Quintil","348","0.266621137688215","0.242537355565357","0.290704919811073"
"Grosse Sorgen","2010","Realschule","2","423","0.251421548495068","0.230798942736532","0.272044154253604"
"Grosse Sorgen","2010","Realschule","3","357","0.248945919905216","0.225802804906307","0.272089034904126"
"Grosse Sorgen","2010","Realschule","4","406","0.302913629281202","0.279013149351171","0.326814109211233"
"Grosse Sorgen","2010","Realschule","5 Einkommensstärkstes Quintil","283","0.303318419424764","0.275135291011003","0.331501547838525"
"Keine Sorgen","2010","(Fach-)Abitur","1 Einkommensschwächstes Quintil","113","0.18536413089453","0.15320818610761","0.21752007568145"
"Keine Sorgen","2010","(Fach-)Abitur","2","124","0.179968365616499","0.151073106492485","0.208863624740512"
"Keine Sorgen","2010","(Fach-)Abitur","3","79","0.181755284266717","0.148448737729871","0.215061830803563"
"Keine Sorgen","2010","(Fach-)Abitur","4","94","0.145551235594816","0.118848137510198","0.172254333679435"
"Keine Sorgen","2010","(Fach-)Abitur","5 Einkommensstärkstes Quintil","105","0.146957915057202","0.119221990702695","0.174693839411708"
"Keine Sorgen","2010","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","74","0.181279392386279","0.139200700086978","0.223358084685579"
"Keine Sorgen","2010","(noch) kein Abschluss","2","34","0.123598376705636","0.07551778445805","0.171678968953221"
"Keine Sorgen","2010","(noch) kein Abschluss","3","17","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","4","21","","",""
"Keine Sorgen","2010","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","9","","",""
"Keine Sorgen","2010","AkademikerIn","1 Einkommensschwächstes Quintil","68","0.261182099547294","0.214828981589068","0.30753521750552"
"Keine Sorgen","2010","AkademikerIn","2","118","0.183505768912416","0.153061628791779","0.213949909033054"
"Keine Sorgen","2010","AkademikerIn","3","134","0.216745625471347","0.186978577394153","0.246512673548542"
"Keine Sorgen","2010","AkademikerIn","4","197","0.181158678505399","0.159934432270415","0.202382924740383"
"Keine Sorgen","2010","AkademikerIn","5 Einkommensstärkstes Quintil","388","0.185648829468527","0.170066963171262","0.201230695765793"
"Keine Sorgen","2010","Hauptschule","1 Einkommensschwächstes Quintil","406","0.195932356676826","0.178506512920771","0.213358200432881"
"Keine Sorgen","2010","Hauptschule","2","388","0.162609806480128","0.147249405738171","0.177970207222086"
"Keine Sorgen","2010","Hauptschule","3","262","0.181886791721617","0.162011152318142","0.201762431125092"
"Keine Sorgen","2010","Hauptschule","4","193","0.146271117909666","0.126327051369329","0.166215184450003"
"Keine Sorgen","2010","Hauptschule","5 Einkommensstärkstes Quintil","68","0.122730113356766","0.0961631778395568","0.149297048873974"
