year,regtyp,sampreg,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Urban regions,West,Very concerned,0.29809,3005,10131,0.28918,0.30699
2009,Urban regions,West,Somewhat concerned,0.55046,5607,10131,0.54078,0.56015
2009,Urban regions,West,Not concerned at all,0.15145,1519,10131,0.14447,0.15843
2009,Urban regions,East,Very concerned,0.29240,406,1532,0.26961,0.31518
2009,Urban regions,East,Somewhat concerned,0.51296,834,1532,0.48793,0.53800
2009,Urban regions,East,Not concerned at all,0.19464,292,1532,0.17481,0.21447
2009,Rural regions,West,Very concerned,0.26464,897,3265,0.24950,0.27977
2009,Rural regions,West,Somewhat concerned,0.57125,1854,3265,0.55427,0.58823
2009,Rural regions,West,Not concerned at all,0.16411,514,3265,0.15140,0.17682
2009,Rural regions,East,Very concerned,0.24082,708,3001,0.22552,0.25613
2009,Rural regions,East,Somewhat concerned,0.54079,1672,3001,0.52295,0.55862
2009,Rural regions,East,Not concerned at all,0.21839,621,3001,0.20360,0.23317
2010,Urban regions,West,Very concerned,0.31199,4256,13707,0.30423,0.31975
2010,Urban regions,West,Somewhat concerned,0.52501,7225,13707,0.51665,0.53338
2010,Urban regions,West,Not concerned at all,0.16299,2226,13707,0.15681,0.16918
2010,Urban regions,East,Very concerned,0.26729,478,1889,0.24732,0.28725
2010,Urban regions,East,Somewhat concerned,0.49193,982,1889,0.46938,0.51448
2010,Urban regions,East,Not concerned at all,0.24078,429,1889,0.22150,0.26007
2010,Rural regions,West,Very concerned,0.29300,1350,4701,0.27999,0.30601
2010,Rural regions,West,Somewhat concerned,0.53422,2557,4701,0.51995,0.54848
2010,Rural regions,West,Not concerned at all,0.17279,794,4701,0.16198,0.18359
2010,Rural regions,East,Very concerned,0.21982,751,3563,0.20622,0.23342
2010,Rural regions,East,Somewhat concerned,0.52909,1959,3563,0.51270,0.54548
2010,Rural regions,East,Not concerned at all,0.25109,853,3563,0.23685,0.26533
2011,Urban regions,West,Very concerned,0.30334,3628,11599,0.29497,0.31170
2011,Urban regions,West,Somewhat concerned,0.54387,6240,11599,0.53481,0.55294
2011,Urban regions,West,Not concerned at all,0.15279,1731,11599,0.14624,0.15934
2011,Urban regions,East,Very concerned,0.27919,447,1654,0.25757,0.30082
2011,Urban regions,East,Somewhat concerned,0.50349,860,1654,0.47938,0.52759
2011,Urban regions,East,Not concerned at all,0.21732,347,1654,0.19744,0.23720
2011,Rural regions,West,Very concerned,0.30950,1279,4033,0.29523,0.32377
2011,Rural regions,West,Somewhat concerned,0.53852,2164,4033,0.52313,0.55391
2011,Rural regions,West,Not concerned at all,0.15198,590,4033,0.14090,0.16306
2011,Rural regions,East,Very concerned,0.22803,735,3188,0.21346,0.24260
2011,Rural regions,East,Somewhat concerned,0.55710,1762,3188,0.53985,0.57434
2011,Rural regions,East,Not concerned at all,0.21487,691,3188,0.20061,0.22913
2012,Urban regions,West,Very concerned,0.28402,3273,11395,0.27574,0.29231
2012,Urban regions,West,Somewhat concerned,0.54294,6207,11395,0.53380,0.55209
2012,Urban regions,West,Not concerned at all,0.17303,1915,11395,0.16609,0.17998
2012,Urban regions,East,Very concerned,0.25854,420,1603,0.23709,0.27998
2012,Urban regions,East,Somewhat concerned,0.52320,850,1603,0.49874,0.54766
2012,Urban regions,East,Not concerned at all,0.21827,333,1603,0.19804,0.23849
2012,Rural regions,West,Very concerned,0.28535,1196,4156,0.27162,0.29908
2012,Rural regions,West,Somewhat concerned,0.53099,2236,4156,0.51581,0.54616
2012,Rural regions,West,Not concerned at all,0.18366,724,4156,0.17189,0.19544
2012,Rural regions,East,Very concerned,0.24314,710,3220,0.22832,0.25796
2012,Rural regions,East,Somewhat concerned,0.51482,1761,3220,0.49755,0.53208
2012,Rural regions,East,Not concerned at all,0.24204,749,3220,0.22725,0.25684
2013,Urban regions,West,Very concerned,0.26489,2821,10498,0.25644,0.27333
2013,Urban regions,West,Somewhat concerned,0.53722,5669,10498,0.52769,0.54676
2013,Urban regions,West,Not concerned at all,0.19789,2008,10498,0.19027,0.20551
2013,Urban regions,East,Very concerned,0.27076,364,1510,0.24834,0.29318
2013,Urban regions,East,Somewhat concerned,0.50209,821,1510,0.47686,0.52732
2013,Urban regions,East,Not concerned at all,0.22715,325,1510,0.20601,0.24829
2013,Rural regions,West,Very concerned,0.26106,1015,3819,0.24712,0.27499
2013,Rural regions,West,Somewhat concerned,0.54969,2096,3819,0.53391,0.56547
2013,Rural regions,West,Not concerned at all,0.18925,708,3819,0.17683,0.20168
2013,Rural regions,East,Very concerned,0.21454,623,2935,0.19968,0.22939
2013,Rural regions,East,Somewhat concerned,0.52670,1572,2935,0.50863,0.54476
2013,Rural regions,East,Not concerned at all,0.25877,740,2935,0.24292,0.27462
2014,Urban regions,West,Very concerned,0.28684,4572,15646,0.27975,0.29392
2014,Urban regions,West,Somewhat concerned,0.53056,8233,15646,0.52274,0.53838
2014,Urban regions,West,Not concerned at all,0.18260,2841,15646,0.17655,0.18865
2014,Urban regions,East,Very concerned,0.27861,498,1922,0.25857,0.29866
2014,Urban regions,East,Somewhat concerned,0.51516,1012,1922,0.49282,0.53751
2014,Urban regions,East,Not concerned at all,0.20622,412,1922,0.18813,0.22431
2014,Rural regions,West,Very concerned,0.26423,1564,5725,0.25281,0.27565
2014,Rural regions,West,Somewhat concerned,0.54823,3113,5725,0.53533,0.56112
2014,Rural regions,West,Not concerned at all,0.18755,1048,5725,0.17743,0.19766
2014,Rural regions,East,Very concerned,0.21953,801,3635,0.20607,0.23299
2014,Rural regions,East,Somewhat concerned,0.51684,1920,3635,0.50059,0.53309
2014,Rural regions,East,Not concerned at all,0.26363,914,3635,0.24931,0.27796
2015,Urban regions,West,Very concerned,0.27646,4001,14274,0.26912,0.28380
2015,Urban regions,West,Somewhat concerned,0.54392,7713,14274,0.53574,0.55209
2015,Urban regions,West,Not concerned at all,0.17962,2560,14274,0.17332,0.18592
2015,Urban regions,East,Very concerned,0.27658,495,1832,0.25609,0.29707
2015,Urban regions,East,Somewhat concerned,0.52582,948,1832,0.50294,0.54869
2015,Urban regions,East,Not concerned at all,0.19761,389,1832,0.17937,0.21585
2015,Rural regions,West,Very concerned,0.26152,1405,5366,0.24976,0.27328
2015,Rural regions,West,Somewhat concerned,0.55086,2995,5366,0.53755,0.56417
2015,Rural regions,West,Not concerned at all,0.18762,966,5366,0.17717,0.19807
2015,Rural regions,East,Very concerned,0.20236,654,3383,0.18882,0.21590
2015,Rural regions,East,Somewhat concerned,0.55683,1880,3383,0.54009,0.57358
2015,Rural regions,East,Not concerned at all,0.24081,849,3383,0.22640,0.25522
2016,Urban regions,West,Very concerned,0.32064,4412,13851,0.31287,0.32842
2016,Urban regions,West,Somewhat concerned,0.51586,7219,13851,0.50754,0.52418
2016,Urban regions,West,Not concerned at all,0.16350,2220,13851,0.15734,0.16966
2016,Urban regions,East,Very concerned,0.27537,512,1752,0.25444,0.29629
2016,Urban regions,East,Somewhat concerned,0.52730,923,1752,0.50392,0.55069
2016,Urban regions,East,Not concerned at all,0.19733,317,1752,0.17869,0.21597
2016,Rural regions,West,Very concerned,0.30328,1518,5176,0.29075,0.31580
2016,Rural regions,West,Somewhat concerned,0.52446,2806,5176,0.51085,0.53806
2016,Rural regions,West,Not concerned at all,0.17226,852,5176,0.16198,0.18255
2016,Rural regions,East,Very concerned,0.25814,838,3255,0.24310,0.27317
2016,Rural regions,East,Somewhat concerned,0.53018,1712,3255,0.51304,0.54733
2016,Rural regions,East,Not concerned at all,0.21168,705,3255,0.19764,0.22571
2017,Urban regions,West,Very concerned,0.36427,5584,15138,0.35661,0.37194
2017,Urban regions,West,Somewhat concerned,0.49626,7527,15138,0.48830,0.50423
2017,Urban regions,West,Not concerned at all,0.13947,2027,15138,0.13395,0.14499
2017,Urban regions,East,Very concerned,0.34108,662,1942,0.31999,0.36217
2017,Urban regions,East,Somewhat concerned,0.48103,957,1942,0.45880,0.50326
2017,Urban regions,East,Not concerned at all,0.17789,323,1942,0.16088,0.19491
2017,Rural regions,West,Very concerned,0.34876,1979,5671,0.33635,0.36116
