year,age_gr,migback,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,No migration background,Very concerned,0.26954,571,2282,0.25133,0.28775
2009,17-29 y.,No migration background,Somewhat concerned,0.48085,1164,2282,0.46035,0.50136
2009,17-29 y.,No migration background,Not concerned at all,0.24961,547,2282,0.23185,0.26737
2009,17-29 y.,Direct migration background,Very concerned,0.21888,39,172,0.15690,0.28085
2009,17-29 y.,Direct migration background,Somewhat concerned,0.57645,98,172,0.50238,0.65051
2009,17-29 y.,Direct migration background,Not concerned at all,0.20468,35,172,0.14420,0.26515
2009,17-29 y.,Indirect migration background,Very concerned,0.27403,105,385,0.22942,0.31864
2009,17-29 y.,Indirect migration background,Somewhat concerned,0.55655,210,385,0.50686,0.60624
2009,17-29 y.,Indirect migration background,Not concerned at all,0.16942,70,385,0.13190,0.20694
2009,30-45 y.,No migration background,Very concerned,0.28476,1075,3860,0.27052,0.29900
2009,30-45 y.,No migration background,Somewhat concerned,0.56744,2197,3860,0.55181,0.58308
2009,30-45 y.,No migration background,Not concerned at all,0.14779,588,3860,0.13659,0.15899
2009,30-45 y.,Direct migration background,Very concerned,0.30192,162,527,0.26269,0.34116
2009,30-45 y.,Direct migration background,Somewhat concerned,0.56394,280,527,0.52156,0.60632
2009,30-45 y.,Direct migration background,Not concerned at all,0.13414,85,527,0.10502,0.16327
2009,30-45 y.,Indirect migration background,Very concerned,0.24032,81,268,0.18907,0.29157
2009,30-45 y.,Indirect migration background,Somewhat concerned,0.59578,148,268,0.53692,0.65464
2009,30-45 y.,Indirect migration background,Not concerned at all,0.16390,39,268,0.11950,0.20831
2009,46-65 y.,No migration background,Very concerned,0.27903,1561,5642,0.26732,0.29073
2009,46-65 y.,No migration background,Somewhat concerned,0.57451,3268,5642,0.56160,0.58741
2009,46-65 y.,No migration background,Not concerned at all,0.14647,813,5642,0.13724,0.15569
2009,46-65 y.,Direct migration background,Very concerned,0.28842,175,616,0.25262,0.32423
2009,46-65 y.,Direct migration background,Somewhat concerned,0.54674,336,616,0.50739,0.58608
2009,46-65 y.,Direct migration background,Not concerned at all,0.16484,105,616,0.13551,0.19416
2009,66 and older,No migration background,Very concerned,0.29876,1131,3794,0.28419,0.31332
2009,66 and older,No migration background,Somewhat concerned,0.54137,2061,3794,0.52551,0.55723
2009,66 and older,No migration background,Not concerned at all,0.15988,602,3794,0.14821,0.17154
2009,66 and older,Direct migration background,Very concerned,0.33389,100,331,0.28300,0.38477
2009,66 and older,Direct migration background,Somewhat concerned,0.49962,176,331,0.44567,0.55357
2009,66 and older,Direct migration background,Not concerned at all,0.16650,55,331,0.12630,0.20669
2010,17-29 y.,No migration background,Very concerned,0.26990,749,2947,0.25387,0.28593
2010,17-29 y.,No migration background,Somewhat concerned,0.49476,1494,2947,0.47670,0.51281
2010,17-29 y.,No migration background,Not concerned at all,0.23534,704,2947,0.22003,0.25066
2010,17-29 y.,Direct migration background,Very concerned,0.26101,138,485,0.22188,0.30013
2010,17-29 y.,Direct migration background,Somewhat concerned,0.51876,241,485,0.47425,0.56328
2010,17-29 y.,Direct migration background,Not concerned at all,0.22023,106,485,0.18331,0.25715
2010,17-29 y.,Indirect migration background,Very concerned,0.29829,140,474,0.25706,0.33953
2010,17-29 y.,Indirect migration background,Somewhat concerned,0.50640,235,474,0.46134,0.55145
2010,17-29 y.,Indirect migration background,Not concerned at all,0.19531,99,474,0.15958,0.23104
2010,30-45 y.,No migration background,Very concerned,0.27929,2004,7043,0.26881,0.28977
2010,30-45 y.,No migration background,Somewhat concerned,0.53867,3881,7043,0.52703,0.55031
2010,30-45 y.,No migration background,Not concerned at all,0.18204,1158,7043,0.17303,0.19105
2010,30-45 y.,Direct migration background,Very concerned,0.31229,417,1462,0.28853,0.33606
2010,30-45 y.,Direct migration background,Somewhat concerned,0.52205,764,1462,0.49644,0.54766
2010,30-45 y.,Direct migration background,Not concerned at all,0.16566,281,1462,0.14659,0.18472
2010,30-45 y.,Indirect migration background,Very concerned,0.33759,189,529,0.29725,0.37792
2010,30-45 y.,Indirect migration background,Somewhat concerned,0.50645,267,529,0.46381,0.54910
2010,30-45 y.,Indirect migration background,Not concerned at all,0.15596,73,529,0.12501,0.18691
2010,46-65 y.,No migration background,Very concerned,0.29331,1771,6154,0.28193,0.30469
2010,46-65 y.,No migration background,Somewhat concerned,0.54609,3367,6154,0.53365,0.55853
