year,regtyp,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Urban regions,Very concerned,0.29753,3411,11663,0.28923,0.30583
2009,Urban regions,Somewhat concerned,0.54679,6441,11663,0.53776,0.55583
2009,Urban regions,Not concerned at all,0.15568,1811,11663,0.14910,0.16226
2009,Rural regions,Very concerned,0.25560,1605,6266,0.24480,0.26640
2009,Rural regions,Somewhat concerned,0.55969,3526,6266,0.54739,0.57198
2009,Rural regions,Not concerned at all,0.18472,1135,6266,0.17511,0.19433
2010,Urban regions,Very concerned,0.30770,4734,15596,0.30046,0.31494
2010,Urban regions,Somewhat concerned,0.52184,8207,15596,0.51400,0.52968
2010,Urban regions,Not concerned at all,0.17046,2655,15596,0.16456,0.17636
2010,Rural regions,Very concerned,0.26578,2101,8264,0.25626,0.27531
2010,Rural regions,Somewhat concerned,0.53231,4516,8264,0.52155,0.54307
2010,Rural regions,Not concerned at all,0.20191,1647,8264,0.19325,0.21056
2011,Urban regions,Very concerned,0.30104,4075,13253,0.29323,0.30885
2011,Urban regions,Somewhat concerned,0.54003,7100,13253,0.53154,0.54852
2011,Urban regions,Not concerned at all,0.15893,2078,13253,0.15270,0.16515
2011,Rural regions,Very concerned,0.27935,2014,7221,0.26900,0.28970
2011,Rural regions,Somewhat concerned,0.54540,3926,7221,0.53391,0.55688
2011,Rural regions,Not concerned at all,0.17526,1281,7221,0.16649,0.18403
2012,Urban regions,Very concerned,0.28167,3693,12998,0.27394,0.28941
2012,Urban regions,Somewhat concerned,0.54112,7057,12998,0.53255,0.54969
2012,Urban regions,Not concerned at all,0.17721,2248,12998,0.17064,0.18377
2012,Rural regions,Very concerned,0.27009,1906,7376,0.25996,0.28023
2012,Rural regions,Somewhat concerned,0.52514,3997,7376,0.51374,0.53654
2012,Rural regions,Not concerned at all,0.20477,1473,7376,0.19556,0.21398
2013,Urban regions,Very concerned,0.26546,3185,12008,0.25757,0.27336
2013,Urban regions,Somewhat concerned,0.53376,6490,12008,0.52484,0.54269
2013,Urban regions,Not concerned at all,0.20077,2333,12008,0.19361,0.20794
2013,Rural regions,Very concerned,0.24346,1638,6754,0.23322,0.25370
2013,Rural regions,Somewhat concerned,0.54099,3668,6754,0.52911,0.55288
2013,Rural regions,Not concerned at all,0.21555,1448,6754,0.20574,0.22536
2014,Urban regions,Very concerned,0.28607,5070,17568,0.27939,0.29276
2014,Urban regions,Somewhat concerned,0.52913,9245,17568,0.52175,0.53651
2014,Urban regions,Not concerned at all,0.18480,3253,17568,0.17906,0.19054
2014,Rural regions,Very concerned,0.24825,2365,9360,0.23950,0.25700
2014,Rural regions,Somewhat concerned,0.53701,5033,9360,0.52690,0.54711
2014,Rural regions,Not concerned at all,0.21474,1962,9360,0.20642,0.22306
