"plh0037","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2009","(Fach-)Abitur","Ostdeutschland","178","","",""
"Einige Sorgen","2009","(Fach-)Abitur","Westdeutschland","876","0.497013612740243","0.472925024411595","0.52110220106889"
"Einige Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","36","0.497784796583758","0.38148347263247","0.614086120535047"
"Einige Sorgen","2009","(noch) kein Abschluss","Westdeutschland","199","","",""
"Einige Sorgen","2009","AkademikerIn","Ostdeutschland","683","0.55616469517822","0.528124110295185","0.584205280061255"
"Einige Sorgen","2009","AkademikerIn","Westdeutschland","1520","","",""
"Einige Sorgen","2009","Hauptschule","Ostdeutschland","579","0.492876329473986","0.463570561209622","0.522182097738351"
"Einige Sorgen","2009","Hauptschule","Westdeutschland","2914","","",""
"Einige Sorgen","2009","Realschule","Ostdeutschland","964","0.550118139868841","0.526222525766861","0.57401375397082"
"Einige Sorgen","2009","Realschule","Westdeutschland","1774","","",""
"Grosse Sorgen","2009","(Fach-)Abitur","Ostdeutschland","88","0.318582264175987","0.269559153247143","0.367605375104831"
"Grosse Sorgen","2009","(Fach-)Abitur","Westdeutschland","536","0.349195916076789","0.326228676286596","0.372163155866981"
"Grosse Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Grosse Sorgen","2009","(noch) kein Abschluss","Westdeutschland","116","","",""
"Grosse Sorgen","2009","AkademikerIn","Ostdeutschland","313","0.259358865549618","0.234622898120489","0.284094832978747"
"Grosse Sorgen","2009","AkademikerIn","Westdeutschland","871","0.303681521126754","0.286691293873056","0.320671748380452"
"Grosse Sorgen","2009","Hauptschule","Ostdeutschland","304","0.276606570652425","0.250385784096043","0.302827357208808"
"Grosse Sorgen","2009","Hauptschule","Westdeutschland","1393","","",""
"Grosse Sorgen","2009","Realschule","Ostdeutschland","375","0.244320997064282","0.22368193078442","0.264960063344144"
"Grosse Sorgen","2009","Realschule","Westdeutschland","893","0.284537279932482","0.26872813423811","0.300346425626854"
"Keine Sorgen","2009","(Fach-)Abitur","Ostdeutschland","81","0.199654271666013","0.157595026657983","0.241713516674042"
"Keine Sorgen","2009","(Fach-)Abitur","Westdeutschland","243","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Ostdeutschland","23","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","Westdeutschland","90","0.212126595252856","0.172311628217681","0.251941562288032"
