year,bula_h,migback,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Schleswig-Holstein,No migration background,Very concerned,0.27411,118,452,0.23294,0.31528
2009,Schleswig-Holstein,No migration background,Somewhat concerned,0.52150,228,452,0.47539,0.56760
2009,Schleswig-Holstein,No migration background,Not concerned at all,0.20439,106,452,0.16718,0.24161
2009,Hamburg,No migration background,Very concerned,0.27471,76,214,0.21476,0.33466
2009,Hamburg,No migration background,Somewhat concerned,0.62735,138,214,0.56242,0.69228
2009,Lower Saxony,No migration background,Very concerned,0.28308,412,1447,0.25986,0.30630
2009,Lower Saxony,No migration background,Somewhat concerned,0.52377,779,1447,0.49802,0.54951
2009,Lower Saxony,No migration background,Not concerned at all,0.19316,256,1447,0.17281,0.21351
2009,Lower Saxony,Direct migration background,Somewhat concerned,0.60146,87,87,0.49798,0.70494
2009,Bremen,No migration background,Very concerned,0.33487,43,90,0.23682,0.43292
2009,Bremen,No migration background,Somewhat concerned,0.50828,47,90,0.40442,0.61215
2009,North Rhine-Westphalia,No migration background,Very concerned,0.30012,875,2970,0.28363,0.31660
2009,North Rhine-Westphalia,No migration background,Somewhat concerned,0.55979,1716,2970,0.54193,0.57765
2009,North Rhine-Westphalia,No migration background,Not concerned at all,0.14009,379,2970,0.12761,0.15258
2009,North Rhine-Westphalia,Direct migration background,Very concerned,0.27555,131,441,0.23380,0.31730
2009,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.57344,247,441,0.52723,0.61966
2009,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.15101,63,441,0.11755,0.18446
2009,North Rhine-Westphalia,Indirect migration background,Very concerned,0.25888,58,164,0.19164,0.32612
2009,North Rhine-Westphalia,Indirect migration background,Somewhat concerned,0.56097,106,164,0.48478,0.63715
2009,Hesse,No migration background,Very concerned,0.32215,294,990,0.29303,0.35127
2009,Hesse,No migration background,Somewhat concerned,0.53113,550,990,0.50003,0.56223
2009,Hesse,No migration background,Not concerned at all,0.14672,146,990,0.12467,0.16877
2009,Hesse,Direct migration background,Very concerned,0.36808,54,129,0.28453,0.45163
2009,Hesse,Direct migration background,Somewhat concerned,0.47828,75,129,0.39174,0.56482
2009,Hesse,Indirect migration background,Somewhat concerned,0.69956,40,40,0.55567,0.84344
2009,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.28886,254,831,0.25802,0.31969
2009,"Rhineland-Palatinate, Saarland",No migration background,Somewhat concerned,0.53565,451,831,0.50172,0.56958
2009,"Rhineland-Palatinate, Saarland",No migration background,Not concerned at all,0.17549,126,831,0.14961,0.20137
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Very concerned,0.24311,36,132,0.16966,0.31657
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Somewhat concerned,0.52414,64,132,0.43862,0.60966
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Not concerned at all,0.23275,32,132,0.16038,0.30511
2009,Baden-Wuerttemberg,No migration background,Very concerned,0.30398,481,1596,0.28141,0.32655
2009,Baden-Wuerttemberg,No migration background,Somewhat concerned,0.56678,892,1596,0.54246,0.59110
2009,Baden-Wuerttemberg,No migration background,Not concerned at all,0.12924,223,1596,0.11278,0.14571
2009,Baden-Wuerttemberg,Direct migration background,Very concerned,0.25295,98,348,0.20721,0.29869
2009,Baden-Wuerttemberg,Direct migration background,Somewhat concerned,0.56818,181,348,0.51606,0.62030
2009,Baden-Wuerttemberg,Direct migration background,Not concerned at all,0.17887,69,348,0.13854,0.21919
2009,Baden-Wuerttemberg,Indirect migration background,Very concerned,0.25064,48,131,0.17614,0.32514
2009,Baden-Wuerttemberg,Indirect migration background,Somewhat concerned,0.60008,83,131,0.51587,0.68429
2009,Bavaria,No migration background,Very concerned,0.25050,590,2215,0.23245,0.26855
2009,Bavaria,No migration background,Somewhat concerned,0.58790,1291,2215,0.56740,0.60840
2009,Bavaria,No migration background,Not concerned at all,0.16160,334,2215,0.14627,0.17694
2009,Bavaria,Direct migration background,Very concerned,0.33539,72,259,0.27778,0.39300
2009,Bavaria,Direct migration background,Somewhat concerned,0.50594,145,259,0.44494,0.56695
2009,Bavaria,Direct migration background,Not concerned at all,0.15867,42,259,0.11409,0.20325
2009,Bavaria,Indirect migration background,Somewhat concerned,0.63117,67,67,0.51476,0.74757
2009,Berlin,No migration background,Very concerned,0.37425,230,611,0.33584,0.41265
2009,Berlin,No migration background,Somewhat concerned,0.49404,297,611,0.45436,0.53371
2009,Berlin,No migration background,Not concerned at all,0.13172,84,611,0.10488,0.15856
2009,Brandenburg,No migration background,Very concerned,0.22196,189,763,0.19245,0.25147
2009,Brandenburg,No migration background,Somewhat concerned,0.55699,427,763,0.52172,0.59226
2009,Brandenburg,No migration background,Not concerned at all,0.22105,147,763,0.19159,0.25051
2009,Mecklenburg-Western Pomerania,No migration background,Very concerned,0.25411,118,463,0.21441,0.29381
2009,Mecklenburg-Western Pomerania,No migration background,Somewhat concerned,0.53408,248,463,0.48860,0.57957
2009,Mecklenburg-Western Pomerania,No migration background,Not concerned at all,0.21180,97,463,0.17455,0.24906
2009,Saxony,No migration background,Very concerned,0.24798,286,1333,0.22478,0.27117
2009,Saxony,No migration background,Somewhat concerned,0.50534,731,1333,0.47849,0.53219
2009,Saxony,No migration background,Not concerned at all,0.24668,316,1333,0.22353,0.26983
2009,Saxony-Anhalt,No migration background,Very concerned,0.24908,174,749,0.21809,0.28008
2009,Saxony-Anhalt,No migration background,Somewhat concerned,0.57869,441,749,0.54330,0.61407
2009,Saxony-Anhalt,No migration background,Not concerned at all,0.17223,134,749,0.14517,0.19929
2009,Thuringa,No migration background,Very concerned,0.26424,198,803,0.23372,0.29475
2009,Thuringa,No migration background,Somewhat concerned,0.53590,454,803,0.50138,0.57041
2009,Thuringa,No migration background,Not concerned at all,0.19987,151,803,0.17219,0.22754
2010,Schleswig-Holstein,No migration background,Very concerned,0.25608,174,625,0.22184,0.29033
2010,Schleswig-Holstein,No migration background,Somewhat concerned,0.55835,353,625,0.51939,0.59732
2010,Schleswig-Holstein,No migration background,Not concerned at all,0.18556,98,625,0.15506,0.21607
2010,Schleswig-Holstein,Direct migration background,Somewhat concerned,0.45656,42,42,0.30409,0.60903
2010,Hamburg,No migration background,Very concerned,0.28644,101,315,0.23644,0.33645
2010,Hamburg,No migration background,Somewhat concerned,0.57997,176,315,0.52537,0.63456
2010,Hamburg,No migration background,Not concerned at all,0.13359,38,315,0.09596,0.17122
2010,Lower Saxony,No migration background,Very concerned,0.28884,529,1882,0.26836,0.30932
2010,Lower Saxony,No migration background,Somewhat concerned,0.51571,1002,1882,0.49312,0.53829
2010,Lower Saxony,No migration background,Not concerned at all,0.19545,351,1882,0.17753,0.21337
2010,Lower Saxony,Direct migration background,Very concerned,0.22838,54,226,0.17352,0.28323
2010,Lower Saxony,Direct migration background,Somewhat concerned,0.47811,112,226,0.41283,0.54338
2010,Lower Saxony,Direct migration background,Not concerned at all,0.29352,60,226,0.23402,0.35302
2010,Lower Saxony,Indirect migration background,Somewhat concerned,0.31634,32,32,0.15263,0.48004
2010,Bremen,No migration background,Very concerned,0.44516,61,124,0.35733,0.53300
2010,Bremen,No migration background,Somewhat concerned,0.36111,63,124,0.27622,0.44599
2010,North Rhine-Westphalia,No migration background,Very concerned,0.31359,1160,3747,0.29873,0.32844
2010,North Rhine-Westphalia,No migration background,Somewhat concerned,0.53501,2038,3747,0.51903,0.55098
2010,North Rhine-Westphalia,No migration background,Not concerned at all,0.15141,549,3747,0.13993,0.16288
2010,North Rhine-Westphalia,Direct migration background,Very concerned,0.30359,246,893,0.27342,0.33377
2010,North Rhine-Westphalia,Direct migration background,Somewhat concerned,0.52181,457,893,0.48903,0.55459
2010,North Rhine-Westphalia,Direct migration background,Not concerned at all,0.17460,190,893,0.14968,0.19951
2010,North Rhine-Westphalia,Indirect migration background,Very concerned,0.26027,101,324,0.21242,0.30813
2010,North Rhine-Westphalia,Indirect migration background,Somewhat concerned,0.55474,167,324,0.50054,0.60894
2010,North Rhine-Westphalia,Indirect migration background,Not concerned at all,0.18499,56,324,0.14264,0.22733
2010,Hesse,No migration background,Very concerned,0.31430,389,1260,0.28865,0.33994
2010,Hesse,No migration background,Somewhat concerned,0.54611,683,1260,0.51860,0.57361
2010,Hesse,No migration background,Not concerned at all,0.13960,188,1260,0.12045,0.15874
2010,Hesse,Direct migration background,Very concerned,0.32228,99,316,0.27067,0.37389
2010,Hesse,Direct migration background,Somewhat concerned,0.53699,162,316,0.48192,0.59206
2010,Hesse,Direct migration background,Not concerned at all,0.14073,55,316,0.10233,0.17913
2010,Hesse,Indirect migration background,Very concerned,0.40058,34,79,0.29184,0.50933
2010,Hesse,Indirect migration background,Somewhat concerned,0.46571,45,79,0.35501,0.57642
2010,"Rhineland-Palatinate, Saarland",No migration background,Very concerned,0.28914,293,1061,0.26184,0.31643
