year,pgisced97,sex,plh0037,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,No answer / don't know,male,Very concerned,0.24987,38,172,0.18498,0.31476
2009,No answer / don't know,male,Somewhat concerned,0.43232,82,172,0.35806,0.50657
2009,No answer / don't know,male,Not concerned at all,0.31781,52,172,0.24802,0.38760
2009,No answer / don't know,female,Very concerned,0.28294,45,131,0.20551,0.36037
2009,No answer / don't know,female,Somewhat concerned,0.55941,86,131,0.47407,0.64475
2009,Pre-primary Level,male,Very concerned,0.26915,41,166,0.20148,0.33683
2009,Pre-primary Level,male,Somewhat concerned,0.46929,75,166,0.39314,0.54544
2009,Pre-primary Level,male,Not concerned at all,0.26155,50,166,0.19450,0.32861
2009,Pre-primary Level,female,Very concerned,0.30376,44,118,0.22043,0.38709
2009,Pre-primary Level,female,Somewhat concerned,0.50656,74,118,0.41597,0.59715
2009,Primary Level,male,Somewhat concerned,0.50903,31,31,0.33014,0.68792
2009,Primary Level,female,Somewhat concerned,0.51473,46,46,0.36870,0.66076
2009,Lower Secondary Level,male,Very concerned,0.25854,140,550,0.22192,0.29517
2009,Lower Secondary Level,male,Somewhat concerned,0.50072,266,550,0.45889,0.54254
2009,Lower Secondary Level,male,Not concerned at all,0.24074,144,550,0.20498,0.27650
2009,Lower Secondary Level,female,Very concerned,0.26231,322,1221,0.23763,0.28700
2009,Lower Secondary Level,female,Somewhat concerned,0.56929,697,1221,0.54150,0.59708
2009,Lower Secondary Level,female,Not concerned at all,0.16839,202,1221,0.14740,0.18939
2009,Upper Secondary Level,male,Very concerned,0.25401,1065,4266,0.24094,0.26707
2009,Upper Secondary Level,male,Somewhat concerned,0.54885,2358,4266,0.53392,0.56379
2009,Upper Secondary Level,male,Not concerned at all,0.19714,843,4266,0.18520,0.20908
2009,Upper Secondary Level,female,Very concerned,0.30077,1389,4760,0.28774,0.31380
2009,Upper Secondary Level,female,Somewhat concerned,0.57135,2767,4760,0.55729,0.58541
2009,Upper Secondary Level,female,Not concerned at all,0.12788,604,4760,0.11839,0.13737
2009,Post-secondary Non-tertiary Level,male,Very concerned,0.29247,113,388,0.24715,0.33779
2009,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.54272,217,388,0.49309,0.59235
2009,Post-secondary Non-tertiary Level,male,Not concerned at all,0.16481,58,388,0.12785,0.20178
2009,Post-secondary Non-tertiary Level,female,Very concerned,0.34668,197,607,0.30879,0.38457
2009,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.53522,326,607,0.49551,0.57494
2009,Post-secondary Non-tertiary Level,female,Not concerned at all,0.11810,84,607,0.09240,0.14379
2009,First Stage of Tertiary Education,male,Very concerned,0.28742,213,777,0.25558,0.31926
2009,First Stage of Tertiary Education,male,Somewhat concerned,0.55227,433,777,0.51729,0.58726
2009,First Stage of Tertiary Education,male,Not concerned at all,0.16031,131,777,0.13449,0.18612
2009,First Stage of Tertiary Education,female,Very concerned,0.36329,183,546,0.32291,0.40367
2009,First Stage of Tertiary Education,female,Somewhat concerned,0.55254,306,546,0.51079,0.59428
2009,First Stage of Tertiary Education,female,Not concerned at all,0.08417,57,546,0.06086,0.10749
2009,Second Stage of Tertiary Education,male,Very concerned,0.27412,607,2180,0.25539,0.29285
2009,Second Stage of Tertiary Education,male,Somewhat concerned,0.53809,1168,2180,0.51715,0.55902
2009,Second Stage of Tertiary Education,male,Not concerned at all,0.18779,405,2180,0.17139,0.20419
2009,Second Stage of Tertiary Education,female,Very concerned,0.31811,577,1840,0.29682,0.33940
2009,Second Stage of Tertiary Education,female,Somewhat concerned,0.55341,1035,1840,0.53069,0.57613
2009,Second Stage of Tertiary Education,female,Not concerned at all,0.12848,228,1840,0.11318,0.14377
2010,No answer / don't know,male,Very concerned,0.28840,36,155,0.21685,0.35995
2010,No answer / don't know,male,Somewhat concerned,0.38574,65,155,0.30886,0.46262
2010,No answer / don't know,male,Not concerned at all,0.32586,54,155,0.25183,0.39989
2010,No answer / don't know,female,Very concerned,0.29127,41,158,0.22020,0.36234
2010,No answer / don't know,female,Somewhat concerned,0.52759,86,158,0.44950,0.60569
2010,No answer / don't know,female,Not concerned at all,0.18114,31,158,0.12089,0.24138
2010,Pre-primary Level,male,Very concerned,0.29522,63,226,0.23562,0.35483
2010,Pre-primary Level,male,Somewhat concerned,0.49006,109,226,0.42474,0.55538
2010,Pre-primary Level,male,Not concerned at all,0.21472,54,226,0.16106,0.26837
2010,Pre-primary Level,female,Very concerned,0.39679,78,163,0.32145,0.47212
2010,Pre-primary Level,female,Somewhat concerned,0.44928,85,163,0.37268,0.52588
2010,Primary Level,male,Very concerned,0.27306,38,102,0.18617,0.35995
2010,Primary Level,male,Somewhat concerned,0.60581,64,102,0.51051,0.70112
2010,Primary Level,female,Very concerned,0.33255,52,205,0.26790,0.39721
2010,Primary Level,female,Somewhat concerned,0.43766,101,205,0.36958,0.50574
2010,Primary Level,female,Not concerned at all,0.22979,52,205,0.17206,0.28752
2010,Lower Secondary Level,male,Very concerned,0.29709,210,797,0.26534,0.32884
2010,Lower Secondary Level,male,Somewhat concerned,0.47847,376,797,0.44377,0.51317
2010,Lower Secondary Level,male,Not concerned at all,0.22444,211,797,0.19546,0.25342
2010,Lower Secondary Level,female,Very concerned,0.31372,490,1633,0.29121,0.33623
2010,Lower Secondary Level,female,Somewhat concerned,0.50819,838,1633,0.48393,0.53245
2010,Lower Secondary Level,female,Not concerned at all,0.17809,305,1633,0.15953,0.19665
2010,Upper Secondary Level,male,Very concerned,0.27472,1325,5248,0.26265,0.28680
2010,Upper Secondary Level,male,Somewhat concerned,0.51719,2768,5248,0.50366,0.53071
2010,Upper Secondary Level,male,Not concerned at all,0.20809,1155,5248,0.19711,0.21907
2010,Upper Secondary Level,female,Very concerned,0.32048,1973,6452,0.30910,0.33187
2010,Upper Secondary Level,female,Somewhat concerned,0.53696,3533,6452,0.52479,0.54913
2010,Upper Secondary Level,female,Not concerned at all,0.14256,946,6452,0.13403,0.15109
2010,Post-secondary Non-tertiary Level,male,Very concerned,0.30649,179,595,0.26941,0.34356
2010,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.51022,307,595,0.47002,0.55042
2010,Post-secondary Non-tertiary Level,male,Not concerned at all,0.18329,109,595,0.15218,0.21441
2010,Post-secondary Non-tertiary Level,female,Very concerned,0.33726,362,1107,0.30940,0.36512
2010,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.54503,601,1107,0.51569,0.57438
2010,Post-secondary Non-tertiary Level,female,Not concerned at all,0.11771,144,1107,0.09871,0.13670
2010,First Stage of Tertiary Education,male,Very concerned,0.28848,265,961,0.25982,0.31714
2010,First Stage of Tertiary Education,male,Somewhat concerned,0.49269,488,961,0.46106,0.52431
2010,First Stage of Tertiary Education,male,Not concerned at all,0.21883,208,961,0.19268,0.24499
2010,First Stage of Tertiary Education,female,Very concerned,0.31493,191,648,0.27914,0.35072
2010,First Stage of Tertiary Education,female,Somewhat concerned,0.57171,380,648,0.53358,0.60984
2010,First Stage of Tertiary Education,female,Not concerned at all,0.11337,77,648,0.08894,0.13780
2010,Second Stage of Tertiary Education,male,Very concerned,0.23838,710,2760,0.22248,0.25428
2010,Second Stage of Tertiary Education,male,Somewhat concerned,0.53642,1498,2760,0.51781,0.55503
2010,Second Stage of Tertiary Education,male,Not concerned at all,0.22520,552,2760,0.20961,0.24078
2010,Second Stage of Tertiary Education,female,Very concerned,0.28733,822,2599,0.26992,0.30473
2010,Second Stage of Tertiary Education,female,Somewhat concerned,0.56085,1424,2599,0.54176,0.57993
2010,Second Stage of Tertiary Education,female,Not concerned at all,0.15183,353,2599,0.13803,0.16563
2011,No answer / don't know,male,Very concerned,0.20127,35,156,0.13815,0.26439
2011,No answer / don't know,male,Somewhat concerned,0.44870,73,156,0.37040,0.52700
2011,No answer / don't know,male,Not concerned at all,0.35002,48,156,0.27493,0.42512
2011,No answer / don't know,female,Very concerned,0.22943,33,120,0.15388,0.30497
2011,No answer / don't know,female,Somewhat concerned,0.53527,87,120,0.44566,0.62488
2011,Pre-primary Level,male,Somewhat concerned,0.59225,91,129,0.50712,0.67738
2011,Pre-primary Level,male,Not concerned at all,0.20376,38,129,0.13398,0.27354
2011,Pre-primary Level,female,Very concerned,0.40783,60,141,0.32642,0.48923
2011,Pre-primary Level,female,Somewhat concerned,0.52767,81,141,0.44497,0.61037
2011,Primary Level,male,Somewhat concerned,0.59275,39,39,0.43654,0.74897
2011,Primary Level,female,Very concerned,0.25518,38,100,0.16930,0.34106
2011,Primary Level,female,Somewhat concerned,0.55109,62,100,0.45311,0.64907
2011,Lower Secondary Level,male,Very concerned,0.25143,155,652,0.21811,0.28476
2011,Lower Secondary Level,male,Somewhat concerned,0.48962,318,652,0.45122,0.52802
2011,Lower Secondary Level,male,Not concerned at all,0.25895,179,652,0.22530,0.29260
2011,Lower Secondary Level,female,Very concerned,0.31074,430,1455,0.28695,0.33453
2011,Lower Secondary Level,female,Somewhat concerned,0.53413,793,1455,0.50849,0.55977
2011,Lower Secondary Level,female,Not concerned at all,0.15513,232,1455,0.13652,0.17374
2011,Upper Secondary Level,male,Very concerned,0.26811,1331,4833,0.25562,0.28060
2011,Upper Secondary Level,male,Somewhat concerned,0.54276,2574,4833,0.52871,0.55681
2011,Upper Secondary Level,male,Not concerned at all,0.18913,928,4833,0.17809,0.20018
2011,Upper Secondary Level,female,Very concerned,0.32555,1777,5521,0.31319,0.33791
2011,Upper Secondary Level,female,Somewhat concerned,0.54558,3050,5521,0.53245,0.55872
2011,Upper Secondary Level,female,Not concerned at all,0.12886,694,5521,0.12002,0.13770
2011,Post-secondary Non-tertiary Level,male,Very concerned,0.24739,119,445,0.20725,0.28753
2011,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58025,250,445,0.53434,0.62615
2011,Post-secondary Non-tertiary Level,male,Not concerned at all,0.17236,76,445,0.13723,0.20750
2011,Post-secondary Non-tertiary Level,female,Very concerned,0.34054,245,746,0.30651,0.37457
2011,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.56322,410,746,0.52761,0.59884
2011,Post-secondary Non-tertiary Level,female,Not concerned at all,0.09623,91,746,0.07505,0.11741
2011,First Stage of Tertiary Education,male,Very concerned,0.26756,242,891,0.23848,0.29665
2011,First Stage of Tertiary Education,male,Somewhat concerned,0.55253,487,891,0.51987,0.58520
2011,First Stage of Tertiary Education,male,Not concerned at all,0.17990,162,891,0.15467,0.20514
2011,First Stage of Tertiary Education,female,Very concerned,0.36077,186,543,0.32034,0.40120
2011,First Stage of Tertiary Education,female,Somewhat concerned,0.52500,293,543,0.48295,0.56704
2011,First Stage of Tertiary Education,female,Not concerned at all,0.11423,64,543,0.08745,0.14101
2011,Second Stage of Tertiary Education,male,Very concerned,0.26203,678,2456,0.24463,0.27942
2011,Second Stage of Tertiary Education,male,Somewhat concerned,0.54098,1286,2456,0.52127,0.56070
2011,Second Stage of Tertiary Education,male,Not concerned at all,0.19699,492,2456,0.18126,0.21272
2011,Second Stage of Tertiary Education,female,Very concerned,0.32950,711,2105,0.30941,0.34958
2011,Second Stage of Tertiary Education,female,Somewhat concerned,0.54028,1132,2105,0.51898,0.56158
2011,Second Stage of Tertiary Education,female,Not concerned at all,0.13022,262,2105,0.11584,0.14460
2012,No answer / don't know,male,Very concerned,0.20196,33,154,0.13834,0.26557
2012,No answer / don't know,male,Somewhat concerned,0.48818,72,154,0.40897,0.56738
2012,No answer / don't know,male,Not concerned at all,0.30987,49,154,0.23659,0.38314
2012,No answer / don't know,female,Very concerned,0.30544,33,105,0.21691,0.39396
2012,No answer / don't know,female,Somewhat concerned,0.56710,72,105,0.47188,0.66233
2012,Pre-primary Level,male,Somewhat concerned,0.54245,68,103,0.44577,0.63914
2012,Pre-primary Level,male,Not concerned at all,0.25046,35,103,0.16637,0.33454
2012,Pre-primary Level,female,Very concerned,0.30771,49,125,0.22647,0.38895
2012,Pre-primary Level,female,Somewhat concerned,0.50754,76,125,0.41954,0.59554
2012,Primary Level,male,Somewhat concerned,0.54380,46,46,0.39827,0.68932
2012,Primary Level,female,Very concerned,0.32174,48,104,0.23152,0.41195
2012,Primary Level,female,Somewhat concerned,0.45122,56,104,0.35512,0.54732
2012,Lower Secondary Level,male,Very concerned,0.24749,147,675,0.21491,0.28007
2012,Lower Secondary Level,male,Somewhat concerned,0.48000,344,675,0.44229,0.51772
2012,Lower Secondary Level,male,Not concerned at all,0.27251,184,675,0.23890,0.30613
2012,Lower Secondary Level,female,Very concerned,0.26109,389,1416,0.23821,0.28398
2012,Lower Secondary Level,female,Somewhat concerned,0.56983,768,1416,0.54403,0.59563
2012,Lower Secondary Level,female,Not concerned at all,0.16908,259,1416,0.14955,0.18861
2012,Upper Secondary Level,male,Very concerned,0.25951,1187,4756,0.24705,0.27197
2012,Upper Secondary Level,male,Somewhat concerned,0.52841,2538,4756,0.51422,0.54260
2012,Upper Secondary Level,male,Not concerned at all,0.21208,1031,4756,0.20046,0.22369
2012,Upper Secondary Level,female,Very concerned,0.30407,1672,5469,0.29188,0.31626
2012,Upper Secondary Level,female,Somewhat concerned,0.55165,3020,5469,0.53846,0.56483
2012,Upper Secondary Level,female,Not concerned at all,0.14429,777,5469,0.13497,0.15360
2012,Post-secondary Non-tertiary Level,male,Very concerned,0.22397,104,449,0.18536,0.26257
2012,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.48042,226,449,0.43416,0.52669
2012,Post-secondary Non-tertiary Level,male,Not concerned at all,0.29561,119,449,0.25336,0.33787
2012,Post-secondary Non-tertiary Level,female,Very concerned,0.32503,221,753,0.29156,0.35851
2012,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.55152,433,753,0.51598,0.58707
2012,Post-secondary Non-tertiary Level,female,Not concerned at all,0.12344,99,753,0.09993,0.14695
2012,First Stage of Tertiary Education,male,Very concerned,0.25608,231,896,0.22749,0.28468
2012,First Stage of Tertiary Education,male,Somewhat concerned,0.53423,485,896,0.50155,0.56691
2012,First Stage of Tertiary Education,male,Not concerned at all,0.20969,180,896,0.18302,0.23636
2012,First Stage of Tertiary Education,female,Very concerned,0.32535,164,541,0.28584,0.36487
2012,First Stage of Tertiary Education,female,Somewhat concerned,0.55746,318,541,0.51557,0.59935
2012,First Stage of Tertiary Education,female,Not concerned at all,0.11719,59,541,0.09006,0.14432
2012,Second Stage of Tertiary Education,male,Very concerned,0.24372,599,2457,0.22674,0.26069
2012,Second Stage of Tertiary Education,male,Somewhat concerned,0.52592,1326,2457,0.50617,0.54567
2012,Second Stage of Tertiary Education,male,Not concerned at all,0.23037,532,2457,0.21371,0.24702
2012,Second Stage of Tertiary Education,female,Very concerned,0.32421,670,2175,0.30453,0.34389
2012,Second Stage of Tertiary Education,female,Somewhat concerned,0.53521,1206,2175,0.51425,0.55618
2012,Second Stage of Tertiary Education,female,Not concerned at all,0.14058,299,2175,0.12597,0.15519
2013,No answer / don't know,male,Very concerned,0.27534,34,140,0.20108,0.34960
2013,No answer / don't know,male,Somewhat concerned,0.32417,55,140,0.24635,0.40198
2013,No answer / don't know,male,Not concerned at all,0.40050,51,140,0.31904,0.48196
2013,No answer / don't know,female,Very concerned,0.22948,38,101,0.14706,0.31190
2013,No answer / don't know,female,Somewhat concerned,0.56760,63,101,0.47050,0.66470
2013,Pre-primary Level,male,Somewhat concerned,0.47999,60,95,0.37900,0.58099
2013,Pre-primary Level,male,Not concerned at all,0.35602,35,95,0.25923,0.45282
2013,Pre-primary Level,female,Very concerned,0.35652,45,114,0.26821,0.44484
2013,Pre-primary Level,female,Somewhat concerned,0.49527,69,114,0.40309,0.58746
2013,Primary Level,male,Somewhat concerned,0.43170,37,37,0.26990,0.59350
2013,Primary Level,female,Somewhat concerned,0.51436,49,49,0.37297,0.65576
2013,Lower Secondary Level,male,Very concerned,0.22764,122,571,0.19322,0.26207
2013,Lower Secondary Level,male,Somewhat concerned,0.48462,286,571,0.44359,0.52564
2013,Lower Secondary Level,male,Not concerned at all,0.28774,163,571,0.25058,0.32491
2013,Lower Secondary Level,female,Very concerned,0.23745,303,1257,0.21392,0.26098
2013,Lower Secondary Level,female,Somewhat concerned,0.56530,702,1257,0.53788,0.59271
2013,Lower Secondary Level,female,Not concerned at all,0.19725,252,1257,0.17524,0.21926
2013,Upper Secondary Level,male,Very concerned,0.23640,989,4302,0.22371,0.24910
2013,Upper Secondary Level,male,Somewhat concerned,0.51641,2259,4302,0.50148,0.53135
2013,Upper Secondary Level,male,Not concerned at all,0.24718,1054,4302,0.23429,0.26007
2013,Upper Secondary Level,female,Very concerned,0.28655,1454,5056,0.27408,0.29901
2013,Upper Secondary Level,female,Somewhat concerned,0.55757,2812,5056,0.54387,0.57126
2013,Upper Secondary Level,female,Not concerned at all,0.15589,790,5056,0.14589,0.16589
2013,Post-secondary Non-tertiary Level,male,Very concerned,0.23005,100,414,0.18946,0.27064
2013,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.53888,225,414,0.49080,0.58696
2013,Post-secondary Non-tertiary Level,male,Not concerned at all,0.23107,89,414,0.19042,0.27172
2013,Post-secondary Non-tertiary Level,female,Very concerned,0.29467,190,680,0.26038,0.32896
2013,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.56249,379,680,0.52518,0.59981
